generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,246,54,737.44,0.0027,0.5521,0.122314,0.119352,0.12105,0.06975,0.0019,0.5203,0.093135,0.089874,0.0798,0.04985,0.0061,0.9755,0.130935,0.215733,0.05185,0.04475,0.0028,0.5448,0.115985,0.128088,0.09875,0.05755,0.0002,0.5753,0.128733,0.144727,0.12,0.08605,0.0006,0.5636,0.14644,0.153391,0.1189,0.07665,0.0051,0.5601,0.131365,0.137866,0.119,0.0778,0.0012,0.6112,0.131092,0.126063,0.12275,0.04215,217,0.8821,1.8886,13.347934
1,253,47,320.96,0.0025,0.5623,0.13063,0.130674,0.1181,0.0668,0.0006,0.5529,0.100951,0.10196,0.0768,0.0503,0.0056,0.9736,0.143125,0.217092,0.0663,0.0522,0.0028,0.571,0.115694,0.128698,0.0893,0.0429,0.0001,0.5753,0.12083,0.125087,0.105,0.0543,0.0006,0.5651,0.130665,0.154879,0.0781,0.0532,0.0048,0.5789,0.126629,0.134381,0.0902,0.0422,0.0018,0.7228,0.131475,0.154569,0.0972,0.0598,232,0.917,1.3146,13.401304
2,253,47,325.99,0.0017,0.5562,0.118897,0.124169,0.1137,0.0641,0.0016,0.567,0.107713,0.109195,0.1096,0.0619,0.0054,0.9736,0.133275,0.213852,0.0632,0.0523,0.0028,0.6037,0.1089,0.132178,0.0643,0.0544,0.0001,0.5798,0.117183,0.13274,0.0855,0.0453,0.0006,0.6097,0.144404,0.154922,0.1169,0.0736,0.0048,0.7153,0.122764,0.128269,0.1119,0.0537,0.001,0.7241,0.146865,0.186687,0.0955,0.0545,238,0.9407,1.3146,13.262027
3,283,17,355.25,0.0014,0.6852,0.112903,0.127305,0.0732,0.0486,0.0014,0.697,0.111189,0.121122,0.0811,0.0455,0.0053,0.9757,0.136237,0.223203,0.056,0.0428,0.0028,0.6037,0.118335,0.147931,0.0564,0.0481,0.0,0.5714,0.107181,0.116808,0.0848,0.0482,0.0006,0.7219,0.150174,0.17672,0.0752,0.0513,0.0048,0.7191,0.13851,0.170481,0.1028,0.0512,0.0012,0.7208,0.125471,0.154779,0.0813,0.0443,262,0.9258,1.3146,13.672678
4,264,36,338.82,0.0019,0.6878,0.09849,0.116766,0.05195,0.04455,0.0013,0.7038,0.116658,0.148712,0.07185,0.05035,0.0041,0.9759,0.133069,0.205083,0.05345,0.0378,0.0019,0.7333,0.119756,0.161949,0.06,0.0508,0.0,0.6624,0.116808,0.144609,0.05355,0.04275,0.0006,0.7154,0.130244,0.171443,0.05255,0.04445,0.0044,0.7191,0.14987,0.182526,0.10295,0.05875,0.0016,0.7215,0.135105,0.177451,0.07065,0.05085,249,0.9432,1.3146,13.634025
5,245,55,330.1,0.0037,0.6999,0.105791,0.138792,0.0571,0.0489,0.0014,0.6998,0.12611,0.153116,0.0766,0.0489,0.002,0.9752,0.112374,0.19786,0.0452,0.0326,0.0028,0.7132,0.111204,0.15031,0.06,0.0517,0.0001,0.7374,0.125358,0.172434,0.0471,0.0378,0.0006,0.7115,0.128598,0.168946,0.0509,0.0429,0.0014,0.7364,0.146793,0.192453,0.0766,0.0458,0.0014,0.7299,0.143772,0.20316,0.05,0.0444,237,0.9673,1.3146,13.651948
6,267,33,353.78,0.0005,0.6944,0.105671,0.148419,0.0445,0.034,0.001,0.7263,0.113565,0.152499,0.0533,0.0399,0.0041,0.9756,0.132821,0.2065,0.0476,0.0279,0.002,0.7298,0.124144,0.178837,0.0528,0.0421,0.0001,0.7374,0.095462,0.145681,0.0419,0.0253,0.0005,0.7197,0.115434,0.159872,0.0504,0.0314,0.0032,0.954,0.153646,0.204514,0.0655,0.0531,0.0008,0.7391,0.159257,0.220449,0.0635,0.0554,258,0.9663,1.3146,13.567834
7,277,23,343.36,0.0002,0.7011,0.097719,0.14516,0.0428,0.0359,0.0009,0.7299,0.094499,0.147945,0.0426,0.0386,0.0039,0.9756,0.135879,0.217668,0.0476,0.0323,0.0015,0.7195,0.102528,0.151681,0.0442,0.0371,0.0001,0.7427,0.117076,0.171978,0.0437,0.0359,0.0005,0.7413,0.142318,0.200701,0.056,0.0538,0.0036,0.9595,0.174466,0.240459,0.0636,0.0556,0.0008,0.7211,0.135516,0.187022,0.052,0.0466,248,0.8953,1.0483,13.232671
8,275,25,361.52,0.0002,0.7164,0.107083,0.149006,0.0497,0.0395,0.0004,0.7171,0.095181,0.138154,0.0447,0.0408,0.0038,0.9732,0.139846,0.207927,0.051,0.032,0.0011,0.7234,0.113021,0.174675,0.0419,0.033,0.0001,0.7374,0.097951,0.149119,0.0433,0.0297,0.0007,0.7385,0.114273,0.165974,0.0522,0.0483,0.0019,0.9732,0.171529,0.233197,0.0621,0.0553,0.0014,0.733,0.161116,0.213709,0.0595,0.0547,261,0.9491,1.0423,13.512959
9,272,28,341.59,0.0002,0.6808,0.080811,0.11987,0.0394,0.02805,0.0004,0.7284,0.100047,0.168216,0.0416,0.03175,0.0038,0.9751,0.15601,0.248986,0.04845,0.02595,0.0016,0.7195,0.116789,0.179604,0.0456,0.0364,0.0001,0.7389,0.10985,0.169847,0.0434,0.03455,0.0007,0.7239,0.113192,0.166627,0.04575,0.0429,0.0022,0.976,0.156897,0.231747,0.04685,0.03755,0.0012,0.7273,0.166404,0.228983,0.0509,0.04545,251,0.9228,1.0423,13.221988
10,266,34,348.46,0.0002,0.7244,0.090706,0.132363,0.04165,0.03475,0.0005,0.723,0.090163,0.120106,0.04555,0.04225,0.0006,0.9757,0.142291,0.210419,0.05405,0.03945,0.0005,0.7208,0.137281,0.190561,0.0527,0.0487,0.0001,0.7389,0.100252,0.146554,0.04715,0.0394,0.0009,0.7266,0.116658,0.172893,0.04585,0.04245,0.0033,0.976,0.169374,0.238155,0.06815,0.05355,0.0014,0.7306,0.153277,0.208435,0.05215,0.04765,258,0.9699,1.0165,13.489297
11,255,45,328.0,0.0002,0.7381,0.09984,0.152612,0.0404,0.0343,0.0005,0.7466,0.092346,0.137124,0.0451,0.0415,0.001,0.9757,0.128635,0.191427,0.05,0.0384,0.0005,0.723,0.110992,0.172352,0.0447,0.0371,0.0001,0.7367,0.106528,0.155208,0.0435,0.0349,0.001,0.7217,0.110472,0.15793,0.0426,0.0388,0.003,0.976,0.191257,0.243078,0.1147,0.0744,0.0017,0.7345,0.15993,0.208073,0.0687,0.0581,243,0.9529,1.0165,13.029236
12,267,33,355.57,0.0003,0.7375,0.092251,0.120765,0.0446,0.0371,0.0005,0.7315,0.116051,0.164313,0.0554,0.0485,0.0033,0.9757,0.143391,0.22682,0.0525,0.0381,0.0005,0.723,0.108296,0.154966,0.0489,0.0415,0.0002,0.7415,0.106023,0.144189,0.0491,0.0436,0.0008,0.7385,0.139719,0.190078,0.0665,0.0567,0.0021,0.974,0.141161,0.190253,0.0698,0.054,0.0012,0.7508,0.153107,0.196352,0.0692,0.0561,257,0.9625,1.0165,13.480643
13,271,29,357.09,0.0003,0.7365,0.122258,0.183716,0.0411,0.0377,0.0005,0.734,0.111447,0.173222,0.0469,0.0443,0.0026,0.9746,0.129463,0.195589,0.0492,0.0417,0.0005,0.7208,0.110589,0.161365,0.0427,0.0378,0.0,0.8006,0.110268,0.167115,0.0426,0.0371,0.0006,0.7769,0.111688,0.170786,0.0419,0.0391,0.0011,0.974,0.161185,0.218992,0.0801,0.0591,0.0017,0.7378,0.143102,0.194035,0.0734,0.0578,259,0.9557,1.0165,12.784123
14,288,12,384.76,0.0003,0.7186,0.099939,0.147927,0.03885,0.0344,0.0005,0.734,0.090435,0.152189,0.0372,0.0344,0.0013,0.9728,0.147647,0.212386,0.0618,0.05565,0.0005,0.8097,0.107054,0.1622,0.0522,0.04705,0.0,0.8013,0.126067,0.172601,0.06855,0.0597,0.0006,0.7994,0.105317,0.16278,0.04185,0.03925,0.0011,0.974,0.174834,0.222334,0.1172,0.0952,0.0019,0.8115,0.148708,0.202875,0.0732,0.0653,278,0.9653,1.0165,12.722614
15,293,7,359.46,0.0,0.7326,0.101586,0.168279,0.0162,0.0154,0.0005,0.731,0.07119,0.131448,0.0132,0.0118,0.0031,0.9752,0.163973,0.246882,0.0589,0.0539,0.0005,0.8217,0.110239,0.177239,0.0259,0.0241,0.0,0.9044,0.107037,0.175146,0.0264,0.0249,0.0005,0.7995,0.117493,0.197256,0.0324,0.0305,0.0015,0.974,0.205578,0.285256,0.0868,0.08,0.0015,0.8115,0.122904,0.181166,0.0523,0.0479,261,0.8908,1.0165,12.562178
16,293,7,395.29,0.0003,0.7699,0.086735,0.139872,0.0184,0.0174,0.0004,0.806,0.097199,0.158054,0.0185,0.0173,0.0021,0.9739,0.155735,0.234722,0.0692,0.0616,0.0005,0.9043,0.116837,0.181489,0.0456,0.0417,0.0,0.9135,0.118622,0.176049,0.0574,0.0552,0.0005,0.8154,0.136084,0.193459,0.0695,0.0629,0.0024,0.9716,0.173505,0.236603,0.1025,0.0926,0.0015,0.94,0.115283,0.163854,0.0719,0.0636,279,0.9522,0.9065,12.32916
17,299,1,394.11,0.0003,0.9663,0.073573,0.142133,0.0103,0.0078,0.0007,0.9167,0.107822,0.177494,0.0147,0.0135,0.0006,0.9739,0.173043,0.254229,0.0724,0.0642,0.0008,0.9068,0.117386,0.182411,0.0528,0.0497,0.0,0.9135,0.096382,0.175242,0.0168,0.0156,0.0003,0.9147,0.117427,0.184114,0.0329,0.0317,0.0012,0.9751,0.193653,0.261679,0.1072,0.0981,0.0009,0.9489,0.120714,0.17663,0.0545,0.0511,276,0.9231,0.9065,12.610173
18,299,1,387.62,0.0003,0.9663,0.113364,0.230011,0.0093,0.0068,0.0003,0.9426,0.105506,0.221378,0.0073,0.0057,0.0004,0.9733,0.144855,0.257019,0.0123,0.0111,0.0007,0.9438,0.078913,0.173315,0.0079,0.0054,0.0,0.9669,0.168501,0.301745,0.0127,0.0115,0.0003,0.9684,0.109511,0.229129,0.0128,0.0117,0.0007,0.9725,0.1626,0.265286,0.0268,0.0245,0.0002,0.9726,0.11675,0.235803,0.0117,0.0095,265,0.8863,0.7734,11.05384
19,299,1,371.55,0.0001,0.9678,0.098646,0.224663,0.007,0.0053,0.0,0.9648,0.107049,0.246476,0.007,0.005,0.0003,0.9753,0.157234,0.267643,0.0123,0.0113,0.0,0.949,0.110464,0.242112,0.0073,0.0046,0.0,0.973,0.139494,0.273264,0.0081,0.0053,0.0001,0.9674,0.106233,0.231108,0.0079,0.0067,0.0001,0.9749,0.18979,0.2982,0.0124,0.0108,0.0009,0.9739,0.091089,0.206155,0.0084,0.0055,257,0.8595,0.507,11.067128
20,300,0,368.94,0.0001,0.9683,0.093143,0.230159,0.0059,0.0045,0.0001,0.9648,0.080245,0.201618,0.00525,0.00375,0.0003,0.9767,0.12907,0.239505,0.0095,0.008,0.0,0.9717,0.108366,0.22925,0.0063,0.0049,0.0,0.9742,0.144677,0.275199,0.00785,0.0047,0.0002,0.9746,0.095862,0.22527,0.00655,0.00465,0.0009,0.9774,0.210368,0.315385,0.01595,0.0147,0.0009,0.9739,0.138269,0.270476,0.0088,0.0062,254,0.8467,0.5058,10.88379
21,299,1,354.62,0.0001,0.9709,0.085395,0.207703,0.006,0.0041,0.0,0.9648,0.103527,0.233971,0.0066,0.0049,0.0002,0.9767,0.173703,0.291546,0.0116,0.011,0.0,0.9742,0.142451,0.268505,0.0079,0.0065,0.0001,0.9742,0.126387,0.26265,0.0068,0.005,0.0001,0.9749,0.115951,0.246111,0.0071,0.006,0.0004,0.9743,0.150348,0.264112,0.0085,0.0067,0.0006,0.9739,0.102239,0.214104,0.0077,0.0055,246,0.8227,0.5058,10.882643
