generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,240,60,737.82,0.0056,0.4806,0.132256,0.04872,0.1255,0.0025,0.0,0.94,0.760188,0.168177,0.755,0.025,0.0,0.973333,0.786083,0.173555,0.78,0.026667,186,0.775,1.8194,11.825661
1,268,32,298.3,0.0016,0.4806,0.13687,0.055313,0.1258,0.00285,0.0,0.94,0.858209,0.106892,0.915,0.01,0.0,0.973333,0.887786,0.112267,0.946667,0.006666,220,0.8209,1.8194,11.398354
2,263,37,315.1,0.0012,0.4806,0.153755,0.071181,0.1265,0.0038,0.0,0.945,0.874278,0.121456,0.915,0.005,0.0,0.973333,0.904943,0.126396,0.953333,0.0,216,0.8213,1.8194,11.276055
3,280,20,309.56,0.0013,0.4839,0.171361,0.087031,0.12865,0.01045,0.0,0.945,0.875429,0.133234,0.915,0.01,0.0,0.973333,0.905,0.137853,0.953333,0.0,224,0.8,1.8161,11.163496
4,271,29,312.23,0.002,0.4982,0.198911,0.092629,0.2429,0.0135,0.06,0.945,0.871697,0.128329,0.925,0.005,0.1,0.96,0.90027,0.13173,0.953333,0.0,204,0.7528,0.7618,10.908395
5,271,29,330.57,0.0026,0.5405,0.205439,0.119782,0.2429,0.1145,0.0,0.945,0.835406,0.160918,0.915,0.01,0.0,0.96,0.863616,0.163732,0.953333,0.0,221,0.8155,0.7618,10.685483
6,278,22,332.13,0.0013,0.5549,0.230932,0.142619,0.2431,0.11595,0.0,0.95,0.829191,0.163498,0.915,0.01,0.0,0.966667,0.856595,0.167688,0.953333,0.0,230,0.8273,0.7598,9.98324
7,277,23,320.26,0.0008,0.5549,0.254966,0.162115,0.2467,0.1216,0.0,0.955,0.837094,0.176066,0.925,0.01,0.0,0.973333,0.863008,0.179208,0.953333,0.0,234,0.8448,0.7575,8.830883
8,277,23,333.43,0.001,0.5438,0.272275,0.171513,0.2475,0.1244,0.06,0.945,0.854585,0.147448,0.925,0.01,0.04,0.966667,0.88,0.149012,0.953333,0.0,235,0.8484,0.7575,8.276894
9,282,18,329.44,0.0005,0.5025,0.285795,0.172515,0.24935,0.12695,0.045,0.945,0.892872,0.101933,0.925,0.01,0.013333,0.96,0.917068,0.10624,0.953333,0.0,225,0.7979,0.7575,7.596617
10,291,9,346.35,0.002,0.5039,0.276377,0.172916,0.2469,0.1243,0.23,0.945,0.894313,0.079721,0.925,0.01,0.22,0.966667,0.91819,0.082379,0.953333,0.0,236,0.811,0.7561,7.813039
11,288,12,344.62,0.001,0.5066,0.287637,0.178299,0.2487,0.14645,0.43,0.95,0.902066,0.067268,0.925,0.01,0.426667,0.966667,0.924606,0.071703,0.953333,0.0,228,0.7917,0.7525,7.388822
12,290,10,369.53,0.002,0.5066,0.266254,0.171701,0.2464,0.1233,0.23,0.945,0.897138,0.077195,0.925,0.01,0.22,0.966667,0.921011,0.079349,0.953333,0.0,240,0.8276,0.7342,8.076228
13,297,3,383.4,0.0022,0.5044,0.273245,0.159719,0.2463,0.1213,0.0,0.945,0.898721,0.080201,0.925,0.01,0.0,0.966667,0.92395,0.081407,0.953333,0.0,248,0.835,0.7227,8.239145
14,295,5,381.33,0.0006,0.5044,0.268445,0.163279,0.2466,0.1218,0.315,0.945,0.899237,0.070564,0.925,0.01,0.326667,0.966667,0.923796,0.072467,0.953333,0.0,253,0.8576,0.719,8.25325
15,295,5,345.68,0.0019,0.5039,0.286227,0.170562,0.2485,0.1261,0.45,0.945,0.904136,0.064198,0.925,0.01,0.506667,0.966667,0.927955,0.064024,0.953333,0.0,238,0.8068,0.719,7.605705
16,295,5,345.57,0.0011,0.5025,0.284318,0.173298,0.2476,0.1263,0.68,0.945,0.903288,0.05854,0.925,0.01,0.706667,0.966667,0.926554,0.05943,0.953333,0.0,240,0.8136,0.7183,7.509309
17,296,4,352.62,0.0013,0.6102,0.307039,0.176334,0.2522,0.22435,0.445,0.945,0.906486,0.059521,0.925,0.01,0.453333,0.96,0.929775,0.060852,0.953333,0.0,246,0.8311,0.7119,6.877826
18,284,16,370.73,0.0002,0.5081,0.269153,0.178539,0.2482,0.1285,0.695,0.945,0.89257,0.066874,0.925,0.01,0.7,0.96,0.914366,0.069195,0.953333,0.006666,249,0.8768,0.7119,7.850706
19,289,11,354.7,0.0001,0.5081,0.289976,0.181072,0.2513,0.2285,0.685,0.945,0.901107,0.062447,0.925,0.01,0.693333,0.966667,0.923045,0.06612,0.953333,0.006666,257,0.8893,0.7119,7.230163
20,296,4,381.3,0.0003,0.5081,0.273931,0.177498,0.24815,0.12855,0.7,0.945,0.902855,0.057621,0.925,0.01,0.686667,0.96,0.924887,0.060575,0.953333,0.006666,265,0.8953,0.7119,7.803839
21,296,4,377.19,0.0004,0.5081,0.28212,0.179756,0.2478,0.12905,0.685,0.945,0.899341,0.060661,0.925,0.01,0.7,0.966667,0.92286,0.062827,0.953333,0.006666,260,0.8784,0.7119,7.539434
22,300,0,377.99,0.0015,0.5081,0.285822,0.177961,0.24785,0.1292,0.485,0.945,0.892567,0.072394,0.925,0.015,0.473333,0.966667,0.916155,0.074668,0.953333,0.006667,266,0.8867,0.7119,7.377244
23,295,5,365.72,0.0011,0.5081,0.289949,0.179781,0.2481,0.1657,0.67,0.945,0.889119,0.068927,0.92,0.025,0.7,0.96,0.90974,0.072309,0.946667,0.013333,251,0.8508,0.7119,7.356966
24,296,4,343.82,0.0008,0.5081,0.314622,0.179918,0.25265,0.23305,0.55,0.945,0.896216,0.070281,0.925,0.02,0.52,0.966667,0.917905,0.073284,0.953333,0.006667,247,0.8345,0.7119,6.539702
25,299,1,382.84,0.0009,0.5081,0.280518,0.184768,0.2482,0.2308,0.595,0.945,0.88913,0.071196,0.915,0.03,0.546667,0.96,0.91097,0.075685,0.946667,0.013333,258,0.8629,0.7119,7.484031
26,297,3,371.3,0.0009,0.5081,0.287316,0.175138,0.2497,0.1283,0.665,0.945,0.893721,0.064973,0.915,0.02,0.686667,0.96,0.917217,0.067348,0.946667,0.013333,250,0.8418,0.7119,7.535108
27,299,1,389.87,0.0013,0.5081,0.279175,0.175495,0.2476,0.1268,0.685,0.945,0.893696,0.064838,0.92,0.015,0.7,0.966667,0.917458,0.067255,0.946667,0.013333,263,0.8796,0.7119,7.701226
28,300,0,392.79,0.0003,0.5082,0.29483,0.173727,0.24935,0.1294,0.485,0.945,0.893233,0.066941,0.92,0.025,0.493333,0.96,0.916111,0.069724,0.946667,0.013333,270,0.9,0.7118,7.36557
