generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
12,300,0,410.01,0.0051,0.7914,0.090056,0.144276,0.0306,0.02,0.0046,0.7941,0.092033,0.116479,0.06695,0.04835,0.0045,0.7043,0.143531,0.179898,0.09555,0.05285,0.0065,0.6867,0.14597,0.174898,0.1033,0.0441,0.004,0.7837,0.113644,0.145434,0.06785,0.05455,0.0059,0.6955,0.118036,0.146544,0.0798,0.04525,0.0051,0.7857,0.187141,0.208703,0.1129,0.08565,0.0062,0.7898,0.109589,0.141709,0.06885,0.04715,288,0.96,1.667,13.159877
13,299,1,407.26,0.0051,0.7933,0.097334,0.157138,0.0299,0.0211,0.0053,0.9117,0.0838,0.129398,0.047,0.038,0.0051,0.7903,0.11527,0.147178,0.0776,0.0555,0.0056,0.7898,0.109577,0.144474,0.0711,0.054,0.004,0.7969,0.140017,0.174745,0.1066,0.0694,0.0053,0.7921,0.12498,0.15434,0.1021,0.058,0.005,0.7887,0.190695,0.207125,0.1194,0.0972,0.0053,0.7918,0.138326,0.186376,0.0831,0.0572,283,0.9465,1.667,12.848229
14,300,0,395.82,0.0054,0.7933,0.074067,0.115417,0.0263,0.01845,0.0052,0.9117,0.112224,0.176936,0.0647,0.05385,0.0053,0.8665,0.133474,0.183038,0.07145,0.05705,0.0058,0.8245,0.09371,0.139606,0.0488,0.0376,0.004,0.8976,0.157883,0.195001,0.11575,0.0864,0.006,0.9052,0.104186,0.15544,0.0465,0.03675,0.0059,0.7917,0.197371,0.207446,0.1263,0.09565,0.0065,0.7952,0.127085,0.168513,0.07985,0.0601,277,0.9233,1.667,13.190048
15,299,1,385.82,0.0051,0.9137,0.106895,0.190398,0.0243,0.0156,0.0052,0.9117,0.111653,0.197395,0.0387,0.0307,0.0036,0.8947,0.121277,0.185235,0.0519,0.0448,0.0046,0.8666,0.098517,0.164542,0.0362,0.0286,0.004,0.9104,0.171698,0.234436,0.0901,0.0691,0.0051,0.9106,0.103051,0.177056,0.0318,0.0235,0.005,0.8814,0.1732,0.218478,0.0791,0.0655,0.0054,0.8914,0.113709,0.175911,0.0487,0.0395,270,0.903,1.667,13.186291
16,300,0,456.63,0.0047,0.9137,0.101265,0.165836,0.03445,0.025,0.0057,0.9229,0.131911,0.219054,0.0546,0.04645,0.0038,0.9195,0.151548,0.224203,0.0648,0.0575,0.0059,0.8666,0.089629,0.139284,0.03195,0.02345,0.0048,0.9271,0.167701,0.228207,0.09045,0.07585,0.0053,0.9208,0.109188,0.173527,0.0471,0.0369,0.005,0.8853,0.149451,0.206577,0.0648,0.0554,0.0056,0.9006,0.099307,0.157951,0.02715,0.01965,283,0.9433,1.667,14.090226
17,300,0,478.21,0.0028,0.9137,0.114529,0.197384,0.03595,0.0286,0.0054,0.9099,0.118273,0.190456,0.0519,0.0434,0.0049,0.9236,0.141859,0.208795,0.06555,0.05655,0.0046,0.871,0.106177,0.159855,0.04805,0.0398,0.0056,0.9169,0.173739,0.24165,0.07965,0.06175,0.0053,0.9208,0.096461,0.150198,0.03885,0.03035,0.005,0.9066,0.134247,0.193435,0.0613,0.0521,0.0057,0.9006,0.114716,0.177687,0.04755,0.03865,283,0.9433,1.667,13.625484
18,300,0,484.03,0.0034,0.9146,0.117019,0.182777,0.06625,0.0545,0.0051,0.9163,0.110709,0.182439,0.04925,0.04125,0.0046,0.9126,0.133363,0.191163,0.07605,0.06255,0.005,0.891,0.105218,0.164368,0.0562,0.04795,0.0054,0.9237,0.169302,0.230288,0.09885,0.0776,0.0043,0.9259,0.11171,0.178024,0.05115,0.04065,0.0046,0.9066,0.152016,0.196843,0.0998,0.08055,0.0062,0.923,0.100663,0.149389,0.04965,0.0395,290,0.9667,1.667,13.729137
19,300,0,442.99,0.0036,0.9147,0.110752,0.166842,0.06465,0.05405,0.0049,0.9205,0.119464,0.173704,0.0648,0.05545,0.0043,0.9104,0.136516,0.169192,0.0874,0.0731,0.0045,0.8837,0.10212,0.126627,0.0658,0.0547,0.0054,0.9176,0.145551,0.178625,0.09185,0.0698,0.006,0.9255,0.114503,0.168624,0.0641,0.0516,0.0049,0.9065,0.136041,0.172188,0.07425,0.05615,0.0058,0.9246,0.135053,0.189478,0.06905,0.05575,297,0.99,1.667,13.531947
20,300,0,444.39,0.0035,0.9197,0.107677,0.174378,0.0462,0.0409,0.0051,0.9163,0.141762,0.212457,0.0674,0.0578,0.0037,0.9159,0.125976,0.184517,0.0615,0.0545,0.0041,0.8894,0.116383,0.173211,0.05715,0.04825,0.0035,0.9229,0.132581,0.178978,0.08225,0.066,0.0031,0.9262,0.12506,0.193294,0.0659,0.0556,0.0033,0.9066,0.132997,0.191149,0.06905,0.05665,0.0047,0.9267,0.117565,0.175598,0.0597,0.0498,289,0.9633,1.667,13.602235
21,300,0,441.31,0.0034,0.9197,0.11532,0.189632,0.06235,0.05325,0.0043,0.9148,0.12338,0.195382,0.06565,0.0569,0.0041,0.9137,0.152773,0.219275,0.0899,0.0707,0.0034,0.9243,0.128484,0.196778,0.0682,0.056,0.0042,0.9213,0.135873,0.193515,0.073,0.05805,0.0049,0.9216,0.101823,0.152661,0.0558,0.04735,0.0049,0.9289,0.133162,0.184813,0.07105,0.0575,0.0047,0.9286,0.109185,0.151411,0.0556,0.0462,285,0.95,1.667,13.636548
22,300,0,455.41,0.0035,0.9234,0.100215,0.149635,0.04795,0.03945,0.0028,0.9106,0.098243,0.159355,0.04975,0.0393,0.0041,0.9105,0.133147,0.186417,0.07175,0.05805,0.0042,0.9244,0.120657,0.169622,0.06815,0.0565,0.005,0.9152,0.13678,0.184149,0.0818,0.0658,0.0056,0.9367,0.141785,0.202382,0.0801,0.0632,0.0048,0.9289,0.13986,0.186803,0.07895,0.063,0.0047,0.9344,0.129312,0.175613,0.0717,0.0572,286,0.9533,1.667,13.484754
23,300,0,458.28,0.0035,0.9147,0.096583,0.146739,0.0381,0.03155,0.0038,0.9255,0.13621,0.210189,0.04695,0.0403,0.004,0.9129,0.118607,0.181926,0.0523,0.04535,0.0037,0.9246,0.108647,0.171502,0.03995,0.0325,0.0038,0.9162,0.141093,0.211625,0.0674,0.0569,0.0032,0.9375,0.111585,0.169966,0.04935,0.0394,0.0043,0.9308,0.137589,0.200742,0.0642,0.0543,0.006,0.9344,0.149686,0.238508,0.0647,0.05415,284,0.9467,1.667,12.985781
24,300,0,433.84,0.0036,0.9147,0.106394,0.165139,0.0531,0.045,0.0038,0.9277,0.126144,0.206555,0.05585,0.0482,0.0025,0.9119,0.120699,0.179411,0.06815,0.05825,0.0037,0.9341,0.128792,0.185641,0.06785,0.05605,0.004,0.9152,0.149336,0.211482,0.0763,0.0644,0.0032,0.9385,0.106765,0.170012,0.05495,0.0443,0.0043,0.9322,0.130685,0.186561,0.05675,0.0467,0.006,0.929,0.131184,0.194593,0.0645,0.05405,293,0.9767,1.667,13.187749
25,300,0,440.13,0.0036,0.9079,0.096339,0.15356,0.02805,0.02325,0.0048,0.9288,0.104697,0.167112,0.04165,0.0346,0.0041,0.9277,0.125336,0.182524,0.0647,0.0558,0.0042,0.9374,0.149084,0.234892,0.0678,0.05665,0.0039,0.9158,0.121654,0.17941,0.0612,0.0533,0.0053,0.9398,0.117471,0.204141,0.04035,0.0312,0.0048,0.9322,0.147809,0.194253,0.08045,0.06815,0.0049,0.9298,0.13761,0.200883,0.0655,0.0555,297,0.99,1.5138,13.197457
26,300,0,427.23,0.0032,0.9137,0.113622,0.181873,0.0419,0.03555,0.0042,0.9312,0.126913,0.205816,0.04905,0.04145,0.0036,0.9279,0.113914,0.172776,0.0646,0.05615,0.0042,0.9395,0.125055,0.207766,0.05365,0.0456,0.0039,0.9112,0.138916,0.207861,0.06855,0.05715,0.0047,0.9386,0.124305,0.190101,0.0677,0.0556,0.0044,0.9318,0.128011,0.191635,0.06635,0.05615,0.0045,0.9325,0.129265,0.208172,0.05345,0.0441,286,0.9533,1.5138,13.271402
27,300,0,442.73,0.0035,0.9256,0.114762,0.176039,0.0513,0.0437,0.0037,0.9298,0.111106,0.178584,0.05135,0.0428,0.0036,0.9286,0.117817,0.160723,0.0672,0.0571,0.0035,0.938,0.1308,0.198859,0.0686,0.0561,0.0039,0.9214,0.126753,0.184979,0.0649,0.05525,0.0042,0.9417,0.137828,0.204548,0.0715,0.05665,0.0047,0.9306,0.142714,0.20283,0.06835,0.05635,0.0051,0.9305,0.11822,0.178235,0.0575,0.0483,296,0.9867,1.5138,13.693446
28,300,0,434.76,0.0036,0.9134,0.113942,0.184386,0.0523,0.0447,0.0043,0.9337,0.120468,0.206682,0.0486,0.04085,0.0036,0.9309,0.116018,0.157289,0.06585,0.0567,0.0035,0.9394,0.134922,0.214298,0.06555,0.05645,0.004,0.9133,0.11658,0.177174,0.0637,0.05545,0.0036,0.9417,0.132822,0.205794,0.06755,0.05585,0.0035,0.9357,0.14018,0.198693,0.0706,0.0583,0.0051,0.929,0.125067,0.202774,0.0558,0.0472,294,0.98,1.5138,13.2502
29,300,0,432.94,0.0036,0.9175,0.126814,0.20255,0.0635,0.0553,0.004,0.9337,0.115725,0.182705,0.05875,0.05025,0.0036,0.93,0.127177,0.190625,0.06265,0.05315,0.0035,0.9422,0.115763,0.190562,0.0477,0.0401,0.0043,0.916,0.127779,0.174678,0.0695,0.05775,0.0039,0.9424,0.11824,0.179375,0.05165,0.0443,0.0045,0.9357,0.131858,0.195039,0.06245,0.0539,0.0051,0.9254,0.136644,0.207756,0.0693,0.059,293,0.9767,1.5119,13.517489
30,300,0,426.64,0.0035,0.9145,0.109105,0.16311,0.06465,0.0555,0.0041,0.9388,0.114906,0.180825,0.0656,0.05655,0.0036,0.937,0.124654,0.167591,0.0682,0.0581,0.0042,0.9399,0.12467,0.180507,0.06955,0.05625,0.0035,0.9272,0.154235,0.206409,0.08125,0.06605,0.0047,0.9392,0.115029,0.172933,0.0676,0.05425,0.0047,0.9357,0.129848,0.177795,0.06515,0.05435,0.004,0.9315,0.127552,0.197611,0.06675,0.05595,295,0.9833,1.5119,13.576448
31,300,0,439.44,0.0033,0.9292,0.102756,0.166339,0.0419,0.0348,0.0043,0.9391,0.103786,0.167109,0.04335,0.03575,0.0048,0.939,0.145484,0.193539,0.0792,0.06515,0.0041,0.9395,0.131362,0.197416,0.0671,0.05565,0.0043,0.9331,0.13407,0.176923,0.06625,0.0578,0.0047,0.9392,0.13616,0.199487,0.0718,0.05855,0.0031,0.9357,0.123551,0.180641,0.06885,0.0568,0.0043,0.9195,0.12283,0.168649,0.0695,0.0571,295,0.9833,1.5119,13.84617
32,300,0,439.5,0.0039,0.913,0.097511,0.148621,0.04095,0.035,0.0034,0.9391,0.110036,0.175563,0.04535,0.03835,0.0046,0.9426,0.134937,0.201389,0.06015,0.0539,0.0046,0.937,0.118888,0.191378,0.05175,0.0438,0.0038,0.9298,0.134256,0.186568,0.07235,0.06025,0.004,0.9392,0.135441,0.215474,0.05325,0.04405,0.0041,0.9339,0.122001,0.187842,0.05325,0.04515,0.0046,0.9372,0.146931,0.22694,0.0592,0.0515,298,0.9933,1.5119,13.466603
33,300,0,431.31,0.0034,0.9162,0.096514,0.153534,0.04295,0.0367,0.0034,0.9371,0.109382,0.172458,0.04715,0.0392,0.0037,0.9426,0.120676,0.18152,0.05685,0.0487,0.0033,0.9417,0.153008,0.229028,0.0717,0.05885,0.004,0.9298,0.125948,0.196563,0.06405,0.05485,0.004,0.942,0.133536,0.227819,0.0625,0.05245,0.0048,0.9337,0.128817,0.195936,0.0637,0.0552,0.0037,0.9393,0.132119,0.208536,0.05535,0.0449,293,0.9767,1.5119,13.362414
34,300,0,434.3,0.003,0.9207,0.102264,0.170469,0.04595,0.0373,0.0034,0.9371,0.129189,0.205318,0.0656,0.0566,0.0041,0.9426,0.117217,0.158199,0.0647,0.057,0.004,0.9409,0.14685,0.225993,0.07055,0.0566,0.003,0.9311,0.136475,0.189033,0.0683,0.058,0.0038,0.9437,0.128533,0.194318,0.06595,0.0564,0.0042,0.9286,0.114744,0.171746,0.0654,0.0567,0.0037,0.9418,0.124729,0.19422,0.06465,0.0555,298,0.9933,1.5119,13.420871
35,300,0,439.96,0.004,0.9141,0.107525,0.175675,0.0472,0.04015,0.0034,0.9392,0.131268,0.209168,0.0541,0.0473,0.0028,0.9413,0.128845,0.193932,0.06625,0.05755,0.0038,0.9409,0.121482,0.194762,0.06105,0.0524,0.0029,0.9336,0.136558,0.191969,0.06925,0.05835,0.0037,0.942,0.137472,0.217959,0.06495,0.05545,0.0039,0.9349,0.104475,0.149473,0.06035,0.052,0.0037,0.9403,0.132375,0.217108,0.06085,0.0524,295,0.9833,1.5119,13.236158
36,300,0,431.65,0.0039,0.918,0.117636,0.1872,0.0623,0.0553,0.0036,0.9412,0.104141,0.172163,0.0428,0.0355,0.0043,0.9413,0.132417,0.196809,0.0699,0.0569,0.0036,0.9409,0.140699,0.204309,0.08135,0.0666,0.0039,0.9313,0.116197,0.174175,0.06805,0.05655,0.0042,0.9413,0.132833,0.195485,0.0755,0.0591,0.0034,0.9377,0.130146,0.179056,0.0703,0.0582,0.0037,0.9391,0.125931,0.200201,0.0511,0.0431,293,0.9767,1.5119,13.729135
37,300,0,434.68,0.0034,0.9145,0.105814,0.162211,0.05825,0.05245,0.0036,0.9428,0.116002,0.186352,0.0495,0.04285,0.0041,0.9421,0.137119,0.212041,0.06755,0.0585,0.0036,0.9391,0.128817,0.205166,0.0658,0.0567,0.0034,0.9325,0.114489,0.174485,0.0594,0.0533,0.0038,0.9417,0.138534,0.21966,0.0638,0.0566,0.0044,0.9371,0.117638,0.179197,0.06045,0.05295,0.0039,0.9434,0.141587,0.219242,0.0673,0.0561,297,0.99,1.5119,13.254346
38,300,0,426.9,0.004,0.9153,0.118997,0.205614,0.0512,0.0444,0.0036,0.9428,0.104503,0.189426,0.02985,0.02485,0.0042,0.9406,0.123203,0.188042,0.04635,0.0393,0.003,0.9392,0.113447,0.185415,0.0469,0.0396,0.0044,0.9333,0.139168,0.205463,0.06605,0.0567,0.0043,0.942,0.120315,0.213537,0.0425,0.03435,0.0039,0.9379,0.160574,0.241015,0.06835,0.05865,0.0027,0.9406,0.119793,0.197128,0.04165,0.0342,297,0.99,1.5119,13.385407
39,300,0,424.66,0.0029,0.9217,0.110113,0.171283,0.0438,0.0372,0.0035,0.9408,0.103396,0.169075,0.0423,0.03565,0.0048,0.9372,0.130992,0.195452,0.06635,0.05675,0.003,0.9409,0.141984,0.221909,0.06785,0.0564,0.0029,0.9346,0.134979,0.211679,0.0536,0.04705,0.0039,0.9417,0.12012,0.191963,0.0425,0.03595,0.0039,0.9394,0.136056,0.213894,0.0591,0.0512,0.0044,0.9394,0.122359,0.198188,0.0357,0.0291,297,0.99,1.5119,13.630241
40,300,0,428.9,0.0035,0.9344,0.107528,0.17788,0.04605,0.03905,0.0038,0.9389,0.101187,0.154736,0.04875,0.04125,0.0041,0.9419,0.127964,0.195273,0.06705,0.05645,0.0038,0.9421,0.135861,0.201257,0.0765,0.06005,0.0041,0.9381,0.145043,0.201542,0.0734,0.0604,0.0045,0.9427,0.12927,0.202013,0.06885,0.05635,0.0039,0.9403,0.119422,0.166346,0.06625,0.0573,0.0044,0.9386,0.133726,0.198302,0.0684,0.0567,297,0.99,1.5119,13.650007
41,300,0,427.04,0.0041,0.9377,0.091704,0.142688,0.03495,0.02895,0.0039,0.9389,0.109621,0.191303,0.04235,0.03475,0.0039,0.9419,0.145379,0.220476,0.06635,0.05815,0.0042,0.9426,0.141341,0.228886,0.05885,0.04845,0.0041,0.9378,0.131651,0.198484,0.06375,0.05625,0.0035,0.9417,0.117963,0.197989,0.0579,0.0495,0.0039,0.9403,0.123128,0.174114,0.06675,0.05635,0.0042,0.9407,0.139213,0.222621,0.0579,0.0491,297,0.99,1.5119,13.70852
42,300,0,439.57,0.0035,0.9412,0.093044,0.137825,0.04675,0.03935,0.0041,0.9416,0.105425,0.179706,0.0537,0.04555,0.0041,0.942,0.144254,0.208493,0.0765,0.0626,0.0042,0.9423,0.139177,0.214114,0.0682,0.05665,0.0035,0.932,0.114091,0.154956,0.06705,0.0572,0.0034,0.9432,0.154938,0.233903,0.07075,0.05835,0.0044,0.9386,0.135167,0.195598,0.07025,0.05835,0.0037,0.9413,0.113903,0.178005,0.06535,0.05515,296,0.9867,1.5119,13.991497
43,300,0,440.5,0.0043,0.9412,0.101117,0.149088,0.063,0.0548,0.0037,0.9416,0.122672,0.183721,0.0642,0.0569,0.004,0.942,0.117159,0.176945,0.06535,0.0571,0.0036,0.9401,0.123477,0.18901,0.0632,0.05505,0.0045,0.9399,0.138548,0.212637,0.0678,0.0571,0.004,0.9439,0.147615,0.230036,0.06975,0.0563,0.0042,0.94,0.127567,0.185173,0.06685,0.05775,0.0037,0.9403,0.121845,0.190867,0.05305,0.04345,299,0.9967,1.5119,13.871022
44,300,0,441.74,0.0041,0.9412,0.108588,0.167577,0.06455,0.05665,0.0032,0.9404,0.11294,0.179496,0.0674,0.05735,0.0047,0.942,0.123823,0.203974,0.0654,0.0569,0.0044,0.9418,0.135033,0.211546,0.07065,0.057,0.0045,0.9389,0.118997,0.168034,0.07335,0.0593,0.0035,0.9397,0.118151,0.169049,0.0709,0.0573,0.004,0.9409,0.14944,0.225526,0.0709,0.0575,0.0041,0.9399,0.133029,0.201026,0.07085,0.05625,299,0.9967,1.5119,13.883771
45,300,0,438.86,0.0039,0.9445,0.093254,0.139102,0.0662,0.05675,0.0033,0.9399,0.099603,0.152373,0.04815,0.0407,0.0029,0.9407,0.138619,0.210675,0.0681,0.0562,0.0031,0.9402,0.125806,0.190931,0.07155,0.05665,0.0039,0.9389,0.132627,0.177352,0.0744,0.0605,0.0038,0.9414,0.114045,0.170474,0.06915,0.057,0.0039,0.9411,0.161948,0.218451,0.1185,0.1021,0.0043,0.9397,0.134096,0.206471,0.0709,0.0565,298,0.9933,1.5119,13.738437
46,300,0,438.82,0.0037,0.9445,0.107748,0.163031,0.0665,0.0565,0.0031,0.9401,0.121776,0.186184,0.07215,0.0586,0.004,0.9411,0.116715,0.159493,0.07235,0.0564,0.0038,0.9359,0.111753,0.157806,0.07195,0.0579,0.0045,0.9389,0.130687,0.170099,0.09305,0.0717,0.0034,0.9411,0.122567,0.171963,0.0735,0.05565,0.0037,0.9395,0.175206,0.227553,0.11845,0.0991,0.0041,0.9407,0.113547,0.158642,0.07145,0.05805,297,0.99,1.4966,14.331053
47,300,0,444.88,0.0045,0.9445,0.114794,0.175819,0.06805,0.0573,0.0033,0.9421,0.133291,0.215552,0.0676,0.0567,0.0042,0.9396,0.110512,0.164167,0.0677,0.05745,0.0047,0.9417,0.123811,0.179902,0.06555,0.05675,0.0037,0.9389,0.121137,0.174219,0.0703,0.0583,0.0036,0.9412,0.127591,0.193256,0.06855,0.056,0.0042,0.9377,0.131288,0.181498,0.06945,0.0575,0.0041,0.941,0.137576,0.211367,0.067,0.0567,299,0.9967,1.4966,13.765424
48,300,0,442.21,0.0042,0.9385,0.106356,0.161404,0.05085,0.0435,0.0036,0.9379,0.10204,0.168306,0.0322,0.0268,0.0045,0.9399,0.116835,0.183683,0.05735,0.04955,0.004,0.9423,0.135321,0.212003,0.06725,0.05645,0.0034,0.9386,0.133288,0.179797,0.0703,0.058,0.0038,0.9405,0.117712,0.182588,0.058,0.05055,0.0044,0.9395,0.156654,0.222149,0.0709,0.0593,0.0041,0.9423,0.131793,0.195298,0.06415,0.0542,299,0.9967,1.4966,13.960807
49,300,0,429.45,0.0039,0.941,0.096175,0.150019,0.0644,0.05675,0.004,0.9436,0.110874,0.185114,0.0675,0.0564,0.0044,0.9427,0.097429,0.145186,0.0646,0.0559,0.0044,0.9414,0.14218,0.227095,0.06985,0.05695,0.0039,0.941,0.144439,0.215757,0.07315,0.0592,0.0038,0.9411,0.125345,0.189125,0.06895,0.05655,0.0043,0.9441,0.149408,0.206847,0.07345,0.05995,0.0036,0.9425,0.13415,0.206542,0.0704,0.05645,297,0.99,1.4966,13.609516
