generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,273,27,778.7,0.0042,0.5499,0.140301,0.12316,0.1231,0.054,0.0017,0.4828,0.122961,0.112023,0.1202,0.0525,0.0008,0.5367,0.091732,0.092556,0.067,0.0544,0.0007,0.5008,0.098141,0.096827,0.0691,0.0548,0.0047,0.5481,0.201161,0.175864,0.1267,0.0698,0.0064,0.5327,0.098914,0.096033,0.0724,0.0526,0.0058,0.5735,0.13742,0.138547,0.1195,0.0529,0.0043,0.5298,0.109371,0.100253,0.1185,0.047,242,0.8864,1.4943,13.72072
1,271,29,340.93,0.005,0.5499,0.147496,0.135628,0.1226,0.0123,0.0046,0.5802,0.117412,0.104692,0.1197,0.0404,0.0008,0.5628,0.115266,0.132094,0.0716,0.053,0.0005,0.547,0.100666,0.114924,0.0682,0.0563,0.005,0.5515,0.172524,0.170652,0.1216,0.0582,0.0055,0.5418,0.108426,0.128786,0.069,0.0557,0.0032,0.5862,0.130453,0.132841,0.1199,0.0501,0.0043,0.5647,0.107758,0.100094,0.1179,0.0485,233,0.8598,1.4943,12.469729
2,289,11,386.74,0.005,0.5499,0.149792,0.144518,0.122,0.0489,0.0054,0.5874,0.122353,0.122107,0.1075,0.0383,0.0008,0.6155,0.1097,0.120394,0.071,0.0514,0.0007,0.5796,0.102815,0.111102,0.0684,0.0524,0.0058,0.5675,0.1626,0.163026,0.118,0.0532,0.0046,0.5429,0.10835,0.105512,0.0832,0.0395,0.0056,0.5463,0.127486,0.127462,0.1068,0.0403,0.005,0.5661,0.116905,0.12016,0.0773,0.0456,275,0.9516,1.4943,13.218432
3,294,6,385.74,0.0059,0.5432,0.131812,0.120435,0.11585,0.04865,0.0055,0.5914,0.120022,0.117518,0.0899,0.031,0.0008,0.625,0.105752,0.118577,0.06995,0.0454,0.0007,0.5471,0.100611,0.107992,0.06865,0.04585,0.0042,0.6591,0.177974,0.17317,0.119,0.05435,0.0052,0.5487,0.114439,0.122274,0.0692,0.05035,0.0046,0.5804,0.133224,0.134665,0.09395,0.03185,0.0045,0.5751,0.116165,0.113024,0.08,0.04145,277,0.9422,1.4943,13.293452
4,282,18,365.15,0.0062,0.5681,0.123852,0.122508,0.08955,0.03555,0.0047,0.5914,0.125757,0.134559,0.0844,0.0377,0.0008,0.6166,0.100321,0.110222,0.0711,0.0332,0.0007,0.5512,0.103584,0.123099,0.06815,0.04885,0.0059,0.6591,0.19412,0.187468,0.10555,0.0444,0.0061,0.5669,0.118706,0.135168,0.06825,0.0497,0.0059,0.5906,0.116974,0.127718,0.07055,0.0455,0.0046,0.542,0.116685,0.126757,0.07555,0.046,263,0.9326,1.4943,12.68335
5,294,6,378.32,0.0043,0.5824,0.135561,0.136052,0.115,0.04335,0.0047,0.5799,0.129401,0.130467,0.10845,0.04105,0.0008,0.6219,0.104899,0.12932,0.06915,0.0518,0.0007,0.5589,0.106336,0.118994,0.07355,0.0486,0.0051,0.6591,0.181488,0.181666,0.11675,0.05435,0.0059,0.5669,0.114997,0.131773,0.071,0.04825,0.0059,0.5906,0.121288,0.134618,0.0768,0.04555,0.0052,0.5478,0.10603,0.107177,0.07515,0.0469,275,0.9354,1.4943,12.789833
6,293,7,388.73,0.0066,0.5576,0.128008,0.123132,0.0975,0.0305,0.0048,0.5799,0.137656,0.147311,0.1035,0.0375,0.0008,0.6464,0.111904,0.126888,0.074,0.0483,0.0007,0.5614,0.109251,0.128654,0.07,0.0504,0.0052,0.6591,0.176268,0.18142,0.1016,0.05,0.0054,0.6354,0.124909,0.147068,0.0696,0.0516,0.0052,0.625,0.112217,0.123601,0.0709,0.0492,0.0046,0.5803,0.099787,0.094917,0.0802,0.0418,280,0.9556,1.4943,12.5383
7,296,4,396.93,0.0062,0.5643,0.138064,0.131506,0.1179,0.0385,0.0046,0.5799,0.132872,0.13637,0.1125,0.04415,0.0008,0.6201,0.128641,0.143507,0.08675,0.0393,0.0007,0.5707,0.092025,0.098298,0.06695,0.0488,0.0021,0.6591,0.163135,0.176504,0.084,0.0419,0.0015,0.585,0.11565,0.134926,0.07175,0.0485,0.0017,0.6248,0.118346,0.117933,0.09465,0.0319,0.0012,0.5918,0.111267,0.116732,0.08325,0.0407,280,0.9459,1.4943,12.726715
8,290,10,378.96,0.0053,0.6043,0.127317,0.128243,0.11915,0.04265,0.0046,0.5843,0.134534,0.135065,0.1186,0.04315,0.0008,0.6197,0.103568,0.126146,0.07105,0.05245,0.0007,0.5683,0.104373,0.121309,0.07255,0.0515,0.0047,0.6652,0.193509,0.195664,0.1206,0.07875,0.0052,0.5821,0.10776,0.120766,0.07415,0.05005,0.0048,0.6248,0.118301,0.128148,0.1007,0.0306,0.0048,0.6002,0.110638,0.120383,0.08955,0.03815,272,0.9379,1.4943,13.155689
9,289,11,387.56,0.006,0.6641,0.1416,0.147514,0.1205,0.0476,0.0048,0.6168,0.115845,0.115065,0.1102,0.042,0.0008,0.6602,0.118094,0.146253,0.082,0.0492,0.0007,0.5657,0.100597,0.120969,0.0679,0.0548,0.0056,0.6925,0.179525,0.184416,0.1183,0.0721,0.0041,0.6389,0.125287,0.145906,0.1043,0.0499,0.0041,0.6024,0.120838,0.129063,0.1082,0.0376,0.0049,0.5974,0.098215,0.111688,0.0783,0.0475,276,0.955,1.4943,12.513952
10,295,5,369.95,0.0045,0.6641,0.146592,0.158098,0.1112,0.0569,0.0054,0.6368,0.125184,0.135034,0.0995,0.0352,0.0008,0.6602,0.123538,0.146382,0.0883,0.0441,0.0007,0.5874,0.105376,0.129527,0.0668,0.0506,0.0063,0.6751,0.154152,0.176275,0.0917,0.0531,0.0051,0.6556,0.123909,0.143995,0.0912,0.041,0.0052,0.6024,0.114516,0.135822,0.0759,0.0489,0.0061,0.6439,0.106733,0.123318,0.0796,0.044,267,0.9051,1.4943,12.683278
11,298,2,383.94,0.0055,0.6641,0.128654,0.135355,0.1057,0.04385,0.0057,0.6368,0.130363,0.147967,0.0913,0.0399,0.0008,0.658,0.10954,0.140997,0.0673,0.052,0.0007,0.666,0.096131,0.127735,0.0627,0.05075,0.0054,0.6894,0.17613,0.183988,0.10935,0.0632,0.0033,0.6583,0.127257,0.151685,0.07785,0.0465,0.0046,0.6178,0.124734,0.140203,0.08445,0.0475,0.0044,0.6593,0.107192,0.122568,0.08025,0.046,273,0.9161,1.4943,12.382206
12,297,3,395.09,0.0056,0.6634,0.142446,0.141176,0.1146,0.0508,0.0053,0.6152,0.135377,0.148126,0.1022,0.0488,0.0008,0.6602,0.124107,0.157342,0.0733,0.0507,0.0007,0.6314,0.080862,0.0973,0.051,0.0428,0.0056,0.6894,0.179487,0.192525,0.1117,0.0771,0.0038,0.6508,0.115099,0.135638,0.0812,0.0434,0.0033,0.5957,0.11631,0.130977,0.0953,0.0522,0.0048,0.6518,0.106312,0.129606,0.0811,0.0463,276,0.9293,1.4943,12.690087
13,298,2,405.92,0.005,0.6626,0.13507,0.140116,0.1105,0.0528,0.0042,0.6382,0.12654,0.149054,0.08285,0.0517,0.0008,0.6636,0.116205,0.142335,0.0791,0.0507,0.0007,0.6314,0.093037,0.113781,0.0619,0.05165,0.0055,0.6721,0.181559,0.186281,0.12085,0.0826,0.0047,0.6484,0.118105,0.123814,0.0976,0.04875,0.0049,0.7343,0.118232,0.131136,0.09575,0.0553,0.0042,0.6524,0.111253,0.133119,0.08495,0.04615,285,0.9564,1.4943,12.885788
14,300,0,392.93,0.0047,0.7053,0.14624,0.148222,0.11765,0.0617,0.0059,0.6114,0.105335,0.119405,0.07265,0.05045,0.0008,0.6636,0.11574,0.15124,0.06115,0.05145,0.0007,0.6545,0.096439,0.129275,0.0636,0.0514,0.0055,0.7408,0.17821,0.18094,0.12025,0.07675,0.005,0.6521,0.128173,0.147092,0.0849,0.0456,0.0047,0.7542,0.118008,0.147431,0.07715,0.05185,0.0031,0.6527,0.111854,0.132319,0.08185,0.0464,282,0.94,1.4943,12.650627
15,298,2,374.18,0.005,0.6747,0.13344,0.149627,0.0931,0.0579,0.0065,0.5991,0.112611,0.134053,0.06895,0.04785,0.0008,0.6636,0.114334,0.15221,0.0614,0.0412,0.0007,0.7095,0.103491,0.145152,0.0653,0.05305,0.006,0.6766,0.168582,0.182216,0.1043,0.067,0.0051,0.6552,0.136336,0.162633,0.0827,0.0468,0.0054,0.7542,0.122354,0.162488,0.0752,0.05125,0.0035,0.6544,0.108853,0.143817,0.0572,0.0464,263,0.8826,1.4943,12.404201
16,299,1,395.58,0.0052,0.6632,0.126557,0.147527,0.0914,0.0527,0.0058,0.6169,0.115342,0.132652,0.0786,0.0476,0.0008,0.7567,0.112333,0.146948,0.0696,0.0489,0.0007,0.664,0.115698,0.148992,0.0777,0.054,0.0048,0.7515,0.172049,0.195554,0.1027,0.0682,0.0039,0.651,0.124961,0.148192,0.0806,0.0512,0.0049,0.7662,0.112384,0.149604,0.0766,0.0512,0.005,0.6611,0.120677,0.151856,0.0817,0.0484,280,0.9365,1.4943,12.594103
17,298,2,386.18,0.0018,0.6626,0.152246,0.172205,0.1122,0.0699,0.0045,0.5964,0.1074,0.120933,0.0828,0.0468,0.0008,0.7671,0.127247,0.176617,0.06395,0.05385,0.0007,0.7045,0.085418,0.118985,0.0507,0.0403,0.0042,0.7618,0.175462,0.192332,0.11825,0.08115,0.0019,0.6528,0.120246,0.148813,0.07265,0.0495,0.0059,0.7607,0.122741,0.153166,0.08345,0.05075,0.0047,0.6529,0.109239,0.139778,0.06835,0.05315,277,0.9295,1.4943,12.651633
18,299,1,407.97,0.0059,0.6685,0.134584,0.158965,0.1007,0.0541,0.004,0.596,0.097355,0.118647,0.0627,0.0532,0.0008,0.7843,0.126458,0.153144,0.0885,0.0571,0.0007,0.7116,0.105428,0.139859,0.0664,0.0555,0.0054,0.7596,0.16864,0.185799,0.1088,0.0691,0.004,0.6629,0.113528,0.143691,0.0696,0.0549,0.0059,0.7564,0.143232,0.177209,0.0913,0.0615,0.004,0.7387,0.110775,0.130811,0.0894,0.0409,284,0.9498,1.4943,12.779916
19,298,2,401.92,0.006,0.7357,0.145227,0.176844,0.1061,0.0754,0.005,0.6583,0.094971,0.128977,0.0456,0.03535,0.0008,0.7644,0.140403,0.190061,0.0633,0.0545,0.0007,0.7286,0.092883,0.138718,0.0442,0.0344,0.0056,0.7556,0.168828,0.183067,0.0969,0.05965,0.0041,0.7432,0.116675,0.15202,0.0656,0.0515,0.0049,0.7559,0.125623,0.158837,0.07195,0.0526,0.0045,0.7595,0.115389,0.155464,0.0639,0.0522,276,0.9262,1.4943,12.734466
20,300,0,394.16,0.0055,0.7259,0.141319,0.153962,0.11575,0.0782,0.0039,0.6583,0.12084,0.153801,0.06865,0.05425,0.0008,0.7644,0.129677,0.178302,0.0523,0.04155,0.0007,0.7371,0.091365,0.144697,0.03535,0.0268,0.0052,0.7543,0.16076,0.174715,0.0878,0.0558,0.0035,0.7515,0.124845,0.176117,0.06645,0.05255,0.005,0.7592,0.123527,0.162906,0.06705,0.05245,0.0031,0.7506,0.107667,0.153095,0.063,0.05215,269,0.8967,1.4943,12.567622
21,300,0,423.46,0.0058,0.6775,0.149696,0.172142,0.1025,0.0607,0.0047,0.7119,0.102383,0.141321,0.04345,0.0352,0.0008,0.7589,0.145043,0.185479,0.07305,0.0556,0.0007,0.7323,0.09514,0.122061,0.04895,0.0411,0.0059,0.7592,0.167099,0.183407,0.0942,0.04725,0.0043,0.7477,0.125409,0.165387,0.0681,0.0539,0.0059,0.7547,0.111067,0.138299,0.06555,0.053,0.0035,0.7481,0.104162,0.151882,0.058,0.0489,283,0.9433,1.4943,12.586991
22,300,0,480.84,0.0041,0.7336,0.161173,0.188593,0.10905,0.06795,0.0059,0.7119,0.089284,0.115983,0.04655,0.036,0.0008,0.7615,0.138814,0.185693,0.0557,0.0474,0.0007,0.7478,0.128648,0.183807,0.0583,0.0497,0.0059,0.7595,0.157543,0.180719,0.0698,0.05205,0.0044,0.747,0.103177,0.13403,0.0636,0.05255,0.004,0.7073,0.108938,0.130527,0.06805,0.0523,0.0053,0.7508,0.112422,0.158279,0.0639,0.05355,271,0.9033,1.4943,13.116223
23,300,0,512.61,0.0042,0.7236,0.133723,0.156683,0.0754,0.05145,0.0052,0.7335,0.100314,0.136642,0.06255,0.0524,0.0008,0.734,0.140586,0.182754,0.0654,0.05685,0.0007,0.7916,0.110996,0.151596,0.06165,0.05255,0.0054,0.7592,0.163855,0.19089,0.0728,0.04995,0.004,0.7462,0.105609,0.140828,0.0641,0.0521,0.0059,0.7258,0.125675,0.157706,0.0668,0.05465,0.0052,0.75,0.119242,0.155555,0.0711,0.05335,286,0.9533,1.4943,13.013991
24,300,0,428.13,0.0056,0.7391,0.139131,0.172869,0.07095,0.0535,0.0042,0.7604,0.11916,0.172407,0.06265,0.0533,0.0008,0.7355,0.128735,0.16832,0.06415,0.0536,0.0007,0.7916,0.09304,0.13114,0.05885,0.04855,0.0056,0.766,0.17141,0.197014,0.09395,0.0498,0.0036,0.7254,0.112309,0.149925,0.0653,0.05165,0.0055,0.7659,0.131716,0.162737,0.06475,0.0543,0.004,0.7529,0.1045,0.141447,0.05475,0.0446,279,0.93,1.4943,12.784225
25,300,0,427.0,0.0051,0.7371,0.1619,0.191041,0.12265,0.08405,0.0037,0.731,0.109201,0.148255,0.0668,0.0555,0.0008,0.758,0.116583,0.160212,0.04835,0.03955,0.0007,0.7955,0.102927,0.154173,0.0436,0.03475,0.0053,0.7622,0.161922,0.184177,0.08625,0.04415,0.0031,0.7909,0.112956,0.161128,0.0629,0.0523,0.0059,0.7724,0.142823,0.177196,0.0743,0.05375,0.0026,0.7256,0.091688,0.130225,0.0455,0.03635,271,0.9033,1.4943,12.733311
26,300,0,454.3,0.0052,0.7336,0.135085,0.159406,0.0967,0.05405,0.0043,0.7331,0.116764,0.151701,0.0717,0.05615,0.0008,0.7323,0.117126,0.158165,0.06285,0.05485,0.0007,0.7955,0.096667,0.148214,0.04155,0.03365,0.0055,0.7426,0.169759,0.178832,0.1189,0.08065,0.0038,0.794,0.12456,0.167731,0.0679,0.0558,0.0059,0.7724,0.135378,0.164575,0.08015,0.0479,0.0046,0.7256,0.104662,0.140207,0.0678,0.05465,286,0.9533,1.4943,12.654307
27,300,0,413.63,0.0061,0.7336,0.151208,0.177592,0.0901,0.0574,0.0037,0.731,0.109537,0.158178,0.041,0.03155,0.0008,0.7357,0.124586,0.170709,0.06415,0.053,0.0007,0.7939,0.104573,0.165386,0.04245,0.0338,0.0059,0.7165,0.151277,0.174115,0.07095,0.05225,0.0051,0.7944,0.102774,0.151253,0.0408,0.03175,0.0058,0.7724,0.150217,0.191616,0.0832,0.04885,0.0039,0.7265,0.105829,0.158809,0.0495,0.04005,283,0.9433,1.4943,12.764293
28,300,0,463.87,0.0052,0.7336,0.14901,0.176233,0.0773,0.0526,0.0016,0.734,0.12279,0.170955,0.06375,0.05375,0.0008,0.6989,0.123588,0.149184,0.0673,0.05595,0.0007,0.7913,0.09658,0.137755,0.0429,0.03435,0.0056,0.6911,0.139638,0.146525,0.0844,0.05185,0.0026,0.795,0.113853,0.160276,0.046,0.03715,0.0059,0.7694,0.139871,0.16814,0.07535,0.05265,0.0031,0.7268,0.11467,0.166349,0.04695,0.03835,288,0.96,1.4943,12.790681
29,300,0,440.49,0.0044,0.7317,0.165897,0.186632,0.11915,0.08425,0.0031,0.7563,0.124638,0.159162,0.0715,0.05485,0.0008,0.7314,0.13933,0.175681,0.06875,0.05535,0.0007,0.8003,0.10471,0.145108,0.0569,0.0484,0.0041,0.7553,0.148054,0.165849,0.08395,0.0498,0.0031,0.8242,0.098278,0.145417,0.05365,0.04415,0.0042,0.7693,0.122094,0.146445,0.0835,0.04755,0.0038,0.7527,0.096999,0.143433,0.0401,0.0314,282,0.94,1.4943,12.930322
30,300,0,433.83,0.0053,0.7374,0.154666,0.180314,0.11965,0.0868,0.0035,0.7573,0.105988,0.140517,0.05725,0.0483,0.0008,0.7971,0.13407,0.176484,0.0527,0.0432,0.0007,0.7971,0.1108,0.167236,0.0463,0.0373,0.0032,0.7446,0.166021,0.182683,0.0739,0.0515,0.0031,0.7932,0.110888,0.169604,0.0475,0.037,0.0056,0.7693,0.115272,0.145364,0.066,0.0531,0.0031,0.7529,0.102295,0.143573,0.05935,0.04825,279,0.93,1.4943,12.703512
