generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,286,14,812.55,0.003,0.4091,0.092368,0.073649,0.08265,0.04385,0.0049,0.4883,0.10483,0.089393,0.1031,0.04835,0.0017,0.6645,0.132938,0.123573,0.1219,0.0545,0.0073,0.5614,0.132859,0.104056,0.12255,0.04325,0.0034,0.6774,0.136532,0.119767,0.1241,0.04785,0.0063,0.4775,0.125582,0.106576,0.12045,0.0442,0.0032,0.5396,0.14587,0.128791,0.12135,0.05075,0.0063,0.5549,0.129021,0.117956,0.1154,0.0546,264,0.9231,1.831,15.619161
1,281,19,332.65,0.0035,0.4196,0.091543,0.096897,0.0641,0.0543,0.0044,0.6592,0.113284,0.13317,0.0703,0.0534,0.0065,0.6744,0.117605,0.129701,0.1129,0.052,0.0062,0.6538,0.144675,0.151128,0.1181,0.0707,0.0035,0.6822,0.126431,0.154961,0.1054,0.0497,0.0049,0.4855,0.133157,0.110779,0.1228,0.0545,0.0035,0.5427,0.140763,0.14277,0.1183,0.0597,0.0072,0.5593,0.132541,0.142419,0.1082,0.0546,239,0.8505,1.7514,13.906035
2,285,15,358.21,0.0035,0.4989,0.096029,0.092674,0.065,0.0555,0.0042,0.7468,0.138332,0.161049,0.1152,0.0686,0.0053,0.6645,0.112365,0.102952,0.092,0.0381,0.0043,0.6726,0.132316,0.146634,0.0965,0.0482,0.0048,0.6814,0.120692,0.128098,0.1159,0.0657,0.005,0.662,0.132566,0.128669,0.1098,0.0614,0.0041,0.5987,0.134865,0.134099,0.1205,0.0675,0.0067,0.6992,0.132835,0.151918,0.0933,0.0424,263,0.9228,1.7514,13.997901
3,288,12,380.89,0.0038,0.5168,0.105791,0.12046,0.0652,0.0507,0.0026,0.7468,0.123015,0.148445,0.0742,0.0491,0.0045,0.7109,0.127989,0.14789,0.076,0.04745,0.006,0.6827,0.138228,0.151788,0.0894,0.0414,0.0038,0.7073,0.118098,0.135329,0.07475,0.0508,0.0032,0.6841,0.129108,0.153848,0.0939,0.05295,0.0041,0.7086,0.134734,0.148052,0.1004,0.0571,0.0048,0.7094,0.123036,0.139592,0.0783,0.05065,265,0.9201,1.7514,14.657242
4,288,12,366.4,0.0044,0.5129,0.097753,0.10228,0.06455,0.0409,0.0051,0.7444,0.109915,0.119692,0.07405,0.046,0.0056,0.6718,0.120862,0.138381,0.0722,0.0491,0.0051,0.6836,0.121503,0.140982,0.07065,0.04885,0.0068,0.7119,0.119936,0.136605,0.0819,0.0439,0.0084,0.7099,0.111475,0.136925,0.0545,0.036,0.0067,0.7366,0.155166,0.186805,0.11005,0.06455,0.0048,0.7151,0.163392,0.189792,0.0933,0.0531,264,0.9167,1.7514,14.240289
5,289,11,370.44,0.0037,0.5086,0.103402,0.111844,0.0647,0.0521,0.0005,0.7444,0.098273,0.114675,0.0656,0.0513,0.0029,0.6588,0.122416,0.135616,0.0737,0.049,0.0003,0.707,0.130071,0.15586,0.0698,0.0527,0.0061,0.7356,0.136632,0.173215,0.0694,0.0529,0.0029,0.7709,0.120976,0.165391,0.0539,0.0381,0.0027,0.7366,0.153076,0.183117,0.0922,0.0512,0.0028,0.7124,0.135154,0.157724,0.0885,0.0431,269,0.9308,1.7514,14.035089
6,291,9,378.62,0.0048,0.5589,0.117311,0.117129,0.073,0.0487,0.0045,0.7497,0.120619,0.134819,0.0731,0.0484,0.0022,0.7206,0.141371,0.17076,0.0877,0.048,0.004,0.707,0.105564,0.10968,0.0702,0.0458,0.0049,0.7388,0.146732,0.174003,0.0946,0.056,0.0049,0.7799,0.101809,0.128077,0.0539,0.0394,0.0044,0.739,0.14596,0.164185,0.1179,0.0757,0.0022,0.7094,0.120634,0.145677,0.0718,0.051,278,0.9553,1.7514,14.186513
7,287,13,387.37,0.0033,0.5589,0.10188,0.104316,0.0674,0.0511,0.0045,0.7526,0.100805,0.111644,0.0663,0.0496,0.0047,0.7206,0.125735,0.146257,0.0772,0.0475,0.005,0.7528,0.13982,0.163817,0.0736,0.0507,0.0037,0.7145,0.12589,0.13544,0.0987,0.0571,0.0032,0.744,0.119503,0.128259,0.0702,0.0519,0.0045,0.7676,0.146281,0.170766,0.1187,0.0745,0.0049,0.754,0.140086,0.164929,0.0815,0.0432,272,0.9477,1.7514,13.887789
8,298,2,398.89,0.0041,0.7534,0.108123,0.120712,0.0657,0.0506,0.0039,0.7526,0.125685,0.153215,0.0716,0.05045,0.0049,0.7139,0.131163,0.135653,0.1213,0.0731,0.0054,0.7528,0.13516,0.151156,0.10135,0.05785,0.0046,0.7145,0.122202,0.146411,0.0744,0.04995,0.0064,0.7149,0.122049,0.134567,0.1073,0.06505,0.0077,0.7146,0.147477,0.161376,0.1212,0.07885,0.006,0.7122,0.108143,0.137374,0.06435,0.0494,278,0.9329,1.7514,14.387763
9,296,4,374.73,0.0042,0.7534,0.096878,0.103279,0.06245,0.04455,0.0024,0.7502,0.113939,0.128916,0.0604,0.03945,0.006,0.7072,0.11181,0.114994,0.0718,0.0469,0.0044,0.7575,0.125872,0.153172,0.0679,0.04985,0.0046,0.7145,0.132119,0.15097,0.08455,0.04445,0.0055,0.7101,0.11625,0.132133,0.0691,0.04975,0.0067,0.7194,0.172912,0.198037,0.1212,0.07605,0.0048,0.7152,0.13022,0.155785,0.0835,0.04195,268,0.9054,1.7514,14.095253
