generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,244,56,753.12,0.0016,0.4883,0.127803,0.064224,0.1247,0.0028,0.0,0.925,0.764078,0.152406,0.78,0.0,0.0,0.953333,0.769426,0.154542,0.773333,0.0,178,0.7295,1.8517,11.740803
1,266,34,302.25,0.0014,0.4883,0.132241,0.0664,0.12485,0.00315,0.0,0.93,0.82953,0.122,0.8625,0.0525,0.0,0.96,0.847343,0.133361,0.896667,0.056666,217,0.8158,1.8517,11.303698
2,267,33,320.05,0.0016,0.4883,0.143855,0.083398,0.1257,0.0029,0.0,0.925,0.821199,0.199603,0.915,0.0,0.0,0.953333,0.849987,0.208804,0.953333,0.0,218,0.8165,1.8517,11.287156
3,275,25,331.07,0.0015,0.4883,0.159452,0.102669,0.1267,0.0037,0.0,0.925,0.8096,0.193517,0.915,0.005,0.0,0.953333,0.837988,0.200964,0.946667,0.006666,223,0.8109,1.8517,11.155675
4,266,34,336.27,0.0007,0.4883,0.153609,0.098485,0.1269,0.0057,0.0,0.94,0.792331,0.203162,0.91,0.015,0.0,0.973333,0.818346,0.211027,0.94,0.013333,241,0.906,1.8517,11.287218
5,275,25,331.56,0.0014,0.595,0.179967,0.118175,0.1274,0.0078,0.0,0.94,0.8034,0.201315,0.915,0.01,0.0,0.973333,0.829357,0.208158,0.946667,0.006666,235,0.8545,0.8601,11.044688
6,258,42,355.8,0.0008,0.595,0.187807,0.128506,0.12915,0.10525,0.0,0.94,0.786221,0.21062,0.905,0.02,0.0,0.973333,0.809561,0.220078,0.94,0.013333,236,0.9147,0.79,10.966999
7,278,22,361.38,0.0011,0.6172,0.19386,0.127111,0.13045,0.1096,0.0,0.94,0.816403,0.167767,0.915,0.01,0.0,0.973333,0.839256,0.178295,0.946667,0.006666,244,0.8777,0.7408,10.717004
8,276,24,369.99,0.0019,0.6172,0.208506,0.137907,0.1686,0.0766,0.0,0.94,0.803315,0.17213,0.91,0.015,0.0,0.973333,0.825894,0.181672,0.946667,0.013333,251,0.9094,0.7398,10.575842
9,279,21,355.42,0.0011,0.6172,0.224785,0.156863,0.1878,0.0645,0.0,0.94,0.811613,0.167372,0.915,0.015,0.0,0.96,0.833978,0.174465,0.946667,0.006667,244,0.8746,0.7398,9.783459
10,267,33,330.61,0.0015,0.6098,0.236239,0.166058,0.1644,0.0829,0.0,0.94,0.799007,0.174315,0.91,0.03,0.0,0.96,0.819725,0.181381,0.94,0.02,234,0.8764,0.7398,9.176495
11,279,21,341.47,0.0005,0.5009,0.250393,0.166233,0.2415,0.1179,0.0,0.945,0.8331,0.156398,0.915,0.025,0.0,0.96,0.854839,0.163003,0.946667,0.013333,252,0.9032,0.7397,8.78294
12,287,13,373.55,0.0,0.8361,0.272445,0.178118,0.2461,0.1251,0.375,0.94,0.873955,0.106947,0.92,0.02,0.44,0.96,0.895772,0.111805,0.946667,0.013333,262,0.9129,0.4439,7.921632
13,296,4,393.96,0.0008,0.8384,0.275593,0.185078,0.247,0.14845,0.365,0.95,0.882061,0.098174,0.92,0.02,0.446667,0.96,0.904414,0.10151,0.953333,0.006667,265,0.8953,0.4416,7.716434
14,293,7,366.07,0.0014,0.9772,0.310356,0.194036,0.2503,0.2327,0.295,0.945,0.892713,0.082357,0.92,0.02,0.293333,0.96,0.914585,0.087791,0.953333,0.006667,256,0.8737,0.2428,6.81845
15,295,5,386.76,0.0009,0.9772,0.303136,0.198645,0.2486,0.2073,0.305,0.955,0.882763,0.092809,0.92,0.02,0.293333,0.96,0.904068,0.099208,0.946667,0.013333,266,0.9017,0.2428,7.369203
16,298,2,410.35,0.0003,0.9782,0.282967,0.206719,0.2464,0.16805,0.38,0.945,0.882483,0.090699,0.92,0.02,0.446667,0.96,0.904676,0.093936,0.946667,0.013333,276,0.9262,0.2418,7.898509
17,297,3,390.98,0.0014,0.9793,0.293331,0.201599,0.2477,0.1247,0.595,0.95,0.893333,0.071303,0.92,0.02,0.56,0.966667,0.915668,0.076116,0.946667,0.013333,270,0.9091,0.2207,7.867342
