generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,264,36,767.91,0.0047,0.4972,0.116546,0.123002,0.10085,0.0635,0.0009,0.5084,0.093492,0.094644,0.07865,0.05725,0.0054,0.9743,0.198196,0.232845,0.12555,0.0574,0.0039,0.5769,0.13347,0.123319,0.12195,0.0591,0.0002,0.5555,0.114595,0.108797,0.12075,0.0591,0.0006,0.5153,0.101697,0.085781,0.1181,0.05305,0.0012,0.5661,0.12877,0.132787,0.1161,0.06145,0.0012,0.6112,0.113234,0.128688,0.09245,0.05405,238,0.9015,1.9431,14.73653
1,284,16,354.78,0.0022,0.5637,0.14092,0.140305,0.1114,0.06465,0.001,0.5109,0.119635,0.136467,0.05925,0.05035,0.002,0.9743,0.152486,0.200999,0.07255,0.05445,0.0034,0.5792,0.131976,0.152297,0.083,0.06525,0.0002,0.5592,0.102581,0.107756,0.0727,0.05605,0.0006,0.573,0.10478,0.124016,0.059,0.052,0.0009,0.5779,0.12629,0.138886,0.0812,0.0484,0.0015,0.5749,0.121332,0.141247,0.0734,0.0584,256,0.9014,1.9431,13.529432
2,266,34,304.97,0.0023,0.5929,0.124846,0.138167,0.0822,0.04465,0.0011,0.5822,0.105398,0.123356,0.0551,0.04375,0.0027,0.9732,0.15424,0.202037,0.0812,0.0473,0.0016,0.65,0.115965,0.138299,0.0673,0.05395,0.0002,0.5411,0.111695,0.128529,0.07495,0.05385,0.0006,0.5791,0.100499,0.122051,0.0581,0.0496,0.0015,0.5779,0.152703,0.154678,0.11945,0.0663,0.0011,0.5754,0.134652,0.145788,0.09555,0.04575,228,0.8571,1.8433,13.139523
3,252,48,295.23,0.0004,0.602,0.118815,0.128558,0.0678,0.0573,0.0009,0.583,0.123338,0.139302,0.06485,0.0548,0.0019,0.9758,0.17386,0.238154,0.1022,0.0714,0.0014,0.65,0.11393,0.137575,0.0558,0.0468,0.0002,0.5671,0.116329,0.135332,0.06315,0.0552,0.0005,0.5648,0.107826,0.126828,0.0621,0.0533,0.0019,0.9506,0.123348,0.139851,0.06815,0.05545,0.0008,0.5983,0.122553,0.145272,0.0759,0.05685,220,0.873,1.8433,12.626626
4,273,27,342.79,0.0003,0.6149,0.119544,0.139092,0.0638,0.0567,0.001,0.5942,0.115467,0.147119,0.0553,0.0527,0.0011,0.9742,0.177602,0.239412,0.1021,0.0737,0.0014,0.6558,0.118586,0.155611,0.0558,0.0493,0.0001,0.5331,0.102208,0.12289,0.0534,0.0472,0.0005,0.6991,0.108712,0.143666,0.05,0.0471,0.0022,0.9557,0.133598,0.178862,0.0708,0.0533,0.0015,0.5983,0.124282,0.146587,0.0742,0.0603,245,0.8974,1.0754,12.326762
5,273,27,354.8,0.0003,0.617,0.115036,0.117432,0.0863,0.0575,0.0008,0.587,0.102634,0.118247,0.0629,0.0589,0.0022,0.9732,0.17227,0.210486,0.1055,0.0771,0.0017,0.6558,0.117842,0.136079,0.0817,0.0628,0.0002,0.5767,0.09776,0.110151,0.065,0.0567,0.0005,0.6991,0.10144,0.135612,0.0555,0.0524,0.0016,0.9569,0.174797,0.219538,0.1174,0.0786,0.0018,0.5983,0.118222,0.137074,0.0733,0.057,257,0.9414,1.062,12.800034
6,270,30,332.35,0.0002,0.5912,0.102697,0.117198,0.0649,0.0577,0.0003,0.8968,0.096307,0.128226,0.0553,0.0509,0.0037,0.9748,0.194546,0.242097,0.11355,0.089,0.0014,0.7056,0.109352,0.140348,0.0594,0.05175,0.0001,0.5382,0.102616,0.125653,0.0553,0.0504,0.0005,0.7106,0.103926,0.149066,0.0497,0.0467,0.0024,0.9597,0.157707,0.205105,0.10545,0.07625,0.0005,0.5983,0.132849,0.139653,0.10755,0.08245,243,0.9,1.062,12.725981
7,282,18,355.63,0.0002,0.9112,0.12432,0.158924,0.06625,0.05725,0.0008,0.9009,0.106745,0.169458,0.05235,0.04925,0.002,0.9737,0.166819,0.208026,0.10375,0.07985,0.0013,0.8143,0.120791,0.147609,0.08265,0.06705,0.0002,0.9155,0.10974,0.142616,0.0579,0.05145,0.0005,0.7048,0.099323,0.136089,0.05035,0.04805,0.0012,0.9582,0.161613,0.21071,0.10365,0.0791,0.0003,0.7803,0.110648,0.14042,0.06345,0.0577,261,0.9255,1.0581,12.464173
8,284,16,385.82,0.0001,0.9156,0.154977,0.198007,0.0658,0.06145,0.0006,0.9151,0.109622,0.175929,0.0328,0.03,0.0015,0.9742,0.17211,0.236567,0.0554,0.04925,0.0009,0.9711,0.131816,0.202124,0.0293,0.0266,0.0001,0.9155,0.101419,0.15156,0.0335,0.0306,0.0004,0.9159,0.112383,0.183735,0.01975,0.01835,0.0009,0.9657,0.119496,0.192931,0.0345,0.0302,0.0008,0.9694,0.098177,0.168644,0.01725,0.01535,268,0.9437,0.605,12.253888
9,293,7,363.77,0.0001,0.9134,0.134231,0.215807,0.0113,0.0105,0.0001,0.9603,0.11047,0.215725,0.0075,0.0056,0.0004,0.9742,0.184876,0.252818,0.0306,0.028,0.0007,0.9732,0.114177,0.221489,0.0087,0.0066,0.0002,0.955,0.127882,0.234136,0.0086,0.0069,0.0005,0.9362,0.082722,0.189955,0.0069,0.005,0.0006,0.9635,0.163196,0.251839,0.0272,0.0249,0.0008,0.9694,0.082446,0.201307,0.0064,0.0044,255,0.8703,0.5868,11.174014
10,299,1,381.88,0.0001,0.923,0.072382,0.162195,0.0072,0.0057,0.0003,0.9691,0.103633,0.214728,0.0068,0.0052,0.0002,0.9744,0.193983,0.261425,0.0611,0.0598,0.0005,0.9732,0.129614,0.225849,0.0107,0.009,0.0002,0.9592,0.106728,0.227549,0.0079,0.0062,0.0002,0.9556,0.108965,0.215338,0.0072,0.0055,0.001,0.9571,0.166057,0.247276,0.018,0.0159,0.0008,0.9694,0.118638,0.227232,0.0099,0.0077,259,0.8662,0.5868,11.035336
11,300,0,391.77,0.0001,0.9508,0.121281,0.23924,0.00775,0.00675,0.0,0.9691,0.08616,0.189442,0.0069,0.00545,0.0002,0.9721,0.202637,0.275921,0.06805,0.0641,0.0002,0.9732,0.1121,0.216012,0.0081,0.00605,0.0001,0.9667,0.097189,0.183691,0.01075,0.01015,0.0004,0.9671,0.08587,0.193167,0.00625,0.00465,0.0002,0.9574,0.188033,0.27011,0.0305,0.02865,0.0005,0.9693,0.106729,0.213857,0.0079,0.00595,265,0.8833,0.5868,11.4747
12,300,0,402.7,0.0001,0.952,0.107528,0.199487,0.00865,0.00725,0.0002,0.9734,0.096828,0.197916,0.00785,0.00645,0.0001,0.9706,0.205604,0.263114,0.1124,0.1086,0.0008,0.9732,0.123577,0.226881,0.00915,0.007,0.0003,0.9706,0.105714,0.194946,0.0082,0.0071,0.0001,0.9671,0.076827,0.149726,0.00695,0.00535,0.0002,0.9748,0.191714,0.273679,0.022,0.02115,0.0002,0.9719,0.092208,0.204382,0.0076,0.00545,273,0.91,0.5862,11.352889
13,300,0,362.15,0.0001,0.9556,0.110005,0.206383,0.00805,0.00665,0.0005,0.9736,0.115003,0.232572,0.00785,0.00605,0.0001,0.9725,0.197681,0.269202,0.05645,0.05625,0.0005,0.9732,0.142722,0.26332,0.00815,0.00635,0.0003,0.9706,0.091033,0.181514,0.0079,0.0068,0.0005,0.9691,0.11903,0.24148,0.00675,0.00505,0.0001,0.958,0.137874,0.219894,0.00995,0.00855,0.0002,0.9693,0.086651,0.180865,0.0083,0.0063,258,0.86,0.5509,11.006412
14,300,0,384.01,0.0001,0.9529,0.119171,0.214669,0.00835,0.00665,0.0005,0.9736,0.119226,0.218738,0.0088,0.00735,0.0001,0.9731,0.175353,0.263172,0.0166,0.01635,0.0005,0.9733,0.116687,0.225994,0.0079,0.0057,0.0001,0.971,0.107071,0.203648,0.0081,0.0073,0.0003,0.9738,0.111584,0.222486,0.0071,0.0052,0.0001,0.9582,0.153038,0.235137,0.01675,0.01655,0.0003,0.9724,0.097869,0.192234,0.0073,0.00575,268,0.8933,0.5479,11.237646
15,299,1,358.78,0.0002,0.9508,0.104053,0.193745,0.0075,0.0059,0.0002,0.9736,0.107742,0.231024,0.0067,0.0051,0.0002,0.9727,0.152326,0.231203,0.022,0.0214,0.0005,0.975,0.121932,0.243106,0.0075,0.0054,0.0001,0.9716,0.136311,0.240145,0.0089,0.0084,0.0003,0.9691,0.078111,0.172495,0.0067,0.0049,0.0001,0.9601,0.198522,0.289107,0.0172,0.0167,0.0003,0.9724,0.101004,0.207459,0.007,0.0055,265,0.8863,0.545,11.128837
16,300,0,377.17,0.0,0.9504,0.112576,0.227061,0.0085,0.0059,0.0002,0.9763,0.103831,0.231138,0.0067,0.005,0.0001,0.9735,0.194338,0.283275,0.0248,0.02435,0.0005,0.975,0.115092,0.237272,0.007,0.00545,0.0001,0.9746,0.139029,0.244891,0.00965,0.00935,0.0002,0.971,0.092805,0.193437,0.0059,0.0044,0.0001,0.9742,0.166325,0.252844,0.01415,0.01335,0.0006,0.9688,0.076003,0.17095,0.0063,0.0042,259,0.8633,0.545,11.198042
17,300,0,368.38,0.0001,0.9504,0.097886,0.190039,0.0085,0.0061,0.0,0.9763,0.115996,0.238668,0.0067,0.00575,0.0,0.9736,0.1951,0.281912,0.0431,0.0426,0.0004,0.975,0.11815,0.232788,0.0073,0.0056,0.0001,0.9741,0.133921,0.241949,0.0078,0.0073,0.0003,0.9721,0.081537,0.174478,0.00655,0.00445,0.0001,0.9725,0.15868,0.24298,0.0221,0.0214,0.0006,0.9704,0.098731,0.214408,0.006,0.0039,262,0.8733,0.545,11.025183
18,300,0,396.59,0.0002,0.9698,0.103378,0.226056,0.0076,0.0051,0.0003,0.9763,0.095494,0.224937,0.0062,0.00425,0.0001,0.9743,0.211938,0.293543,0.02325,0.023,0.0005,0.975,0.142774,0.2717,0.0076,0.00565,0.0001,0.9756,0.110058,0.227677,0.0069,0.006,0.0001,0.974,0.083393,0.190435,0.00565,0.00385,0.0002,0.9725,0.167563,0.261151,0.01165,0.01105,0.0006,0.9715,0.085402,0.184697,0.00635,0.0038,279,0.93,0.545,10.722492
19,299,1,377.68,0.0,0.9728,0.09689,0.207336,0.0077,0.0049,0.0002,0.9763,0.085507,0.200954,0.0064,0.0045,0.0,0.9757,0.199224,0.278731,0.0466,0.0463,0.0003,0.975,0.120532,0.237788,0.008,0.0069,0.0001,0.9744,0.144334,0.264777,0.0073,0.0065,0.0,0.974,0.104087,0.2279,0.0062,0.0046,0.0002,0.9732,0.167242,0.260846,0.0137,0.0134,0.0005,0.9704,0.082184,0.161145,0.0078,0.0058,269,0.8997,0.545,10.995656
20,300,0,365.36,0.0001,0.9754,0.121764,0.245878,0.0089,0.0059,0.0001,0.9745,0.075294,0.186349,0.00545,0.00375,0.0001,0.9743,0.215758,0.294242,0.12135,0.1183,0.0003,0.975,0.107626,0.201816,0.0081,0.0071,0.0001,0.9748,0.138007,0.263285,0.0083,0.0074,0.0,0.971,0.078441,0.183158,0.0062,0.0041,0.0003,0.9729,0.155125,0.249514,0.01215,0.01065,0.0006,0.974,0.107985,0.228499,0.0071,0.0054,264,0.88,0.545,11.322107
