generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,233,67,716.05,0.001,0.9755,0.279901,0.186098,0.2544,0.1589,0.485,0.94,0.878305,0.080351,0.915,0.005,0.473333,0.973333,0.907353,0.087663,0.953333,0.0,154,0.6609,0.2845,10.391429
1,203,97,224.1,0.0006,0.9793,0.346619,0.350561,0.1272,0.087,0.535,0.955,0.893399,0.08282,0.935,0.005,0.52,0.973333,0.921149,0.089005,0.966667,0.006666,128,0.6305,0.2807,8.222642
2,217,83,268.69,0.0003,0.9799,0.363077,0.355517,0.2441,0.1226,0.415,0.955,0.865899,0.112825,0.935,0.02,0.466667,0.973333,0.889677,0.117636,0.966667,0.006666,173,0.7972,0.2801,8.270102
3,257,43,306.27,0.0002,0.9799,0.469067,0.396105,0.2515,0.2453,0.0,0.945,0.835914,0.147171,0.92,0.015,0.0,0.973333,0.860934,0.151833,0.946667,0.02,203,0.7899,0.2801,6.636692
4,254,46,298.7,0.001,0.9803,0.480276,0.385902,0.4149,0.38185,0.0,0.945,0.847894,0.142763,0.92,0.015,0.0,0.966667,0.872572,0.149031,0.94,0.026667,205,0.8071,0.2797,6.406417
5,274,26,325.35,0.0,0.9803,0.480945,0.386465,0.3011,0.29155,0.2,0.945,0.833047,0.142606,0.9025,0.0325,0.26,0.966667,0.857883,0.148075,0.926667,0.04,226,0.8248,0.2797,6.697814
6,268,32,310.48,0.0012,0.9803,0.494484,0.391899,0.4459,0.43765,0.015,0.94,0.838862,0.148266,0.915,0.02,0.013333,0.973333,0.86301,0.155651,0.946667,0.02,219,0.8172,0.2797,6.373949
7,270,30,341.69,0.0006,0.9803,0.46733,0.39058,0.2546,0.2464,0.3,0.955,0.849556,0.127539,0.915,0.02,0.346667,0.973333,0.875408,0.133667,0.94,0.026667,224,0.8296,0.2797,6.764077
8,272,28,341.29,0.0,0.9803,0.41399,0.387952,0.24915,0.24255,0.06,0.955,0.827243,0.158537,0.91,0.025,0.093333,0.973333,0.850637,0.164672,0.933333,0.033334,239,0.8787,0.2797,7.600569
9,276,24,335.64,0.0018,0.9803,0.486086,0.385321,0.417,0.40145,0.0,0.945,0.816757,0.195126,0.92,0.015,0.0,0.973333,0.841715,0.199917,0.946667,0.02,234,0.8478,0.2797,6.502392
10,286,14,364.53,0.0,0.9819,0.425147,0.380083,0.2476,0.24065,0.0,0.945,0.823199,0.161151,0.9125,0.0225,0.0,0.966667,0.847529,0.167348,0.94,0.026667,252,0.8811,0.2781,7.264294
11,287,13,373.83,0.0,0.9819,0.43342,0.385229,0.2515,0.243,0.0,0.945,0.820697,0.162556,0.9,0.035,0.0,0.966667,0.845529,0.167996,0.926667,0.04,249,0.8676,0.243,7.313897
12,283,17,365.69,0.0,0.9803,0.417939,0.367374,0.2499,0.2384,0.0,0.945,0.803516,0.176686,0.895,0.04,0.0,0.973333,0.826007,0.183029,0.926667,0.04,254,0.8975,0.243,7.629058
13,292,8,381.96,0.0,0.9803,0.419269,0.386686,0.246,0.23905,0.0,0.945,0.790342,0.18831,0.89,0.045,0.033333,0.966667,0.813448,0.193733,0.913333,0.053334,256,0.8767,0.243,7.618197
14,291,9,369.02,0.0,0.9801,0.421666,0.376692,0.2478,0.2383,0.0,0.955,0.803694,0.197957,0.895,0.04,0.0,0.973333,0.827331,0.203374,0.926667,0.04,260,0.8935,0.2231,7.702596
15,295,5,385.39,0.0,0.9801,0.398017,0.381882,0.2446,0.2384,0.0,0.955,0.806864,0.176979,0.88,0.055,0.0,0.966667,0.829921,0.181438,0.913333,0.053334,262,0.8881,0.2228,7.715203
