generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,244,56,729.27,0.0001,0.402,0.127427,0.042742,0.12525,0.00255,0.0,0.95,0.786598,0.138959,0.765,0.025,0.0,0.973333,0.810765,0.145362,0.786667,0.02,190,0.7787,11.0254,11.764048
1,254,46,308.99,0.0001,0.2562,0.131107,0.049284,0.125,0.0029,0.0,0.95,0.854606,0.12958,0.915,0.01,0.0,0.973333,0.883176,0.137065,0.953333,0.006666,199,0.7835,11.0254,11.50968
2,270,30,305.39,0.0007,0.2562,0.142106,0.050725,0.1258,0.00285,0.0,0.95,0.870444,0.127905,0.915,0.005,0.0,0.973333,0.899506,0.136033,0.953333,0.0,204,0.7556,11.0254,11.406117
3,266,34,314.54,0.0017,0.2604,0.155899,0.068221,0.1277,0.0058,0.0,0.95,0.875432,0.103315,0.915,0.01,0.0,0.973333,0.903308,0.109178,0.953333,0.0,227,0.8534,10.9672,11.362071
4,280,20,332.72,0.0014,0.4887,0.167718,0.0805,0.1282,0.0584,0.0,0.95,0.877179,0.116055,0.915,0.01,0.0,0.973333,0.903452,0.120897,0.953333,0.006666,227,0.8107,0.7713,11.30621
5,281,19,335.69,0.0011,0.4989,0.167302,0.087349,0.1281,0.1113,0.47,0.945,0.888381,0.074074,0.92,0.01,0.473333,0.96,0.913926,0.080005,0.946667,0.006666,220,0.7829,0.7611,11.172413
6,284,16,350.2,0.0008,0.4993,0.169882,0.091648,0.1283,0.09295,0.445,0.945,0.890158,0.08082,0.915,0.01,0.473333,0.96,0.915446,0.086958,0.946667,0.006666,230,0.8099,0.7607,11.058217
7,286,14,335.59,0.0007,0.4993,0.185189,0.096157,0.17445,0.0694,0.185,0.945,0.885035,0.089519,0.925,0.005,0.24,0.96,0.908089,0.095168,0.946667,0.006666,250,0.8741,0.7473,10.925021
8,284,16,341.67,0.0008,0.4993,0.189958,0.120691,0.13155,0.11295,0.34,0.945,0.885968,0.085936,0.92,0.01,0.306667,0.96,0.908263,0.093017,0.946667,0.006666,238,0.838,0.7467,10.49152
9,280,20,339.74,0.0011,0.5007,0.220156,0.132831,0.2425,0.11465,0.0,0.945,0.884089,0.103793,0.925,0.01,0.0,0.96,0.905667,0.10853,0.946667,0.006666,244,0.8714,0.7282,9.994487
10,281,19,338.36,0.0012,0.4993,0.24233,0.146292,0.2453,0.1194,0.42,0.945,0.886548,0.082394,0.925,0.01,0.413333,0.96,0.906429,0.089889,0.946667,0.006666,250,0.8897,0.7213,9.503293
11,289,11,354.3,0.0007,0.8211,0.235331,0.159466,0.2404,0.1153,0.145,0.945,0.872682,0.104177,0.92,0.015,0.186667,0.96,0.893195,0.109222,0.946667,0.006666,264,0.9135,0.4589,9.23242
12,287,13,351.1,0.0015,0.8214,0.265892,0.173161,0.2441,0.1202,0.0,0.945,0.867875,0.128385,0.925,0.01,0.0,0.96,0.886527,0.133943,0.946667,0.006666,248,0.8641,0.4586,8.476408
13,293,7,338.87,0.0012,0.8214,0.290257,0.179872,0.2479,0.125,0.085,0.945,0.879249,0.101166,0.925,0.015,0.126667,0.96,0.897656,0.107654,0.946667,0.006667,256,0.8737,0.4586,7.984556
14,297,3,359.77,0.0,0.8214,0.289569,0.194426,0.2475,0.1264,0.435,0.95,0.871751,0.096241,0.92,0.02,0.446667,0.966667,0.890438,0.103228,0.946667,0.013333,260,0.8754,0.4586,7.923764
15,295,5,368.59,0.0017,0.9748,0.273302,0.211969,0.2429,0.1588,0.225,0.95,0.860627,0.117149,0.92,0.02,0.233333,0.966667,0.879503,0.122904,0.946667,0.013333,270,0.9153,0.2252,8.368935
16,295,5,354.13,0.0,0.9748,0.289534,0.230577,0.2456,0.1589,0.0,0.95,0.861559,0.138366,0.92,0.015,0.0,0.96,0.88061,0.143704,0.946667,0.006667,270,0.9153,0.2252,8.182873
17,294,6,366.91,0.0,0.9781,0.297084,0.254072,0.2438,0.16205,0.01,0.95,0.871463,0.108976,0.915,0.015,0.006667,0.96,0.892472,0.113322,0.946667,0.006667,278,0.9456,0.2219,8.666046
18,294,6,370.5,0.0003,0.9781,0.319846,0.274458,0.2462,0.2065,0.365,0.95,0.876871,0.095305,0.915,0.015,0.406667,0.96,0.897075,0.101767,0.946667,0.013333,276,0.9388,0.2219,8.213487
