generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,250,50,777.66,0.0059,0.4977,0.112834,0.112905,0.07455,0.048,0.0036,0.539,0.167087,0.159569,0.1214,0.0561,0.0034,0.5339,0.120264,0.117381,0.08825,0.03635,0.0048,0.5569,0.129745,0.137657,0.08885,0.03575,0.0016,0.536,0.139661,0.129299,0.11905,0.05105,0.0018,0.5423,0.117299,0.126888,0.0726,0.05335,0.001,0.5382,0.117276,0.115605,0.0778,0.04625,0.0017,0.5233,0.095835,0.08958,0.0688,0.0523,219,0.876,4.4423,13.660046
1,287,13,349.22,0.0062,0.5359,0.11127,0.109025,0.0728,0.0244,0.0081,0.5632,0.153476,0.167457,0.0709,0.0441,0.0055,0.5609,0.115551,0.124968,0.0694,0.0408,0.0054,0.5921,0.13991,0.151835,0.0713,0.0396,0.0053,0.5429,0.141818,0.152996,0.0734,0.048,0.006,0.5417,0.127258,0.133088,0.0699,0.0473,0.0046,0.5874,0.117442,0.127405,0.0693,0.0361,0.0044,0.5208,0.093275,0.090418,0.0678,0.0267,247,0.8606,1.7255,13.430403
2,280,20,355.73,0.0086,0.5537,0.129177,0.146475,0.06975,0.04965,0.0045,0.5965,0.183534,0.180596,0.11865,0.0539,0.0048,0.5965,0.12336,0.12252,0.09345,0.03095,0.0051,0.5953,0.144976,0.156966,0.0761,0.0434,0.0024,0.5479,0.116102,0.120706,0.0709,0.05125,0.0014,0.5852,0.121071,0.143179,0.0687,0.05295,0.0049,0.5932,0.09679,0.105429,0.0672,0.0501,0.0037,0.5755,0.08499,0.083162,0.0675,0.0474,248,0.8857,1.7063,11.863323
3,280,20,342.54,0.0058,0.5665,0.111498,0.124464,0.06875,0.0486,0.0038,0.5965,0.170167,0.178851,0.0863,0.0422,0.0042,0.6054,0.132938,0.153673,0.07595,0.04765,0.004,0.5908,0.132322,0.151695,0.071,0.0484,0.005,0.5524,0.103021,0.114862,0.06835,0.05115,0.0017,0.5852,0.114878,0.136734,0.0694,0.05175,0.0055,0.5953,0.130587,0.150905,0.0738,0.04445,0.0046,0.575,0.104589,0.110068,0.0697,0.0476,247,0.8821,1.7063,12.191002
4,283,17,358.28,0.0009,0.6014,0.131741,0.150003,0.0955,0.0314,0.0018,0.5983,0.171769,0.191235,0.0702,0.0516,0.0002,0.5883,0.110753,0.134809,0.0688,0.0508,0.0044,0.6407,0.147195,0.171232,0.0905,0.0349,0.0024,0.5479,0.093327,0.099633,0.0684,0.0522,0.0062,0.6386,0.112645,0.140964,0.0688,0.0542,0.0039,0.5936,0.112187,0.135022,0.0693,0.0499,0.005,0.9744,0.120384,0.141275,0.0871,0.0359,258,0.9117,1.7063,11.877941
5,287,13,358.78,0.0006,0.9697,0.111909,0.147702,0.0696,0.0508,0.0006,0.9692,0.164797,0.194181,0.1129,0.0739,0.0002,0.9448,0.128754,0.163577,0.0877,0.0475,0.0026,0.9749,0.147189,0.182297,0.0933,0.0601,0.0003,0.6657,0.104525,0.127981,0.071,0.0511,0.0003,0.9448,0.111768,0.154396,0.0709,0.054,0.0006,0.5962,0.107497,0.136665,0.0682,0.0526,0.0004,0.9758,0.123562,0.182875,0.0743,0.0482,258,0.899,0.5303,12.104467
6,287,13,364.95,0.0009,0.9774,0.132818,0.22313,0.0395,0.0381,0.0001,0.9733,0.139624,0.239238,0.0294,0.0263,0.0002,0.9735,0.12065,0.214093,0.0369,0.0334,0.0008,0.9756,0.176326,0.275442,0.0537,0.0508,0.0,0.6657,0.096859,0.155329,0.0136,0.013,0.0002,0.9452,0.112294,0.202436,0.0125,0.0121,0.0002,0.9708,0.100633,0.178089,0.0107,0.0101,0.0004,0.9756,0.120795,0.212071,0.0228,0.022,252,0.878,0.5226,11.341538
7,296,4,365.7,0.0007,0.9774,0.116988,0.223144,0.0089,0.007,0.0002,0.9738,0.13209,0.247999,0.01155,0.00985,0.0001,0.9761,0.139344,0.253399,0.01045,0.00995,0.0001,0.9736,0.167914,0.274306,0.02995,0.02915,0.0001,0.975,0.099203,0.192455,0.0072,0.0065,0.0002,0.9709,0.097861,0.189312,0.0083,0.0075,0.0,0.9729,0.116354,0.216394,0.00975,0.00915,0.0002,0.9755,0.130246,0.230927,0.0119,0.01105,254,0.8581,0.5063,11.234566
8,286,14,366.29,0.0,0.9737,0.105413,0.213648,0.00655,0.00435,0.0002,0.9754,0.123209,0.241231,0.00785,0.00665,0.0,0.9735,0.106401,0.215927,0.00865,0.00735,0.0001,0.9747,0.187422,0.290738,0.02915,0.02905,0.0001,0.975,0.098815,0.214049,0.0071,0.00595,0.0002,0.9764,0.133809,0.261875,0.0075,0.0067,0.0002,0.9746,0.119497,0.227149,0.0073,0.00675,0.0004,0.9752,0.125434,0.220558,0.0101,0.0089,240,0.8392,0.5063,11.309132
9,295,5,382.73,0.0,0.9752,0.103857,0.200221,0.0073,0.0059,0.0002,0.9763,0.140182,0.261885,0.0085,0.0072,0.0,0.9745,0.122158,0.23433,0.0083,0.0075,0.0001,0.9746,0.164144,0.26453,0.0106,0.0099,0.0001,0.975,0.084096,0.183406,0.0069,0.0054,0.0,0.9769,0.111319,0.225735,0.0076,0.0065,0.0,0.9748,0.134803,0.242032,0.0079,0.007,0.0002,0.9744,0.13944,0.23508,0.0086,0.0074,267,0.9051,0.5063,11.343533
10,291,9,369.87,0.0,0.9771,0.120355,0.26183,0.0065,0.0053,0.0,0.9754,0.100048,0.213173,0.0075,0.0057,0.0,0.9761,0.126012,0.249822,0.0075,0.0064,0.0,0.9755,0.159386,0.277601,0.0086,0.008,0.0,0.9792,0.108646,0.238813,0.0058,0.0043,0.0,0.9787,0.124174,0.252938,0.0068,0.0057,0.0,0.9745,0.1036,0.217817,0.0062,0.0047,0.0,0.9783,0.15778,0.280169,0.0076,0.0068,258,0.8866,0.2446,10.772429
11,297,3,381.83,0.0,0.9796,0.165215,0.291293,0.0086,0.0086,0.0,0.9762,0.120226,0.23374,0.0087,0.0083,0.0,0.9786,0.140152,0.271241,0.0063,0.0061,0.0,0.9779,0.1115,0.222045,0.0067,0.0063,0.0,0.9792,0.105933,0.220174,0.0073,0.0064,0.0,0.9789,0.132426,0.248237,0.0071,0.0063,0.0,0.9754,0.091124,0.200301,0.0068,0.0065,0.0,0.9788,0.133423,0.258523,0.0074,0.0071,261,0.8788,0.2404,10.283001
12,292,8,347.54,0.0,0.9796,0.133998,0.260249,0.0085,0.0085,0.0,0.9772,0.121578,0.241314,0.0073,0.0071,0.0,0.9793,0.194189,0.321338,0.0084,0.0084,0.0,0.9782,0.114719,0.251298,0.00835,0.00795,0.0,0.9782,0.125832,0.256658,0.0062,0.0062,0.0,0.979,0.11482,0.243788,0.0058,0.0057,0.0,0.9775,0.107947,0.239054,0.00765,0.00735,0.0,0.9774,0.086917,0.200754,0.0065,0.0054,241,0.8253,0.2226,10.662577
13,293,7,385.85,0.0,0.9785,0.135314,0.261826,0.008,0.008,0.0,0.9775,0.118615,0.248667,0.0073,0.0072,0.0,0.9793,0.201872,0.31606,0.0128,0.0128,0.0,0.9812,0.100474,0.213347,0.0082,0.0081,0.0,0.9787,0.119266,0.244692,0.0069,0.0069,0.0,0.9797,0.112198,0.226727,0.008,0.0079,0.0,0.9797,0.096811,0.201465,0.0081,0.0077,0.0,0.9792,0.11545,0.224271,0.006,0.0056,269,0.9181,0.2218,10.769532
