generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,250,50,746.18,0.0039,0.2537,0.124944,0.031408,0.125,0.0024,0.0,0.94,0.74648,0.179554,0.775,0.0,0.0,0.973333,0.756586,0.180194,0.773333,0.0,190,0.76,11.0463,11.940656
1,255,45,311.18,0.0035,0.4928,0.132073,0.049252,0.1253,0.0027,0.0,0.94,0.818922,0.183275,0.885,0.03,0.0,0.973333,0.840104,0.19282,0.913333,0.04,214,0.8392,1.0472,11.608633
2,262,38,319.97,0.0497,0.4928,0.147103,0.057909,0.12595,0.0032,0.0,0.94,0.856756,0.156611,0.915,0.01,0.0,0.973333,0.885114,0.164684,0.953333,0.0,221,0.8435,1.0472,11.415263
3,263,37,292.64,0.0014,0.4962,0.17177,0.074795,0.1277,0.0058,0.0,0.94,0.887909,0.101685,0.915,0.01,0.0,0.973333,0.917288,0.106957,0.953333,0.0,210,0.7985,0.7638,11.096367
4,263,37,323.47,0.0058,0.4962,0.194217,0.088164,0.2395,0.1072,0.0,0.94,0.87616,0.138586,0.915,0.01,0.0,0.973333,0.903194,0.145634,0.953333,0.0,211,0.8023,0.7638,11.030802
5,277,23,290.04,0.0024,0.4978,0.225073,0.108457,0.2457,0.0095,0.0,0.935,0.887924,0.105761,0.925,0.005,0.0,0.96,0.9142,0.111762,0.953333,0.0,210,0.7581,0.7622,10.307779
6,271,29,317.3,0.002,0.4984,0.241625,0.125926,0.2459,0.1145,0.565,0.94,0.896255,0.061911,0.925,0.01,0.513333,0.96,0.921205,0.069714,0.953333,0.0,227,0.8376,0.7616,9.623541
7,269,31,316.97,0.0014,0.5002,0.263909,0.142005,0.2475,0.1201,0.0,0.935,0.887305,0.110321,0.925,0.01,0.0,0.96,0.911549,0.116293,0.953333,0.0,229,0.8513,0.7598,8.840106
8,283,17,314.27,0.0014,0.9768,0.292372,0.164441,0.2494,0.125,0.0,0.945,0.897915,0.083309,0.925,0.01,0.0,0.966667,0.920919,0.089242,0.953333,0.0,232,0.8198,0.2432,7.711585
9,284,16,350.1,0.0014,0.9768,0.294829,0.172324,0.2486,0.12425,0.0,0.945,0.894683,0.099622,0.925,0.01,0.0,0.966667,0.91723,0.10594,0.953333,0.0,235,0.8275,0.2432,7.556227
10,291,9,361.76,0.0022,0.9768,0.296011,0.18207,0.2479,0.1247,0.0,0.945,0.906959,0.073724,0.925,0.01,0.0,0.966667,0.931455,0.078274,0.953333,0.0,232,0.7973,0.2432,7.546944
11,287,13,369.83,0.0012,0.9768,0.296533,0.194867,0.248,0.1242,0.0,0.95,0.897683,0.107714,0.925,0.01,0.0,0.966667,0.921138,0.113515,0.953333,0.0,232,0.8084,0.2432,7.690087
12,290,10,366.98,0.0014,0.9768,0.289229,0.199687,0.24775,0.1238,0.0,0.945,0.900086,0.090638,0.925,0.01,0.0,0.966667,0.924322,0.096035,0.953333,0.0,241,0.831,0.2432,8.040081
13,284,16,339.29,0.0009,0.9768,0.327763,0.231169,0.2503,0.1282,0.0,0.945,0.908415,0.068451,0.925,0.01,0.0,0.966667,0.933216,0.072132,0.953333,0.0,243,0.8556,0.2432,7.278434
14,285,15,345.58,0.0026,0.9773,0.366984,0.260089,0.2509,0.1302,0.0,0.945,0.901684,0.115081,0.925,0.01,0.0,0.966667,0.925848,0.119038,0.953333,0.0,243,0.8526,0.2427,6.992875
15,281,19,332.45,0.0007,0.9777,0.408813,0.311725,0.2527,0.2296,0.53,0.945,0.915658,0.04778,0.925,0.01,0.553333,0.966667,0.939573,0.051207,0.953333,0.006666,224,0.7972,0.2423,6.586916
16,276,24,344.42,0.0013,0.9787,0.455814,0.341294,0.4761,0.3478,0.69,0.945,0.910743,0.051779,0.925,0.01,0.693333,0.966667,0.933744,0.056577,0.953333,0.006667,217,0.7862,0.2413,5.937446
17,285,15,335.83,0.0018,0.9803,0.497623,0.34369,0.4882,0.3588,0.655,0.945,0.915211,0.047068,0.93,0.015,0.686667,0.966667,0.938667,0.051883,0.953333,0.006667,224,0.786,0.2413,5.438026
18,274,26,341.6,0.0012,0.979,0.503226,0.356515,0.4894,0.3632,0.73,0.95,0.916058,0.043231,0.935,0.01,0.72,0.966667,0.939246,0.047359,0.953333,0.013334,210,0.7664,0.241,5.43108
19,278,22,348.82,0.0016,0.979,0.50565,0.342302,0.48915,0.3604,0.0,0.95,0.912176,0.071417,0.935,0.01,0.0,0.966667,0.935611,0.07529,0.953333,0.013334,223,0.8022,0.241,4.962695
