generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,251,49,748.78,0.0008,0.4139,0.158293,0.099252,0.1271,0.0762,0.0,0.95,0.638506,0.37696,0.86,0.075,0.0,0.973333,0.65923,0.386378,0.886667,0.073333,208,0.8287,10.9846,12.882265
1,266,34,341.26,0.0008,0.4884,0.161393,0.095461,0.12865,0.07835,0.0,0.95,0.614286,0.392581,0.8825,0.0575,0.0,0.966667,0.634812,0.400439,0.906667,0.053333,236,0.8872,0.7516,12.870336
2,227,73,256.99,0.0008,0.4984,0.294727,0.183907,0.2487,0.2356,0.46,0.94,0.888855,0.082793,0.92,0.015,0.46,0.96,0.910954,0.083792,0.94,0.013333,139,0.6123,0.7416,6.876727
3,255,45,303.25,0.0011,0.5038,0.286284,0.180398,0.2488,0.2041,0.62,0.95,0.890549,0.080508,0.92,0.02,0.64,0.96,0.912471,0.083242,0.946667,0.013333,155,0.6078,0.7362,7.112305
4,274,26,305.63,0.0008,0.5038,0.285386,0.177861,0.24785,0.1615,0.665,0.94,0.887208,0.079192,0.92,0.02,0.693333,0.96,0.909489,0.081643,0.946667,0.013333,186,0.6788,0.7362,7.297169
5,272,28,304.15,0.0008,0.5038,0.304,0.182821,0.24925,0.2364,0.56,0.95,0.897096,0.072964,0.925,0.015,0.526667,0.96,0.918627,0.07739,0.953333,0.006667,192,0.7059,0.7362,6.659088
6,272,28,309.84,0.0016,0.9747,0.321415,0.179502,0.25345,0.22875,0.505,0.95,0.894522,0.08333,0.93,0.01,0.486667,0.96,0.915245,0.08925,0.953333,0.006667,193,0.7096,0.2253,6.431379
7,264,36,313.3,0.0,0.9785,0.455867,0.393185,0.2522,0.24495,0.58,0.95,0.903807,0.069491,0.9275,0.0225,0.54,0.966667,0.92096,0.069533,0.946667,0.013333,143,0.5417,0.2215,6.345572
8,269,31,342.94,0.0011,0.9785,0.424919,0.382193,0.2489,0.2409,0.385,0.95,0.897546,0.079257,0.92,0.03,0.333333,0.96,0.915142,0.08227,0.946667,0.013333,173,0.6431,0.2215,6.709802
9,278,22,316.31,0.0,0.9785,0.519297,0.37933,0.4884,0.402,0.6,0.95,0.913723,0.060397,0.94,0.01,0.606667,0.966667,0.930767,0.060045,0.953333,0.006667,181,0.6511,0.2215,5.178328
10,286,14,357.97,0.0,0.979,0.372406,0.320078,0.25075,0.24025,0.52,0.955,0.891906,0.082724,0.925,0.02,0.52,0.973333,0.910233,0.084505,0.946667,0.02,209,0.7308,0.221,6.759272
11,287,13,344.91,0.0002,0.979,0.457592,0.383847,0.2509,0.2384,0.58,0.95,0.902021,0.074192,0.925,0.025,0.54,0.966667,0.919257,0.076236,0.946667,0.013333,214,0.7456,0.221,6.544081
12,284,16,334.64,0.0003,0.979,0.469079,0.38524,0.3279,0.24,0.655,0.95,0.902799,0.070031,0.9275,0.0225,0.686667,0.96,0.920305,0.069773,0.953333,0.006667,219,0.7711,0.221,6.201414
13,286,14,360.95,0.0,0.9799,0.40883,0.375996,0.24795,0.24065,0.585,0.955,0.90507,0.067535,0.925,0.025,0.54,0.966667,0.924079,0.067441,0.953333,0.006667,237,0.8287,0.2201,6.740121
14,276,24,348.85,0.0011,0.9799,0.347801,0.32072,0.24705,0.23895,0.585,0.955,0.898514,0.079238,0.9275,0.0225,0.573333,0.973333,0.916908,0.07922,0.953333,0.013334,218,0.7899,0.2201,7.398721
15,291,9,362.35,0.0,0.9799,0.419308,0.375689,0.2495,0.24,0.53,0.95,0.896718,0.080056,0.92,0.025,0.513333,0.96,0.913952,0.082682,0.946667,0.013333,237,0.8144,0.2201,6.904472
