generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,245,55,768.17,0.0006,0.9743,0.11217,0.110937,0.122,0.0306,0.0008,0.4881,0.103778,0.096527,0.1211,0.0412,0.0019,0.4935,0.18102,0.174628,0.1249,0.1147,0.0005,0.4835,0.127584,0.138981,0.1203,0.0707,0.0015,0.4924,0.128071,0.146575,0.1081,0.099,0.0004,0.4892,0.105276,0.136474,0.0625,0.0579,0.0,0.9287,0.143088,0.138597,0.1221,0.0431,0.0,0.475,0.099013,0.102184,0.1145,0.0729,202,0.8245,1.4387,12.975681
1,280,20,386.51,0.0002,0.9778,0.136562,0.190592,0.12005,0.10625,0.0006,0.4928,0.095735,0.11727,0.06715,0.06055,0.0002,0.5402,0.123225,0.156356,0.06975,0.06245,0.0001,0.5342,0.106855,0.142229,0.0427,0.0418,0.0015,0.62,0.163519,0.174259,0.1207,0.1105,0.0001,0.4957,0.095459,0.122195,0.0386,0.0362,0.0,0.9287,0.175932,0.221567,0.12365,0.107,0.0,0.7852,0.102713,0.132023,0.05785,0.05665,263,0.9393,1.4275,12.66836
2,282,18,362.92,0.0,0.9781,0.142785,0.214975,0.11095,0.1041,0.0003,0.5668,0.099787,0.128686,0.0623,0.0605,0.0,0.5402,0.118291,0.165938,0.0173,0.0163,0.0001,0.5406,0.097894,0.136415,0.01265,0.01195,0.0011,0.9701,0.157417,0.193844,0.1133,0.1076,0.0001,0.7796,0.105949,0.143607,0.02185,0.0216,0.0,0.9734,0.166336,0.23759,0.11965,0.11075,0.0,0.7945,0.111541,0.187341,0.02655,0.02655,244,0.8652,1.4275,11.937921
3,261,39,327.16,0.0,0.9778,0.116908,0.181482,0.0671,0.0593,0.0004,0.801,0.111756,0.140024,0.0798,0.0697,0.0001,0.5729,0.113728,0.149636,0.0676,0.0594,0.0004,0.7786,0.117117,0.137296,0.109,0.0799,0.0014,0.9725,0.144697,0.2134,0.0698,0.059,0.0011,0.7906,0.096668,0.142348,0.0604,0.0554,0.0,0.9734,0.153744,0.220329,0.104,0.0847,0.0,0.8286,0.145382,0.20758,0.0714,0.0603,226,0.8659,1.4275,12.6425
4,271,29,380.83,0.0001,0.9797,0.113942,0.163296,0.0515,0.0481,0.0006,0.8028,0.129526,0.17272,0.0772,0.0712,0.0,0.8312,0.100096,0.139951,0.0412,0.0394,0.0001,0.7786,0.11951,0.167223,0.0607,0.0599,0.0004,0.9742,0.177582,0.245932,0.116,0.1029,0.0006,0.7991,0.119371,0.162232,0.0729,0.0656,0.0,0.9287,0.127882,0.180395,0.0718,0.0649,0.0,0.8286,0.112091,0.152579,0.0656,0.0603,258,0.952,0.8672,12.797759
5,287,13,383.59,0.0,0.9786,0.122996,0.217592,0.0302,0.0294,0.0003,0.9252,0.125605,0.162618,0.1202,0.1044,0.0,0.8411,0.088454,0.146589,0.0187,0.0172,0.0,0.781,0.115021,0.165193,0.0518,0.051,0.0,0.9741,0.129562,0.190457,0.0571,0.0539,0.0002,0.7972,0.146306,0.20156,0.0866,0.0803,0.0,0.9711,0.138432,0.209649,0.0715,0.0656,0.0,0.8375,0.133625,0.18084,0.0794,0.0733,267,0.9303,0.8672,12.320171
6,295,5,407.36,0.0,0.9781,0.131966,0.222373,0.0183,0.0183,0.0,0.932,0.12358,0.169389,0.0827,0.0764,0.0,0.9278,0.106877,0.180795,0.0175,0.0166,0.0001,0.8374,0.136299,0.197649,0.0776,0.0738,0.0,0.9758,0.138352,0.229162,0.0275,0.0271,0.0,0.7926,0.133331,0.187834,0.0761,0.0705,0.0,0.9735,0.118975,0.198018,0.0142,0.0142,0.0,0.8375,0.110621,0.145728,0.0642,0.0622,277,0.939,0.5826,11.629396
7,287,13,395.53,0.0,0.9778,0.139281,0.211148,0.0598,0.058,0.0001,0.977,0.132406,0.197851,0.0671,0.0638,0.0,0.9326,0.133711,0.22031,0.0186,0.0185,0.0,0.8405,0.117754,0.184097,0.0199,0.0195,0.0001,0.972,0.133017,0.215904,0.0296,0.0294,0.0,0.9714,0.12262,0.189378,0.0291,0.029,0.0,0.9755,0.107221,0.183823,0.0136,0.0136,0.0,0.8397,0.113991,0.196246,0.0129,0.0129,261,0.9094,0.5795,11.643501
8,294,6,390.7,0.0,0.9778,0.14885,0.232375,0.02955,0.02885,0.0002,0.9775,0.123553,0.198195,0.0115,0.01085,0.0,0.9278,0.090727,0.165448,0.0069,0.00635,0.0,0.9452,0.116016,0.197405,0.008,0.0079,0.0,0.9772,0.162355,0.25083,0.0252,0.0251,0.0,0.9739,0.158264,0.265301,0.0198,0.0196,0.0,0.9755,0.109456,0.197335,0.00805,0.00795,0.0,0.8375,0.090777,0.166534,0.0069,0.00665,265,0.9014,0.4701,11.089154
9,287,13,368.66,0.0,0.9778,0.12379,0.21545,0.0148,0.0147,0.0,0.9775,0.097715,0.181527,0.0092,0.0083,0.0,0.9707,0.105619,0.192446,0.007,0.0066,0.0,0.9465,0.110203,0.213721,0.0059,0.0055,0.0,0.9742,0.169466,0.264523,0.0259,0.0256,0.0,0.9737,0.150464,0.252772,0.0157,0.0155,0.0,0.9755,0.137984,0.23727,0.009,0.009,0.0,0.9765,0.104759,0.196142,0.0083,0.008,248,0.8641,0.4701,11.182271
