generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,261,39,754.08,0.0021,0.4691,0.182561,0.100602,0.152,0.0899,0.0,0.935,0.52249,0.355306,0.735,0.05,0.0,0.96,0.530677,0.358853,0.733333,0.046667,206,0.7893,11.1733,13.737439
1,277,23,358.11,0.0044,0.4666,0.148435,0.088563,0.1254,0.0045,0.0,0.94,0.629747,0.382311,0.895,0.03,0.0,0.973333,0.650902,0.395766,0.92,0.033333,238,0.8592,11.0466,13.129038
2,288,12,367.49,0.0008,0.5058,0.170589,0.106982,0.12975,0.0957,0.0,0.935,0.620208,0.380725,0.875,0.05,0.0,0.953333,0.638148,0.388174,0.9,0.053333,236,0.8194,4.2542,12.678508
3,294,6,363.04,0.001,0.5519,0.183592,0.119485,0.13,0.1106,0.0,0.935,0.687806,0.335249,0.9125,0.0175,0.0,0.953333,0.712426,0.33553,0.943334,0.009999,247,0.8401,0.7705,11.586884
4,300,0,354.88,0.0016,0.5007,0.262252,0.17326,0.23525,0.11335,0.0,0.94,0.765967,0.270073,0.915,0.02,0.0,0.96,0.778089,0.280011,0.946667,0.006666,158,0.5267,0.7593,8.281881
5,300,0,363.38,0.0003,0.5007,0.174983,0.179602,0.1252,0.118,0.0,0.945,0.773433,0.261013,0.92,0.02,0.0,0.96,0.786222,0.271049,0.946667,0.013333,208,0.6933,0.7593,9.734817
6,300,0,357.24,0.0019,0.5021,0.267446,0.176578,0.2415,0.1195,0.0,0.94,0.809733,0.21588,0.925,0.01,0.0,0.953333,0.823578,0.225408,0.946667,0.006666,200,0.6667,0.7579,7.961087
7,300,0,394.34,0.0009,0.5021,0.247061,0.167281,0.1546,0.0911,0.0,0.94,0.800683,0.214476,0.915,0.02,0.0,0.953333,0.814333,0.223869,0.946667,0.006666,235,0.7833,0.7579,8.717273
8,300,0,378.56,0.0015,0.5025,0.261169,0.173005,0.2418,0.11945,0.0,0.94,0.817183,0.209083,0.925,0.01,0.0,0.96,0.831467,0.217119,0.946667,0.006666,255,0.85,0.7575,8.241431
9,300,0,355.78,0.001,0.5025,0.18393,0.184756,0.1246,0.1191,0.0,0.945,0.81125,0.234829,0.925,0.01,0.0,0.96,0.8274,0.243123,0.946667,0.013333,234,0.78,0.7575,9.343803
10,300,0,355.17,0.0013,0.5034,0.27696,0.171526,0.246,0.12365,0.0,0.94,0.822083,0.205149,0.925,0.01,0.0,0.96,0.836711,0.212786,0.946667,0.006666,238,0.7933,0.7566,7.935507
11,300,0,365.42,0.0005,0.5042,0.18767,0.139163,0.12585,0.00445,0.0,0.945,0.8036,0.209085,0.92,0.02,0.0,0.96,0.818933,0.21831,0.946667,0.013333,246,0.82,0.7566,10.169997
12,300,0,353.07,0.0011,0.8351,0.260774,0.184164,0.2396,0.117,0.0,0.945,0.85415,0.149816,0.925,0.01,0.0,0.96,0.871733,0.156412,0.946667,0.006666,223,0.7433,0.7192,8.090893
13,300,0,395.05,0.0014,0.9251,0.255872,0.23237,0.1289,0.0858,0.0,0.945,0.556667,0.401675,0.7325,0.2125,0.0,0.96,0.573622,0.406792,0.72,0.24,249,0.83,0.7192,10.260528
14,300,0,379.5,0.0018,0.9362,0.369884,0.290283,0.24585,0.16965,0.0,0.945,0.634017,0.332358,0.765,0.18,0.0,0.96,0.655533,0.329475,0.766667,0.193333,259,0.8633,0.7178,8.123116
15,300,0,408.3,0.002,0.9793,0.265858,0.233895,0.12965,0.0921,0.0,0.95,0.70845,0.296428,0.855,0.09,0.0,0.966667,0.727422,0.30027,0.886667,0.073333,278,0.9267,0.2207,9.496208
16,300,0,381.93,0.0024,0.9793,0.382003,0.370748,0.1317,0.11745,0.405,0.95,0.859217,0.137346,0.915,0.035,0.44,0.966667,0.880022,0.138,0.953333,0.013334,217,0.7233,0.2207,7.814464
17,300,0,396.88,0.0016,0.9793,0.335584,0.342891,0.1294,0.11425,0.0,0.95,0.853017,0.148356,0.92,0.03,0.026667,0.966667,0.872689,0.150621,0.946667,0.02,242,0.8067,0.2207,8.353083
18,300,0,394.01,0.0016,0.9793,0.330981,0.335429,0.12825,0.11545,0.0,0.95,0.8462,0.146017,0.915,0.035,0.0,0.966667,0.866778,0.149452,0.946667,0.02,254,0.8467,0.2207,8.423152
19,300,0,381.1,0.0025,0.9793,0.379068,0.35761,0.23825,0.1176,0.0,0.95,0.862617,0.132185,0.9175,0.0325,0.0,0.966667,0.882311,0.135995,0.946667,0.02,246,0.82,0.2207,7.639332
20,300,0,366.1,0.0012,0.9793,0.383848,0.352082,0.24315,0.1213,0.005,0.95,0.869683,0.122947,0.92,0.03,0.046667,0.966667,0.889933,0.126355,0.953333,0.013334,243,0.81,0.2207,7.637418
21,300,0,385.19,0.0017,0.9793,0.381786,0.354004,0.24005,0.11885,0.0,0.95,0.8619,0.128477,0.92,0.03,0.0,0.966667,0.881689,0.133379,0.953333,0.013334,253,0.8433,0.2207,7.673548
22,300,0,394.75,0.0004,0.9793,0.322701,0.33246,0.12895,0.1112,0.405,0.95,0.852517,0.130552,0.915,0.035,0.44,0.966667,0.873333,0.134367,0.946667,0.02,265,0.8833,0.2207,8.700565
23,300,0,375.41,0.0018,0.9793,0.381645,0.371721,0.13035,0.1206,0.0,0.95,0.866217,0.136754,0.92,0.03,0.0,0.966667,0.886956,0.139763,0.953333,0.013334,245,0.8167,0.2207,7.594688
24,300,0,398.4,0.0013,0.9793,0.332252,0.330649,0.13225,0.11305,0.4,0.95,0.85485,0.122897,0.915,0.035,0.426667,0.966667,0.874689,0.127151,0.946667,0.02,267,0.89,0.2207,8.348348
25,300,0,360.94,0.0005,0.9793,0.437288,0.37778,0.24855,0.1722,0.415,0.95,0.884183,0.106554,0.93,0.02,0.44,0.966667,0.904222,0.109413,0.953333,0.013334,232,0.7733,0.2207,6.959312
