generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,267,33,737.82,0.0051,0.4613,0.078839,0.091285,0.042,0.0334,0.0048,0.5343,0.098624,0.111657,0.0841,0.046,0.0049,0.5331,0.116312,0.110572,0.1217,0.0521,0.0066,0.5328,0.1356,0.128705,0.1215,0.0507,0.0046,0.8887,0.1832,0.198584,0.1262,0.0061,0.0057,0.4769,0.151419,0.138929,0.1209,0.045,0.0103,0.5818,0.151796,0.133213,0.1232,0.0244,0.0084,0.5133,0.08421,0.090077,0.0662,0.0518,216,0.809,2.8467,13.883506
1,278,22,325.79,0.005,0.845,0.090097,0.106395,0.0658,0.05125,0.0061,0.532,0.094074,0.093205,0.07335,0.0507,0.0042,0.554,0.123348,0.119927,0.11125,0.04015,0.0049,0.5902,0.13049,0.136192,0.1126,0.0505,0.0046,0.8887,0.156541,0.19809,0.11825,0.04765,0.0053,0.8835,0.134041,0.128497,0.1139,0.0447,0.005,0.5926,0.152167,0.14719,0.1221,0.0521,0.0069,0.5143,0.119242,0.125131,0.08285,0.04475,239,0.8597,2.4399,13.502988
2,287,13,355.02,0.0045,0.845,0.109984,0.165292,0.067,0.0544,0.0031,0.8885,0.093357,0.121221,0.0638,0.0504,0.0067,0.554,0.109936,0.105272,0.1099,0.0398,0.0037,0.5943,0.132271,0.142851,0.1098,0.0459,0.0049,0.8874,0.139513,0.169221,0.1103,0.0442,0.0054,0.8844,0.135361,0.15157,0.1056,0.0364,0.0057,0.8395,0.159257,0.178157,0.1175,0.0533,0.0055,0.5369,0.120321,0.131388,0.0887,0.0434,261,0.9094,1.8766,13.312153
3,285,15,355.72,0.0053,0.8433,0.091991,0.149965,0.0289,0.0207,0.0021,0.8893,0.102232,0.168978,0.0323,0.0257,0.0052,0.8839,0.118989,0.153721,0.0648,0.0555,0.0044,0.5887,0.098064,0.122704,0.0483,0.0399,0.0032,0.8873,0.182733,0.223734,0.1228,0.0778,0.0034,0.8891,0.154072,0.211052,0.0899,0.0529,0.003,0.8896,0.134626,0.179351,0.0837,0.0602,0.0028,0.8323,0.117292,0.141815,0.0803,0.056,253,0.8877,1.6795,13.701866
4,290,10,362.88,0.0053,0.881,0.094123,0.139811,0.04205,0.0318,0.0021,0.8885,0.096809,0.165087,0.0374,0.02525,0.0033,0.8894,0.107635,0.16508,0.0512,0.04335,0.0033,0.5973,0.094697,0.133528,0.0281,0.0204,0.0032,0.8896,0.204404,0.261843,0.1228,0.0946,0.0061,0.8907,0.126835,0.186599,0.0651,0.0493,0.0046,0.8896,0.167564,0.231292,0.1062,0.0875,0.0043,0.8352,0.107933,0.167385,0.046,0.0335,254,0.8759,1.6795,14.095308
5,291,9,363.46,0.0048,0.8871,0.117967,0.177304,0.0526,0.044,0.0021,0.9247,0.105729,0.164773,0.0572,0.0448,0.0034,0.8894,0.136556,0.188558,0.1111,0.0907,0.0037,0.8653,0.096921,0.132415,0.0314,0.024,0.0032,0.8894,0.184684,0.251265,0.1213,0.0978,0.0038,0.8907,0.125905,0.182843,0.0773,0.0526,0.0059,0.8896,0.138125,0.196888,0.1053,0.0823,0.0038,0.8352,0.094114,0.129952,0.0386,0.0276,261,0.8969,1.6795,14.504649
6,286,14,355.88,0.0053,0.8881,0.117527,0.199996,0.03325,0.0259,0.0021,0.9247,0.090909,0.162205,0.02635,0.0147,0.0018,0.885,0.107478,0.16662,0.0575,0.0493,0.0011,0.8653,0.093372,0.14361,0.02765,0.02025,0.0032,0.9209,0.21517,0.268698,0.12355,0.1033,0.0046,0.926,0.131839,0.196546,0.06695,0.05205,0.0012,0.8901,0.156699,0.218964,0.08505,0.06895,0.0012,0.8323,0.087006,0.120014,0.0269,0.0195,255,0.8916,1.6795,14.54789
7,284,16,384.56,0.0042,0.8941,0.10785,0.156331,0.0433,0.0328,0.0021,0.9305,0.088048,0.135625,0.0284,0.0186,0.0008,0.9257,0.116423,0.171906,0.06265,0.0556,0.0008,0.8965,0.083473,0.125484,0.0297,0.0238,0.0032,0.9301,0.21674,0.269863,0.1237,0.1033,0.0043,0.9332,0.144925,0.214525,0.06805,0.05325,0.0012,0.9232,0.147776,0.210522,0.0734,0.0575,0.001,0.8361,0.094764,0.128186,0.0485,0.0398,269,0.9472,1.6795,14.471926
8,290,10,398.06,0.0019,0.9319,0.102677,0.185206,0.02295,0.0134,0.0021,0.9305,0.115907,0.216764,0.0206,0.01225,0.001,0.9304,0.099961,0.183249,0.01755,0.0126,0.0032,0.9194,0.088146,0.160477,0.01715,0.00975,0.0011,0.9292,0.223224,0.279355,0.1232,0.1098,0.003,0.9332,0.112389,0.186771,0.0238,0.0156,0.0015,0.9312,0.156947,0.223153,0.0461,0.04145,0.0025,0.8821,0.10075,0.1602,0.02285,0.01605,268,0.9241,1.0901,13.498974
9,294,6,348.12,0.0019,0.9319,0.113897,0.213874,0.0163,0.007,0.0036,0.9305,0.085504,0.182145,0.0144,0.0056,0.0027,0.9304,0.112115,0.220313,0.0146,0.0097,0.0028,0.9217,0.109117,0.21231,0.0139,0.00725,0.0011,0.9317,0.209184,0.293309,0.03975,0.03625,0.0012,0.9332,0.118564,0.221428,0.0185,0.01085,0.0014,0.9315,0.145056,0.235558,0.018,0.01185,0.0009,0.9046,0.106563,0.197496,0.01535,0.00805,247,0.8401,1.0901,12.907178
