generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,276,24,779.54,0.0018,0.4878,0.192649,0.129075,0.12965,0.04305,0.0,0.93,0.601957,0.367485,0.8325,0.0825,0.0,0.953333,0.629589,0.364428,0.87,0.083333,200,0.7246,4.3354,11.31938
1,276,24,351.07,0.0025,0.5611,0.203169,0.129769,0.1302,0.0539,0.0,0.93,0.622101,0.350864,0.84,0.085,0.0,0.953333,0.647681,0.350842,0.873333,0.08,233,0.8442,3.5585,11.75444
2,283,17,346.88,0.0025,0.5706,0.205845,0.13858,0.1691,0.0745,0.0,0.935,0.66318,0.33941,0.88,0.045,0.0,0.96,0.692933,0.334346,0.913333,0.04,240,0.8481,3.5585,11.188855
3,281,19,357.73,0.0018,0.5796,0.19425,0.129065,0.129,0.0655,0.0,0.93,0.646495,0.335929,0.865,0.065,0.0,0.953333,0.675469,0.334337,0.893333,0.06,236,0.8399,3.5585,11.516498
4,277,23,341.18,0.0019,0.5816,0.286688,0.18209,0.243,0.1595,0.0,0.93,0.644495,0.330554,0.865,0.06,0.0,0.96,0.676944,0.324884,0.9,0.053333,209,0.7545,0.8288,10.643132
5,287,13,368.03,0.0005,0.4912,0.259261,0.161343,0.2415,0.1204,0.49,0.925,0.852892,0.097356,0.905,0.015,0.466667,0.953333,0.879164,0.105614,0.946667,0.006666,222,0.7735,0.8288,10.423247
6,291,9,330.5,0.0023,0.4912,0.296763,0.170373,0.2445,0.2242,0.36,0.93,0.859863,0.09946,0.91,0.01,0.34,0.953333,0.886071,0.105413,0.946667,0.0,208,0.7148,0.8107,9.579938
7,280,20,346.65,0.0006,0.4999,0.219619,0.138048,0.1614,0.0761,0.53,0.935,0.86875,0.086024,0.915,0.01,0.513333,0.953333,0.89381,0.094234,0.946667,0.006666,226,0.8071,0.8107,10.591095
8,294,6,402.12,0.0014,0.4919,0.230977,0.157581,0.2375,0.1141,0.42,0.93,0.85352,0.09561,0.905,0.02,0.406667,0.953333,0.87898,0.103277,0.94,0.006667,260,0.8844,0.8107,9.92637
9,282,18,365.52,0.0,0.4919,0.274385,0.169593,0.24205,0.167,0.52,0.925,0.865532,0.088486,0.91,0.01,0.513333,0.953333,0.891986,0.09415,0.946667,0.0,243,0.8617,0.8107,9.313133
10,287,13,361.12,0.0009,0.4927,0.223639,0.148681,0.2284,0.1035,0.28,0.93,0.876098,0.083022,0.915,0.01,0.346667,0.953333,0.9023,0.089742,0.946667,0.006666,236,0.8223,0.8073,9.947929
11,285,15,338.33,0.0021,0.9542,0.291451,0.174682,0.2429,0.1635,0.24,0.93,0.856474,0.112755,0.91,0.015,0.2,0.96,0.883509,0.11764,0.946667,0.006666,241,0.8456,0.4658,8.896689
12,294,6,365.43,0.0011,0.9554,0.261164,0.23352,0.23425,0.1085,0.625,0.94,0.867194,0.085491,0.905,0.02,0.626667,0.96,0.893742,0.092162,0.933333,0.02,224,0.7619,0.4646,9.94353
13,296,4,368.55,0.0012,0.96,0.321899,0.259074,0.24395,0.15855,0.425,0.935,0.865726,0.084913,0.9,0.02,0.493333,0.96,0.895293,0.086623,0.926667,0.02,248,0.8378,0.4463,9.188169
14,295,5,384.25,0.0016,0.96,0.333367,0.26697,0.2429,0.1256,0.48,0.935,0.850814,0.093444,0.895,0.025,0.506667,0.96,0.877808,0.099191,0.926667,0.02,269,0.9119,0.4463,8.856599
15,295,5,366.51,0.0022,0.9579,0.401966,0.31773,0.2501,0.2262,0.205,0.935,0.853949,0.101348,0.895,0.02,0.266667,0.96,0.885469,0.10212,0.926667,0.02,232,0.7864,0.4463,7.724611
16,295,5,378.85,0.0007,0.9567,0.352597,0.297896,0.2442,0.176,0.6,0.935,0.854169,0.08964,0.895,0.02,0.646667,0.96,0.883028,0.094234,0.926667,0.02,238,0.8068,0.4463,8.518861
