generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,222,78,677.67,0.002,0.486,0.217796,0.15232,0.16165,0.1513,0.0,0.905,0.619775,0.231977,0.66,0.16,0.0,0.926667,0.651532,0.23463,0.68,0.18,142,0.6396,1.874,11.091033
1,222,78,239.99,0.0009,0.486,0.229174,0.162868,0.1654,0.1544,0.0,0.905,0.646937,0.20299,0.66,0.16,0.0,0.926667,0.676126,0.209895,0.686667,0.169999,152,0.6847,1.874,10.928934
2,246,54,288.87,0.0006,0.486,0.187218,0.129625,0.1609,0.0826,0.0,0.905,0.573862,0.268457,0.66,0.16,0.0,0.926667,0.604878,0.274761,0.686667,0.173333,204,0.8293,1.874,12.469611
3,245,55,290.06,0.0015,0.4861,0.211691,0.154488,0.1639,0.1528,0.0,0.905,0.613041,0.24174,0.675,0.145,0.0,0.926667,0.645986,0.245384,0.72,0.14,198,0.8082,1.8739,12.117942
4,259,41,337.67,0.0027,0.4861,0.192129,0.143823,0.1591,0.1082,0.0,0.9,0.545463,0.278066,0.655,0.165,0.0,0.926667,0.579048,0.283156,0.686667,0.173333,239,0.9228,1.8739,12.674744
5,269,31,323.27,0.0007,0.4861,0.205584,0.150537,0.1631,0.1407,0.0,0.955,0.57881,0.264571,0.68,0.14,0.0,0.973333,0.610979,0.272517,0.726667,0.133333,240,0.8922,1.8739,12.485717
6,283,17,358.2,0.0021,0.5308,0.202436,0.144605,0.1628,0.1344,0.0,0.905,0.541784,0.281039,0.66,0.16,0.0,0.926667,0.574346,0.288871,0.686667,0.173333,261,0.9223,1.8739,12.582581
7,257,43,313.22,0.0015,0.4861,0.215669,0.170652,0.1638,0.135,0.0,0.94,0.68286,0.238701,0.775,0.105,0.0,0.973333,0.716342,0.239356,0.813333,0.093334,203,0.7899,1.8162,11.978105
8,260,40,315.03,0.0003,0.6265,0.218548,0.177399,0.15865,0.1439,0.0,0.935,0.659462,0.267713,0.7875,0.0975,0.0,0.966667,0.692308,0.270394,0.82,0.1,212,0.8154,0.8335,12.103375
9,188,112,216.73,0.0039,0.6544,0.336682,0.225279,0.28745,0.1686,0.175,0.9,0.733404,0.192842,0.855,0.035,0.253333,0.926667,0.769043,0.194564,0.896667,0.023334,129,0.6862,0.8335,8.219062
10,204,96,243.11,0.0013,0.9348,0.324853,0.241266,0.20955,0.14665,0.0,0.935,0.716863,0.218213,0.8425,0.0475,0.0,0.966667,0.754346,0.219725,0.886667,0.04,157,0.7696,0.4852,8.236225
11,217,83,261.37,0.0023,0.9641,0.343088,0.308926,0.2285,0.1043,0.01,0.935,0.755922,0.197263,0.89,0.01,0.026667,0.96,0.78934,0.197587,0.92,0.02,168,0.7742,0.4759,9.697741
12,213,87,231.06,0.0012,0.9641,0.258712,0.273537,0.2399,0.0866,0.0,0.94,0.823474,0.188859,0.915,0.02,0.0,0.966667,0.852019,0.186987,0.94,0.02,123,0.5775,0.4601,10.238377
13,225,75,263.93,0.0011,0.9641,0.25459,0.263438,0.2404,0.0825,0.0,0.935,0.799556,0.21344,0.895,0.04,0.0,0.966667,0.828148,0.212689,0.92,0.04,157,0.6978,0.4601,10.462743
14,217,83,250.2,0.001,0.9645,0.337567,0.314591,0.2449,0.1201,0.0,0.94,0.779839,0.227133,0.895,0.04,0.0,0.973333,0.806851,0.229316,0.92,0.04,172,0.7926,0.459,9.544737
15,229,71,258.33,0.0013,0.9625,0.32216,0.312616,0.2427,0.1189,0.0,0.94,0.783908,0.220357,0.895,0.04,0.0,0.973333,0.811237,0.22102,0.92,0.04,186,0.8122,0.459,9.647534
16,248,52,291.02,0.001,0.9615,0.298063,0.29838,0.24235,0.11835,0.0,0.94,0.764778,0.227474,0.895,0.04,0.0,0.973333,0.792446,0.226677,0.92,0.04,209,0.8427,0.4588,9.994275
17,271,29,341.17,0.0019,0.9634,0.271971,0.294032,0.1895,0.0701,0.0,0.94,0.731513,0.256324,0.87,0.065,0.0,0.973333,0.759114,0.258114,0.9,0.066667,234,0.8635,0.4572,10.291571
18,252,48,321.14,0.0011,0.9432,0.376963,0.33378,0.24135,0.20565,0.0,0.94,0.638333,0.299007,0.74,0.16,0.0,0.973333,0.663889,0.302066,0.746667,0.173333,227,0.9008,0.4572,9.639704
