generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,297,3,382.76,0.0092,0.7217,0.134221,0.151554,0.0776,0.0463,0.0061,0.7203,0.096718,0.116164,0.0501,0.0359,0.0052,0.7494,0.112734,0.152522,0.0524,0.0377,0.0057,0.7086,0.114192,0.145445,0.0508,0.0358,0.0071,0.7472,0.114338,0.15885,0.0512,0.028,0.0052,0.7169,0.1364,0.162326,0.0634,0.0509,0.0051,0.7299,0.17413,0.195166,0.1043,0.0747,0.0062,0.7314,0.117267,0.155002,0.0541,0.0367,266,0.8956,1.8391,13.190443
11,297,3,385.07,0.0064,0.728,0.139299,0.157144,0.0793,0.0447,0.0063,0.709,0.121669,0.147327,0.0677,0.05,0.0052,0.7692,0.115714,0.165671,0.0463,0.0308,0.0047,0.7123,0.123885,0.162145,0.0512,0.0359,0.006,0.7267,0.096379,0.117945,0.054,0.0235,0.0052,0.7169,0.121733,0.149634,0.0522,0.0339,0.004,0.7345,0.14108,0.169042,0.0717,0.0536,0.0055,0.7324,0.140241,0.192996,0.0668,0.0513,260,0.8754,1.8391,13.426719
12,297,3,377.92,0.0061,0.7128,0.118459,0.128179,0.0679,0.0439,0.0049,0.709,0.107739,0.144317,0.0464,0.0314,0.0052,0.7737,0.114616,0.172054,0.0438,0.0281,0.005,0.7148,0.110028,0.153062,0.0471,0.0317,0.007,0.7267,0.109373,0.146442,0.055,0.0255,0.0053,0.7268,0.136158,0.164298,0.0643,0.0453,0.0076,0.766,0.187023,0.214897,0.1056,0.0728,0.0022,0.7321,0.116604,0.155386,0.0444,0.0302,260,0.8754,1.8391,13.283691
13,290,10,390.6,0.0057,0.6918,0.133842,0.150631,0.07255,0.0494,0.003,0.7054,0.109364,0.14482,0.0529,0.0385,0.0037,0.7753,0.138228,0.187022,0.0512,0.03855,0.0047,0.7124,0.106434,0.130089,0.04775,0.0359,0.0065,0.7459,0.11446,0.141989,0.06045,0.02985,0.0061,0.729,0.13601,0.170158,0.0556,0.03995,0.0041,0.7282,0.156965,0.179642,0.10035,0.06655,0.005,0.7276,0.104698,0.145904,0.0442,0.0298,273,0.9414,1.8391,13.275195
14,294,6,388.39,0.0071,0.6965,0.11979,0.124532,0.0798,0.048,0.0064,0.6933,0.111545,0.139384,0.05825,0.04195,0.0052,0.7753,0.114321,0.16272,0.045,0.02905,0.0051,0.7714,0.119817,0.161963,0.05625,0.0419,0.0067,0.7271,0.108408,0.14857,0.05065,0.0272,0.0052,0.7169,0.129568,0.149069,0.0658,0.0454,0.0045,0.7679,0.177627,0.194453,0.11315,0.08255,0.0033,0.7568,0.118924,0.155482,0.0522,0.0376,265,0.9014,1.8391,13.27132
15,298,2,397.32,0.0051,0.6965,0.116544,0.135026,0.06395,0.0454,0.0058,0.718,0.106853,0.132862,0.0472,0.03305,0.0051,0.7753,0.112446,0.159194,0.045,0.031,0.0055,0.7717,0.128687,0.166945,0.0501,0.0348,0.0056,0.7333,0.111921,0.163037,0.05165,0.023,0.0049,0.7691,0.145584,0.175617,0.0738,0.0502,0.0063,0.7702,0.150942,0.186471,0.0654,0.0495,0.0041,0.7654,0.127022,0.170587,0.0469,0.0309,278,0.9329,1.8391,13.018683
16,293,7,386.37,0.0062,0.737,0.11433,0.139097,0.0631,0.0442,0.0043,0.7005,0.097018,0.118986,0.0462,0.03,0.0052,0.7753,0.113919,0.163065,0.0461,0.0316,0.0043,0.7714,0.127769,0.166509,0.0534,0.0401,0.0053,0.7629,0.120922,0.155803,0.0577,0.0376,0.0026,0.7813,0.127433,0.162474,0.0584,0.041,0.0042,0.9264,0.174848,0.208125,0.0995,0.079,0.0045,0.7669,0.12376,0.161118,0.0509,0.0369,270,0.9215,1.8391,13.038873
17,294,6,395.95,0.0043,0.6965,0.100469,0.120464,0.05345,0.0391,0.0017,0.7209,0.12334,0.152159,0.05585,0.04705,0.0032,0.9266,0.145512,0.204752,0.0609,0.04895,0.0024,0.9331,0.098568,0.149066,0.043,0.0308,0.002,0.929,0.126965,0.176709,0.0557,0.0397,0.0021,0.7725,0.122505,0.164503,0.0605,0.0453,0.0046,0.9285,0.151368,0.201077,0.07005,0.05275,0.0052,0.7708,0.131272,0.174566,0.05955,0.04155,264,0.898,1.331,12.663716
18,298,2,426.85,0.0022,0.7096,0.109107,0.140674,0.04805,0.0424,0.0013,0.9328,0.112694,0.153944,0.03535,0.032,0.0014,0.9362,0.133876,0.217862,0.0346,0.0277,0.001,0.9331,0.14103,0.223613,0.03545,0.02955,0.0018,0.9356,0.129167,0.193637,0.0513,0.0451,0.0008,0.8704,0.117058,0.167345,0.0466,0.0413,0.0027,0.9284,0.127921,0.18586,0.04435,0.03805,0.0016,0.9328,0.129146,0.19136,0.0381,0.03235,277,0.9295,1.0312,12.470564
19,291,9,403.08,0.0017,0.9327,0.109375,0.177982,0.0115,0.0081,0.0007,0.9334,0.114875,0.209385,0.0186,0.016,0.0017,0.9366,0.156813,0.26061,0.0268,0.0241,0.001,0.9355,0.104997,0.185588,0.0222,0.0186,0.0014,0.9389,0.162817,0.238811,0.0489,0.0462,0.0015,0.9299,0.134482,0.209002,0.0304,0.0277,0.0009,0.9332,0.125552,0.191065,0.0261,0.0228,0.0019,0.9339,0.09109,0.17547,0.0147,0.0096,263,0.9038,1.0312,11.83897
20,297,3,384.31,0.001,0.9338,0.111752,0.215591,0.0112,0.0074,0.0008,0.9324,0.097465,0.188819,0.0114,0.0086,0.0011,0.9374,0.155327,0.268908,0.0152,0.0125,0.0009,0.9331,0.109429,0.19916,0.0176,0.0149,0.0009,0.9389,0.177586,0.251081,0.0301,0.028,0.0013,0.9322,0.11684,0.1803,0.0206,0.0178,0.0014,0.934,0.124709,0.191814,0.0139,0.0113,0.0019,0.9313,0.106893,0.175364,0.0132,0.0099,263,0.8855,1.0242,11.263155
21,300,0,408.57,0.0013,0.9327,0.123942,0.221063,0.0117,0.0087,0.0012,0.9355,0.12382,0.224966,0.013,0.0107,0.001,0.9357,0.121853,0.207418,0.0122,0.0091,0.0007,0.9342,0.125805,0.229325,0.014,0.0114,0.001,0.9377,0.180226,0.272672,0.01995,0.0178,0.0016,0.9313,0.110421,0.191984,0.0143,0.01125,0.001,0.9336,0.122332,0.197818,0.01785,0.01455,0.001,0.9313,0.091601,0.171956,0.01445,0.01065,276,0.92,1.0242,11.268907
22,300,0,415.02,0.0013,0.9331,0.10036,0.196319,0.0109,0.0079,0.0012,0.9355,0.135724,0.242704,0.015,0.01255,0.0012,0.9352,0.114333,0.221767,0.0105,0.0078,0.0008,0.936,0.124503,0.229657,0.0151,0.01215,0.0008,0.9346,0.167004,0.256622,0.01405,0.0116,0.0006,0.9337,0.137642,0.224313,0.0168,0.01325,0.0008,0.9348,0.10425,0.190704,0.01295,0.00955,0.0017,0.9313,0.116184,0.203385,0.0149,0.0116,286,0.9533,1.0242,11.354396
23,300,0,386.85,0.0008,0.9371,0.133985,0.240806,0.01145,0.00885,0.0009,0.9355,0.113616,0.218673,0.01245,0.00965,0.0016,0.9351,0.119186,0.223527,0.0139,0.0106,0.001,0.935,0.134761,0.254602,0.01445,0.01125,0.0012,0.9353,0.146069,0.239052,0.01105,0.0085,0.0012,0.935,0.11358,0.219637,0.012,0.009,0.0014,0.9348,0.122874,0.228865,0.0122,0.009,0.0007,0.9328,0.115929,0.224957,0.01365,0.01055,278,0.9267,1.0242,11.587331
24,299,1,387.62,0.0012,0.9371,0.120275,0.227396,0.0119,0.0093,0.0007,0.9355,0.123048,0.22308,0.0119,0.0094,0.0008,0.936,0.122679,0.228365,0.0118,0.0091,0.0014,0.9339,0.103676,0.195292,0.0135,0.0107,0.0019,0.9364,0.161377,0.255334,0.0169,0.014,0.0014,0.934,0.130552,0.232827,0.0135,0.011,0.0016,0.9351,0.131701,0.228342,0.0151,0.0125,0.0012,0.9328,0.106693,0.208448,0.0143,0.0112,279,0.9331,1.0242,11.337887
25,300,0,413.0,0.0017,0.9349,0.116384,0.20441,0.011,0.00825,0.0008,0.9346,0.134653,0.237168,0.01315,0.01055,0.0015,0.9365,0.099858,0.206053,0.01,0.00665,0.001,0.939,0.132488,0.242476,0.0133,0.0105,0.0001,0.9349,0.162681,0.241466,0.0188,0.0162,0.0015,0.9347,0.143288,0.236223,0.0153,0.01235,0.0011,0.9331,0.108981,0.206688,0.01315,0.0098,0.0009,0.939,0.101667,0.19817,0.01245,0.0086,290,0.9667,1.0242,11.353919
26,300,0,387.56,0.0015,0.9355,0.130241,0.242119,0.0113,0.0089,0.0012,0.934,0.101029,0.211564,0.01315,0.01045,0.0012,0.9334,0.119241,0.230788,0.01255,0.00965,0.0013,0.9353,0.105668,0.195704,0.01345,0.01055,0.001,0.9363,0.165729,0.271762,0.01635,0.01365,0.0005,0.9355,0.131797,0.22497,0.0144,0.0123,0.0017,0.9336,0.134761,0.238111,0.01455,0.01145,0.0012,0.9361,0.111535,0.213701,0.01235,0.0098,276,0.92,1.0242,11.254604
27,300,0,399.49,0.001,0.9362,0.110338,0.21586,0.0107,0.0078,0.0012,0.9355,0.105816,0.209229,0.0124,0.0092,0.001,0.9342,0.136362,0.250461,0.0136,0.0109,0.0012,0.9359,0.143023,0.255945,0.01475,0.0117,0.0007,0.9363,0.144646,0.245937,0.0149,0.0125,0.0006,0.9364,0.119659,0.221011,0.0135,0.0109,0.0004,0.9485,0.124705,0.22572,0.0156,0.01245,0.0014,0.9377,0.11545,0.211503,0.01365,0.0108,285,0.95,1.0242,11.530954
28,299,1,401.96,0.0001,0.9362,0.111334,0.208005,0.0119,0.0095,0.0007,0.935,0.108737,0.215561,0.0145,0.0115,0.0011,0.9368,0.120188,0.216013,0.0136,0.0103,0.0013,0.9351,0.107849,0.197037,0.0151,0.0125,0.001,0.9326,0.144856,0.241497,0.0124,0.0097,0.0005,0.9389,0.132928,0.233013,0.0136,0.011,0.0013,0.9716,0.141195,0.243779,0.0167,0.0137,0.0014,0.941,0.132912,0.232076,0.0172,0.0139,276,0.9231,1.0242,11.563037
29,299,1,426.18,0.0,0.9362,0.145256,0.240713,0.0142,0.0127,0.0005,0.935,0.112638,0.208442,0.0146,0.0124,0.0014,0.9368,0.109074,0.208969,0.0122,0.0089,0.0007,0.9331,0.087368,0.158471,0.0116,0.0089,0.0013,0.9356,0.171247,0.248288,0.028,0.0255,0.0008,0.9324,0.109476,0.187822,0.0159,0.0135,0.0008,0.9729,0.147048,0.236762,0.0171,0.0143,0.0006,0.9377,0.117894,0.223046,0.0128,0.0104,279,0.9331,1.0204,11.387281
30,300,0,412.16,0.0,0.9394,0.134185,0.22998,0.01395,0.0128,0.0003,0.9369,0.112707,0.208862,0.01635,0.0137,0.0005,0.932,0.098566,0.175942,0.01155,0.0086,0.0011,0.9346,0.109276,0.212817,0.01235,0.01015,0.0012,0.9329,0.157926,0.24777,0.02565,0.02275,0.0009,0.9416,0.123286,0.217845,0.01675,0.0139,0.0017,0.9742,0.150052,0.261318,0.0149,0.01175,0.0012,0.9432,0.114003,0.212376,0.01275,0.01035,284,0.9467,1.0204,11.448474
31,300,0,385.77,0.0,0.9346,0.108069,0.197209,0.0099,0.0086,0.0003,0.9346,0.101303,0.208316,0.012,0.01015,0.0007,0.9368,0.109441,0.212007,0.01055,0.00725,0.0002,0.9346,0.100712,0.221464,0.0096,0.0076,0.0014,0.9344,0.151599,0.246115,0.014,0.01125,0.0007,0.9416,0.155043,0.260556,0.01805,0.0158,0.0015,0.9737,0.16537,0.276654,0.0151,0.0123,0.0008,0.9377,0.108464,0.217959,0.0107,0.00725,270,0.9,1.0167,11.293135
32,299,1,396.48,0.0,0.9346,0.107329,0.210716,0.0099,0.0076,0.0003,0.9347,0.11768,0.221908,0.0137,0.0126,0.001,0.9405,0.107852,0.218616,0.0095,0.0064,0.0007,0.9346,0.107752,0.22555,0.0113,0.009,0.0014,0.9427,0.175885,0.255078,0.0243,0.0219,0.0011,0.9416,0.136378,0.22656,0.0145,0.0126,0.0011,0.9737,0.14432,0.243688,0.0152,0.0123,0.0005,0.9374,0.102806,0.214225,0.0107,0.0076,275,0.9197,1.0167,10.952811
33,299,1,417.78,0.0,0.9345,0.113864,0.213398,0.0113,0.009,0.0006,0.9344,0.09719,0.186234,0.0107,0.0083,0.0009,0.9405,0.110201,0.214645,0.0109,0.0083,0.0008,0.9346,0.100662,0.212272,0.0101,0.0075,0.0009,0.9427,0.182016,0.280091,0.0172,0.0145,0.001,0.9489,0.137009,0.237498,0.0141,0.0118,0.001,0.9737,0.14067,0.236806,0.0169,0.0133,0.0012,0.9419,0.118389,0.224845,0.0121,0.0095,286,0.9565,1.0167,11.088084
34,298,2,416.81,0.0,0.9416,0.08851,0.184173,0.0098,0.00755,0.0005,0.9371,0.106719,0.212174,0.0107,0.0093,0.0011,0.9405,0.125111,0.231203,0.01095,0.0087,0.0001,0.9346,0.098903,0.185242,0.0132,0.01145,0.0009,0.9384,0.138538,0.21489,0.0211,0.01845,0.0008,0.9439,0.16602,0.274476,0.0173,0.0153,0.0011,0.9753,0.167596,0.270404,0.02085,0.0183,0.0009,0.9419,0.108602,0.215643,0.01175,0.00815,279,0.9362,0.8158,11.726831
35,300,0,410.09,0.0,0.9378,0.111573,0.205163,0.0165,0.0143,0.0003,0.938,0.105532,0.20633,0.01335,0.01145,0.0006,0.9386,0.093385,0.177651,0.00975,0.00755,0.0001,0.9392,0.116071,0.208691,0.01255,0.0111,0.0005,0.9427,0.184427,0.264684,0.0457,0.0431,0.0011,0.9402,0.129537,0.212591,0.02395,0.02135,0.0006,0.9737,0.129367,0.228472,0.015,0.0126,0.0015,0.9421,0.130108,0.238774,0.0162,0.01345,279,0.93,0.8081,11.069773
36,299,1,402.29,0.0,0.9378,0.145522,0.251831,0.0141,0.0119,0.0003,0.9402,0.123115,0.226699,0.0125,0.0112,0.0002,0.9443,0.122559,0.231495,0.0149,0.0116,0.0001,0.9458,0.101698,0.192842,0.011,0.0091,0.001,0.9406,0.142842,0.231074,0.0135,0.0115,0.0011,0.9396,0.114571,0.208154,0.0143,0.0119,0.0009,0.9737,0.140419,0.255598,0.0141,0.0115,0.0007,0.9398,0.109274,0.218703,0.0104,0.0075,272,0.9097,0.8081,11.410602
37,299,1,426.17,0.0,0.9378,0.103053,0.187867,0.014,0.012,0.0001,0.9402,0.101764,0.188488,0.0123,0.0107,0.001,0.9403,0.1298,0.235177,0.0159,0.0135,0.0,0.9458,0.099295,0.182109,0.012,0.0103,0.0001,0.943,0.164316,0.259104,0.0213,0.019,0.0003,0.9391,0.131262,0.216886,0.0186,0.016,0.0,0.9741,0.161086,0.258932,0.0257,0.023,0.0004,0.9417,0.109424,0.200992,0.0124,0.0096,285,0.9532,0.8081,11.31448
38,298,2,433.07,0.0,0.9357,0.122978,0.213465,0.01425,0.01255,0.0001,0.9403,0.10496,0.195134,0.01275,0.0109,0.0002,0.9418,0.1271,0.224851,0.01375,0.01145,0.0,0.9458,0.104366,0.187011,0.01385,0.0118,0.0011,0.9478,0.161807,0.243057,0.02455,0.0224,0.0004,0.9395,0.122131,0.210426,0.0223,0.01955,0.0014,0.9747,0.131365,0.209994,0.0172,0.0145,0.0001,0.9417,0.125293,0.207824,0.016,0.01335,291,0.9765,0.8023,11.430609
39,300,0,409.31,0.0,0.9359,0.127773,0.215535,0.0239,0.02295,0.0002,0.9415,0.098448,0.176022,0.01515,0.01405,0.0009,0.9433,0.17115,0.273377,0.02825,0.02605,0.0,0.9458,0.113637,0.20018,0.02465,0.0222,0.0002,0.9567,0.128944,0.218018,0.0193,0.0174,0.0001,0.9404,0.1098,0.191048,0.0149,0.0126,0.001,0.9764,0.150012,0.24924,0.0207,0.0186,0.0009,0.9414,0.100236,0.20108,0.0112,0.00825,276,0.92,0.7991,12.047923
40,300,0,401.75,0.0,0.9393,0.112113,0.196684,0.0131,0.01235,0.0002,0.9729,0.118983,0.21296,0.02635,0.02415,0.0001,0.9414,0.119332,0.198453,0.0138,0.0117,0.0,0.9404,0.132727,0.230439,0.02505,0.02315,0.0,0.9427,0.153755,0.236881,0.0324,0.03015,0.0003,0.9431,0.122154,0.215059,0.01965,0.01735,0.001,0.9764,0.127912,0.221017,0.02145,0.0189,0.0005,0.9416,0.113025,0.204657,0.02115,0.0161,275,0.9167,0.7991,11.662779
41,298,2,407.25,0.0,0.9791,0.12722,0.219469,0.0168,0.0153,0.0,0.977,0.123061,0.230262,0.01215,0.01055,0.0,0.9744,0.130782,0.22555,0.01185,0.0105,0.0,0.9749,0.115121,0.208198,0.01085,0.00965,0.0,0.9688,0.159882,0.248193,0.0223,0.02225,0.0,0.9381,0.103413,0.174083,0.02445,0.02205,0.0,0.9766,0.132948,0.237609,0.0134,0.01225,0.0001,0.9422,0.107573,0.21912,0.01095,0.00855,277,0.9295,0.5112,11.20401
42,300,0,378.27,0.0,0.9791,0.102512,0.210481,0.0076,0.00615,0.0,0.978,0.110494,0.236207,0.00675,0.0065,0.0,0.9777,0.145862,0.271253,0.0077,0.0077,0.0,0.9761,0.083839,0.189672,0.0065,0.0058,0.0,0.979,0.193488,0.290781,0.0245,0.0245,0.0,0.9774,0.110145,0.225062,0.00905,0.00855,0.0,0.9775,0.149479,0.250993,0.0116,0.011,0.0001,0.9768,0.104182,0.215723,0.00805,0.00595,260,0.8667,0.281,10.230246
43,300,0,418.47,0.0,0.9791,0.101747,0.184088,0.00875,0.00865,0.0,0.9785,0.1137,0.229435,0.00725,0.00725,0.0,0.9783,0.14898,0.266009,0.0093,0.0093,0.0,0.9733,0.083899,0.158135,0.00825,0.00765,0.0,0.9791,0.204296,0.308601,0.0452,0.0452,0.0,0.9764,0.09726,0.203596,0.00745,0.00675,0.0,0.9775,0.135027,0.230797,0.0107,0.0106,0.0,0.9768,0.115091,0.235865,0.0075,0.0067,280,0.9333,0.2446,10.367437
44,300,0,370.11,0.0,0.9791,0.091691,0.19887,0.0063,0.0062,0.0,0.9769,0.101502,0.218872,0.0062,0.0062,0.0,0.9785,0.135843,0.268187,0.0072,0.0071,0.0,0.9776,0.129505,0.252246,0.0077,0.007,0.0,0.9777,0.188257,0.31769,0.0084,0.0084,0.0,0.9772,0.094991,0.211967,0.00795,0.0075,0.0,0.9788,0.131009,0.25746,0.00875,0.00815,0.0,0.979,0.127201,0.255423,0.0073,0.0056,252,0.84,0.2446,10.369143
45,298,2,396.33,0.0,0.9791,0.095414,0.193636,0.0062,0.0062,0.0,0.9799,0.094046,0.213147,0.00545,0.00545,0.0,0.978,0.124118,0.234185,0.00645,0.00645,0.0,0.9787,0.096033,0.221509,0.00595,0.00535,0.0,0.9789,0.224991,0.337607,0.0359,0.0359,0.0,0.9805,0.107156,0.228987,0.0085,0.0084,0.0,0.9777,0.133635,0.247201,0.01195,0.01185,0.0,0.9786,0.124607,0.257413,0.00775,0.00725,264,0.8859,0.2222,9.84823
46,299,1,402.59,0.0,0.9803,0.102079,0.200224,0.0083,0.0083,0.0,0.9849,0.117568,0.237412,0.0088,0.0088,0.0,0.9804,0.108966,0.221679,0.007,0.007,0.0,0.978,0.112958,0.234891,0.007,0.007,0.0,0.9788,0.224236,0.340036,0.045,0.045,0.0,0.9782,0.108378,0.216687,0.0099,0.0095,0.0,0.9791,0.138981,0.257352,0.0113,0.0113,0.0,0.9872,0.086833,0.194131,0.0078,0.0073,266,0.8896,0.2222,10.216901
