generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,254,46,740.75,0.0051,0.5081,0.084185,0.107866,0.06295,0.0542,0.0023,0.5229,0.09885,0.107689,0.0725,0.05495,0.0046,0.5371,0.129852,0.106828,0.123,0.00885,0.0019,0.542,0.120435,0.122292,0.12095,0.05315,0.007,0.9394,0.138368,0.125306,0.12185,0.00915,0.0058,0.5319,0.142985,0.139483,0.1222,0.05625,0.0059,0.5372,0.123878,0.140447,0.11785,0.0515,0.0049,0.5371,0.161447,0.155832,0.122,0.0502,219,0.8622,2.4671,13.5688
1,268,32,311.03,0.0036,0.5167,0.109847,0.124352,0.0698,0.05545,0.0026,0.4973,0.101441,0.113363,0.06795,0.05565,0.0035,0.9571,0.127092,0.141626,0.1165,0.0482,0.0005,0.5515,0.128917,0.133917,0.1187,0.0509,0.0003,0.9484,0.142224,0.195986,0.0817,0.0443,0.0017,0.5381,0.117624,0.117042,0.0943,0.0333,0.0027,0.5901,0.119356,0.134791,0.0716,0.05355,0.0002,0.5402,0.153498,0.160891,0.1221,0.0601,231,0.8619,1.8863,13.115569
2,259,41,335.2,0.0005,0.5167,0.107412,0.132731,0.0668,0.0572,0.0004,0.5376,0.10796,0.127009,0.0683,0.0572,0.0017,0.9571,0.119884,0.154712,0.1183,0.0504,0.0005,0.9531,0.124233,0.134902,0.1222,0.0501,0.0003,0.945,0.132009,0.143013,0.1223,0.0531,0.0001,0.5872,0.116417,0.116986,0.1208,0.0535,0.0019,0.8984,0.133367,0.15204,0.1188,0.0652,0.0002,0.9721,0.158719,0.170347,0.1232,0.0797,243,0.9382,0.7376,12.826093
3,271,29,353.77,0.0003,0.9533,0.098323,0.151971,0.0198,0.0178,0.0004,0.9562,0.092372,0.139371,0.0212,0.0189,0.0017,0.969,0.129218,0.208643,0.0487,0.0447,0.0005,0.9531,0.137436,0.194776,0.0872,0.0734,0.0,0.9598,0.127852,0.195128,0.0651,0.0606,0.0001,0.9265,0.12373,0.161963,0.0745,0.0667,0.0004,0.9037,0.128072,0.186924,0.0683,0.0601,0.0002,0.9721,0.162998,0.221837,0.1203,0.1085,250,0.9225,0.7376,12.843736
4,268,32,335.99,0.0008,0.973,0.099347,0.175569,0.0147,0.0113,0.0004,0.9653,0.153462,0.252323,0.0541,0.0518,0.0004,0.9704,0.102409,0.18017,0.02,0.0179,0.0001,0.9716,0.15935,0.254621,0.0669,0.0597,0.0,0.9613,0.121654,0.214069,0.0357,0.0345,0.0001,0.954,0.14363,0.24083,0.0331,0.0328,0.0002,0.9037,0.087028,0.152617,0.0138,0.0122,0.0004,0.968,0.133119,0.222387,0.0325,0.032,236,0.8806,0.7376,12.322897
5,272,28,334.86,0.0003,0.9737,0.137271,0.230578,0.0661,0.0603,0.0004,0.9738,0.114729,0.205384,0.02075,0.01975,0.001,0.9704,0.1216,0.196105,0.0393,0.0379,0.0,0.9354,0.116585,0.198257,0.02255,0.02245,0.0,0.9613,0.122831,0.201103,0.0491,0.04825,0.0001,0.9676,0.13501,0.234658,0.0357,0.035,0.0002,0.9713,0.131524,0.218235,0.0524,0.05215,0.0002,0.968,0.120451,0.201084,0.0445,0.0439,237,0.8713,0.5487,12.147815
6,261,39,329.52,0.0001,0.9653,0.134876,0.22143,0.0125,0.0122,0.0002,0.9772,0.136839,0.239195,0.0231,0.022,0.0003,0.9704,0.101926,0.187212,0.0127,0.011,0.0005,0.9667,0.129191,0.217445,0.0156,0.015,0.0,0.9695,0.130771,0.225262,0.013,0.0125,0.0002,0.9676,0.121889,0.211405,0.0128,0.0113,0.0,0.9751,0.130396,0.231232,0.0124,0.0117,0.0001,0.9689,0.114112,0.206233,0.011,0.0098,229,0.8774,0.5449,11.505926
7,259,41,320.22,0.0001,0.9722,0.104968,0.19421,0.0091,0.0082,0.0001,0.9772,0.12209,0.222773,0.0098,0.009,0.0002,0.9738,0.108836,0.224473,0.0078,0.0059,0.0001,0.9671,0.140772,0.240564,0.0099,0.0093,0.0002,0.9764,0.147022,0.255232,0.0089,0.0083,0.0002,0.9716,0.122427,0.221018,0.0104,0.0091,0.0002,0.9757,0.113621,0.22587,0.0091,0.0073,0.0002,0.9692,0.140265,0.235373,0.0096,0.009,228,0.8803,0.5443,11.374564
8,278,22,336.74,0.0002,0.9781,0.159801,0.26804,0.01405,0.01375,0.0001,0.9765,0.131561,0.244058,0.01115,0.01085,0.0002,0.9748,0.092017,0.183921,0.00965,0.0084,0.0002,0.9699,0.126383,0.231145,0.0149,0.0146,0.0001,0.9776,0.127176,0.217325,0.00995,0.00955,0.0002,0.9723,0.10742,0.202406,0.0097,0.009,0.0002,0.9764,0.125547,0.241158,0.0091,0.0087,0.0001,0.9736,0.130094,0.237606,0.01095,0.01055,248,0.8921,0.5075,11.546395
9,295,5,373.69,0.0001,0.9748,0.139754,0.23991,0.01,0.0097,0.0001,0.976,0.117349,0.213656,0.0127,0.0123,0.0,0.9752,0.085125,0.186153,0.0088,0.0076,0.0002,0.9734,0.141156,0.254203,0.0104,0.0101,0.0001,0.9776,0.132408,0.238744,0.0108,0.0102,0.0002,0.974,0.13844,0.250794,0.013,0.0124,0.0002,0.9764,0.114397,0.232644,0.0082,0.0067,0.0002,0.9744,0.131371,0.251506,0.0091,0.0081,268,0.9085,0.5066,11.478755
