generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
12,300,0,411.77,0.0029,0.9448,0.165229,0.167851,0.1244,0.1012,0.001,0.7488,0.118276,0.137166,0.0915,0.07615,0.0014,0.8991,0.11881,0.127035,0.0858,0.07295,0.0002,0.7492,0.128305,0.153154,0.1064,0.0929,0.0012,0.8889,0.116183,0.134101,0.08175,0.07045,0.001,0.7493,0.130534,0.154992,0.0991,0.0865,0.001,0.9352,0.109462,0.131513,0.0785,0.06635,0.0004,0.9394,0.113201,0.146761,0.08075,0.06885,286,0.9533,0.7868,12.897484
13,300,0,406.09,0.0015,0.9639,0.206106,0.246866,0.12515,0.10985,0.0014,0.9392,0.124753,0.1764,0.0485,0.0449,0.0013,0.9068,0.129408,0.170343,0.087,0.07525,0.0002,0.9311,0.100194,0.140921,0.047,0.04335,0.0013,0.9351,0.117744,0.175517,0.04345,0.0396,0.0009,0.9375,0.091157,0.132734,0.0278,0.02525,0.0006,0.9364,0.106636,0.175775,0.0434,0.0407,0.0004,0.942,0.124002,0.200419,0.0445,0.04265,280,0.9333,0.7868,12.600523
14,296,4,396.39,0.0017,0.9436,0.215605,0.269621,0.11935,0.11115,0.0013,0.9276,0.119791,0.204115,0.01445,0.0118,0.0014,0.91,0.136183,0.194651,0.0664,0.0606,0.0002,0.9153,0.087864,0.155295,0.02075,0.01825,0.0012,0.9351,0.124728,0.199466,0.0227,0.01965,0.0007,0.9375,0.095293,0.18384,0.0108,0.0079,0.0004,0.9294,0.115849,0.191782,0.0209,0.0193,0.0007,0.9362,0.104686,0.201718,0.0178,0.01545,268,0.9054,0.7868,12.406556
15,300,0,391.82,0.0018,0.943,0.207298,0.271214,0.10565,0.09745,0.001,0.9276,0.123855,0.215115,0.0332,0.0279,0.0004,0.9335,0.126893,0.187081,0.04145,0.03875,0.0002,0.9284,0.108684,0.203775,0.02115,0.0186,0.001,0.9656,0.123711,0.213076,0.0277,0.02485,0.0007,0.9375,0.101067,0.181348,0.01125,0.0086,0.0004,0.9168,0.113842,0.201536,0.01665,0.01465,0.0001,0.9464,0.09465,0.182255,0.0128,0.0108,270,0.9,0.7868,12.230489
16,299,1,381.24,0.0004,0.9353,0.177408,0.247359,0.0741,0.0683,0.001,0.9276,0.096067,0.165933,0.0164,0.0146,0.0001,0.9524,0.130924,0.207856,0.0368,0.0354,0.0002,0.9479,0.110126,0.209456,0.015,0.0139,0.0005,0.9656,0.121367,0.199192,0.0375,0.0354,0.0004,0.9726,0.115892,0.203879,0.0189,0.0161,0.0003,0.9168,0.133355,0.218392,0.0422,0.0396,0.0,0.9464,0.114861,0.200566,0.0213,0.0196,265,0.8863,0.7868,12.305322
17,300,0,386.92,0.0004,0.9595,0.210746,0.273779,0.09755,0.0923,0.0004,0.9275,0.085521,0.15036,0.0129,0.0099,0.0001,0.9427,0.124058,0.193058,0.0318,0.0308,0.0001,0.9479,0.098798,0.198991,0.0146,0.01385,0.0002,0.9656,0.139212,0.223168,0.02685,0.02495,0.0003,0.9756,0.116403,0.212337,0.01995,0.0185,0.0003,0.9372,0.123272,0.209979,0.0229,0.0203,0.0004,0.9464,0.10199,0.192266,0.01585,0.01385,266,0.8867,0.7868,12.179988
18,299,1,401.06,0.0004,0.9477,0.197577,0.254259,0.118,0.1089,0.0003,0.9699,0.110486,0.192494,0.0174,0.0159,0.0001,0.9427,0.104929,0.155179,0.0445,0.0428,0.0002,0.9498,0.10313,0.182484,0.0259,0.0251,0.0006,0.9658,0.145481,0.225517,0.0573,0.0555,0.0002,0.9756,0.11756,0.21648,0.0129,0.012,0.0003,0.9372,0.123109,0.213542,0.0266,0.0251,0.0002,0.9723,0.097728,0.186641,0.0105,0.0098,275,0.9197,0.6352,11.870305
19,296,4,395.04,0.0003,0.9712,0.206653,0.2745,0.09845,0.09395,0.0002,0.9745,0.099413,0.188253,0.01415,0.0124,0.0002,0.9459,0.140411,0.223442,0.0384,0.0372,0.0001,0.9494,0.091059,0.180945,0.01025,0.0094,0.0002,0.9735,0.138467,0.224905,0.0407,0.0398,0.0,0.9756,0.119829,0.223695,0.0198,0.01875,0.0002,0.9729,0.107852,0.185436,0.0175,0.0162,0.0001,0.9739,0.096315,0.194707,0.011,0.01,271,0.9155,0.6293,11.735046
20,296,4,373.66,0.0004,0.9714,0.159445,0.230705,0.05795,0.05685,0.0002,0.9745,0.135814,0.243802,0.0161,0.01515,0.0002,0.9404,0.105462,0.173703,0.02035,0.01945,0.0001,0.9743,0.102301,0.203395,0.0126,0.0121,0.0002,0.9707,0.137991,0.233312,0.02285,0.02195,0.0003,0.976,0.137162,0.253604,0.01815,0.0175,0.0003,0.9767,0.108869,0.189124,0.0153,0.0142,0.0001,0.9737,0.112957,0.212336,0.01525,0.01435,267,0.902,0.6293,11.828023
21,293,7,372.32,0.0004,0.9738,0.198502,0.288445,0.0522,0.0514,0.0002,0.9757,0.094116,0.189777,0.0101,0.009,0.0,0.9698,0.119016,0.208572,0.0098,0.009,0.0001,0.9722,0.102385,0.225357,0.0068,0.0063,0.0001,0.9723,0.123475,0.221147,0.011,0.0097,0.0003,0.9749,0.119656,0.238927,0.0084,0.007,0.0001,0.9758,0.115399,0.217861,0.011,0.0099,0.0002,0.9737,0.127452,0.255244,0.0095,0.0086,246,0.8396,0.6081,11.435365
22,297,3,384.76,0.0004,0.9735,0.194605,0.263999,0.083,0.0814,0.0002,0.9745,0.085649,0.162955,0.0098,0.0086,0.0003,0.9698,0.102977,0.154686,0.0243,0.0236,0.0001,0.9739,0.121652,0.238589,0.0077,0.0073,0.0001,0.9722,0.148797,0.22643,0.0351,0.0341,0.0002,0.9749,0.121594,0.238835,0.0085,0.008,0.0001,0.9758,0.124043,0.21459,0.0176,0.0169,0.0002,0.9737,0.100682,0.201237,0.009,0.0078,274,0.9226,0.6081,11.432213
23,296,4,395.28,0.0001,0.9741,0.174423,0.259478,0.0728,0.0692,0.0002,0.9745,0.116914,0.206424,0.0152,0.0144,0.0004,0.9722,0.119648,0.19649,0.0331,0.03235,0.0001,0.9734,0.103216,0.202141,0.01065,0.01005,0.0001,0.9722,0.133598,0.212578,0.04295,0.04195,0.0003,0.9749,0.125582,0.223523,0.0146,0.01405,0.0001,0.9743,0.1251,0.213977,0.02435,0.02385,0.0002,0.9753,0.101521,0.18146,0.01585,0.01525,274,0.9257,0.6081,11.674172
24,300,0,380.97,0.0004,0.9737,0.173167,0.26001,0.0501,0.0491,0.0002,0.9745,0.111414,0.215952,0.01025,0.00935,0.0002,0.9744,0.112218,0.193818,0.01995,0.0194,0.0001,0.9719,0.084704,0.181932,0.00755,0.00645,0.0002,0.9737,0.148523,0.247524,0.0243,0.0237,0.0002,0.9749,0.134545,0.250028,0.0099,0.00895,0.0002,0.9744,0.107988,0.190398,0.0118,0.0111,0.0002,0.9742,0.127442,0.236949,0.00985,0.009,271,0.9033,0.577,11.452144
25,300,0,408.05,0.0,0.9755,0.178244,0.260639,0.07985,0.077,0.0002,0.9749,0.119543,0.213186,0.0174,0.01695,0.0002,0.9746,0.125638,0.209398,0.02995,0.0293,0.0001,0.9749,0.109772,0.21536,0.0133,0.01225,0.0002,0.9747,0.136221,0.230667,0.03165,0.03115,0.0,0.9749,0.107774,0.188288,0.0102,0.0093,0.0001,0.9744,0.111338,0.207287,0.01235,0.0115,0.0001,0.9742,0.11147,0.220722,0.01,0.0093,282,0.94,0.577,11.828179
26,299,1,397.3,0.0003,0.9725,0.168434,0.257715,0.0549,0.0537,0.0,0.9729,0.098553,0.181971,0.011,0.0102,0.0002,0.9748,0.13699,0.232906,0.0393,0.0383,0.0001,0.9722,0.094383,0.18864,0.0092,0.0086,0.0002,0.9735,0.149684,0.226415,0.0449,0.0446,0.0002,0.9749,0.130633,0.24169,0.0124,0.0117,0.0001,0.9744,0.113483,0.198241,0.0141,0.0131,0.0001,0.9747,0.10784,0.213044,0.0095,0.0088,277,0.9264,0.577,11.625366
27,299,1,384.22,0.0002,0.965,0.134979,0.224426,0.0294,0.0286,0.0001,0.9738,0.099467,0.203459,0.0092,0.0081,0.0003,0.9767,0.130799,0.234213,0.018,0.0171,0.0001,0.9735,0.11774,0.234682,0.0094,0.0087,0.0002,0.9704,0.145663,0.246147,0.0143,0.0138,0.0004,0.9749,0.115108,0.209796,0.0093,0.0086,0.0006,0.9744,0.148383,0.253332,0.0299,0.0286,0.0002,0.9747,0.107861,0.20537,0.0092,0.0082,271,0.9064,0.5698,11.174538
28,300,0,394.91,0.0002,0.9752,0.153386,0.244326,0.044,0.0432,0.0001,0.9716,0.085249,0.158568,0.0108,0.01005,0.0003,0.9767,0.124676,0.216428,0.03595,0.03495,0.0001,0.9729,0.105219,0.215298,0.00965,0.00905,0.0002,0.974,0.113258,0.205601,0.0181,0.01735,0.0003,0.9755,0.135726,0.239742,0.01585,0.01535,0.0002,0.9743,0.151909,0.253197,0.0394,0.0381,0.0001,0.9742,0.130575,0.233002,0.02825,0.02735,276,0.92,0.5698,11.919342
29,295,5,386.72,0.0003,0.9725,0.155528,0.248613,0.0329,0.0319,0.0002,0.9745,0.118239,0.23099,0.0103,0.0094,0.0001,0.9767,0.128527,0.212124,0.036,0.0353,0.0,0.9729,0.126478,0.229402,0.0123,0.012,0.0001,0.9749,0.136595,0.232756,0.0217,0.0209,0.0,0.9749,0.118463,0.215069,0.0103,0.01,0.0003,0.9743,0.102955,0.181913,0.0097,0.0086,0.0002,0.9742,0.113215,0.210507,0.0095,0.0086,271,0.9186,0.5698,11.416287
30,297,3,373.71,0.0002,0.9732,0.141681,0.225888,0.0332,0.0323,0.0002,0.9742,0.101219,0.186571,0.0103,0.0094,0.0001,0.9767,0.151577,0.24473,0.0325,0.0318,0.0,0.9751,0.11773,0.230546,0.0112,0.0106,0.0,0.9744,0.130163,0.226809,0.0135,0.0132,0.0001,0.9755,0.116507,0.214817,0.0088,0.008,0.0001,0.976,0.125581,0.223567,0.015,0.0144,0.0005,0.9742,0.115542,0.219753,0.0096,0.0086,268,0.9024,0.5698,11.395763
31,299,1,388.38,0.0002,0.9744,0.144702,0.246352,0.0259,0.025,0.0002,0.973,0.118986,0.22656,0.0117,0.0112,0.0002,0.9767,0.130714,0.242961,0.0266,0.0256,0.0001,0.9744,0.112696,0.221512,0.0119,0.0112,0.0,0.9744,0.13833,0.236331,0.0167,0.0165,0.0003,0.9749,0.100315,0.186454,0.0097,0.0088,0.0001,0.9743,0.127291,0.229912,0.0098,0.0089,0.0002,0.9742,0.126966,0.220783,0.0118,0.0111,271,0.9064,0.5698,11.264279
32,296,4,387.83,0.0001,0.975,0.161592,0.247751,0.02265,0.02225,0.0001,0.9742,0.108308,0.212073,0.0097,0.00875,0.0,0.9767,0.142605,0.246872,0.01345,0.013,0.0001,0.9746,0.118942,0.246059,0.00875,0.00795,0.0001,0.9752,0.119641,0.229497,0.00845,0.00755,0.0002,0.9749,0.146165,0.275348,0.0083,0.0074,0.0001,0.9743,0.10677,0.214556,0.0077,0.0064,0.0001,0.9742,0.095977,0.208678,0.00825,0.00695,268,0.9054,0.5698,11.303873
33,298,2,385.99,0.0001,0.975,0.164648,0.267993,0.0239,0.02345,0.0002,0.9765,0.104556,0.215897,0.0088,0.0075,0.0001,0.972,0.100706,0.188955,0.0093,0.00845,0.0001,0.9735,0.103951,0.217912,0.0083,0.00745,0.0001,0.9758,0.144709,0.24592,0.01475,0.01385,0.0001,0.9749,0.151517,0.272356,0.0102,0.00955,0.0001,0.9741,0.121257,0.23521,0.00995,0.00935,0.0001,0.9742,0.108656,0.216704,0.009,0.00795,274,0.9195,0.5698,11.156902
34,300,0,399.8,0.0,0.975,0.167487,0.265389,0.027,0.0262,0.0002,0.9744,0.096909,0.201987,0.00865,0.00745,0.0001,0.9755,0.129268,0.231048,0.01165,0.01075,0.0001,0.9752,0.119456,0.244922,0.00845,0.0073,0.0001,0.9752,0.129827,0.220329,0.00885,0.00815,0.0,0.9736,0.115107,0.232753,0.00845,0.00755,0.0001,0.9732,0.142545,0.253821,0.01,0.0095,0.0001,0.974,0.099401,0.197796,0.0084,0.0075,282,0.94,0.5698,11.152306
35,300,0,398.08,0.0001,0.975,0.154913,0.244362,0.05185,0.05095,0.0002,0.9743,0.102685,0.19627,0.00965,0.0086,0.0001,0.9759,0.141389,0.229949,0.0318,0.0309,0.0001,0.9735,0.115065,0.230265,0.0099,0.00925,0.0,0.9752,0.124993,0.219711,0.0109,0.01045,0.0,0.974,0.12642,0.240112,0.00965,0.00925,0.0001,0.9747,0.120409,0.227298,0.0124,0.0118,0.0001,0.973,0.114125,0.208359,0.00965,0.0088,288,0.96,0.5698,11.26034
36,300,0,387.61,0.0001,0.9745,0.160616,0.253279,0.0205,0.0197,0.0002,0.9734,0.109948,0.211612,0.0095,0.0087,0.0004,0.9759,0.129899,0.233426,0.0137,0.0126,0.0002,0.9737,0.153906,0.279023,0.01075,0.01025,0.0001,0.9714,0.107748,0.199211,0.0077,0.0068,0.0002,0.9743,0.104127,0.226973,0.0086,0.00755,0.0,0.975,0.109067,0.20474,0.00835,0.0073,0.0001,0.973,0.12469,0.236821,0.00955,0.00825,281,0.9367,0.5698,11.514318
37,300,0,377.87,0.0001,0.9745,0.146598,0.228092,0.0273,0.0266,0.0002,0.9741,0.115972,0.21729,0.0091,0.0084,0.0002,0.9759,0.107182,0.194697,0.00925,0.00875,0.0002,0.9735,0.110111,0.223712,0.008,0.00715,0.0001,0.9725,0.139572,0.249,0.0116,0.0111,0.0,0.9747,0.118692,0.231599,0.0091,0.00815,0.0001,0.9735,0.120073,0.23155,0.0098,0.0091,0.0001,0.973,0.1418,0.255934,0.0116,0.0112,269,0.8967,0.5698,10.927828
38,300,0,400.27,0.0,0.976,0.13908,0.226392,0.0209,0.0201,0.0002,0.9745,0.101615,0.202553,0.009,0.00785,0.0002,0.9759,0.151251,0.250313,0.01655,0.01575,0.0,0.9739,0.116214,0.234257,0.0083,0.0073,0.0003,0.9739,0.140318,0.237431,0.00985,0.00935,0.0002,0.9758,0.119334,0.222223,0.0086,0.00775,0.0001,0.9737,0.121691,0.219671,0.01025,0.0094,0.0001,0.973,0.110497,0.207837,0.00905,0.00835,281,0.9367,0.5661,10.963882
39,300,0,405.02,0.0,0.976,0.159176,0.244344,0.035,0.0341,0.0001,0.9745,0.095531,0.192257,0.00895,0.00755,0.0004,0.9759,0.145923,0.250883,0.0136,0.0126,0.0001,0.9749,0.098979,0.216925,0.0073,0.0062,0.0001,0.9739,0.141833,0.249881,0.0096,0.00905,0.0002,0.9749,0.125092,0.243912,0.00895,0.00805,0.0001,0.9739,0.129302,0.239749,0.00945,0.0088,0.0001,0.9736,0.104164,0.204712,0.008,0.00715,280,0.9333,0.5661,10.954567
40,300,0,408.01,0.0004,0.976,0.166062,0.274576,0.02785,0.02685,0.0001,0.9735,0.117247,0.223797,0.0086,0.00775,0.0003,0.974,0.129374,0.218443,0.01215,0.01125,0.0001,0.9735,0.091225,0.188093,0.00855,0.0076,0.0002,0.975,0.155497,0.264422,0.014,0.0134,0.0002,0.9749,0.118862,0.221425,0.01215,0.01145,0.0002,0.9731,0.110651,0.20394,0.0102,0.0095,0.0001,0.973,0.111082,0.219456,0.0093,0.0087,290,0.9667,0.566,10.92077
41,300,0,414.15,0.0002,0.976,0.146896,0.238018,0.0268,0.0258,0.0002,0.9759,0.138919,0.261264,0.00935,0.00845,0.0002,0.9741,0.103981,0.194175,0.0095,0.00835,0.0001,0.9752,0.1077,0.220966,0.0087,0.0078,0.0003,0.9755,0.141039,0.249412,0.0107,0.00985,0.0001,0.975,0.134996,0.25559,0.00915,0.00855,0.0002,0.9727,0.113977,0.231262,0.00885,0.00795,0.0001,0.9752,0.112493,0.203524,0.0092,0.0087,290,0.9667,0.566,11.188428
42,300,0,396.71,0.0001,0.9754,0.156858,0.239328,0.0499,0.0488,0.0002,0.9754,0.128707,0.232939,0.0228,0.02195,0.0004,0.9759,0.128618,0.215563,0.0331,0.0321,0.0001,0.9734,0.10045,0.193216,0.0095,0.00865,0.0002,0.974,0.149059,0.247797,0.0253,0.02435,0.0002,0.9736,0.109148,0.204885,0.00925,0.00825,0.0001,0.9727,0.113309,0.193419,0.0117,0.01105,0.0,0.9752,0.11385,0.217923,0.0106,0.01015,284,0.9467,0.566,11.020807
43,300,0,401.28,0.0002,0.9754,0.162847,0.236965,0.0538,0.0528,0.0002,0.9753,0.132789,0.232089,0.0104,0.00965,0.0004,0.976,0.162811,0.257373,0.0394,0.0383,0.0,0.9729,0.099699,0.207552,0.0084,0.0073,0.0001,0.9741,0.106553,0.201263,0.00945,0.00845,0.0002,0.974,0.108784,0.220087,0.00885,0.00785,0.0002,0.9727,0.117063,0.216122,0.00865,0.00775,0.0002,0.9752,0.109453,0.2223,0.0086,0.00765,284,0.9467,0.566,11.451447
44,300,0,391.56,0.0002,0.9757,0.148465,0.246954,0.02595,0.02495,0.0,0.976,0.105999,0.203377,0.011,0.0102,0.0003,0.9749,0.124749,0.222387,0.01125,0.0103,0.0002,0.9759,0.116439,0.232546,0.0081,0.0076,0.0002,0.9763,0.161183,0.266704,0.015,0.01455,0.0003,0.9735,0.108601,0.224056,0.009,0.0078,0.0002,0.9727,0.127104,0.230578,0.0113,0.0106,0.0001,0.9752,0.107461,0.223397,0.00915,0.00815,275,0.9167,0.5637,11.136417
45,300,0,378.15,0.0003,0.9757,0.143401,0.239222,0.01535,0.01455,0.0001,0.976,0.099636,0.205443,0.0075,0.00655,0.0,0.9735,0.140105,0.252261,0.011,0.01,0.0001,0.9757,0.095367,0.211652,0.00685,0.00595,0.0,0.9763,0.159344,0.264724,0.01705,0.01665,0.0002,0.9735,0.123659,0.244726,0.00845,0.00755,0.0001,0.9752,0.132277,0.237033,0.01085,0.0105,0.0,0.9731,0.106211,0.212952,0.0087,0.0081,271,0.9033,0.5637,10.800723
46,300,0,405.2,0.0002,0.9757,0.177108,0.263231,0.0672,0.0652,0.0002,0.976,0.096985,0.187704,0.01185,0.01095,0.0002,0.9752,0.114687,0.197066,0.0214,0.0203,0.0001,0.9743,0.109907,0.212137,0.0099,0.0094,0.0002,0.9763,0.12371,0.200217,0.01655,0.01575,0.0003,0.975,0.142924,0.248012,0.0153,0.0149,0.0001,0.9724,0.134397,0.224076,0.027,0.02655,0.0,0.9732,0.100281,0.190771,0.01105,0.01065,285,0.95,0.5637,11.486156
47,300,0,395.49,0.0003,0.9706,0.173042,0.268849,0.04935,0.04825,0.0001,0.976,0.113046,0.211171,0.01145,0.01105,0.0002,0.9752,0.108783,0.191773,0.01205,0.01125,0.0002,0.9749,0.104909,0.217477,0.0075,0.0069,0.0003,0.9763,0.152161,0.248993,0.0412,0.03985,0.0003,0.9742,0.135767,0.244597,0.0106,0.01,0.0001,0.962,0.101763,0.189934,0.00955,0.0087,0.0,0.9769,0.110528,0.223176,0.01,0.00965,277,0.9233,0.5272,11.106439
48,300,0,396.61,0.0002,0.9749,0.184991,0.276133,0.04455,0.04325,0.0002,0.976,0.130275,0.234025,0.02705,0.02505,0.0001,0.9761,0.111332,0.196843,0.0148,0.0135,0.0001,0.9754,0.109013,0.218365,0.00875,0.00795,0.0,0.9737,0.128681,0.221331,0.0126,0.012,0.0001,0.9726,0.136296,0.249656,0.0092,0.0083,0.0003,0.9622,0.108591,0.203327,0.0098,0.0092,0.0001,0.9769,0.090821,0.184612,0.00875,0.00805,275,0.9167,0.5263,11.443519
49,300,0,412.47,0.0001,0.9742,0.168613,0.257584,0.03895,0.0378,0.0001,0.976,0.106654,0.1995,0.0097,0.0084,0.0001,0.9734,0.111419,0.19827,0.01225,0.01125,0.0002,0.9763,0.100789,0.210767,0.00765,0.00675,0.0001,0.9737,0.178358,0.269596,0.03605,0.0351,0.0001,0.9749,0.108151,0.217015,0.00885,0.00765,0.0002,0.969,0.124751,0.217809,0.01185,0.01145,0.0001,0.9769,0.101265,0.207771,0.00785,0.0068,284,0.9467,0.5263,10.808309
