generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,253,47,742.12,0.0008,0.4934,0.128242,0.052586,0.1249,0.0026,0.0,0.925,0.751462,0.179678,0.785,0.0,0.0,0.953333,0.747747,0.181849,0.766667,0.0,185,0.7312,1.8666,11.861403
1,260,40,287.07,0.0,0.4934,0.127677,0.053786,0.12505,0.00275,0.165,0.93,0.821712,0.105719,0.785,0.0875,0.253333,0.953333,0.831333,0.116697,0.766667,0.09,209,0.8038,1.8666,11.508553
2,270,30,320.87,0.0012,0.4934,0.143068,0.0725,0.1259,0.00335,0.0,0.93,0.833704,0.18408,0.91,0.005,0.0,0.953333,0.858765,0.193795,0.946667,0.006666,226,0.837,1.8666,11.504784
3,283,17,331.88,0.0016,0.4934,0.156138,0.077613,0.127,0.0057,0.0,0.93,0.824753,0.208406,0.91,0.01,0.0,0.953333,0.850954,0.217366,0.946667,0.006666,244,0.8622,1.8666,11.490788
4,283,17,322.92,0.001,0.4934,0.175645,0.089546,0.1292,0.041,0.0,0.93,0.850512,0.178321,0.915,0.005,0.0,0.96,0.877479,0.185341,0.946667,0.006666,243,0.8587,1.8666,11.21969
5,278,22,333.51,0.001,0.4934,0.188496,0.093798,0.16305,0.06835,0.0,0.93,0.85214,0.161136,0.915,0.005,0.0,0.953333,0.876715,0.167699,0.946667,0.0,230,0.8273,1.8666,11.044454
6,291,9,365.96,0.0009,0.4934,0.173147,0.100543,0.1274,0.0324,0.0,0.935,0.787337,0.25359,0.915,0.015,0.0,0.953333,0.810034,0.25921,0.946667,0.006666,252,0.866,1.8666,11.498399
7,293,7,336.68,0.0012,0.4934,0.189401,0.096504,0.1607,0.0758,0.0,0.935,0.831962,0.192581,0.915,0.015,0.0,0.953333,0.855176,0.197428,0.946667,0.006666,250,0.8532,1.8666,11.214354
8,291,9,353.77,0.0014,0.4934,0.186602,0.097747,0.1297,0.0335,0.0,0.935,0.82055,0.199668,0.915,0.015,0.0,0.96,0.842428,0.203873,0.946667,0.006666,245,0.8419,1.8666,11.268931
9,287,13,337.46,0.0014,0.4934,0.188472,0.103104,0.1323,0.0514,0.0,0.935,0.798362,0.237139,0.915,0.015,0.0,0.953333,0.820511,0.239153,0.946667,0.006666,241,0.8397,1.8666,11.322957
10,292,8,385.56,0.0013,0.4934,0.1803,0.107287,0.12885,0.04145,0.0,0.935,0.771952,0.259067,0.915,0.015,0.0,0.953333,0.7929,0.263223,0.946667,0.006666,259,0.887,1.8666,11.496961
11,292,8,342.82,0.0011,0.4934,0.190766,0.102792,0.15085,0.08605,0.0,0.935,0.789332,0.239493,0.915,0.015,0.0,0.953333,0.81048,0.241035,0.946667,0.006666,245,0.839,1.8666,11.373549
12,288,12,342.55,0.0015,0.4934,0.196735,0.108939,0.1548,0.0871,0.0,0.935,0.778733,0.240019,0.915,0.015,0.0,0.96,0.799769,0.241482,0.946667,0.006667,248,0.8611,1.8666,11.180696
13,292,8,366.17,0.0016,0.4934,0.183925,0.115232,0.12875,0.0392,0.0,0.935,0.76839,0.226334,0.91,0.02,0.0,0.953333,0.789247,0.228251,0.933333,0.02,256,0.8767,1.8666,11.063267
14,288,12,357.68,0.0009,0.4934,0.180352,0.11568,0.12915,0.03675,0.0,0.93,0.742517,0.271858,0.905,0.025,0.0,0.953333,0.764259,0.272039,0.933333,0.02,256,0.8889,0.7931,11.284093
15,289,11,350.62,0.0009,0.4934,0.187197,0.116777,0.1319,0.0689,0.0,0.93,0.788685,0.196001,0.91,0.02,0.0,0.953333,0.810104,0.198757,0.94,0.013333,255,0.8824,0.7931,10.917924
16,285,15,354.22,0.0009,0.4956,0.192553,0.117561,0.131,0.0374,0.0,0.93,0.777439,0.213384,0.91,0.02,0.0,0.953333,0.798854,0.215221,0.94,0.013333,257,0.9018,0.7844,11.222886
