generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,241,59,725.17,0.0018,0.4923,0.236966,0.128941,0.2385,0.1095,0.19,0.935,0.722241,0.278206,0.915,0.01,0.2,0.96,0.748077,0.275625,0.953333,0.006666,140,0.5809,0.7677,11.832577
1,223,77,233.19,0.0019,0.5027,0.33711,0.185491,0.4884,0.0066,0.705,0.945,0.921323,0.034383,0.935,0.0,0.7,0.96,0.946876,0.039085,0.96,0.0,97,0.435,0.7573,5.461903
2,277,23,350.63,0.0002,0.5055,0.228792,0.191994,0.2434,0.2364,0.73,0.945,0.920217,0.03614,0.93,0.005,0.713333,0.96,0.944236,0.040024,0.953333,0.006667,181,0.6534,0.7545,8.238356
3,278,22,338.05,0.0016,0.6947,0.225782,0.19808,0.18495,0.17795,0.7,0.945,0.916529,0.043363,0.935,0.01,0.7,0.96,0.940671,0.047193,0.953333,0.006667,203,0.7302,0.5653,8.014578
4,276,24,307.36,0.0016,0.7011,0.381523,0.265369,0.3523,0.3204,0.64,0.945,0.920054,0.033594,0.925,0.01,0.653333,0.96,0.946087,0.036616,0.953333,0.006667,130,0.471,0.5589,6.481738
5,273,27,343.03,0.0013,0.9745,0.354804,0.248735,0.3465,0.2214,0.7,0.945,0.915733,0.040251,0.925,0.01,0.706667,0.96,0.940855,0.044942,0.953333,0.006667,167,0.6117,0.2455,6.696551
6,297,3,336.92,0.0013,0.9788,0.498053,0.374112,0.4232,0.2995,0.72,0.945,0.915657,0.05015,0.935,0.01,0.706667,0.96,0.935353,0.056227,0.953333,0.006667,145,0.4882,0.2412,5.923496
7,298,2,365.69,0.0013,0.9788,0.453971,0.35525,0.31795,0.19135,0.73,0.945,0.91703,0.0438,0.93,0.015,0.72,0.96,0.937942,0.048358,0.953333,0.006667,182,0.6107,0.2412,6.213478
8,297,3,363.22,0.0013,0.9788,0.462961,0.369077,0.2561,0.2375,0.705,0.945,0.91266,0.052076,0.93,0.015,0.713333,0.96,0.932997,0.057799,0.953333,0.006667,193,0.6498,0.2412,6.542965
9,300,0,360.9,0.0001,0.9788,0.490186,0.376842,0.48405,0.3626,0.71,0.95,0.913667,0.050827,0.935,0.01,0.713333,0.966667,0.934755,0.053732,0.953333,0.006667,209,0.6967,0.2412,5.788481
10,300,0,360.37,0.0,0.9788,0.288297,0.336016,0.12955,0.128,0.685,0.95,0.909117,0.060844,0.925,0.02,0.693333,0.966667,0.929933,0.06526,0.953333,0.006667,207,0.69,0.2412,8.308569
11,298,2,336.34,0.0,0.9788,0.320722,0.372188,0.1276,0.1271,0.48,0.95,0.911779,0.063017,0.935,0.01,0.46,0.966667,0.930917,0.068907,0.953333,0.006667,198,0.6644,0.2412,7.810687
12,300,0,370.18,0.0,0.9788,0.229299,0.307895,0.12465,0.12315,0.58,0.95,0.904933,0.066528,0.925,0.02,0.54,0.966667,0.924756,0.072928,0.953333,0.006667,216,0.72,0.2412,9.150968
13,300,0,351.03,0.0,0.9788,0.250764,0.33464,0.12515,0.12375,0.68,0.95,0.9053,0.06619,0.925,0.02,0.686667,0.966667,0.9238,0.073599,0.953333,0.006667,202,0.6733,0.2412,9.028036
14,299,1,365.89,0.0,0.9788,0.284506,0.349648,0.1263,0.1242,0.515,0.95,0.905585,0.064968,0.925,0.02,0.486667,0.966667,0.925931,0.071946,0.953333,0.006667,219,0.7324,0.2412,8.551346
15,300,0,386.57,0.0,0.9788,0.240868,0.314006,0.12565,0.12355,0.685,0.95,0.906733,0.061351,0.925,0.015,0.693333,0.966667,0.927289,0.066437,0.953333,0.006667,229,0.7633,0.2412,8.865532
