generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,233,67,703.46,0.003,0.5311,0.225868,0.136992,0.2473,0.1191,0.0,0.945,0.742983,0.287646,0.915,0.015,0.0,0.953333,0.772704,0.275315,0.946667,0.006666,111,0.4764,0.7205,10.388724
1,222,78,259.86,0.0014,0.5057,0.314779,0.180845,0.2504,0.2443,0.73,0.945,0.923649,0.038441,0.93,0.015,0.726667,0.96,0.938859,0.042418,0.953333,0.0,83,0.3739,0.7143,6.531167
2,220,80,240.05,0.0008,0.5057,0.174211,0.190818,0.1242,0.12035,0.73,0.945,0.921295,0.034428,0.93,0.015,0.733333,0.96,0.941606,0.03662,0.953333,0.006666,137,0.6227,0.7143,9.004243
3,215,85,253.94,0.0014,0.5057,0.153552,0.172387,0.122,0.1183,0.695,0.96,0.913442,0.04908,0.93,0.015,0.68,0.966667,0.933674,0.052486,0.946667,0.006667,154,0.7163,0.7143,9.75082
4,239,61,266.41,0.0003,0.8395,0.176788,0.20182,0.1228,0.1193,0.62,0.96,0.913515,0.066517,0.93,0.015,0.62,0.966667,0.926723,0.070472,0.946667,0.013333,153,0.6402,0.4805,8.95158
5,247,53,296.33,0.0,0.8395,0.282303,0.271923,0.2425,0.2369,0.54,0.96,0.907247,0.066405,0.925,0.015,0.526667,0.966667,0.923293,0.07118,0.946667,0.013333,190,0.7692,0.43,7.647414
6,243,57,302.4,0.0003,0.8348,0.253123,0.262091,0.1866,0.1809,0.515,0.96,0.903374,0.075569,0.925,0.015,0.486667,0.966667,0.918875,0.080921,0.946667,0.013333,187,0.7695,0.4252,8.376177
7,264,36,291.92,0.0001,0.9606,0.261169,0.290436,0.12725,0.1218,0.315,0.96,0.900777,0.087161,0.925,0.015,0.3,0.966667,0.916136,0.092163,0.94,0.02,200,0.7576,0.2994,8.446331
8,238,62,285.58,0.0002,0.9772,0.379886,0.297718,0.3885,0.1441,0.455,0.955,0.903971,0.079378,0.935,0.01,0.44,0.973333,0.920728,0.084812,0.946667,0.013333,181,0.7605,0.243,6.466416
9,236,64,286.56,0.0003,0.9783,0.383462,0.312542,0.2532,0.2371,0.51,0.96,0.894047,0.08767,0.93,0.015,0.513333,0.973333,0.91096,0.092017,0.946667,0.006667,195,0.8263,0.2419,7.014928
10,242,58,277.09,0.0002,0.9781,0.365374,0.27212,0.253,0.234,0.44,0.96,0.892872,0.099507,0.935,0.015,0.46,0.973333,0.908264,0.105882,0.953333,0.013334,199,0.8223,0.2419,6.80694
11,241,59,292.67,0.0004,0.9781,0.347313,0.2685,0.2537,0.2394,0.465,0.96,0.904025,0.082792,0.935,0.015,0.506667,0.973333,0.920885,0.085851,0.953333,0.013334,208,0.8631,0.2419,6.596753
12,261,39,323.78,0.0009,0.9781,0.327449,0.248458,0.251,0.2305,0.465,0.965,0.896858,0.088978,0.93,0.02,0.473333,0.98,0.913359,0.094731,0.953333,0.013334,237,0.908,0.2419,7.445272
13,265,35,337.6,0.0007,0.9794,0.328429,0.264694,0.2496,0.2376,0.44,0.955,0.886981,0.100119,0.93,0.02,0.446667,0.973333,0.902465,0.107244,0.946667,0.02,244,0.9208,0.2406,7.425533
14,269,31,337.97,0.0003,0.9794,0.403409,0.345852,0.2502,0.2397,0.47,0.96,0.895874,0.079816,0.925,0.015,0.466667,0.966667,0.910855,0.084764,0.946667,0.006667,228,0.8476,0.2238,7.221275
15,291,9,358.76,0.0001,0.9788,0.416252,0.381684,0.2531,0.2455,0.44,0.96,0.884863,0.09916,0.93,0.02,0.44,0.973333,0.901191,0.104345,0.946667,0.02,212,0.7285,0.2212,6.611308
