generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,290,10,372.81,0.0053,0.9082,0.118749,0.18097,0.04705,0.0356,0.0053,0.9074,0.118035,0.204551,0.0316,0.0221,0.0039,0.9034,0.126689,0.195348,0.05785,0.05215,0.0032,0.8915,0.123288,0.194753,0.0463,0.03855,0.0061,0.9266,0.153901,0.233289,0.06695,0.05535,0.0051,0.9276,0.120273,0.200813,0.0418,0.0326,0.0058,0.9041,0.137914,0.204675,0.08695,0.0718,0.0051,0.9034,0.101151,0.162963,0.02325,0.0149,263,0.9069,1.9183,14.027863
11,283,17,370.57,0.005,0.9323,0.134999,0.216885,0.0467,0.0389,0.0033,0.9087,0.089353,0.152382,0.0215,0.013,0.0028,0.9297,0.12621,0.196335,0.0607,0.055,0.003,0.9145,0.098085,0.172852,0.0237,0.0174,0.0034,0.9317,0.186984,0.260653,0.1209,0.1026,0.0052,0.93,0.113639,0.195097,0.0235,0.0163,0.004,0.9057,0.139831,0.199197,0.0716,0.0607,0.0055,0.9238,0.1109,0.19029,0.0201,0.0116,251,0.8869,1.7903,13.71591
12,296,4,345.88,0.0,0.9323,0.128708,0.225859,0.0224,0.0155,0.0001,0.9267,0.118164,0.220639,0.0194,0.0108,0.0005,0.9305,0.115208,0.20657,0.0234,0.0182,0.002,0.9145,0.116598,0.220938,0.0201,0.0144,0.0022,0.9306,0.167949,0.262894,0.0383,0.0349,0.0043,0.9356,0.127403,0.225954,0.024,0.0166,0.0032,0.9041,0.120293,0.189612,0.0241,0.01765,0.0031,0.9762,0.105677,0.196953,0.01785,0.01065,227,0.7669,1.7895,13.216414
13,295,5,366.69,0.0,0.9323,0.097445,0.174704,0.0168,0.0117,0.0,0.9295,0.104446,0.206884,0.0155,0.0073,0.0,0.9305,0.124967,0.213023,0.0205,0.0175,0.0001,0.973,0.107474,0.193036,0.0174,0.0124,0.0006,0.931,0.183313,0.273086,0.0531,0.0491,0.0002,0.9755,0.139797,0.246388,0.0203,0.0134,0.0014,0.9272,0.135542,0.211361,0.018,0.013,0.0034,0.9769,0.107015,0.195243,0.0163,0.0084,251,0.8508,1.7895,12.783643
14,295,5,383.69,0.0,0.9734,0.122629,0.219745,0.0197,0.0184,0.0001,0.9766,0.111097,0.216403,0.016,0.0103,0.0,0.931,0.116124,0.20406,0.0134,0.0129,0.0,0.9746,0.10897,0.202858,0.0138,0.0116,0.0006,0.9345,0.163758,0.259043,0.0335,0.0313,0.0,0.9777,0.135109,0.241013,0.0212,0.0154,0.0,0.9282,0.134122,0.22893,0.0158,0.0141,0.0,0.9762,0.108192,0.192004,0.0153,0.0106,254,0.861,1.789,12.25052
15,299,1,403.7,0.0,0.9734,0.110391,0.197439,0.017,0.0149,0.0,0.9766,0.15609,0.263527,0.0213,0.0192,0.0,0.9725,0.117474,0.208263,0.0145,0.014,0.0,0.9742,0.102391,0.180272,0.0181,0.0157,0.0,0.9743,0.139771,0.238794,0.0192,0.0182,0.0,0.9777,0.119189,0.218094,0.0189,0.0152,0.0,0.9759,0.150498,0.241295,0.028,0.0279,0.0,0.9762,0.104196,0.169778,0.0168,0.016,277,0.9264,0.5475,12.179984
16,300,0,357.33,0.0,0.9734,0.10201,0.197571,0.00955,0.00885,0.0,0.9771,0.160853,0.27429,0.01835,0.0183,0.0,0.9788,0.121798,0.241497,0.00985,0.00985,0.0,0.975,0.122091,0.223313,0.00995,0.00995,0.0,0.9746,0.119129,0.2297,0.01015,0.01005,0.0,0.9777,0.178065,0.289054,0.0373,0.03725,0.0,0.9759,0.089729,0.171062,0.0078,0.0078,0.0,0.9762,0.106325,0.202905,0.0099,0.0099,249,0.83,0.3858,11.446802
17,299,1,399.87,0.0,0.9765,0.125573,0.234889,0.0131,0.0131,0.0,0.978,0.152573,0.2561,0.0354,0.035,0.0,0.9772,0.111691,0.212793,0.0099,0.0099,0.0,0.975,0.120072,0.214683,0.0123,0.0123,0.0,0.9782,0.108362,0.20621,0.0111,0.0104,0.0,0.9765,0.156753,0.251165,0.0442,0.0439,0.0,0.9759,0.089435,0.179598,0.0091,0.0091,0.0,0.9769,0.135541,0.217449,0.0296,0.0296,279,0.9331,0.3858,11.752791
18,299,1,381.82,0.0,0.9765,0.138796,0.226599,0.0239,0.0239,0.0,0.9763,0.124195,0.214888,0.0218,0.0217,0.0,0.9762,0.105082,0.194045,0.0098,0.0098,0.0,0.9772,0.115238,0.221613,0.0116,0.0116,0.0,0.9789,0.131589,0.225517,0.0296,0.0296,0.0,0.9772,0.173387,0.270449,0.0695,0.065,0.0,0.9747,0.101971,0.186102,0.0115,0.0115,0.0,0.9779,0.109743,0.198826,0.0115,0.0112,271,0.9064,0.3845,11.830771
19,300,0,384.02,0.0,0.9788,0.125329,0.221965,0.01715,0.0171,0.0,0.9764,0.141823,0.232087,0.03505,0.035,0.0,0.9792,0.119069,0.216935,0.01,0.01,0.0,0.979,0.116091,0.205913,0.0129,0.0129,0.0,0.9782,0.118741,0.224299,0.0115,0.01085,0.0,0.9786,0.162229,0.261961,0.0586,0.05785,0.0,0.9732,0.104655,0.198137,0.0115,0.0115,0.0,0.9762,0.112063,0.193782,0.0196,0.0195,273,0.91,0.3808,11.767064
20,300,0,367.22,0.0,0.9788,0.138745,0.223644,0.0216,0.0215,0.0,0.9779,0.126667,0.224101,0.0158,0.0155,0.0,0.9792,0.123651,0.212458,0.0157,0.0157,0.0,0.979,0.105944,0.193971,0.01195,0.01195,0.0,0.9762,0.14254,0.251244,0.02625,0.0256,0.0,0.9788,0.153643,0.250547,0.03975,0.0396,0.0,0.9771,0.099611,0.191709,0.01045,0.00985,0.0,0.9767,0.1092,0.203151,0.01105,0.0107,273,0.91,0.3808,11.651816
21,300,0,381.12,0.0,0.9788,0.148604,0.242808,0.0413,0.04055,0.0,0.9779,0.12861,0.213259,0.02325,0.02325,0.0,0.9792,0.109777,0.201186,0.0144,0.0144,0.0,0.979,0.137947,0.235035,0.0482,0.04715,0.0,0.9763,0.113832,0.206665,0.01705,0.01695,0.0,0.9768,0.14392,0.244722,0.03625,0.03615,0.0,0.9766,0.106051,0.198396,0.01445,0.01435,0.0,0.9767,0.111258,0.198794,0.01475,0.01475,276,0.92,0.3808,11.889289
22,300,0,400.32,0.0,0.9776,0.139932,0.234391,0.01425,0.01415,0.0,0.9785,0.111272,0.195495,0.0117,0.0117,0.0,0.9792,0.116333,0.226506,0.00935,0.00935,0.0,0.979,0.120051,0.207232,0.0125,0.0125,0.0,0.9793,0.134566,0.238927,0.0125,0.01245,0.0,0.9762,0.159772,0.248061,0.05025,0.05025,0.0,0.9759,0.092807,0.182861,0.0091,0.00845,0.0,0.979,0.125266,0.211596,0.01645,0.01635,279,0.93,0.3613,11.5994
23,300,0,371.24,0.0,0.976,0.151266,0.254936,0.0178,0.0176,0.0,0.9785,0.117143,0.218364,0.01155,0.01105,0.0,0.9787,0.119192,0.230114,0.0098,0.0097,0.0,0.979,0.116291,0.21523,0.00845,0.00845,0.0,0.9793,0.148443,0.257466,0.01465,0.01435,0.0,0.9777,0.148792,0.258342,0.0188,0.0188,0.0,0.9732,0.085377,0.167268,0.0087,0.0082,0.0,0.9767,0.113495,0.211025,0.0087,0.0085,266,0.8867,0.3613,11.565208
24,300,0,373.12,0.0,0.9776,0.157223,0.235875,0.05945,0.05875,0.0,0.9785,0.13411,0.225215,0.02055,0.02055,0.0,0.9787,0.126218,0.235467,0.0127,0.0127,0.0,0.9776,0.122583,0.221344,0.01275,0.01275,0.0,0.9793,0.136343,0.232364,0.02135,0.0213,0.0,0.9777,0.131191,0.239612,0.0184,0.0184,0.0,0.9732,0.095546,0.192152,0.00985,0.00985,0.0,0.9767,0.096785,0.205928,0.00795,0.00755,266,0.8867,0.3613,11.512315
25,300,0,382.07,0.0,0.9788,0.166878,0.265344,0.04065,0.03985,0.0,0.9785,0.145897,0.25161,0.01365,0.01365,0.0,0.9787,0.103496,0.186589,0.00935,0.00935,0.0,0.9765,0.105975,0.198001,0.00965,0.00965,0.0,0.9793,0.127939,0.221632,0.01225,0.0117,0.0,0.9772,0.14602,0.257427,0.0167,0.0165,0.0,0.9763,0.109014,0.211997,0.00875,0.00865,0.0,0.9767,0.094781,0.182756,0.00765,0.00745,273,0.91,0.3613,11.736838
26,300,0,380.59,0.0,0.9781,0.16571,0.264994,0.0605,0.0597,0.0,0.9785,0.135918,0.239857,0.01515,0.01515,0.0,0.9787,0.14639,0.247695,0.01875,0.01875,0.0,0.9779,0.115119,0.202588,0.0124,0.0124,0.0,0.9793,0.121254,0.230933,0.01475,0.01425,0.0,0.9771,0.123482,0.217545,0.01635,0.01635,0.0,0.9768,0.094055,0.191165,0.0096,0.00915,0.0,0.9767,0.098071,0.187031,0.00915,0.00905,266,0.8867,0.3613,11.51981
27,300,0,374.16,0.0,0.9777,0.160756,0.253538,0.0275,0.0275,0.0,0.9785,0.131202,0.231024,0.0133,0.0133,0.0,0.9787,0.101352,0.202676,0.00895,0.00885,0.0,0.9756,0.100143,0.208069,0.0073,0.0072,0.0,0.9793,0.125835,0.235636,0.0108,0.0102,0.0,0.9783,0.145098,0.247166,0.01725,0.01715,0.0,0.9768,0.105963,0.217155,0.0087,0.0083,0.0,0.9767,0.12965,0.233602,0.00805,0.00765,268,0.8933,0.3613,11.781314
28,300,0,408.0,0.0,0.9771,0.176943,0.266763,0.0689,0.0653,0.0,0.9785,0.12598,0.211788,0.02095,0.0208,0.0,0.9787,0.11405,0.215175,0.0132,0.0131,0.0,0.9771,0.121445,0.214657,0.0136,0.0136,0.0,0.9793,0.124772,0.223059,0.0178,0.017,0.0,0.9765,0.139749,0.226663,0.0383,0.0382,0.0,0.9768,0.108281,0.207178,0.0105,0.01035,0.0,0.9767,0.088779,0.168428,0.0096,0.0095,289,0.9633,0.3613,11.691083
