generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,239,61,726.07,0.0048,0.5693,0.138628,0.117793,0.1231,0.0083,0.0008,0.4793,0.114304,0.11401,0.1213,0.0415,0.0043,0.5104,0.128507,0.154833,0.0679,0.0602,0.0046,0.4789,0.086012,0.096417,0.0647,0.0575,0.0016,0.5392,0.182172,0.176429,0.1234,0.1098,0.0022,0.4897,0.118519,0.131413,0.1105,0.086,0.0033,0.5625,0.132756,0.12978,0.122,0.0501,0.0026,0.4793,0.099103,0.095225,0.1197,0.0522,206,0.8619,1.8767,13.053113
1,272,28,341.03,0.0033,0.5746,0.12139,0.115368,0.122,0.02395,0.0011,0.5464,0.137098,0.120443,0.12245,0.0187,0.0027,0.5712,0.106451,0.124202,0.08675,0.067,0.0006,0.5426,0.121375,0.13236,0.1189,0.0834,0.0016,0.5261,0.146201,0.147598,0.12175,0.07875,0.0039,0.5547,0.117695,0.132206,0.1155,0.08415,0.0041,0.5652,0.136394,0.148943,0.12065,0.0589,0.0042,0.5537,0.113396,0.108426,0.12125,0.047,251,0.9228,1.8715,13.694658
2,279,21,356.71,0.0019,0.5806,0.132332,0.134516,0.122,0.0788,0.0013,0.5872,0.120922,0.129492,0.1141,0.0512,0.0025,0.5789,0.11456,0.128632,0.1155,0.0742,0.0012,0.5607,0.100484,0.11566,0.0812,0.0469,0.003,0.5655,0.152323,0.151163,0.1179,0.0733,0.0049,0.5583,0.120418,0.128323,0.1135,0.0657,0.0036,0.5646,0.145442,0.152533,0.1207,0.0797,0.0045,0.5586,0.113519,0.117366,0.1139,0.0628,257,0.9211,1.8715,13.406894
3,286,14,358.73,0.0028,0.6112,0.117976,0.129717,0.1104,0.0767,0.0008,0.5872,0.121343,0.133924,0.08685,0.0396,0.0031,0.5834,0.108182,0.130599,0.0773,0.05075,0.0009,0.5619,0.110069,0.127295,0.0789,0.0457,0.0041,0.5967,0.17056,0.173662,0.11875,0.07545,0.0041,0.5844,0.11767,0.138515,0.0846,0.0431,0.0046,0.6398,0.136445,0.141598,0.11355,0.0516,0.0043,0.5649,0.117756,0.130034,0.083,0.04295,263,0.9196,1.7956,12.804219
4,280,20,335.28,0.0036,0.6222,0.120021,0.134618,0.0854,0.05075,0.0047,0.5872,0.135607,0.154528,0.0891,0.03815,0.0049,0.5801,0.105359,0.127486,0.057,0.0476,0.0044,0.5804,0.123059,0.138657,0.0855,0.0408,0.0047,0.6455,0.159904,0.168794,0.11785,0.06915,0.0047,0.5844,0.116291,0.124904,0.0871,0.0385,0.0045,0.6495,0.124371,0.140939,0.0847,0.0415,0.0048,0.637,0.115388,0.131003,0.081,0.04225,252,0.9,1.7956,12.737423
5,287,13,356.62,0.0052,0.628,0.113339,0.131234,0.0897,0.0551,0.0045,0.5872,0.111886,0.122011,0.0831,0.0408,0.0039,0.5797,0.102086,0.136571,0.0529,0.0415,0.0047,0.5777,0.102224,0.122186,0.0716,0.0493,0.004,0.6058,0.173244,0.187301,0.117,0.076,0.0062,0.6146,0.144422,0.156212,0.1135,0.0565,0.0037,0.6584,0.136346,0.151896,0.0889,0.0387,0.006,0.645,0.116454,0.140655,0.0806,0.0427,261,0.9094,1.7956,12.197529
6,289,11,346.03,0.0046,0.6015,0.11547,0.143124,0.0758,0.0499,0.0053,0.5802,0.119664,0.132622,0.0805,0.0434,0.0043,0.6483,0.121995,0.153433,0.069,0.0535,0.0052,0.5796,0.102256,0.129045,0.0663,0.0512,0.0063,0.5821,0.160249,0.172811,0.116,0.0664,0.0068,0.6184,0.119754,0.132344,0.0819,0.0406,0.0059,0.6604,0.147494,0.163407,0.1013,0.0491,0.0063,0.6529,0.113119,0.141599,0.0768,0.0431,262,0.9066,1.7956,12.451042
7,289,11,359.96,0.0039,0.6015,0.113734,0.139065,0.0852,0.0469,0.0035,0.5815,0.120738,0.138429,0.0912,0.0399,0.0043,0.7291,0.102734,0.146076,0.0585,0.0478,0.0044,0.7005,0.105958,0.138153,0.0656,0.0521,0.0043,0.6425,0.131315,0.145947,0.1036,0.0485,0.0041,0.6434,0.143473,0.158369,0.1118,0.0475,0.0051,0.6604,0.156893,0.183499,0.1074,0.0594,0.0059,0.6535,0.125155,0.144841,0.0852,0.0411,266,0.9204,1.7956,12.34587
8,295,5,377.84,0.0068,0.6015,0.104624,0.135198,0.0667,0.0538,0.0063,0.5698,0.110528,0.129302,0.07,0.0536,0.0044,0.7291,0.099701,0.132902,0.0667,0.0528,0.0049,0.7005,0.115179,0.135682,0.0798,0.043,0.0062,0.6501,0.175296,0.186583,0.1175,0.071,0.0055,0.6527,0.112351,0.135282,0.0763,0.0469,0.0026,0.6587,0.166394,0.193191,0.1159,0.0749,0.0052,0.6535,0.115928,0.144503,0.0788,0.0444,274,0.9288,1.7956,12.506022
9,298,2,391.17,0.006,0.6576,0.10567,0.127616,0.0731,0.05255,0.0051,0.5733,0.113039,0.125922,0.0803,0.04605,0.0044,0.7782,0.108562,0.150043,0.06675,0.05265,0.0049,0.7005,0.117476,0.14719,0.07895,0.04595,0.0047,0.7358,0.178544,0.193461,0.1,0.0711,0.0052,0.6527,0.111221,0.137584,0.07585,0.0496,0.0047,0.7445,0.148882,0.174513,0.1048,0.0579,0.0056,0.6754,0.116605,0.142219,0.0724,0.0504,286,0.9597,1.7956,12.372806
