generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,247,53,747.26,0.0019,0.2521,0.118931,0.028938,0.1242,0.0026,0.0,0.94,0.750668,0.196246,0.78,0.0,0.0,0.973333,0.754035,0.199244,0.766667,0.0,189,0.7652,11.0479,11.99443
1,259,41,321.11,0.001,0.3189,0.124568,0.039787,0.1252,0.0029,0.0,0.94,0.824189,0.176505,0.895,0.03,0.0,0.973333,0.842754,0.184386,0.92,0.033333,223,0.861,11.0129,11.649718
2,266,34,309.0,0.0021,0.5234,0.131397,0.049716,0.1252,0.00295,0.0,0.94,0.872049,0.121379,0.915,0.005,0.0,0.973333,0.901579,0.128988,0.953333,0.0,214,0.8045,2.9766,11.35958
3,262,38,309.43,0.0023,0.5234,0.153579,0.072837,0.1267,0.0041,0.0,0.94,0.877061,0.117892,0.915,0.005,0.06,0.973333,0.905369,0.125649,0.953333,0.0,207,0.7901,2.9766,11.223826
4,258,42,313.65,0.0029,0.5234,0.169462,0.082361,0.12785,0.00745,0.0,0.94,0.854806,0.165933,0.915,0.01,0.0,0.973333,0.881188,0.173335,0.953333,0.0,208,0.8062,2.9766,11.346972
5,283,17,303.22,0.002,0.5302,0.19179,0.092213,0.2419,0.0354,0.0,0.94,0.876113,0.140109,0.925,0.0,0.0,0.973333,0.902073,0.150623,0.953333,0.0,190,0.6714,2.8698,11.092945
6,291,9,340.81,0.0019,0.5302,0.197424,0.100364,0.2443,0.0135,0.18,0.935,0.856564,0.154305,0.925,0.0,0.2,0.96,0.881558,0.165107,0.953333,0.0,207,0.7113,2.8698,11.032679
7,287,13,360.59,0.0011,0.5302,0.188683,0.105338,0.1304,0.1136,0.0,0.93,0.817997,0.190317,0.915,0.01,0.0,0.953333,0.840069,0.200672,0.953333,0.0,222,0.7735,1.8786,11.255986
8,291,9,346.8,0.0023,0.5302,0.191259,0.105265,0.2383,0.1085,0.0,0.925,0.825137,0.190178,0.915,0.01,0.0,0.953333,0.850172,0.198695,0.953333,0.0,222,0.7629,1.8698,11.188259
9,284,16,339.24,0.0024,0.5311,0.194062,0.10721,0.233,0.10365,0.0,0.925,0.825581,0.189255,0.915,0.01,0.0,0.953333,0.848943,0.20019,0.953333,0.0,223,0.7852,1.8698,11.175798
10,290,10,355.9,0.0026,0.5302,0.200231,0.103387,0.24335,0.01425,0.0,0.935,0.824879,0.196788,0.925,0.0,0.0,0.953333,0.848597,0.204496,0.953333,0.0,231,0.7966,0.7654,11.145148
11,283,17,364.29,0.0015,0.5418,0.213134,0.117417,0.2433,0.1134,0.135,0.935,0.819364,0.177694,0.915,0.01,0.166667,0.96,0.839529,0.191498,0.953333,0.0,231,0.8163,0.7612,10.802696
12,282,18,346.33,0.0012,0.5418,0.2073,0.127746,0.24305,0.11445,0.01,0.935,0.79883,0.20496,0.915,0.01,0.06,0.953333,0.819929,0.212396,0.953333,0.0,224,0.7943,0.7612,10.746317
13,293,7,353.16,0.0019,0.5448,0.220469,0.142093,0.2431,0.117,0.0,0.935,0.785034,0.22103,0.915,0.01,0.0,0.96,0.806484,0.22971,0.953333,0.0,247,0.843,0.7612,10.420077
14,285,15,357.92,0.0012,0.5487,0.232153,0.156627,0.24,0.1155,0.0,0.94,0.797018,0.198274,0.915,0.02,0.0,0.96,0.817895,0.205999,0.953333,0.0,251,0.8807,0.7568,9.825531
15,289,11,366.18,0.0004,0.5418,0.233433,0.161408,0.2419,0.1168,0.0,0.94,0.81737,0.208836,0.915,0.015,0.0,0.96,0.839654,0.216195,0.953333,0.0,244,0.8443,0.743,9.473556
16,293,7,366.3,0.0005,0.5365,0.247722,0.158028,0.2448,0.1196,0.0,0.94,0.831229,0.190647,0.925,0.01,0.0,0.96,0.85174,0.197416,0.953333,0.0,243,0.8294,0.743,9.113711
17,290,10,366.41,0.001,0.5172,0.255313,0.159949,0.24805,0.1227,0.0,0.945,0.848397,0.174343,0.925,0.01,0.0,0.966667,0.869494,0.178891,0.953333,0.0,248,0.8552,0.743,8.868549
18,293,7,338.69,0.002,0.5222,0.292478,0.174566,0.2501,0.1303,0.0,0.945,0.866451,0.170192,0.925,0.01,0.0,0.966667,0.88769,0.175622,0.953333,0.0,227,0.7747,0.743,7.46957
19,294,6,340.92,0.0016,0.5053,0.289664,0.175752,0.2492,0.12965,0.0,0.945,0.881837,0.146036,0.925,0.01,0.0,0.966667,0.903809,0.149816,0.953333,0.0,229,0.7789,0.743,7.447479
20,296,4,371.82,0.0012,0.5053,0.271286,0.168274,0.2475,0.1238,0.0,0.945,0.881318,0.119724,0.925,0.01,0.0,0.966667,0.902094,0.123138,0.953333,0.0,243,0.8209,0.7367,8.061619
21,300,0,390.33,0.0015,0.5058,0.271617,0.167317,0.2471,0.1237,0.395,0.945,0.899067,0.073195,0.925,0.01,0.446667,0.966667,0.920778,0.080077,0.953333,0.0,255,0.85,0.7367,7.998783
22,299,1,389.7,0.0017,0.5069,0.28068,0.165117,0.2484,0.1243,0.585,0.945,0.902843,0.063328,0.925,0.01,0.62,0.966667,0.924281,0.072207,0.953333,0.0,255,0.8528,0.7331,7.897247
23,294,6,367.55,0.0009,0.5069,0.268825,0.167319,0.24645,0.12215,0.115,0.94,0.890731,0.086015,0.925,0.01,0.153333,0.96,0.911474,0.091689,0.953333,0.0,245,0.8333,0.7331,8.175053
24,300,0,371.44,0.001,0.5069,0.289477,0.175168,0.249,0.1287,0.255,0.945,0.8977,0.087061,0.925,0.01,0.333333,0.96,0.918466,0.09032,0.953333,0.0,251,0.8367,0.7331,7.319723
25,299,1,350.81,0.0009,0.9762,0.285553,0.179317,0.2479,0.126,0.5,0.95,0.903361,0.067758,0.925,0.01,0.48,0.966667,0.924615,0.074454,0.953333,0.0,238,0.796,0.2238,7.422073
