generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,270,30,774.1,0.0029,0.6114,0.099982,0.099905,0.0723,0.05505,0.0029,0.4825,0.108048,0.082537,0.1161,0.0541,0.0036,0.5222,0.119351,0.090722,0.12015,0.0484,0.0055,0.4751,0.128669,0.091158,0.1233,0.0522,0.0045,0.5279,0.119115,0.07826,0.12105,0.0464,0.0056,0.5421,0.139023,0.123573,0.1222,0.0526,0.0029,0.525,0.130047,0.116173,0.1115,0.0466,0.0044,0.492,0.155765,0.132977,0.1223,0.0588,241,0.8926,1.8984,15.99373
1,264,36,331.76,0.0035,0.6156,0.110703,0.144714,0.066,0.0582,0.0038,0.614,0.103227,0.109475,0.06975,0.0546,0.0047,0.6205,0.124956,0.109741,0.1214,0.03635,0.0052,0.4864,0.125689,0.115347,0.12195,0.0549,0.0044,0.535,0.126935,0.110281,0.1218,0.04545,0.0054,0.5454,0.143318,0.132542,0.1224,0.04765,0.0036,0.5052,0.125013,0.131754,0.0879,0.04035,0.0053,0.5356,0.140159,0.144913,0.11505,0.06605,240,0.9091,1.8313,13.242942
2,278,22,357.11,0.0041,0.6156,0.123353,0.154267,0.0678,0.0544,0.0041,0.614,0.09555,0.092291,0.072,0.0501,0.0047,0.6488,0.118545,0.114141,0.1103,0.04225,0.0046,0.4901,0.118918,0.118808,0.07945,0.04655,0.0042,0.5329,0.122018,0.118375,0.0961,0.0319,0.0051,0.5531,0.140183,0.141093,0.1131,0.0476,0.0032,0.5756,0.12377,0.126887,0.0848,0.0419,0.0064,0.6064,0.157663,0.156019,0.1161,0.0618,262,0.9424,1.8313,13.887453
3,291,9,375.81,0.0038,0.6225,0.135637,0.154647,0.073,0.0528,0.0022,0.614,0.108152,0.117157,0.0733,0.0486,0.0042,0.6567,0.134109,0.137594,0.1015,0.0394,0.0064,0.534,0.115185,0.115538,0.0709,0.0497,0.0046,0.5331,0.111441,0.104212,0.0749,0.0455,0.0054,0.5662,0.132826,0.148331,0.0759,0.0482,0.0067,0.6136,0.119191,0.129762,0.0716,0.049,0.0056,0.6162,0.143459,0.155492,0.0711,0.0481,277,0.9519,1.8313,13.700671
4,291,9,386.23,0.0044,0.6206,0.125616,0.14963,0.0716,0.052,0.0042,0.6156,0.10411,0.110306,0.0728,0.047,0.0042,0.6427,0.126239,0.13085,0.0832,0.0421,0.0045,0.6386,0.131189,0.136798,0.0769,0.0476,0.0047,0.6474,0.108549,0.108381,0.0741,0.0401,0.0042,0.6025,0.135555,0.147227,0.0778,0.0456,0.0074,0.6136,0.134086,0.14094,0.0798,0.0451,0.0054,0.6126,0.134656,0.137085,0.0948,0.0485,279,0.9588,1.8313,13.760759
5,291,9,386.09,0.0044,0.6212,0.126771,0.147156,0.0782,0.0469,0.0043,0.6603,0.117649,0.137423,0.0746,0.047,0.0071,0.6403,0.137478,0.140381,0.0964,0.0447,0.0065,0.6386,0.12063,0.130407,0.0729,0.0477,0.0052,0.6476,0.107723,0.114481,0.0772,0.0401,0.0077,0.6335,0.145331,0.163022,0.0828,0.0455,0.0075,0.649,0.120502,0.141977,0.0674,0.0384,0.0082,0.6082,0.123914,0.137064,0.0681,0.0455,276,0.9485,1.8313,14.110013
6,297,3,406.76,0.0046,0.6496,0.125908,0.143366,0.0815,0.0479,0.0043,0.6185,0.121799,0.140655,0.0741,0.0495,0.0017,0.6947,0.136639,0.151334,0.0828,0.0513,0.0022,0.6386,0.127658,0.142335,0.0705,0.0454,0.0049,0.6485,0.108374,0.125297,0.0701,0.0365,0.0068,0.6142,0.137264,0.153934,0.0725,0.0455,0.0025,0.6523,0.120707,0.135212,0.0691,0.04,0.0026,0.6396,0.121651,0.139047,0.0694,0.0446,286,0.963,1.8313,14.288923
7,300,0,419.48,0.0046,0.6364,0.12008,0.138143,0.07205,0.0499,0.0047,0.6555,0.120243,0.13114,0.0768,0.047,0.008,0.6947,0.134095,0.140866,0.08365,0.0434,0.0058,0.6957,0.120734,0.137311,0.06825,0.04365,0.0058,0.6417,0.104117,0.096436,0.0739,0.03745,0.0072,0.6559,0.152546,0.16451,0.08145,0.04485,0.0091,0.649,0.119992,0.127989,0.0712,0.04335,0.0072,0.6396,0.128194,0.146615,0.071,0.0453,293,0.9767,1.8313,14.195941
8,300,0,387.72,0.0045,0.6366,0.124448,0.149936,0.0726,0.0495,0.0038,0.7002,0.123261,0.144389,0.07295,0.0512,0.0068,0.7517,0.12896,0.145711,0.0751,0.0483,0.0065,0.7059,0.132666,0.167896,0.0707,0.0477,0.0057,0.6645,0.118932,0.135004,0.0752,0.0473,0.0072,0.6631,0.119717,0.139671,0.0692,0.0516,0.0068,0.649,0.11828,0.146832,0.0656,0.04055,0.0077,0.6452,0.133736,0.160457,0.0713,0.04825,271,0.9033,1.8313,14.10712
9,300,0,405.69,0.0046,0.6405,0.117099,0.143453,0.0676,0.04405,0.0047,0.743,0.129265,0.158091,0.07135,0.04995,0.0074,0.7563,0.127586,0.15071,0.07385,0.05045,0.0064,0.709,0.128729,0.151054,0.07255,0.05105,0.0057,0.7411,0.128951,0.154163,0.07515,0.04505,0.0072,0.6724,0.123914,0.147235,0.0678,0.04655,0.0077,0.7552,0.116771,0.136562,0.069,0.0497,0.0071,0.6462,0.127685,0.149264,0.0694,0.05225,285,0.95,1.8313,14.216029
10,300,0,398.86,0.0044,0.6963,0.107978,0.140659,0.0602,0.0452,0.0047,0.7143,0.111134,0.143857,0.0668,0.0509,0.0054,0.7625,0.144409,0.171623,0.0719,0.05205,0.0078,0.7555,0.133747,0.159599,0.07405,0.0485,0.0058,0.7629,0.127236,0.156561,0.07205,0.04435,0.0059,0.7481,0.13446,0.168896,0.068,0.04785,0.0088,0.7582,0.123325,0.153904,0.06515,0.04525,0.0082,0.7637,0.117711,0.142406,0.06725,0.04805,286,0.9533,1.8277,14.148408
11,300,0,390.89,0.0044,0.7356,0.111855,0.154677,0.0572,0.0394,0.0048,0.708,0.140332,0.180106,0.07025,0.0502,0.0062,0.7606,0.126764,0.161509,0.06325,0.047,0.0104,0.7346,0.118843,0.151584,0.06615,0.0485,0.0052,0.7559,0.125439,0.155161,0.06855,0.0428,0.0054,0.7631,0.140288,0.182616,0.06795,0.0487,0.0067,0.7643,0.135793,0.176702,0.0675,0.04825,0.0086,0.7637,0.100685,0.127301,0.0586,0.03805,276,0.92,1.8277,13.905607
12,300,0,413.16,0.0028,0.7561,0.121656,0.161499,0.06335,0.0474,0.0051,0.7563,0.121478,0.15945,0.05925,0.0415,0.0067,0.7557,0.122908,0.152212,0.06065,0.04075,0.0069,0.7502,0.1174,0.140074,0.0683,0.04675,0.006,0.757,0.12962,0.167762,0.0639,0.0461,0.0063,0.7631,0.133655,0.174261,0.06785,0.05065,0.0056,0.7582,0.115653,0.152912,0.0599,0.04055,0.0077,0.7637,0.137629,0.169398,0.07005,0.0517,285,0.95,1.8277,13.686613
13,300,0,414.1,0.0044,0.7561,0.116565,0.166831,0.05775,0.0369,0.0049,0.7563,0.106831,0.147742,0.0605,0.0426,0.0076,0.7574,0.149072,0.188306,0.06405,0.04395,0.0064,0.7536,0.106697,0.132999,0.06385,0.0395,0.0054,0.7596,0.136846,0.185025,0.06775,0.04745,0.0076,0.7644,0.130856,0.178059,0.0618,0.04355,0.0081,0.7622,0.119254,0.167547,0.0522,0.03245,0.0079,0.7616,0.133878,0.172043,0.06725,0.04875,283,0.9433,1.8277,13.307212
14,300,0,417.49,0.0039,0.7561,0.09888,0.137374,0.05745,0.03825,0.0053,0.7565,0.100681,0.13182,0.0565,0.04005,0.0056,0.7613,0.138952,0.173825,0.0654,0.0461,0.0082,0.7536,0.120725,0.154248,0.06205,0.039,0.0054,0.7601,0.136971,0.191368,0.0656,0.0464,0.0071,0.7631,0.137167,0.175522,0.06705,0.0489,0.0079,0.7646,0.126007,0.159723,0.06185,0.0431,0.008,0.7616,0.140616,0.18132,0.06555,0.04705,292,0.9733,1.8277,13.34386
15,300,0,394.48,0.0044,0.7437,0.112778,0.143986,0.0622,0.0377,0.0059,0.7592,0.117948,0.164122,0.0635,0.0428,0.0065,0.7577,0.131638,0.169009,0.06155,0.04,0.0081,0.7599,0.137132,0.165402,0.07015,0.04905,0.006,0.7623,0.121398,0.179802,0.0622,0.045,0.0063,0.7631,0.132707,0.169391,0.06885,0.0512,0.0049,0.7572,0.123361,0.149505,0.0658,0.0472,0.0063,0.7598,0.123038,0.156353,0.06785,0.04945,281,0.9367,1.8277,13.385373
16,300,0,402.32,0.0044,0.7588,0.113002,0.155472,0.06215,0.04045,0.0053,0.7655,0.111652,0.155463,0.065,0.03825,0.0082,0.7577,0.141732,0.171526,0.0664,0.03865,0.0091,0.7599,0.121728,0.153808,0.06515,0.0341,0.0067,0.763,0.121777,0.167227,0.06665,0.0444,0.0077,0.7587,0.139204,0.181466,0.0659,0.0486,0.0078,0.7659,0.131892,0.163588,0.0631,0.0437,0.0084,0.7598,0.119014,0.152789,0.06745,0.04795,288,0.96,1.7171,13.356242
17,300,0,397.05,0.0037,0.7405,0.113016,0.156926,0.05815,0.0384,0.005,0.7374,0.110043,0.148339,0.06175,0.03775,0.0064,0.7481,0.160602,0.200493,0.06545,0.04785,0.006,0.7599,0.105096,0.138735,0.0569,0.0273,0.005,0.7601,0.128329,0.181247,0.0645,0.04495,0.007,0.7593,0.116994,0.159816,0.05745,0.039,0.0075,0.7605,0.137824,0.172763,0.06535,0.0453,0.0082,0.7639,0.128096,0.163944,0.0583,0.04075,284,0.9467,1.6965,13.303376
18,300,0,406.72,0.0038,0.7413,0.105068,0.139983,0.0543,0.0292,0.0048,0.7395,0.107246,0.141521,0.05495,0.02875,0.0039,0.7589,0.169185,0.209869,0.0663,0.04435,0.0055,0.7607,0.142036,0.182032,0.06455,0.0387,0.005,0.7563,0.112203,0.152481,0.0567,0.03475,0.0068,0.7593,0.110387,0.139872,0.05775,0.0378,0.0062,0.749,0.125573,0.161214,0.05915,0.0409,0.0082,0.76,0.128301,0.159663,0.06745,0.04995,288,0.96,1.6965,13.455694
19,300,0,404.55,0.0047,0.7449,0.115875,0.157141,0.0549,0.0353,0.0051,0.7449,0.111586,0.147199,0.057,0.0318,0.0061,0.7495,0.142632,0.182274,0.06575,0.0455,0.0055,0.7392,0.135724,0.165297,0.0677,0.04185,0.0072,0.7605,0.112929,0.15848,0.0533,0.0328,0.0063,0.7607,0.126488,0.164795,0.0619,0.0397,0.007,0.7577,0.11997,0.153679,0.0584,0.04065,0.0045,0.7589,0.134796,0.175459,0.06545,0.04955,280,0.9333,1.6965,13.401963
20,300,0,388.9,0.0045,0.7328,0.092936,0.129888,0.0403,0.02625,0.0051,0.7449,0.097909,0.139486,0.0471,0.03005,0.0075,0.7462,0.154396,0.195663,0.07125,0.05135,0.0089,0.7436,0.135283,0.170911,0.06895,0.04575,0.0063,0.7672,0.124551,0.166816,0.06615,0.03645,0.0062,0.5717,0.11905,0.135511,0.06385,0.0331,0.0062,0.7597,0.131898,0.171803,0.06385,0.03795,0.0085,0.7436,0.143977,0.180709,0.0707,0.0548,272,0.9067,1.6965,13.263636
21,300,0,389.19,0.0035,0.7364,0.105671,0.150199,0.05205,0.03075,0.0043,0.7449,0.121429,0.159493,0.0675,0.0366,0.0047,0.7416,0.129361,0.167147,0.0633,0.03955,0.0054,0.7487,0.142206,0.170694,0.0736,0.0417,0.0054,0.7682,0.106054,0.146279,0.0648,0.0344,0.0078,0.7594,0.132386,0.164403,0.06535,0.04275,0.0056,0.7597,0.120203,0.153156,0.06145,0.0331,0.0059,0.7523,0.142691,0.175752,0.0684,0.0527,277,0.9233,1.6965,13.38133
22,300,0,401.43,0.0051,0.7152,0.0889,0.123286,0.041,0.0266,0.0049,0.793,0.116742,0.156744,0.05365,0.03245,0.0072,0.7432,0.139286,0.177153,0.0692,0.041,0.0056,0.7484,0.123738,0.160895,0.06505,0.044,0.0047,0.7482,0.115262,0.154366,0.0671,0.03705,0.0067,0.7561,0.140998,0.180151,0.06015,0.03835,0.0063,0.7425,0.140222,0.185313,0.06495,0.0363,0.0062,0.7444,0.134852,0.163059,0.0658,0.05015,285,0.95,1.6965,13.372311
23,300,0,399.79,0.0042,0.7145,0.102657,0.146532,0.04405,0.02755,0.0051,0.7976,0.105485,0.145495,0.05905,0.03245,0.0068,0.745,0.137905,0.172336,0.0672,0.049,0.0068,0.7439,0.133206,0.168864,0.06265,0.03585,0.0074,0.7401,0.105876,0.147045,0.0517,0.0272,0.0064,0.7552,0.128458,0.168703,0.063,0.0413,0.0097,0.7425,0.137727,0.167441,0.0684,0.0436,0.0085,0.7444,0.148686,0.180694,0.06955,0.0533,280,0.9333,1.6965,13.755873
24,300,0,397.79,0.0045,0.7424,0.104307,0.149463,0.0464,0.0294,0.005,0.7955,0.138335,0.180611,0.07165,0.0423,0.0069,0.7346,0.133617,0.169687,0.06615,0.0407,0.0094,0.7439,0.138968,0.16501,0.07195,0.0474,0.0054,0.744,0.100521,0.130472,0.05905,0.02865,0.007,0.7507,0.110667,0.14247,0.0546,0.03145,0.0088,0.7496,0.142133,0.180753,0.06535,0.04175,0.0069,0.7444,0.131452,0.162492,0.0671,0.0469,284,0.9467,1.6965,13.7772
25,300,0,423.81,0.0061,0.7145,0.107488,0.136771,0.0598,0.03435,0.0082,0.7942,0.125817,0.161408,0.07425,0.0459,0.0061,0.7471,0.155481,0.192602,0.06895,0.05065,0.007,0.7432,0.129231,0.169497,0.0636,0.03885,0.006,0.7905,0.096105,0.114108,0.06565,0.0317,0.0092,0.7411,0.141946,0.176329,0.06955,0.04705,0.0103,0.7359,0.106393,0.122525,0.0666,0.03495,0.0106,0.7444,0.137539,0.166099,0.0691,0.04695,291,0.97,1.6965,14.26034
26,300,0,408.59,0.0046,0.7751,0.112083,0.156457,0.0478,0.03065,0.0036,0.7942,0.111887,0.146714,0.0574,0.0328,0.007,0.7427,0.157512,0.180259,0.07135,0.0534,0.0082,0.7432,0.136134,0.17459,0.067,0.04295,0.0045,0.7905,0.086096,0.097809,0.06385,0.0321,0.0068,0.7518,0.112184,0.138918,0.05865,0.03805,0.0074,0.7416,0.12474,0.157657,0.06925,0.04225,0.0095,0.7444,0.159364,0.183801,0.0796,0.0565,288,0.96,1.6965,13.982727
27,300,0,413.21,0.005,0.7795,0.104652,0.133811,0.05835,0.03785,0.0058,0.7979,0.113582,0.148816,0.06385,0.04205,0.005,0.7373,0.134871,0.159014,0.0661,0.0463,0.0069,0.7432,0.132786,0.160971,0.0698,0.04565,0.0051,0.8014,0.118856,0.161495,0.0661,0.03475,0.0078,0.7539,0.115873,0.151851,0.06225,0.041,0.006,0.745,0.133961,0.15675,0.07175,0.05125,0.0079,0.7444,0.145419,0.170271,0.0736,0.0485,284,0.9467,1.6965,14.050839
28,300,0,423.4,0.0039,0.8069,0.098145,0.138327,0.0508,0.03365,0.004,0.7907,0.121037,0.165628,0.05345,0.0359,0.0043,0.7271,0.158076,0.177555,0.0826,0.04915,0.0083,0.814,0.130498,0.163364,0.07035,0.0475,0.0053,0.7946,0.116892,0.161311,0.0656,0.03325,0.0077,0.7454,0.10892,0.142874,0.0623,0.04485,0.011,0.7405,0.122347,0.154559,0.0685,0.0468,0.0105,0.736,0.144084,0.166486,0.0762,0.05115,293,0.9767,1.6965,14.300853
29,300,0,436.01,0.0052,0.8101,0.091,0.121356,0.0441,0.02725,0.0046,0.7944,0.114424,0.149661,0.05455,0.0366,0.0067,0.7119,0.155615,0.184168,0.06965,0.0482,0.0084,0.8179,0.135539,0.155551,0.0754,0.05235,0.0065,0.7965,0.106845,0.139846,0.06545,0.03605,0.0068,0.7454,0.109299,0.144234,0.0529,0.03645,0.0075,0.7162,0.142093,0.167775,0.07275,0.04995,0.0051,0.8108,0.145186,0.164885,0.07535,0.05285,295,0.9833,1.6965,14.09464
30,300,0,415.94,0.0052,0.8145,0.08308,0.116465,0.043,0.02665,0.006,0.7944,0.130389,0.183059,0.0651,0.0449,0.0042,0.7523,0.162813,0.187666,0.0737,0.05205,0.0054,0.8183,0.135066,0.172028,0.07175,0.0484,0.0047,0.7958,0.100772,0.126775,0.068,0.0368,0.0072,0.7806,0.117208,0.158874,0.0563,0.03705,0.0064,0.8185,0.126747,0.155704,0.0707,0.0484,0.0071,0.8108,0.143925,0.162296,0.07315,0.0514,291,0.97,1.6965,14.404587
