generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,300,0,456.82,0.0024,0.7366,0.090091,0.133098,0.0407,0.0283,0.0006,0.7355,0.118312,0.161646,0.0456,0.0365,0.0038,0.9715,0.157094,0.195329,0.10255,0.0682,0.0012,0.8222,0.123982,0.168019,0.0483,0.0354,0.0003,0.8693,0.129183,0.163053,0.06945,0.05125,0.0009,0.856,0.139459,0.1846,0.0706,0.05285,0.0018,0.8341,0.118396,0.151632,0.0477,0.036,0.0014,0.8399,0.123483,0.151057,0.06395,0.05405,284,0.9467,1.0265,14.61727
11,300,0,438.95,0.0023,0.7366,0.09957,0.141868,0.04175,0.02815,0.0005,0.836,0.126414,0.168477,0.05975,0.0477,0.0038,0.9743,0.138677,0.178183,0.09335,0.0586,0.0012,0.8398,0.131628,0.159643,0.0819,0.053,0.0003,0.8693,0.125549,0.167765,0.06895,0.05225,0.0008,0.8431,0.138053,0.188372,0.07085,0.0534,0.0049,0.8433,0.119795,0.161893,0.0606,0.04745,0.001,0.8386,0.120314,0.151201,0.05815,0.04975,273,0.91,1.0265,14.661138
12,300,0,402.09,0.0039,0.7366,0.099313,0.143908,0.03365,0.02375,0.0007,0.8673,0.133933,0.170765,0.0782,0.0546,0.0038,0.9743,0.151198,0.208476,0.08015,0.0595,0.0012,0.8398,0.1166,0.150446,0.0583,0.0474,0.0001,0.8693,0.112257,0.158755,0.041,0.0336,0.0008,0.8595,0.144982,0.204418,0.08105,0.05755,0.0037,0.8433,0.126784,0.178266,0.05335,0.04345,0.001,0.8586,0.114934,0.172198,0.0448,0.0367,278,0.9267,1.0265,14.85575
13,300,0,402.95,0.0043,0.7333,0.128175,0.178541,0.06765,0.05415,0.0007,0.8758,0.115592,0.175001,0.04825,0.03995,0.0036,0.9747,0.139589,0.192129,0.1019,0.06865,0.0012,0.9269,0.141521,0.183252,0.1077,0.08125,0.0002,0.892,0.119727,0.148172,0.0886,0.05995,0.0006,0.8912,0.123831,0.181684,0.06675,0.05465,0.0037,0.8765,0.117352,0.163716,0.06365,0.05405,0.0013,0.8593,0.114214,0.148352,0.0718,0.05375,279,0.93,1.0265,14.736248
14,300,0,391.06,0.0024,0.8604,0.092453,0.13231,0.03315,0.02645,0.0007,0.8954,0.135718,0.189684,0.0685,0.0569,0.0019,0.9747,0.142536,0.191495,0.10185,0.0864,0.0012,0.9328,0.147908,0.201896,0.07985,0.06055,0.0002,0.8936,0.112762,0.164597,0.05775,0.05295,0.0006,0.8963,0.124497,0.18113,0.0586,0.0544,0.0021,0.8884,0.120767,0.171186,0.05245,0.0455,0.0013,0.8593,0.123359,0.15711,0.0839,0.0684,276,0.92,1.0265,13.908366
15,300,0,388.21,0.0021,0.8634,0.113636,0.172122,0.03235,0.02745,0.0007,0.8745,0.131696,0.175207,0.0703,0.0576,0.0022,0.9736,0.125155,0.181294,0.06905,0.0578,0.001,0.9565,0.13871,0.195471,0.0755,0.0577,0.0002,0.9088,0.103491,0.14944,0.02885,0.0282,0.0,0.8962,0.128647,0.188844,0.06645,0.05755,0.0016,0.9321,0.133264,0.198502,0.06555,0.05855,0.0013,0.8911,0.1254,0.17423,0.0746,0.06175,270,0.9,1.0265,13.739269
16,300,0,408.22,0.0002,0.8656,0.097043,0.158317,0.0242,0.0206,0.0007,0.8767,0.126592,0.167022,0.0722,0.05845,0.0014,0.9736,0.125456,0.190005,0.0354,0.031,0.0012,0.9565,0.146212,0.208351,0.0744,0.06085,0.0003,0.9111,0.107976,0.153992,0.02785,0.02735,0.0,0.9163,0.14024,0.20155,0.07345,0.06375,0.0012,0.9362,0.136124,0.204429,0.05975,0.05645,0.0013,0.9092,0.120357,0.166511,0.0712,0.06155,277,0.9233,0.668,13.110809
17,300,0,363.46,0.0002,0.8657,0.101865,0.164487,0.0231,0.0209,0.0014,0.9551,0.138087,0.214297,0.02905,0.02765,0.0026,0.9736,0.122472,0.211644,0.02235,0.01775,0.0018,0.958,0.15869,0.236125,0.06335,0.057,0.0001,0.9116,0.108266,0.177226,0.02365,0.02275,0.0,0.9163,0.128307,0.202015,0.03365,0.03345,0.0008,0.8963,0.121284,0.190652,0.0262,0.0245,0.0002,0.9178,0.121028,0.191347,0.01995,0.0176,253,0.8433,0.668,12.931649
18,300,0,404.9,0.0002,0.8662,0.106382,0.165936,0.02225,0.02005,0.0012,0.9579,0.143688,0.207648,0.0574,0.055,0.0003,0.9736,0.12303,0.189778,0.04905,0.0457,0.0,0.9587,0.176084,0.225585,0.12195,0.11005,0.0,0.9523,0.112019,0.169281,0.0274,0.0269,0.0001,0.9175,0.112644,0.176317,0.0234,0.0231,0.0006,0.8967,0.112268,0.170579,0.0262,0.02495,0.0,0.9191,0.113885,0.191957,0.01835,0.0165,279,0.93,0.6633,12.705599
19,300,0,396.53,0.0002,0.8588,0.111745,0.175805,0.01895,0.0163,0.0006,0.9579,0.124931,0.170989,0.05515,0.05295,0.0001,0.9739,0.126718,0.20806,0.03535,0.03385,0.0,0.9336,0.133478,0.175136,0.06835,0.05915,0.0002,0.9555,0.135636,0.194136,0.07225,0.06435,0.0008,0.9165,0.14195,0.197428,0.0944,0.0853,0.0006,0.8967,0.100016,0.155929,0.02195,0.01825,0.0002,0.9208,0.125526,0.18509,0.06275,0.0597,274,0.9133,0.6633,12.973117
20,300,0,384.62,0.0001,0.9313,0.089018,0.153008,0.0158,0.0118,0.0002,0.9585,0.129132,0.204508,0.0312,0.0298,0.0002,0.973,0.111572,0.18588,0.0259,0.02415,0.0,0.9367,0.190185,0.264157,0.12155,0.1088,0.0001,0.9555,0.130044,0.200781,0.0458,0.0452,0.0009,0.9314,0.122126,0.192877,0.0382,0.0368,0.0002,0.955,0.124219,0.196365,0.02815,0.027,0.0,0.9208,0.103704,0.166311,0.02135,0.0192,275,0.9167,0.585,12.430781
21,300,0,396.0,0.0001,0.9379,0.160573,0.277626,0.015,0.0132,0.0005,0.959,0.144014,0.241362,0.02395,0.02205,0.0,0.973,0.104182,0.177503,0.02575,0.02315,0.0,0.9353,0.145022,0.24201,0.0238,0.0217,0.0001,0.9563,0.119842,0.201856,0.01905,0.0182,0.0008,0.9202,0.107243,0.194513,0.0112,0.0093,0.0004,0.9572,0.12297,0.213585,0.0148,0.0137,0.0,0.9208,0.096154,0.164461,0.0125,0.0119,277,0.9233,0.5828,11.894363
22,300,0,364.1,0.0001,0.9375,0.151534,0.270613,0.01275,0.0105,0.0005,0.959,0.121763,0.211613,0.02265,0.02075,0.0003,0.9734,0.141344,0.243921,0.0272,0.0244,0.0003,0.9541,0.170097,0.274578,0.02335,0.0223,0.0002,0.9563,0.110535,0.192579,0.01835,0.01775,0.0001,0.9341,0.086274,0.16335,0.00765,0.00635,0.0001,0.9572,0.132543,0.23773,0.0145,0.0131,0.0,0.9228,0.085909,0.170467,0.01155,0.0108,270,0.9,0.5828,11.495523
23,300,0,385.39,0.0003,0.9377,0.140533,0.245037,0.013,0.0108,0.0,0.9572,0.104122,0.172691,0.01615,0.0143,0.0002,0.973,0.116291,0.198795,0.02625,0.0247,0.0003,0.9541,0.105103,0.178786,0.0126,0.0111,0.0002,0.9586,0.123478,0.200587,0.0236,0.0226,0.0001,0.9341,0.149547,0.254516,0.0169,0.0166,0.0001,0.9572,0.139591,0.230749,0.02055,0.01945,0.0,0.9531,0.121335,0.20943,0.02205,0.02135,269,0.8967,0.5662,11.630876
24,300,0,370.29,0.0,0.9375,0.114365,0.234166,0.0088,0.0066,0.0,0.9572,0.106415,0.2057,0.0138,0.0119,0.0001,0.975,0.136035,0.22978,0.0181,0.0166,0.0003,0.9572,0.137283,0.23455,0.01445,0.013,0.0001,0.9586,0.123259,0.224268,0.01455,0.01355,0.0,0.9544,0.115561,0.226687,0.00895,0.00865,0.0001,0.9548,0.148702,0.228785,0.023,0.0222,0.0,0.9553,0.11838,0.20237,0.01485,0.01475,261,0.87,0.5662,11.283898
25,300,0,372.04,0.0001,0.9549,0.11955,0.218028,0.0092,0.008,0.0,0.9738,0.111542,0.205851,0.01445,0.0133,0.0003,0.9728,0.131696,0.22642,0.01295,0.01225,0.0,0.9559,0.110118,0.208885,0.00975,0.00915,0.0001,0.9621,0.122754,0.210136,0.01375,0.01285,0.0001,0.9635,0.145928,0.238985,0.0215,0.0212,0.0001,0.9719,0.138294,0.23962,0.0157,0.0142,0.0,0.9578,0.120118,0.196782,0.01685,0.0165,262,0.8733,0.5281,11.013373
26,300,0,384.28,0.0001,0.9549,0.117368,0.189984,0.0125,0.01225,0.0,0.9752,0.131047,0.23142,0.0164,0.0154,0.0,0.975,0.13844,0.211606,0.02575,0.0256,0.0,0.9559,0.122921,0.194671,0.0221,0.0221,0.0001,0.9626,0.128163,0.228312,0.0129,0.012,0.0002,0.9544,0.107481,0.18062,0.01395,0.01265,0.0,0.9756,0.131978,0.221841,0.0241,0.0233,0.0,0.9578,0.122602,0.197877,0.01785,0.01775,262,0.8733,0.5244,11.181555
27,300,0,397.29,0.0001,0.9587,0.081232,0.148836,0.0073,0.0065,0.0,0.9752,0.09893,0.186884,0.00805,0.00735,0.0,0.974,0.140323,0.215602,0.0225,0.0223,0.0,0.9559,0.120161,0.208121,0.0103,0.01,0.0,0.9596,0.135334,0.221456,0.02205,0.02155,0.0,0.973,0.123466,0.217287,0.01,0.0092,0.0,0.9756,0.179513,0.247313,0.06375,0.06145,0.0003,0.9578,0.121042,0.197253,0.0124,0.0111,274,0.9133,0.5244,10.448487
28,300,0,381.05,0.0,0.9744,0.142636,0.244451,0.01945,0.0192,0.0,0.9752,0.119481,0.215646,0.01045,0.0103,0.0,0.9579,0.122142,0.216419,0.01185,0.01145,0.0,0.9721,0.122083,0.22514,0.0098,0.0088,0.0,0.9737,0.136625,0.241426,0.0136,0.01345,0.0,0.9741,0.126363,0.220253,0.0094,0.00905,0.0,0.9756,0.122059,0.225001,0.0103,0.01005,0.0001,0.9714,0.108611,0.180979,0.00895,0.008,263,0.8767,0.4846,11.154274
29,300,0,400.16,0.0,0.9733,0.094954,0.197705,0.0067,0.0065,0.0,0.9752,0.114528,0.248548,0.00585,0.00505,0.0,0.9732,0.121012,0.23232,0.0073,0.00595,0.0,0.9737,0.102938,0.226137,0.006,0.0046,0.0,0.9751,0.15642,0.258578,0.00715,0.00695,0.0,0.9754,0.12698,0.260466,0.0067,0.005,0.0001,0.976,0.172038,0.278111,0.0087,0.0079,0.0001,0.9735,0.111131,0.225587,0.0071,0.00525,266,0.8867,0.484,9.853696
30,300,0,377.28,0.0,0.9737,0.093824,0.199979,0.0062,0.0054,0.0,0.9752,0.114733,0.244321,0.00535,0.00455,0.0,0.9748,0.141776,0.26813,0.00695,0.00535,0.0,0.9765,0.111841,0.236873,0.0071,0.0056,0.0,0.9744,0.142534,0.261488,0.0064,0.0057,0.0,0.9754,0.112555,0.232503,0.0061,0.00495,0.0,0.976,0.15191,0.270485,0.0087,0.0073,0.0001,0.9735,0.130827,0.258864,0.0076,0.0059,272,0.9067,0.484,10.180757
31,300,0,381.39,0.0,0.9744,0.149843,0.27526,0.0065,0.0058,0.0,0.9787,0.09806,0.219037,0.0053,0.0041,0.0,0.9745,0.137284,0.256985,0.0072,0.0054,0.0,0.9765,0.112748,0.245201,0.00585,0.00435,0.0,0.9741,0.155268,0.265899,0.0063,0.00585,0.0,0.9743,0.071135,0.164413,0.00525,0.00385,0.0,0.976,0.170213,0.285884,0.00795,0.00695,0.0002,0.9741,0.105448,0.230777,0.0059,0.0043,276,0.92,0.484,9.858253
32,300,0,376.5,0.0,0.9742,0.141007,0.262198,0.0063,0.0058,0.0,0.9787,0.069507,0.166482,0.00565,0.00425,0.0,0.9749,0.127952,0.239593,0.0076,0.0067,0.0,0.9743,0.09925,0.230417,0.00535,0.0039,0.0,0.9746,0.161926,0.27621,0.0074,0.00645,0.0,0.9748,0.110776,0.23203,0.00635,0.00495,0.0,0.976,0.176734,0.289249,0.00815,0.0073,0.0002,0.9741,0.112848,0.231466,0.007,0.0053,270,0.9,0.484,9.749466
33,300,0,387.87,0.0,0.9746,0.133202,0.253848,0.0061,0.0059,0.0,0.9787,0.075179,0.198577,0.00485,0.00375,0.0,0.9749,0.165826,0.294801,0.00775,0.0069,0.0001,0.9756,0.07793,0.198211,0.0058,0.0042,0.0,0.9745,0.138253,0.238103,0.00715,0.00615,0.0,0.9755,0.118161,0.25245,0.0055,0.00435,0.0,0.976,0.177523,0.280408,0.0086,0.0076,0.0,0.9765,0.113927,0.235189,0.00695,0.00525,275,0.9167,0.484,9.595277
34,300,0,410.05,0.0,0.9773,0.146664,0.266436,0.00655,0.00635,0.0,0.9787,0.071966,0.19743,0.00485,0.00365,0.0,0.9801,0.129307,0.238057,0.0068,0.0055,0.0,0.9759,0.083687,0.223631,0.0048,0.0035,0.0,0.9741,0.157645,0.26466,0.00785,0.00645,0.0,0.9783,0.104647,0.218171,0.006,0.00445,0.0,0.9764,0.187678,0.299753,0.0087,0.00815,0.0,0.9765,0.118407,0.252347,0.0065,0.0048,287,0.9567,0.4706,9.519722
35,300,0,399.97,0.0,0.9784,0.162343,0.28881,0.0069,0.0068,0.0,0.9787,0.080838,0.215616,0.0052,0.0038,0.0,0.9801,0.137623,0.267278,0.0068,0.0054,0.0,0.9756,0.07903,0.207863,0.00495,0.00355,0.0,0.9747,0.156679,0.271769,0.0074,0.0064,0.0,0.9798,0.110674,0.248689,0.0061,0.0046,0.0,0.977,0.169809,0.286132,0.0069,0.0061,0.0,0.9758,0.103004,0.231691,0.0063,0.0046,273,0.91,0.463,9.760191
36,300,0,399.52,0.0,0.9757,0.160838,0.263374,0.00805,0.00755,0.0,0.9787,0.088197,0.219989,0.0051,0.0035,0.0,0.9764,0.169396,0.278013,0.00635,0.00625,0.0,0.9738,0.063989,0.171279,0.0055,0.00375,0.0,0.9747,0.1693,0.279797,0.0079,0.0068,0.0,0.9783,0.089094,0.19297,0.00575,0.00405,0.0,0.9779,0.156545,0.271422,0.0064,0.00465,0.0,0.977,0.10264,0.232144,0.00535,0.00405,272,0.9067,0.4421,9.874655
37,300,0,408.51,0.0,0.9781,0.169302,0.29887,0.007,0.0069,0.0,0.9787,0.116071,0.25418,0.0061,0.00455,0.0,0.9779,0.165571,0.29253,0.007,0.0069,0.0,0.9739,0.087881,0.224148,0.006,0.0042,0.0,0.976,0.123358,0.24149,0.0057,0.0043,0.0,0.9806,0.103838,0.243367,0.0056,0.00415,0.0,0.9779,0.126355,0.252185,0.0059,0.00475,0.0,0.9793,0.107624,0.244633,0.0061,0.0048,281,0.9367,0.4421,10.172645
38,300,0,391.85,0.0,0.9783,0.180765,0.307056,0.00745,0.00735,0.0,0.9792,0.094959,0.240324,0.0055,0.004,0.0,0.979,0.185034,0.301577,0.0077,0.0076,0.0,0.976,0.076863,0.210467,0.00555,0.0038,0.0,0.9748,0.119843,0.23375,0.00685,0.00515,0.0,0.9774,0.091069,0.227408,0.0048,0.00375,0.0,0.9779,0.170724,0.285737,0.0072,0.0069,0.0,0.9793,0.080744,0.209896,0.0056,0.0041,271,0.9033,0.4421,9.565609
39,300,0,406.51,0.0,0.9787,0.164218,0.285069,0.0068,0.0067,0.0,0.9792,0.116233,0.255495,0.00585,0.00445,0.0,0.9751,0.136094,0.264127,0.00725,0.0062,0.0,0.9764,0.110593,0.246859,0.006,0.0046,0.0,0.9767,0.128806,0.237675,0.00605,0.00465,0.0,0.9781,0.090596,0.226468,0.0054,0.004,0.0,0.9779,0.160385,0.292172,0.007,0.0057,0.0,0.9793,0.093075,0.21757,0.0063,0.00465,278,0.9267,0.4038,9.709882
40,300,0,392.93,0.0,0.9787,0.152036,0.277743,0.00655,0.0064,0.0,0.9774,0.089205,0.21196,0.00505,0.00365,0.0,0.9761,0.15559,0.275511,0.0071,0.007,0.0,0.9787,0.097134,0.218948,0.0056,0.0043,0.0,0.9775,0.148377,0.280079,0.0066,0.00515,0.0,0.9785,0.10716,0.249194,0.0059,0.0047,0.0,0.9766,0.134428,0.268012,0.00675,0.0052,0.0,0.9793,0.116071,0.260533,0.0051,0.00385,275,0.9167,0.4034,10.153572
41,300,0,383.55,0.0,0.977,0.145817,0.285286,0.0068,0.00645,0.0,0.9774,0.0985,0.230665,0.0054,0.0041,0.0,0.9775,0.146176,0.281078,0.0068,0.006,0.0,0.9794,0.097316,0.231878,0.0056,0.00445,0.0,0.9757,0.143175,0.270796,0.0071,0.0061,0.0,0.9785,0.126214,0.279735,0.0063,0.0052,0.0,0.9778,0.140495,0.268965,0.0065,0.0055,0.0,0.9793,0.102307,0.241672,0.0059,0.00445,274,0.9133,0.4026,10.090172
42,300,0,404.38,0.0,0.9795,0.131938,0.262854,0.00595,0.00445,0.0,0.9774,0.103847,0.232366,0.00535,0.00415,0.0,0.9762,0.128102,0.241022,0.006,0.0052,0.0,0.977,0.090499,0.214188,0.0052,0.0043,0.0,0.9769,0.162139,0.285586,0.00745,0.0063,0.0,0.9789,0.118041,0.240809,0.0063,0.00495,0.0,0.9776,0.149286,0.263512,0.0075,0.0066,0.0,0.9793,0.116149,0.248833,0.00555,0.00415,283,0.9433,0.4024,10.047514
43,300,0,387.26,0.0,0.9808,0.146235,0.27847,0.0066,0.00635,0.0,0.9781,0.096097,0.225072,0.00555,0.00375,0.0,0.9765,0.12546,0.244198,0.00645,0.0055,0.0,0.977,0.125583,0.264484,0.00605,0.005,0.0,0.9757,0.139796,0.247591,0.00675,0.006,0.0,0.9781,0.125369,0.258693,0.00575,0.0045,0.0,0.9776,0.135019,0.249379,0.00655,0.00585,0.0,0.9793,0.106439,0.226979,0.0067,0.0052,276,0.92,0.4024,10.108447
44,300,0,411.37,0.0,0.9808,0.145092,0.26825,0.0067,0.0059,0.0,0.9781,0.096277,0.216595,0.0051,0.00355,0.0,0.9781,0.135694,0.253051,0.0067,0.0061,0.0,0.9766,0.080385,0.19143,0.0057,0.0045,0.0,0.9762,0.15137,0.262555,0.0068,0.0058,0.0,0.9789,0.11495,0.227256,0.00675,0.00545,0.0,0.9776,0.143516,0.255693,0.0074,0.0064,0.0,0.9793,0.132717,0.249047,0.0066,0.00565,283,0.9433,0.4024,10.201484
45,300,0,394.1,0.0,0.9795,0.130954,0.265771,0.0065,0.0063,0.0,0.976,0.096166,0.241382,0.00495,0.00345,0.0,0.9759,0.118244,0.238613,0.00635,0.00555,0.0,0.9762,0.078564,0.200601,0.00535,0.00395,0.0,0.9766,0.157551,0.287886,0.0068,0.0051,0.0,0.9794,0.140754,0.289132,0.0062,0.0045,0.0,0.9776,0.160152,0.282738,0.0071,0.0066,0.0,0.9772,0.117616,0.251526,0.00645,0.00505,273,0.91,0.2637,9.745448
46,300,0,393.88,0.0,0.9799,0.10906,0.227341,0.0061,0.0049,0.0,0.9782,0.113734,0.250519,0.00565,0.0041,0.0,0.9782,0.137252,0.259321,0.00595,0.00525,0.0,0.9783,0.119165,0.262175,0.0061,0.0046,0.0,0.9796,0.136789,0.259777,0.007,0.00625,0.0,0.9783,0.122933,0.251043,0.00585,0.00495,0.0,0.9787,0.142152,0.256228,0.00645,0.00535,0.0,0.9768,0.118915,0.256308,0.006,0.0046,272,0.9067,0.2613,10.018514
47,300,0,415.09,0.0,0.9799,0.144885,0.269238,0.00655,0.00545,0.0,0.9779,0.09242,0.232008,0.0051,0.0036,0.0,0.9763,0.146013,0.262812,0.0056,0.0048,0.0,0.9783,0.092479,0.227268,0.0055,0.0041,0.0,0.9795,0.133928,0.240747,0.0061,0.0051,0.0,0.9787,0.114412,0.23739,0.0062,0.005,0.0,0.9787,0.14282,0.255943,0.0064,0.0056,0.0,0.9772,0.133044,0.265017,0.00575,0.00465,289,0.9633,0.2444,9.847913
48,300,0,403.75,0.0,0.9785,0.116466,0.244868,0.0061,0.005,0.0,0.9777,0.118683,0.258716,0.00565,0.00435,0.0,0.976,0.136568,0.263391,0.0052,0.00425,0.0,0.9792,0.112013,0.236295,0.0067,0.0055,0.0,0.9774,0.12818,0.234664,0.0063,0.0056,0.0,0.9783,0.116308,0.246789,0.0058,0.0045,0.0,0.9792,0.128396,0.244418,0.00585,0.00485,0.0,0.977,0.143386,0.286199,0.006,0.0047,275,0.9167,0.2432,10.110338
49,300,0,422.81,0.0,0.9785,0.159645,0.286565,0.00635,0.00535,0.0,0.9771,0.096925,0.220569,0.0049,0.0034,0.0,0.9776,0.128718,0.251472,0.00555,0.00425,0.0,0.9798,0.115964,0.252688,0.0054,0.00385,0.0,0.9757,0.13976,0.266568,0.0058,0.00435,0.0,0.9783,0.090815,0.210136,0.0055,0.0042,0.0,0.9805,0.138105,0.25915,0.0057,0.00425,0.0,0.9777,0.130068,0.267283,0.0055,0.00435,283,0.9433,0.2395,9.784629
50,300,0,402.89,0.0,0.9785,0.13136,0.257888,0.0065,0.0053,0.0,0.976,0.086048,0.201578,0.00505,0.00355,0.0,0.9776,0.126225,0.249501,0.0057,0.0049,0.0,0.9798,0.115561,0.241327,0.00525,0.00405,0.0,0.9761,0.160931,0.26854,0.0065,0.0053,0.0,0.9796,0.137494,0.276229,0.00585,0.00495,0.0,0.9805,0.137222,0.24101,0.0066,0.00595,0.0,0.9773,0.105158,0.222269,0.0058,0.00475,283,0.9433,0.2395,9.951311
