generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,220,80,688.13,0.0012,0.5757,0.232352,0.155314,0.24235,0.11445,0.0,0.925,0.744841,0.180079,0.82,0.105,0.0,0.953333,0.774818,0.183129,0.866667,0.086666,147,0.6682,1.886,10.427466
1,213,87,238.96,0.0009,0.6095,0.241969,0.15358,0.2454,0.1166,0.125,0.925,0.790282,0.155847,0.84,0.085,0.186667,0.953333,0.81662,0.161727,0.893333,0.06,158,0.7418,1.0136,10.423196
2,240,60,272.79,0.0022,0.964,0.348209,0.207661,0.4807,0.0933,0.095,0.945,0.709125,0.156313,0.685,0.155,0.14,0.953333,0.730667,0.165118,0.703334,0.17,172,0.7167,0.796,6.773625
3,227,73,266.39,0.0004,0.9759,0.606292,0.395284,0.9373,0.0376,0.415,0.905,0.774207,0.101448,0.81,0.05,0.406667,0.933333,0.79674,0.106226,0.833333,0.053334,152,0.6696,0.5041,5.217585
4,258,42,311.05,0.0004,0.9761,0.604489,0.399043,0.94065,0.03525,0.0,0.965,0.781376,0.148892,0.86,0.02,0.0,0.973333,0.807571,0.150433,0.893333,0.013334,203,0.7868,0.5039,5.341867
5,240,60,293.49,0.0003,0.9761,0.416094,0.326665,0.4812,0.34975,0.11,0.965,0.788479,0.188812,0.87,0.095,0.1,0.973333,0.809056,0.186182,0.9,0.073333,202,0.8417,0.4243,6.304989
6,249,51,315.94,0.0003,0.9784,0.57922,0.393496,0.4916,0.4626,0.005,0.955,0.76992,0.162581,0.855,0.025,0.04,0.973333,0.795582,0.162492,0.886667,0.02,213,0.8554,0.4216,5.477648
7,274,26,365.14,0.0007,0.9784,0.310824,0.283525,0.2447,0.11735,0.0,0.96,0.762318,0.203284,0.86,0.095,0.033333,0.973333,0.78472,0.199577,0.886667,0.086666,234,0.854,0.4216,9.742168
8,278,22,354.21,0.0,0.9784,0.567348,0.3947,0.4902,0.4643,0.115,0.945,0.772374,0.162366,0.86,0.0275,0.12,0.973333,0.800624,0.160636,0.893333,0.02,235,0.8453,0.4216,5.551788
9,291,9,343.73,0.0008,0.9784,0.329684,0.294048,0.2447,0.1163,0.14,0.945,0.780034,0.178287,0.86,0.085,0.206667,0.973333,0.803184,0.176922,0.886667,0.086666,226,0.7766,0.4216,9.488323
10,278,22,340.56,0.0005,0.9784,0.568547,0.391141,0.48955,0.45485,0.04,0.955,0.758004,0.163636,0.8525,0.0275,0.12,0.973333,0.782398,0.163974,0.886667,0.02,231,0.8309,0.4216,5.787928
11,294,6,375.65,0.0027,0.9784,0.304025,0.277055,0.2455,0.11885,0.0,0.96,0.761173,0.211343,0.86,0.095,0.0,0.973333,0.781678,0.21062,0.886667,0.086666,243,0.8265,0.4216,9.816451
12,279,21,356.77,0.001,0.9784,0.56677,0.395108,0.4919,0.4597,0.0,0.91,0.739229,0.186327,0.825,0.075,0.0,0.933333,0.761673,0.188154,0.873333,0.053334,240,0.8602,0.4216,5.853804
13,289,11,377.2,0.0045,0.9784,0.53941,0.398387,0.4848,0.4468,0.0,0.95,0.729152,0.214282,0.85,0.05,0.0,0.973333,0.752803,0.215049,0.88,0.046667,248,0.8581,0.4216,6.328825
14,289,11,352.27,0.0005,0.9788,0.542288,0.393055,0.4863,0.45,0.0,0.915,0.719671,0.237103,0.86,0.04,0.0,0.953333,0.744083,0.23814,0.893333,0.033334,238,0.8235,0.4212,6.202971
15,283,17,361.81,0.0,0.9788,0.50161,0.402319,0.475,0.433,0.0,0.96,0.695813,0.265855,0.855,0.045,0.0,0.973333,0.719859,0.265829,0.886667,0.04,239,0.8445,0.2857,7.011959
16,295,5,391.77,0.0,0.9804,0.444231,0.392819,0.2468,0.2376,0.0,0.94,0.729237,0.238054,0.845,0.09,0.0,0.96,0.753537,0.238978,0.873333,0.086667,257,0.8712,0.2796,7.453193
17,294,6,388.85,0.002,0.9804,0.511396,0.398224,0.4814,0.4595,0.0,0.955,0.755442,0.208274,0.845,0.09,0.0,0.973333,0.778776,0.208768,0.873333,0.086667,260,0.8844,0.245,6.404727
18,300,0,392.28,0.0001,0.9794,0.514437,0.404361,0.47285,0.45945,0.0,0.945,0.7076,0.266147,0.845,0.09,0.0,0.96,0.7316,0.26575,0.873333,0.086667,268,0.8933,0.2426,6.871429
19,299,1,410.1,0.0001,0.9793,0.45877,0.39248,0.2504,0.2365,0.0,0.945,0.72311,0.236855,0.835,0.1,0.0,0.973333,0.745463,0.238999,0.866667,0.093333,279,0.9331,0.2426,7.313271
20,298,2,382.85,0.0008,0.9793,0.458138,0.391712,0.24715,0.2371,0.0,0.945,0.717064,0.22853,0.8125,0.1175,0.0,0.96,0.739172,0.230969,0.843333,0.116667,277,0.9295,0.2426,7.330185
21,299,1,401.14,0.0013,0.9791,0.471397,0.393858,0.2538,0.2392,0.0,0.945,0.705452,0.245115,0.79,0.11,0.0,0.966667,0.726265,0.248119,0.826667,0.12,277,0.9264,0.2415,7.351345
22,300,0,393.5,0.0028,0.9785,0.478812,0.392777,0.2529,0.23535,0.0,0.945,0.71495,0.222463,0.8075,0.105,0.0,0.96,0.738422,0.221431,0.843333,0.116667,284,0.9467,0.2415,7.031988
23,300,0,403.63,0.0,0.9787,0.477263,0.386374,0.4723,0.3523,0.0,0.945,0.72325,0.222055,0.8375,0.0975,0.0,0.96,0.744867,0.225693,0.873333,0.086667,287,0.9567,0.2415,6.908671
24,298,2,401.89,0.0001,0.9785,0.454051,0.386037,0.25045,0.23915,0.0,0.945,0.690201,0.262945,0.82,0.115,0.0,0.96,0.712796,0.264433,0.856666,0.103333,282,0.9463,0.2415,7.549976
25,297,3,383.25,0.0,0.979,0.51777,0.395357,0.4806,0.4108,0.0,0.96,0.698519,0.268751,0.84,0.095,0.0,0.973333,0.719753,0.271657,0.873333,0.086667,279,0.9394,0.2252,6.658796
