generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,245,55,745.67,0.0017,0.5008,0.130975,0.059622,0.1248,0.003,0.0,0.94,0.766061,0.202461,0.785,0.0,0.0,0.973333,0.770504,0.204755,0.766667,0.0,188,0.7673,4.4392,11.731964
1,249,51,318.17,0.0007,0.5008,0.136966,0.081857,0.1253,0.003,0.0,0.94,0.812771,0.218109,0.91,0.015,0.0,0.973333,0.836225,0.221997,0.946667,0.02,215,0.8635,3.7223,11.382472
2,258,42,302.82,0.0008,0.5008,0.149929,0.094151,0.126,0.0028,0.0,0.95,0.778876,0.290784,0.915,0.005,0.0,0.973333,0.80938,0.29292,0.95,0.003333,206,0.7984,3.7223,11.398133
3,249,51,301.08,0.0003,0.6436,0.168453,0.123197,0.1262,0.0046,0.0,0.95,0.709297,0.33609,0.91,0.015,0.0,0.973333,0.738501,0.334057,0.946667,0.02,221,0.8876,3.7223,11.313555
4,248,52,300.14,0.0015,0.671,0.191711,0.145311,0.1265,0.00805,0.0,0.94,0.596532,0.396271,0.8875,0.0525,0.0,0.973333,0.62672,0.395216,0.913333,0.06,222,0.8952,3.7223,11.131918
5,251,49,317.06,0.0015,0.6685,0.214482,0.147404,0.1292,0.0496,0.0,0.95,0.544841,0.402367,0.76,0.18,0.0,0.973333,0.575857,0.400654,0.766667,0.206666,227,0.9044,3.7223,11.342809
6,265,35,316.7,0.0012,0.6666,0.208455,0.154741,0.1276,0.0616,0.0,0.94,0.480868,0.408915,0.485,0.43,0.0,0.973333,0.513057,0.407292,0.5,0.44,243,0.917,3.7223,11.297809
7,270,30,345.37,0.0012,0.6648,0.210469,0.158632,0.129,0.07405,0.0,0.94,0.446815,0.397995,0.3325,0.3325,0.0,0.973333,0.477012,0.397076,0.356666,0.356666,252,0.9333,3.7223,11.698346
8,283,17,390.54,0.0011,0.675,0.216104,0.161145,0.1285,0.0689,0.0,0.955,0.446678,0.398372,0.415,0.405,0.0,0.973333,0.476914,0.398252,0.4,0.366667,266,0.9399,3.445,11.492447
9,280,20,358.2,0.0018,0.675,0.217304,0.157535,0.13005,0.0704,0.0,0.94,0.480625,0.405775,0.4775,0.4375,0.0,0.973333,0.510976,0.406908,0.53,0.423333,260,0.9286,3.445,11.46891
10,288,12,366.53,0.0009,0.678,0.230349,0.176896,0.12915,0.0845,0.0,0.94,0.41191,0.39338,0.22,0.22,0.0,0.973333,0.443148,0.393113,0.253333,0.253333,272,0.9444,3.382,11.186179
11,297,3,384.22,0.0033,0.678,0.233141,0.179441,0.1357,0.1,0.0,0.94,0.381111,0.386079,0.195,0.195,0.0,0.973333,0.412189,0.386269,0.233333,0.233333,281,0.9461,3.382,11.494401
12,295,5,366.12,0.0059,0.678,0.240535,0.190159,0.1319,0.1068,0.0,0.94,0.404797,0.377567,0.25,0.245,0.0,0.973333,0.434938,0.378343,0.286667,0.26,276,0.9356,0.8702,11.244482
13,298,2,388.19,0.0019,0.6799,0.250814,0.202189,0.14215,0.0998,0.0,0.94,0.402232,0.381346,0.235,0.235,0.0,0.973333,0.426756,0.384068,0.266667,0.266667,283,0.9497,0.8646,11.09979
14,299,1,412.59,0.0006,0.678,0.218599,0.199222,0.1265,0.0721,0.0,0.94,0.385535,0.358999,0.24,0.24,0.0,0.973333,0.410033,0.361989,0.28,0.28,287,0.9599,0.8646,11.595314
15,299,1,406.55,0.0004,0.6764,0.211627,0.199209,0.1269,0.0757,0.0,0.94,0.438227,0.366375,0.38,0.34,0.0,0.973333,0.461873,0.367064,0.393333,0.32,285,0.9532,0.8646,11.491048
16,299,1,407.28,0.001,0.6774,0.242033,0.213189,0.1285,0.0933,0.0,0.94,0.457943,0.379266,0.45,0.395,0.0,0.973333,0.48379,0.380881,0.473333,0.386666,289,0.9666,0.8646,11.021646
17,300,0,416.91,0.0016,0.6837,0.267514,0.228132,0.1709,0.09795,0.0,0.94,0.435233,0.391751,0.28,0.28,0.0,0.973333,0.461956,0.394645,0.323333,0.323333,289,0.9633,0.7821,10.698286
18,300,0,391.14,0.0002,0.6837,0.294064,0.247625,0.22065,0.17035,0.0,0.94,0.40135,0.379997,0.215,0.215,0.0,0.973333,0.428422,0.38195,0.256667,0.256667,277,0.9233,0.7821,10.143469
