generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,232,68,701.38,0.0017,0.4721,0.218618,0.125057,0.2442,0.1153,0.0,0.925,0.771293,0.254633,0.925,0.0,0.0,0.953333,0.80569,0.246493,0.953333,0.0,100,0.431,11.0455,11.699054
1,248,52,288.1,0.0018,0.4765,0.220526,0.133286,0.2435,0.1166,0.01,0.925,0.773226,0.194276,0.915,0.01,0.033333,0.953333,0.799543,0.199242,0.953333,0.0,153,0.6169,11.0447,11.686571
2,247,53,288.27,0.002,0.4798,0.226563,0.128968,0.2442,0.1165,0.0,0.935,0.765405,0.204318,0.915,0.01,0.0,0.953333,0.790688,0.210506,0.953333,0.0,172,0.6964,11.0447,11.719834
3,260,40,302.89,0.0012,0.4837,0.215223,0.133813,0.24355,0.117,0.235,0.925,0.787673,0.171453,0.915,0.01,0.273333,0.953333,0.813461,0.177254,0.953333,0.0,204,0.7846,2.4163,11.595623
4,271,29,307.6,0.0012,0.4837,0.223212,0.13319,0.2426,0.1168,0.13,0.925,0.758635,0.20355,0.915,0.01,0.193333,0.953333,0.784994,0.207271,0.953333,0.0,215,0.7934,2.4163,11.594648
5,279,21,355.88,0.0013,0.4844,0.204325,0.124715,0.1308,0.1124,0.0,0.925,0.763441,0.197735,0.915,0.01,0.0,0.953333,0.787909,0.203361,0.946667,0.006666,231,0.828,2.4156,11.671804
6,280,20,353.53,0.0015,0.4844,0.197232,0.134203,0.12975,0.1139,0.015,0.93,0.758946,0.202614,0.915,0.01,0.0,0.953333,0.783833,0.20856,0.946667,0.006666,223,0.7964,2.4156,11.695554
7,292,8,330.98,0.0017,0.4844,0.218201,0.124945,0.24325,0.1158,0.06,0.925,0.783664,0.195225,0.915,0.01,0.12,0.953333,0.810616,0.198501,0.953333,0.0,230,0.7877,2.4156,11.441662
8,289,11,351.61,0.0017,0.4858,0.191185,0.129238,0.1288,0.1141,0.07,0.925,0.768633,0.180898,0.88,0.045,0.08,0.953333,0.796886,0.183865,0.9,0.053333,224,0.7751,1.8358,11.422863
9,292,8,359.71,0.0011,0.4895,0.180757,0.120061,0.12765,0.11445,0.0,0.925,0.771182,0.177711,0.77,0.155,0.0,0.953333,0.798858,0.183218,0.78,0.173333,240,0.8219,1.8305,11.324723
