generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,245,55,723.99,0.0091,0.5115,0.133744,0.049331,0.1258,0.0027,0.0,0.94,0.774755,0.161559,0.765,0.0,0.0,0.96,0.799374,0.165186,0.786667,0.0,178,0.7265,3.7285,11.77597
1,257,43,311.95,0.0082,0.5194,0.151951,0.06841,0.1262,0.0039,0.0,0.94,0.829922,0.195716,0.915,0.01,0.0,0.96,0.859429,0.199546,0.953333,0.0,210,0.8171,3.7206,11.403536
2,275,25,297.64,0.0076,0.5194,0.188381,0.085541,0.1314,0.016,0.0,0.94,0.853382,0.172374,0.915,0.01,0.0,0.96,0.882982,0.174259,0.953333,0.0,209,0.76,3.0825,11.127982
3,267,33,329.7,0.0014,0.5238,0.210241,0.106508,0.2431,0.1115,0.0,0.94,0.831011,0.206733,0.915,0.01,0.013333,0.96,0.860824,0.205925,0.953333,0.0,211,0.7903,3.0825,10.755377
4,262,38,329.48,0.0033,0.5296,0.218308,0.119189,0.24375,0.11415,0.0,0.935,0.762309,0.27121,0.915,0.01,0.0,0.96,0.79346,0.267871,0.953333,0.0,215,0.8206,0.7661,10.842303
5,260,40,307.0,0.0013,0.5296,0.226525,0.134598,0.2438,0.11455,0.0,0.935,0.724135,0.299079,0.915,0.01,0.0,0.953333,0.755308,0.29648,0.953333,0.0,221,0.85,0.7661,10.525321
6,251,49,301.76,0.0026,0.7094,0.228628,0.134215,0.2442,0.1151,0.0,0.94,0.731594,0.284969,0.915,0.01,0.0,0.973333,0.761939,0.28034,0.946667,0.006666,217,0.8645,0.7632,10.461651
7,269,31,328.33,0.0092,0.7216,0.247851,0.1517,0.244,0.1184,0.0,0.94,0.758346,0.262422,0.915,0.02,0.0,0.973333,0.788277,0.257225,0.946667,0.006666,234,0.8699,0.7583,9.610067
8,266,34,319.1,0.0079,0.9778,0.285009,0.168527,0.24855,0.12405,0.0,0.95,0.745188,0.266971,0.915,0.02,0.026667,0.973333,0.774511,0.260373,0.946667,0.006667,231,0.8684,0.2422,8.65251
9,265,35,355.11,0.0015,0.9778,0.26998,0.17275,0.2463,0.1209,0.0,0.945,0.764283,0.263527,0.915,0.02,0.0,0.966667,0.793157,0.256966,0.946667,0.006666,240,0.9057,0.2422,8.968888
10,275,25,352.19,0.0015,0.9778,0.303209,0.198058,0.2485,0.124,0.0,0.945,0.8454,0.183301,0.925,0.01,0.0,0.966667,0.870764,0.180652,0.953333,0.0,240,0.8727,0.2422,8.118609
11,287,13,362.46,0.0008,0.9778,0.319399,0.207892,0.2495,0.1251,0.095,0.945,0.874895,0.131493,0.925,0.01,0.12,0.966667,0.898629,0.132113,0.953333,0.0,248,0.8641,0.2422,7.557325
12,287,13,339.72,0.0024,0.9778,0.361868,0.231632,0.2515,0.1295,0.19,0.945,0.894739,0.090513,0.925,0.01,0.226667,0.966667,0.918536,0.091954,0.953333,0.006666,239,0.8328,0.2422,6.843149
13,293,7,359.53,0.001,0.9779,0.39236,0.271291,0.2586,0.2263,0.0,0.945,0.896314,0.086202,0.925,0.01,0.0,0.966667,0.918453,0.0905,0.953333,0.006666,255,0.8703,0.2422,6.312827
14,287,13,359.54,0.0008,0.9782,0.412109,0.292295,0.2551,0.2126,0.465,0.945,0.89216,0.07988,0.925,0.01,0.46,0.966667,0.913449,0.085417,0.953333,0.006667,249,0.8676,0.2422,6.559319
15,281,19,346.43,0.0012,0.9778,0.453537,0.314323,0.4704,0.2264,0.445,0.945,0.899733,0.072391,0.925,0.015,0.46,0.966667,0.9214,0.076741,0.953333,0.013333,246,0.8754,0.2422,6.072086
16,286,14,335.53,0.003,0.9794,0.503351,0.335671,0.4876,0.31765,0.44,0.945,0.901626,0.074648,0.9325,0.0125,0.46,0.966667,0.92359,0.077481,0.953333,0.013334,228,0.7972,0.2422,5.29574
17,274,26,335.48,0.0009,0.978,0.494714,0.333506,0.48345,0.24705,0.23,0.945,0.894909,0.084404,0.925,0.02,0.293333,0.966667,0.916204,0.087674,0.953333,0.013334,220,0.8029,0.242,5.706673
18,291,9,363.54,0.0005,0.978,0.48031,0.326699,0.4812,0.2389,0.67,0.945,0.896804,0.070805,0.925,0.02,0.68,0.966667,0.91748,0.075443,0.953333,0.013334,239,0.8213,0.242,5.846563
19,291,9,360.69,0.0024,0.978,0.498578,0.338846,0.4854,0.3544,0.365,0.945,0.892801,0.082555,0.925,0.02,0.413333,0.966667,0.913792,0.087043,0.953333,0.013334,245,0.8419,0.242,5.466302
