generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,239,61,721.07,0.003,0.2546,0.128065,0.039395,0.1253,0.0025,0.0,0.94,0.78728,0.146083,0.765,0.05,0.0,0.96,0.809875,0.154356,0.786667,0.06,184,0.7699,11.0168,11.743567
1,267,33,328.11,0.0015,0.3672,0.14034,0.05462,0.1254,0.0035,0.0,0.94,0.854757,0.147076,0.915,0.01,0.0,0.96,0.881972,0.154131,0.946667,0.006666,226,0.8464,11.009,11.530447
2,267,33,321.05,0.0023,0.4878,0.169238,0.073904,0.1279,0.0056,0.0,0.945,0.863839,0.138956,0.915,0.01,0.0,0.966667,0.891361,0.144356,0.953333,0.006666,225,0.8427,0.7722,11.328365
3,273,27,321.9,0.0011,0.4973,0.194176,0.091423,0.2385,0.1068,0.1,0.94,0.870165,0.098888,0.915,0.01,0.133333,0.96,0.897094,0.103617,0.953333,0.006666,238,0.8718,0.7495,11.068754
4,274,26,332.41,0.0019,0.5025,0.21799,0.113598,0.24485,0.05065,0.0,0.94,0.868266,0.114834,0.925,0.01,0.0,0.966667,0.892555,0.121591,0.953333,0.006666,236,0.8613,0.7375,10.548433
5,282,18,330.04,0.0013,0.9725,0.232739,0.132215,0.24545,0.1149,0.405,0.95,0.870319,0.102814,0.925,0.01,0.406667,0.966667,0.895437,0.107724,0.953333,0.006666,249,0.883,0.2875,10.044849
6,283,17,359.2,0.0014,0.9766,0.237213,0.152102,0.2431,0.1145,0.0,0.955,0.852314,0.141813,0.92,0.015,0.0,0.966667,0.877055,0.145432,0.953333,0.006667,262,0.9258,0.2034,9.880808
7,287,13,352.18,0.0012,0.9783,0.245431,0.171302,0.2437,0.1171,0.295,0.955,0.858763,0.119364,0.925,0.01,0.346667,0.966667,0.88374,0.122356,0.953333,0.006667,263,0.9164,0.2034,9.437984
8,287,13,333.17,0.0009,0.9766,0.27473,0.186596,0.2468,0.122,0.225,0.955,0.853972,0.128242,0.925,0.01,0.266667,0.966667,0.875586,0.133389,0.953333,0.006667,254,0.885,0.2034,8.626455
9,288,12,347.65,0.0023,0.9769,0.314801,0.211831,0.2499,0.12705,0.22,0.955,0.86033,0.124199,0.925,0.01,0.286667,0.973333,0.884213,0.124781,0.953333,0.006667,258,0.8958,0.2031,7.493879
10,287,13,349.04,0.0017,0.9801,0.319202,0.20823,0.2493,0.1283,0.0,0.955,0.852387,0.145335,0.925,0.01,0.066667,0.966667,0.875029,0.146321,0.953333,0.006667,263,0.9164,0.1999,7.473341
11,292,8,358.42,0.0015,0.9801,0.309499,0.233329,0.2471,0.1321,0.09,0.955,0.843082,0.147594,0.925,0.015,0.146667,0.966667,0.866781,0.145985,0.953333,0.006667,270,0.9247,0.1999,7.790775
12,289,11,366.13,0.0011,0.9801,0.313154,0.25403,0.2473,0.1725,0.0,0.955,0.836644,0.164222,0.925,0.015,0.0,0.966667,0.859516,0.164443,0.953333,0.006667,261,0.9031,0.1999,7.851344
13,296,4,365.49,0.0012,0.9801,0.335076,0.263585,0.24835,0.22285,0.0,0.955,0.831841,0.171115,0.92,0.025,0.0,0.973333,0.855158,0.169825,0.953333,0.013334,273,0.9223,0.1999,7.589113
14,293,7,345.46,0.0015,0.9801,0.341825,0.296216,0.247,0.2032,0.215,0.955,0.818481,0.167828,0.915,0.035,0.266667,0.966667,0.841183,0.167156,0.94,0.026667,267,0.9113,0.1999,8.005411
15,292,8,375.36,0.0008,0.9801,0.335692,0.268374,0.24745,0.1258,0.025,0.955,0.818801,0.162495,0.915,0.035,0.1,0.973333,0.840434,0.160971,0.94,0.026667,272,0.9315,0.1999,7.998691
