generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,269,31,854.61,0.0025,0.4773,0.125281,0.094164,0.1199,0.0399,0.0033,0.4825,0.12912,0.108483,0.1197,0.0537,0.0002,0.704,0.108771,0.124249,0.0701,0.0561,0.0,0.5536,0.117393,0.107755,0.1212,0.0546,0.0025,0.7019,0.168654,0.15056,0.1258,0.0601,0.0023,0.4846,0.129242,0.11161,0.1197,0.0536,0.0005,0.5399,0.11849,0.117806,0.0944,0.0478,0.0003,0.5465,0.103051,0.103559,0.088,0.0605,249,0.9257,1.9554,14.959755
1,264,36,373.75,0.0013,0.5411,0.116066,0.1107,0.089,0.0391,0.0016,0.7512,0.124969,0.131273,0.0949,0.0374,0.0002,0.721,0.110544,0.122988,0.07215,0.0546,0.0,0.5536,0.115472,0.122299,0.0947,0.0493,0.0012,0.7762,0.147309,0.161621,0.11815,0.06635,0.0021,0.5409,0.128388,0.124196,0.1182,0.06485,0.0002,0.5482,0.130153,0.130579,0.11885,0.07535,0.0003,0.7104,0.127098,0.13327,0.1192,0.0737,244,0.9242,1.7991,14.149339
2,279,21,388.2,0.0036,0.766,0.131448,0.148714,0.0933,0.0614,0.0009,0.7518,0.101257,0.123575,0.0661,0.0557,0.0031,0.7546,0.139668,0.162971,0.0864,0.0656,0.0018,0.5536,0.102874,0.125484,0.0623,0.0549,0.0035,0.9006,0.135976,0.16245,0.0933,0.066,0.0033,0.7804,0.129685,0.141556,0.0916,0.0658,0.0044,0.7728,0.131706,0.141349,0.0878,0.0586,0.0017,0.7999,0.127387,0.162579,0.0689,0.0556,267,0.957,1.6579,14.806731
3,293,7,464.99,0.002,0.8372,0.147881,0.194739,0.0647,0.0528,0.0019,0.7552,0.113321,0.141882,0.0509,0.0417,0.0031,0.797,0.110816,0.137526,0.0609,0.0536,0.0025,0.7315,0.104977,0.131819,0.0425,0.0377,0.005,0.9065,0.162565,0.229665,0.0776,0.0576,0.003,0.9131,0.127845,0.162148,0.0686,0.0548,0.0036,0.9028,0.134755,0.167815,0.0722,0.0591,0.0022,0.8013,0.09784,0.121467,0.048,0.0404,289,0.9863,1.6579,14.793315
4,294,6,426.75,0.002,0.8553,0.139664,0.199667,0.06345,0.05685,0.0028,0.8994,0.121796,0.194531,0.0232,0.0183,0.002,0.9133,0.150024,0.231426,0.0374,0.0322,0.0028,0.8198,0.088355,0.136578,0.02715,0.0191,0.0031,0.9047,0.127671,0.232161,0.0264,0.0202,0.0013,0.9229,0.104144,0.191647,0.029,0.0245,0.0037,0.9135,0.155843,0.253146,0.0315,0.0222,0.0012,0.8033,0.112503,0.184898,0.028,0.022,275,0.9354,1.6579,14.574836
5,297,3,440.57,0.0014,0.8553,0.105633,0.1656,0.0231,0.0174,0.0009,0.9058,0.121011,0.207337,0.022,0.0175,0.0021,0.9188,0.149175,0.239004,0.0289,0.0245,0.0016,0.9244,0.135393,0.206616,0.0279,0.0234,0.0012,0.9044,0.10939,0.185194,0.0238,0.0197,0.0004,0.923,0.118523,0.199582,0.0313,0.0268,0.0013,0.9119,0.131323,0.209505,0.0252,0.0179,0.0006,0.826,0.129553,0.17913,0.0307,0.0247,286,0.963,1.6579,14.045248
6,298,2,437.52,0.0008,0.9271,0.113535,0.176829,0.0246,0.0193,0.0021,0.9061,0.114565,0.176846,0.0249,0.0216,0.0009,0.9584,0.153226,0.245549,0.0284,0.0258,0.0013,0.9263,0.093549,0.153579,0.02875,0.02375,0.0013,0.9161,0.147584,0.233945,0.02735,0.0252,0.0002,0.9282,0.143395,0.244314,0.02855,0.0259,0.0007,0.912,0.139003,0.224306,0.027,0.0214,0.0006,0.826,0.095144,0.151685,0.02325,0.01705,287,0.9631,1.6579,13.159894
7,297,3,455.07,0.0012,0.9303,0.118465,0.195275,0.0279,0.0226,0.0003,0.9311,0.121208,0.212578,0.0219,0.019,0.0008,0.9734,0.162535,0.256741,0.0275,0.0245,0.0013,0.9332,0.119674,0.190192,0.0253,0.0212,0.0001,0.9222,0.111963,0.17075,0.0229,0.0213,0.0,0.9448,0.113269,0.197136,0.019,0.0178,0.0008,0.9305,0.142695,0.231982,0.0248,0.0234,0.0007,0.9189,0.110191,0.177843,0.0248,0.0217,278,0.936,1.5552,13.066057
8,300,0,432.64,0.0001,0.9385,0.127557,0.210147,0.0243,0.0221,0.0,0.9431,0.12428,0.205387,0.02335,0.0217,0.0003,0.9752,0.12795,0.195221,0.0224,0.01975,0.0007,0.9332,0.107673,0.156695,0.02185,0.0198,0.0,0.9222,0.116586,0.190955,0.022,0.0208,0.0,0.9448,0.099498,0.159461,0.02135,0.0198,0.0006,0.9468,0.168412,0.237197,0.07795,0.07375,0.0008,0.9279,0.128044,0.189581,0.029,0.02725,278,0.9267,1.5552,13.060169
9,300,0,391.42,0.0,0.9459,0.107005,0.194923,0.0137,0.0117,0.0,0.9432,0.108794,0.192726,0.01635,0.01515,0.0,0.9749,0.119354,0.188354,0.02105,0.01855,0.0009,0.9555,0.142693,0.227633,0.02235,0.02075,0.0,0.9232,0.100819,0.174605,0.0187,0.0181,0.0,0.9448,0.101719,0.171573,0.0164,0.01495,0.0003,0.9761,0.149852,0.231269,0.0447,0.04355,0.0008,0.973,0.169763,0.253976,0.07445,0.0692,272,0.9067,0.8748,12.361881
10,300,0,388.79,0.0,0.9466,0.10226,0.166991,0.01185,0.0114,0.0,0.9467,0.11543,0.202265,0.01205,0.0114,0.0,0.9759,0.14599,0.232904,0.01565,0.01505,0.0002,0.9582,0.147992,0.221465,0.03915,0.03785,0.0,0.9207,0.104175,0.178842,0.01055,0.0104,0.0,0.9476,0.106353,0.183605,0.01225,0.01155,0.0001,0.9778,0.141568,0.22682,0.01515,0.0135,0.0,0.973,0.136232,0.189345,0.02715,0.02595,269,0.8967,0.8748,11.635247
11,300,0,363.38,0.0,0.9466,0.101271,0.194804,0.0085,0.00795,0.0,0.9488,0.103545,0.20007,0.0108,0.00985,0.0,0.9757,0.125596,0.221909,0.0137,0.01145,0.001,0.9594,0.163495,0.254649,0.0204,0.0184,0.0,0.9251,0.09297,0.172882,0.0096,0.0088,0.0,0.951,0.101114,0.16936,0.0095,0.0089,0.0005,0.9798,0.147829,0.22368,0.01765,0.01585,0.0012,0.9755,0.16418,0.231289,0.0763,0.073,263,0.8767,0.8748,11.814286
12,300,0,416.59,0.0,0.9479,0.108569,0.190991,0.0116,0.0103,0.0,0.9497,0.091359,0.16975,0.01215,0.01085,0.0,0.9768,0.147948,0.23028,0.01795,0.01685,0.0003,0.9774,0.155016,0.242424,0.0166,0.015,0.0,0.9463,0.126438,0.226183,0.0127,0.0126,0.0,0.951,0.123432,0.221839,0.013,0.0124,0.0005,0.9798,0.116363,0.178109,0.0144,0.0119,0.0005,0.9755,0.130876,0.192265,0.0146,0.013,274,0.9133,0.8748,11.561102
13,300,0,495.74,0.0,0.9482,0.111424,0.206417,0.0089,0.0082,0.0,0.9762,0.101691,0.181969,0.00975,0.00935,0.0,0.9761,0.160792,0.240234,0.031,0.03095,0.0,0.9774,0.123868,0.194777,0.0126,0.01085,0.0,0.9514,0.108274,0.203095,0.0092,0.0081,0.0,0.9748,0.11371,0.202503,0.01045,0.01025,0.0,0.9776,0.138399,0.213046,0.01165,0.00995,0.0,0.9766,0.141842,0.218941,0.0153,0.01435,262,0.8733,0.6652,11.34889
14,300,0,522.19,0.0,0.9507,0.110773,0.17705,0.01005,0.01005,0.0,0.9773,0.101132,0.16603,0.0091,0.00875,0.0,0.9759,0.146048,0.218272,0.0374,0.0374,0.0,0.9781,0.148122,0.226818,0.01945,0.01945,0.0,0.975,0.114945,0.191181,0.0107,0.0106,0.0,0.9758,0.125293,0.201238,0.014,0.014,0.0,0.9782,0.139562,0.226397,0.0169,0.01685,0.0,0.9775,0.114125,0.182989,0.0101,0.00885,266,0.8867,0.6264,11.022707
