generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,259,41,759.14,0.0041,0.8892,0.192279,0.140227,0.1654,0.1422,0.0,0.925,0.463822,0.272099,0.605,0.12,0.0,0.953333,0.511171,0.283598,0.64,0.126667,207,0.7992,3.0108,12.937219
1,234,66,281.17,0.0011,0.9106,0.238543,0.24072,0.1548,0.08975,0.025,0.925,0.644038,0.266655,0.7375,0.1775,0.066667,0.953333,0.679174,0.260604,0.786667,0.166666,172,0.735,1.5759,11.074192
2,259,41,317.38,0.001,0.9106,0.231743,0.222081,0.2331,0.1072,0.0,0.94,0.644961,0.236034,0.71,0.16,0.0,0.973333,0.685843,0.234424,0.76,0.166667,225,0.8687,1.3781,10.958836
3,275,25,330.32,0.0015,0.9179,0.260254,0.25466,0.2337,0.1095,0.0,0.94,0.64,0.213887,0.675,0.19,0.033333,0.973333,0.677624,0.212751,0.706667,0.186667,242,0.88,1.3781,10.580183
4,276,24,330.9,0.0018,0.9179,0.27878,0.276466,0.2371,0.11335,0.0,0.925,0.60788,0.223157,0.6125,0.1675,0.0,0.953333,0.64628,0.223012,0.646667,0.16,240,0.8696,1.048,10.410133
5,297,3,349.81,0.0013,0.9132,0.294275,0.267686,0.2295,0.2007,0.0,0.915,0.627828,0.19788,0.675,0.18,0.006667,0.946667,0.663591,0.199447,0.7,0.173333,244,0.8215,1.0455,8.996567
6,285,15,364.49,0.003,0.8492,0.274908,0.229698,0.2039,0.1459,0.0,0.94,0.639263,0.192264,0.695,0.125,0.0,0.973333,0.684889,0.189549,0.753333,0.133333,251,0.8807,1.0384,9.365022
7,296,4,372.35,0.0019,0.7271,0.288788,0.208749,0.2413,0.1845,0.0,0.94,0.684443,0.202659,0.73,0.135,0.013333,0.973333,0.724076,0.20322,0.8,0.093333,253,0.8547,1.0384,8.528712
8,293,7,362.79,0.0013,0.8189,0.303555,0.225465,0.2442,0.2106,0.0,0.94,0.695802,0.194914,0.73,0.135,0.0,0.973333,0.735995,0.192885,0.8,0.093333,249,0.8498,1.0384,8.162998
9,294,6,361.0,0.0007,0.7943,0.310163,0.225694,0.2438,0.22655,0.0,0.885,0.687143,0.202858,0.73,0.135,0.0,0.92,0.7278,0.201309,0.8,0.093333,255,0.8673,1.0384,8.134599
10,296,4,373.6,0.0021,0.7326,0.294925,0.215684,0.2467,0.21505,0.0,0.915,0.661368,0.222807,0.73,0.135,0.0,0.953333,0.701374,0.223624,0.793333,0.1,270,0.9122,1.0245,8.686089
11,294,6,371.83,0.0019,0.8715,0.311338,0.220844,0.24735,0.23475,0.0,0.94,0.688316,0.216434,0.73,0.135,0.0,0.973333,0.725079,0.219438,0.8,0.093333,265,0.9014,1.0245,7.756553
12,297,3,384.28,0.003,0.7294,0.300424,0.211366,0.2469,0.2326,0.0,0.94,0.686431,0.20934,0.735,0.13,0.0,0.973333,0.722626,0.210299,0.8,0.093333,271,0.9125,1.0238,8.024156
13,300,0,395.84,0.0016,0.6127,0.29943,0.191598,0.25645,0.2271,0.0,0.94,0.7246,0.201763,0.84,0.025,0.0,0.973333,0.756444,0.200279,0.873333,0.026667,239,0.7967,1.0238,7.44277
14,298,2,372.42,0.001,0.4984,0.193026,0.154583,0.1248,0.0024,0.045,0.955,0.789295,0.172282,0.865,0.075,0.1,0.973333,0.820291,0.173481,0.893333,0.08,215,0.7215,1.0238,9.737042
15,300,0,375.09,0.0014,0.5,0.22894,0.175724,0.1283,0.00745,0.0,0.955,0.759833,0.202713,0.865,0.075,0.0,0.973333,0.791755,0.201335,0.893333,0.08,228,0.76,0.9482,9.166194
16,300,0,381.28,0.0019,0.6241,0.308505,0.197521,0.4452,0.0532,0.0,0.94,0.732433,0.201322,0.8625,0.0275,0.0,0.973333,0.769867,0.196802,0.89,0.036667,229,0.7633,0.941,7.103762
17,296,4,368.17,0.0014,0.7157,0.229235,0.178146,0.2447,0.1183,0.0,0.955,0.718361,0.226019,0.75,0.1725,0.0,0.973333,0.766239,0.212512,0.8,0.153333,223,0.7534,0.941,10.651914
