generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,242,58,732.26,0.0049,0.5431,0.122637,0.097803,0.12205,0.00975,0.0011,0.4799,0.110684,0.090896,0.123,0.04185,0.0047,0.4943,0.104738,0.121641,0.067,0.05925,0.0035,0.5453,0.1105,0.117366,0.11985,0.0909,0.0015,0.4854,0.123745,0.140128,0.0988,0.0784,0.0017,0.5329,0.156705,0.151503,0.12385,0.09235,0.0011,0.4888,0.137736,0.125115,0.1249,0.02095,0.002,0.4781,0.133254,0.106818,0.1235,0.01555,211,0.8719,1.8546,13.369312
1,267,33,337.73,0.0025,0.5463,0.131724,0.116302,0.1231,0.0453,0.0011,0.5539,0.109905,0.110422,0.1204,0.0534,0.0049,0.5316,0.107927,0.130253,0.0653,0.0579,0.0019,0.5145,0.112992,0.122615,0.0955,0.0617,0.0012,0.5322,0.11231,0.129133,0.0697,0.0581,0.0009,0.5403,0.153869,0.1538,0.1221,0.0905,0.0014,0.6897,0.130575,0.122599,0.1237,0.0575,0.0013,0.5579,0.140699,0.141327,0.1227,0.0636,251,0.9401,1.8546,13.12754
2,281,19,342.8,0.0014,0.5431,0.110886,0.123968,0.0914,0.0456,0.0004,0.5551,0.116503,0.130858,0.1141,0.0492,0.0019,0.5377,0.125049,0.134858,0.1176,0.0773,0.0008,0.4936,0.1189,0.12696,0.0932,0.0493,0.0014,0.4975,0.118632,0.124435,0.1163,0.0692,0.0015,0.5391,0.132119,0.145796,0.1149,0.0925,0.0007,0.7249,0.154669,0.173955,0.1217,0.0592,0.0041,0.5639,0.123243,0.136267,0.1195,0.0712,253,0.9004,1.0143,12.379802
3,278,22,335.07,0.0014,0.5431,0.116137,0.11833,0.1208,0.05465,0.0004,0.5407,0.126702,0.13634,0.1212,0.0615,0.0014,0.5422,0.118766,0.140092,0.0706,0.0596,0.0008,0.4874,0.111866,0.125888,0.07125,0.05825,0.0014,0.5151,0.140566,0.148465,0.0999,0.0848,0.0012,0.5475,0.129687,0.147505,0.0719,0.0593,0.0007,0.7004,0.157705,0.177004,0.1221,0.06815,0.0011,0.5613,0.09857,0.101351,0.07035,0.05755,252,0.9065,1.0131,12.025189
4,284,16,328.3,0.0011,0.5352,0.105864,0.112757,0.0736,0.0518,0.0003,0.5382,0.116244,0.134275,0.08405,0.04445,0.0,0.5395,0.10854,0.132807,0.0674,0.0594,0.0005,0.5448,0.113299,0.130453,0.0684,0.059,0.0007,0.9726,0.157821,0.164484,0.1148,0.08255,0.0011,0.558,0.150637,0.16824,0.07165,0.0622,0.0007,0.7067,0.134172,0.170404,0.0702,0.05665,0.001,0.5619,0.113423,0.137934,0.0704,0.057,248,0.8732,0.5274,11.728024
5,290,10,349.78,0.0001,0.5398,0.111205,0.130509,0.0702,0.0551,0.0004,0.5454,0.105624,0.129721,0.0665,0.05955,0.0,0.5571,0.112154,0.140991,0.0673,0.05855,0.0003,0.5479,0.11072,0.132024,0.0698,0.0585,0.0007,0.9733,0.165103,0.2103,0.1028,0.04555,0.001,0.6745,0.150778,0.168221,0.08355,0.0728,0.0007,0.9503,0.127912,0.167295,0.0678,0.0558,0.0008,0.5452,0.116504,0.141889,0.0683,0.05815,258,0.8897,0.5267,11.572483
6,271,29,318.13,0.0001,0.5352,0.101992,0.134325,0.0666,0.0593,0.0006,0.5424,0.086546,0.121806,0.0641,0.0587,0.0,0.5571,0.106582,0.144548,0.0662,0.0589,0.0002,0.6812,0.121347,0.165246,0.0672,0.0614,0.0007,0.9743,0.175426,0.233888,0.0743,0.0541,0.0003,0.6806,0.138092,0.179456,0.0653,0.0598,0.0011,0.9557,0.156524,0.217837,0.0696,0.0581,0.0004,0.5592,0.113491,0.146601,0.067,0.0593,237,0.8745,0.5257,11.176603
7,272,28,341.11,0.0,0.5254,0.08969,0.111103,0.06735,0.0597,0.0002,0.5424,0.095845,0.134045,0.06265,0.05965,0.0,0.9522,0.098298,0.13593,0.0654,0.05935,0.0005,0.6808,0.091804,0.128724,0.0667,0.06115,0.0009,0.9743,0.19662,0.213382,0.1226,0.09745,0.0008,0.8994,0.128654,0.176799,0.06775,0.0609,0.0005,0.974,0.191547,0.238967,0.1218,0.1098,0.0009,0.554,0.107541,0.1487,0.0643,0.0586,251,0.9228,0.5257,11.164851
8,280,20,330.7,0.0001,0.8439,0.102428,0.13853,0.06615,0.06005,0.0002,0.5488,0.106461,0.147218,0.04955,0.04825,0.0,0.9557,0.113047,0.197802,0.06285,0.0582,0.0003,0.6808,0.090005,0.136685,0.0546,0.0517,0.0013,0.9762,0.177798,0.232908,0.07985,0.06525,0.0008,0.9043,0.147945,0.227655,0.066,0.06045,0.0004,0.9723,0.159939,0.227932,0.07355,0.066,0.0004,0.7033,0.102376,0.147901,0.04775,0.0435,243,0.8679,0.5239,11.451559
9,291,9,363.01,0.0002,0.867,0.113269,0.208343,0.014,0.0132,0.0001,0.5445,0.074482,0.13846,0.0065,0.0052,0.0,0.9608,0.132678,0.224882,0.0573,0.0557,0.0003,0.6834,0.073774,0.14155,0.0072,0.0059,0.0,0.9761,0.215787,0.264906,0.1243,0.1152,0.0004,0.951,0.101616,0.190373,0.009,0.0067,0.0011,0.9555,0.190387,0.241726,0.1072,0.1006,0.0007,0.9662,0.098007,0.174544,0.0094,0.0071,265,0.9107,0.5239,10.518371
