generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,241,59,753.59,0.0016,0.4835,0.12786,0.043473,0.1249,0.0025,0.0,0.94,0.772427,0.171345,0.77,0.065,0.0,0.973333,0.793887,0.178153,0.786667,0.073334,208,0.8631,1.7965,11.798945
1,259,41,282.3,0.0013,0.4835,0.134609,0.051578,0.1256,0.0026,0.0,0.945,0.877568,0.084833,0.915,0.005,0.0,0.973333,0.907362,0.092222,0.953333,0.006666,203,0.7838,1.7965,11.292418
2,263,37,314.46,0.0012,0.4835,0.155357,0.077723,0.1267,0.004,0.24,0.945,0.881331,0.093025,0.915,0.01,0.206667,0.973333,0.912015,0.100361,0.953333,0.0,206,0.7833,1.7965,11.167229
3,268,32,308.74,0.0006,0.4978,0.172889,0.093434,0.1286,0.0104,0.0,0.94,0.855802,0.162949,0.915,0.01,0.0,0.973333,0.884204,0.170805,0.953333,0.0,221,0.8246,0.7622,11.211439
4,271,29,334.4,0.0009,0.5494,0.211116,0.103166,0.2432,0.0616,0.08,0.94,0.871365,0.124356,0.925,0.005,0.02,0.973333,0.898917,0.131126,0.953333,0.0,216,0.797,0.7622,10.713017
5,274,26,336.79,0.001,0.5494,0.214941,0.119256,0.2443,0.11245,0.0,0.94,0.857682,0.126444,0.925,0.01,0.0,0.96,0.883795,0.133239,0.953333,0.0,221,0.8066,0.7614,10.520971
6,277,23,383.67,0.001,0.6432,0.218766,0.139918,0.2404,0.1136,0.03,0.94,0.837274,0.139586,0.915,0.01,0.053333,0.96,0.865415,0.142593,0.953333,0.0,239,0.8628,0.6168,10.349104
7,273,27,344.45,0.0009,0.6432,0.237038,0.151886,0.2431,0.117,0.0,0.945,0.819524,0.174833,0.915,0.015,0.0,0.966667,0.845885,0.180161,0.953333,0.006666,239,0.8755,0.6168,9.75483
8,284,16,378.88,0.0012,0.6436,0.241412,0.160938,0.2442,0.1195,0.0,0.945,0.823785,0.16508,0.915,0.02,0.0,0.966667,0.849483,0.16829,0.946667,0.01,258,0.9085,0.6164,9.787672
9,291,9,309.53,0.0011,0.6489,0.283313,0.170959,0.2491,0.125,0.33,0.945,0.84579,0.131063,0.92,0.015,0.333333,0.966667,0.870515,0.134649,0.946667,0.013333,249,0.8557,0.6111,8.687477
10,293,7,364.18,0.0006,0.7762,0.265766,0.184916,0.2452,0.1212,0.0,0.94,0.845836,0.158704,0.92,0.015,0.0,0.96,0.870375,0.163189,0.946667,0.013333,270,0.9215,0.5038,8.941265
11,298,2,402.22,0.0007,0.7762,0.277171,0.19318,0.2448,0.12055,0.345,0.945,0.865822,0.116431,0.92,0.015,0.306667,0.96,0.89038,0.120196,0.946667,0.013333,272,0.9128,0.5038,8.642091
12,298,2,415.07,0.0012,0.781,0.266303,0.188656,0.24575,0.12055,0.24,0.94,0.876057,0.104889,0.92,0.015,0.3,0.96,0.901991,0.105658,0.946667,0.013333,281,0.943,0.499,9.148932
13,296,4,372.69,0.0008,0.8797,0.300708,0.19734,0.25135,0.1248,0.155,0.945,0.866554,0.114358,0.92,0.015,0.2,0.966667,0.891509,0.115798,0.946667,0.013333,275,0.9291,0.499,8.800643
14,297,3,392.65,0.0006,0.8828,0.298499,0.214622,0.2468,0.1221,0.39,0.94,0.869545,0.108283,0.92,0.015,0.433333,0.96,0.895645,0.109721,0.946667,0.013333,273,0.9192,0.3772,8.832747
15,298,2,374.44,0.0004,0.8828,0.319559,0.217859,0.25455,0.1305,0.42,0.945,0.881208,0.090167,0.92,0.015,0.386667,0.966667,0.905749,0.094988,0.946667,0.013333,274,0.9195,0.3772,8.571716
16,298,2,360.57,0.0003,0.9536,0.35421,0.232171,0.3183,0.17245,0.415,0.95,0.880386,0.088499,0.92,0.015,0.446667,0.96,0.905951,0.090966,0.946667,0.013333,273,0.9161,0.3464,7.90277
