generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,238,62,718.37,0.005,0.4765,0.076241,0.078979,0.06645,0.0551,0.0008,0.5402,0.183806,0.152848,0.12485,0.077,0.0038,0.6512,0.151616,0.11728,0.1238,0.01,0.0034,0.4858,0.126103,0.114832,0.12155,0.0508,0.0015,0.8952,0.114614,0.111643,0.11935,0.04025,0.0017,0.4869,0.107752,0.103827,0.1072,0.0547,0.0013,0.4923,0.14879,0.149804,0.12295,0.0843,0.001,0.4828,0.091077,0.098721,0.07025,0.05635,205,0.8613,11.0472,14.982162
1,268,32,335.4,0.0012,0.5032,0.120246,0.127419,0.0811,0.0618,0.0016,0.5371,0.137446,0.151222,0.11305,0.09135,0.0016,0.6618,0.129078,0.133012,0.1225,0.05155,0.0026,0.4927,0.128433,0.124569,0.12235,0.06175,0.0015,0.8952,0.150679,0.191877,0.1227,0.0433,0.0006,0.5228,0.118167,0.123939,0.11275,0.06405,0.0013,0.8107,0.109188,0.126242,0.07725,0.05635,0.001,0.4884,0.106763,0.11721,0.0802,0.0611,243,0.9067,1.8584,14.078858
2,284,16,352.43,0.0011,0.4864,0.11095,0.117928,0.09,0.06825,0.0008,0.569,0.128441,0.149577,0.0875,0.0707,0.002,0.6548,0.111389,0.119327,0.11605,0.0708,0.0009,0.5764,0.120533,0.130911,0.1139,0.07485,0.0034,0.8952,0.159952,0.174861,0.1237,0.0563,0.0032,0.5078,0.125497,0.139754,0.09315,0.06295,0.0032,0.8107,0.142092,0.17579,0.10875,0.07335,0.0026,0.4915,0.101146,0.111647,0.07925,0.0576,265,0.9331,1.8584,14.247219
3,282,18,354.89,0.0014,0.4885,0.113859,0.116235,0.07755,0.05475,0.0008,0.5912,0.129999,0.151277,0.0847,0.0711,0.0008,0.6559,0.115457,0.133106,0.0805,0.05905,0.0013,0.5792,0.119452,0.148015,0.0681,0.05775,0.0033,0.8952,0.155816,0.174192,0.1212,0.072,0.0012,0.9009,0.127935,0.136832,0.09365,0.0673,0.0025,0.8146,0.136233,0.172452,0.08105,0.0498,0.0017,0.5899,0.10125,0.122086,0.0566,0.0474,264,0.9362,1.2715,13.719759
4,290,10,353.71,0.0011,0.5809,0.122498,0.134404,0.07615,0.05415,0.0017,0.8641,0.139785,0.172106,0.07835,0.06525,0.0008,0.6559,0.115957,0.143008,0.07665,0.05535,0.0015,0.8837,0.119875,0.155087,0.06715,0.05685,0.0028,0.8957,0.164304,0.210792,0.08365,0.04705,0.0026,0.9009,0.113795,0.158167,0.0836,0.0481,0.0004,0.9497,0.125525,0.164179,0.06705,0.0554,0.0007,0.5824,0.098261,0.120627,0.0525,0.04275,262,0.9034,1.1336,13.378054
5,290,10,364.93,0.0007,0.5809,0.085562,0.124504,0.04165,0.03735,0.0006,0.9248,0.114036,0.167345,0.0549,0.05015,0.0,0.9732,0.092564,0.141165,0.03,0.02795,0.0005,0.8837,0.114109,0.166069,0.0623,0.0578,0.0,0.9758,0.17239,0.242241,0.08105,0.0705,0.0007,0.907,0.150394,0.220462,0.0658,0.05745,0.0002,0.9619,0.143902,0.226158,0.0508,0.0453,0.0005,0.904,0.127041,0.170824,0.0539,0.04655,261,0.9,1.1099,12.765403
6,298,2,366.76,0.0,0.8814,0.088213,0.159039,0.01035,0.00925,0.0006,0.95,0.117752,0.206781,0.03685,0.03385,0.0,0.9732,0.110082,0.203901,0.02475,0.0239,0.0004,0.915,0.101721,0.187917,0.0117,0.01095,0.0,0.9726,0.14003,0.217273,0.0479,0.04505,0.0005,0.952,0.150926,0.227028,0.0444,0.0412,0.0004,0.9666,0.150134,0.241605,0.0389,0.03595,0.0008,0.9458,0.141144,0.232512,0.04635,0.0416,258,0.8658,1.0468,11.655411
7,299,1,381.74,0.0,0.9456,0.075833,0.144861,0.0072,0.0052,0.0001,0.9507,0.087719,0.173629,0.0084,0.0069,0.0,0.9733,0.105971,0.214603,0.0081,0.0073,0.0005,0.9545,0.11418,0.220662,0.0094,0.0085,0.0,0.9755,0.169814,0.261532,0.024,0.0236,0.0004,0.952,0.127684,0.223036,0.0132,0.0122,0.0008,0.9699,0.182444,0.278167,0.0199,0.0174,0.0007,0.9722,0.136355,0.236837,0.0121,0.0104,258,0.8629,1.0454,11.710254
8,298,2,365.89,0.0,0.9489,0.117054,0.233425,0.00735,0.00595,0.0001,0.9724,0.092317,0.194987,0.00665,0.00485,0.0,0.9733,0.095059,0.199371,0.00895,0.0082,0.0004,0.9632,0.094078,0.207192,0.00655,0.00545,0.0,0.9757,0.179214,0.267051,0.02485,0.02435,0.0004,0.9536,0.137807,0.231685,0.01035,0.00885,0.0004,0.9727,0.16587,0.256615,0.0137,0.0123,0.0004,0.9731,0.118601,0.215526,0.00935,0.00725,265,0.8893,0.9911,11.373617
9,296,4,368.22,0.0,0.9693,0.12797,0.243934,0.00835,0.00695,0.0001,0.9741,0.118441,0.238019,0.00675,0.00515,0.0,0.9755,0.097178,0.196275,0.0068,0.0065,0.0003,0.9644,0.083891,0.188931,0.0067,0.0052,0.0,0.9762,0.168803,0.256096,0.023,0.02175,0.0003,0.9629,0.112367,0.207844,0.0085,0.0066,0.0,0.9737,0.178062,0.26906,0.0107,0.00995,0.0003,0.9753,0.113287,0.220313,0.0093,0.0072,264,0.8919,0.5507,11.022435
10,299,1,352.18,0.0,0.9729,0.117896,0.225208,0.0075,0.0049,0.0,0.973,0.085378,0.198189,0.0066,0.0044,0.0,0.9755,0.112603,0.220909,0.0068,0.0054,0.0002,0.9692,0.093635,0.207,0.0069,0.0057,0.0,0.9743,0.15763,0.252745,0.0089,0.0075,0.0,0.9647,0.134647,0.25611,0.0077,0.0055,0.0,0.9706,0.164302,0.272335,0.01,0.0093,0.0003,0.9753,0.133909,0.258819,0.0092,0.0071,253,0.8462,0.5471,11.068392
11,300,0,382.19,0.0,0.9735,0.102643,0.200881,0.0079,0.0056,0.0,0.973,0.094799,0.208776,0.0057,0.0041,0.0,0.9755,0.104199,0.21224,0.00605,0.00495,0.0,0.964,0.079766,0.178485,0.00605,0.00435,0.0,0.9759,0.202612,0.283995,0.0282,0.0282,0.0006,0.973,0.130266,0.228189,0.0084,0.0064,0.0,0.973,0.154119,0.247781,0.01,0.00905,0.0003,0.9737,0.131596,0.245535,0.00915,0.0072,269,0.8967,0.5465,11.43009
