generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,247,53,739.32,0.0056,0.5511,0.297445,0.2015,0.4673,0.0648,0.045,0.77,0.588704,0.154596,0.68,0.005,0.053333,0.82,0.613495,0.168401,0.713333,0.0,154,0.6235,1.6947,8.987414
1,278,22,327.37,0.0048,0.5527,0.192985,0.159888,0.12705,0.0069,0.0,0.95,0.682554,0.14466,0.745,0.025,0.0,0.973333,0.714389,0.151241,0.786667,0.033333,192,0.6906,1.6947,10.782195
2,228,72,281.43,0.0017,0.5527,0.180757,0.143962,0.127,0.1149,0.1,0.95,0.755965,0.190084,0.745,0.155,0.106667,0.973333,0.775555,0.191071,0.786667,0.14,168,0.7368,1.6947,10.830471
3,241,59,290.24,0.0029,0.5527,0.187761,0.15206,0.1275,0.0867,0.0,0.955,0.734793,0.206483,0.73,0.155,0.0,0.973333,0.757344,0.209135,0.76,0.166667,200,0.8299,1.6947,10.632322
4,255,45,297.19,0.0049,0.5527,0.216214,0.157618,0.2118,0.0867,0.0,0.95,0.753882,0.185728,0.715,0.18,0.0,0.973333,0.775634,0.186494,0.753333,0.173334,209,0.8196,1.6947,10.400413
5,245,55,298.53,0.0022,0.5527,0.190351,0.139843,0.1283,0.0806,0.035,0.95,0.745796,0.196196,0.745,0.155,0.02,0.973333,0.766939,0.198352,0.766667,0.16,223,0.9102,1.6901,10.806058
6,256,44,304.22,0.002,0.554,0.183346,0.130894,0.12735,0.10855,0.045,0.95,0.752559,0.198514,0.7825,0.1225,0.053333,0.973333,0.775937,0.196993,0.82,0.12,226,0.8828,1.686,11.103295
7,247,53,290.14,0.0042,0.5738,0.198592,0.144409,0.1296,0.1131,0.0,0.955,0.738806,0.182525,0.72,0.16,0.0,0.966667,0.760486,0.188012,0.733333,0.173334,227,0.919,1.686,10.918169
8,265,35,316.02,0.0027,0.554,0.214266,0.156938,0.1303,0.1097,0.0,0.95,0.740302,0.175602,0.725,0.145,0.0,0.973333,0.766138,0.177148,0.753333,0.146667,244,0.9208,1.686,10.69313
9,261,39,330.04,0.0015,0.5559,0.197757,0.151473,0.1281,0.1115,0.0,0.955,0.728046,0.190624,0.705,0.165,0.0,0.973333,0.752261,0.193917,0.726667,0.16,247,0.9464,1.6841,10.783852
10,272,28,339.51,0.0027,0.6837,0.191165,0.143606,0.1269,0.10805,0.0,0.955,0.729283,0.19797,0.74,0.14,0.0,0.96,0.755613,0.199286,0.76,0.153333,257,0.9449,1.6841,11.010967
11,261,39,334.83,0.0017,0.827,0.254188,0.203828,0.1842,0.1179,0.0,0.94,0.546207,0.347777,0.685,0.175,0.0,0.973333,0.572209,0.353664,0.713333,0.18,219,0.8391,0.773,11.172172
12,247,53,327.84,0.0014,0.9757,0.356922,0.297951,0.2452,0.1582,0.0,0.935,0.767328,0.173741,0.845,0.04,0.02,0.953333,0.807584,0.172556,0.886667,0.033333,180,0.7287,0.528,9.063807
13,263,37,322.8,0.0019,0.978,0.261934,0.262917,0.1272,0.0419,0.145,0.955,0.814506,0.17512,0.88,0.035,0.16,0.973333,0.845982,0.170112,0.913333,0.026666,212,0.8061,0.482,9.921108
14,274,26,329.59,0.001,0.978,0.261536,0.267449,0.241,0.11635,0.17,0.955,0.845675,0.139892,0.895,0.04,0.213333,0.973333,0.87382,0.138241,0.926667,0.033333,225,0.8212,0.482,10.151383
15,268,32,348.04,0.0006,0.978,0.269259,0.269832,0.22355,0.0975,0.155,0.955,0.83334,0.151731,0.885,0.045,0.186667,0.973333,0.864577,0.147088,0.92,0.033333,245,0.9142,0.482,9.680965
16,271,29,330.15,0.0005,0.9793,0.283199,0.278438,0.2385,0.1146,0.0,0.955,0.835185,0.165317,0.885,0.035,0.0,0.973333,0.864453,0.164613,0.92,0.033333,242,0.893,0.4807,9.531635
