generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,233,67,719.52,0.0021,0.4905,0.189785,0.097275,0.1811,0.0688,0.0,0.925,0.749957,0.313941,0.915,0.01,0.0,0.953333,0.774277,0.323202,0.953333,0.0,127,0.5451,9.2295,12.195967
1,244,56,326.67,0.0024,0.5014,0.182342,0.109321,0.13255,0.1136,0.0,0.935,0.702992,0.353909,0.915,0.01,0.0,0.96,0.725136,0.3656,0.953333,0.0,165,0.6762,5.4986,12.431429
2,300,0,410.69,0.0015,0.5649,0.151276,0.118974,0.12625,0.1161,0.0,0.935,0.4815,0.410787,0.52,0.415,0.0,0.966667,0.498533,0.417275,0.533334,0.426666,228,0.76,1.8351,14.155724
3,300,0,429.63,0.0079,0.579,0.252167,0.215215,0.12785,0.1115,0.0,0.68,0.4564,0.239293,0.53,0.12,0.0,0.7,0.4786,0.249337,0.54,0.153333,258,0.86,1.7983,10.2667
4,300,0,413.93,0.0087,0.5773,0.311289,0.228087,0.1871,0.1745,0.0,0.94,0.4986,0.224534,0.645,0.025,0.0,0.973333,0.523555,0.235338,0.653333,0.046667,260,0.8667,1.7627,8.772911
5,300,0,411.69,0.0003,0.5773,0.190761,0.162214,0.1255,0.00425,0.0,0.955,0.711367,0.235287,0.73,0.205,0.0,0.973333,0.736822,0.238725,0.733333,0.193334,231,0.77,1.7627,10.581773
6,300,0,406.56,0.0005,0.5786,0.191389,0.14458,0.12745,0.0893,0.0,0.955,0.674433,0.290923,0.7225,0.2075,0.0,0.973333,0.696067,0.295095,0.72,0.226667,237,0.79,1.7614,11.384945
7,300,0,410.61,0.0007,0.5786,0.183419,0.143632,0.1273,0.1091,0.0,0.955,0.67225,0.301422,0.765,0.175,0.0,0.973333,0.692333,0.30602,0.773333,0.186667,266,0.8867,1.7614,11.582114
8,300,0,396.83,0.0003,0.5786,0.178503,0.118365,0.1284,0.08705,0.0,0.955,0.717817,0.282786,0.875,0.08,0.0,0.973333,0.738933,0.28736,0.903334,0.069999,271,0.9033,1.7614,11.65703
9,300,0,399.51,0.0005,0.5863,0.19552,0.151509,0.12835,0.0984,0.0,0.955,0.661267,0.312385,0.7125,0.2175,0.0,0.973333,0.6836,0.316225,0.72,0.226667,277,0.9233,1.6759,11.308013
10,300,0,408.51,0.0006,0.5751,0.190573,0.144599,0.12755,0.0585,0.0,0.955,0.709367,0.274007,0.765,0.155,0.0,0.973333,0.732511,0.276812,0.773333,0.173334,281,0.9367,1.6759,11.233027
11,300,0,421.72,0.0013,0.5738,0.185207,0.143064,0.14135,0.0687,0.0,0.935,0.6821,0.311802,0.87,0.055,0.0,0.953333,0.704733,0.314449,0.903334,0.043334,253,0.8433,0.7633,11.585993
12,300,0,399.91,0.001,0.5712,0.236439,0.186477,0.16885,0.09075,0.0,0.94,0.724733,0.285728,0.905,0.03,0.0,0.96,0.744289,0.284615,0.933333,0.02,239,0.7967,0.7428,9.180294
13,300,0,385.84,0.0003,0.5051,0.273597,0.182932,0.2449,0.17395,0.0,0.94,0.864883,0.132924,0.925,0.01,0.0,0.96,0.879133,0.138119,0.94,0.006667,199,0.6633,0.7428,7.70087
14,300,0,394.87,0.0011,0.5045,0.240332,0.164222,0.24195,0.118,0.19,0.94,0.828517,0.161395,0.91,0.03,0.24,0.96,0.846311,0.165276,0.94,0.013333,231,0.77,0.7355,9.078935
15,300,0,379.23,0.0001,0.5045,0.269254,0.183201,0.24545,0.20905,0.0,0.945,0.839517,0.176233,0.92,0.02,0.0,0.96,0.857622,0.179896,0.946667,0.006666,231,0.77,0.7355,7.807213
16,300,0,374.2,0.0016,0.5045,0.243399,0.164753,0.2439,0.12025,0.0,0.94,0.816283,0.213833,0.92,0.02,0.0,0.96,0.835311,0.214185,0.946667,0.013333,245,0.8167,0.7355,9.126601
17,300,0,386.17,0.0017,0.5045,0.263764,0.177897,0.24315,0.14775,0.0,0.94,0.791433,0.221725,0.915,0.025,0.0,0.953333,0.808511,0.226502,0.946667,0.006666,265,0.8833,0.7355,8.345236
18,300,0,379.77,0.0017,0.5045,0.247055,0.179616,0.24215,0.151,0.0,0.94,0.805283,0.206812,0.915,0.025,0.0,0.96,0.822533,0.210066,0.94,0.013333,271,0.9033,0.7355,8.537545
19,300,0,391.12,0.0011,0.5045,0.254153,0.176029,0.2433,0.1238,0.0,0.94,0.797533,0.240564,0.92,0.02,0.0,0.96,0.816689,0.242724,0.946667,0.006666,277,0.9233,0.7355,8.630114
20,300,0,407.13,0.0013,0.9751,0.242341,0.16936,0.2436,0.1185,0.04,0.95,0.77775,0.235275,0.915,0.025,0.113333,0.966667,0.796356,0.234049,0.94,0.02,268,0.8933,0.2449,9.579992
21,300,0,404.86,0.0008,0.979,0.406456,0.371626,0.2425,0.21385,0.0,0.945,0.7278,0.282401,0.88,0.065,0.0,0.96,0.746133,0.273163,0.906667,0.053333,204,0.68,0.241,7.971011
