generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,256,44,727.06,0.0015,0.4844,0.126571,0.058475,0.12455,0.00265,0.0,0.925,0.774063,0.153901,0.765,0.0,0.0,0.953333,0.799766,0.157147,0.786667,0.0,177,0.6914,1.8956,11.677179
1,252,48,302.84,0.0015,0.4844,0.127747,0.070196,0.125,0.0024,0.0,0.94,0.830774,0.147201,0.915,0.005,0.0,0.96,0.85873,0.155079,0.946667,0.006667,198,0.7857,1.8956,11.282412
2,261,39,308.75,0.0019,0.4844,0.134251,0.069418,0.1253,0.0026,0.0,0.94,0.838257,0.170818,0.915,0.005,0.0,0.96,0.867152,0.178313,0.953333,0.0,214,0.8199,1.8956,11.329581
3,272,28,329.68,0.0011,0.4844,0.13291,0.073279,0.1253,0.00285,0.0,0.94,0.854338,0.141146,0.915,0.005,0.0,0.96,0.881887,0.147233,0.94,0.013333,229,0.8419,1.8361,11.260031
4,274,26,326.7,0.001,0.4898,0.142056,0.081421,0.1258,0.003,0.0,0.94,0.845146,0.142433,0.915,0.01,0.0,0.96,0.8709,0.147883,0.94,0.013333,236,0.8613,1.8361,11.203638
5,268,32,331.18,0.0014,0.4864,0.146219,0.088188,0.1253,0.0042,0.0,0.955,0.838153,0.155357,0.915,0.01,0.0,0.973333,0.864602,0.159015,0.94,0.013333,249,0.9291,1.8336,11.258184
6,263,37,323.35,0.0009,0.4882,0.15251,0.096315,0.1261,0.0043,0.0,0.955,0.828973,0.159831,0.915,0.01,0.0,0.973333,0.855513,0.163497,0.946667,0.013333,244,0.9278,1.8318,11.246958
7,284,16,334.35,0.0007,0.4929,0.168233,0.105013,0.1264,0.0064,0.0,0.955,0.817835,0.180622,0.915,0.015,0.0,0.96,0.844718,0.185032,0.95,0.01,247,0.8697,1.8318,11.316415
8,278,22,334.04,0.0007,0.4882,0.162019,0.099263,0.12695,0.0088,0.0,0.955,0.839353,0.158831,0.915,0.01,0.0,0.973333,0.866403,0.162287,0.953333,0.006666,235,0.8453,1.8318,11.228844
9,288,12,364.19,0.0012,0.4883,0.170902,0.096699,0.12715,0.0573,0.0,0.955,0.844531,0.161013,0.915,0.015,0.0,0.973333,0.869792,0.165199,0.946667,0.006666,254,0.8819,1.8317,11.179931
10,286,14,379.16,0.0011,0.4883,0.176819,0.103761,0.1297,0.10795,0.0,0.94,0.834371,0.160442,0.915,0.015,0.0,0.973333,0.85965,0.165781,0.946667,0.006666,255,0.8916,1.8317,11.158916
11,286,14,350.79,0.0011,0.4958,0.169835,0.100083,0.1274,0.1109,0.0,0.95,0.837413,0.167545,0.915,0.015,0.0,0.973333,0.863287,0.171957,0.946667,0.006666,257,0.8986,0.7242,11.259956
12,290,10,327.6,0.0019,0.4971,0.193441,0.11238,0.176,0.06935,0.0,0.95,0.821914,0.171798,0.915,0.015,0.0,0.966667,0.84554,0.17666,0.946667,0.006666,241,0.831,0.7229,10.975524
13,293,7,344.52,0.0009,0.4984,0.213917,0.13453,0.2406,0.1121,0.0,0.95,0.832833,0.158931,0.915,0.02,0.0,0.973333,0.856883,0.161331,0.946667,0.013333,253,0.8635,0.7225,10.317073
