generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,256,44,755.55,0.007,0.5773,0.152287,0.155308,0.10325,0.05285,0.0014,0.5238,0.133827,0.11701,0.11915,0.05365,0.0056,0.5406,0.12805,0.116816,0.1215,0.0533,0.0013,0.529,0.115823,0.10043,0.1135,0.0478,0.0057,0.5398,0.144555,0.124828,0.1217,0.04815,0.0036,0.4863,0.113061,0.092098,0.1082,0.0423,0.0048,0.4799,0.116308,0.107382,0.09145,0.03575,0.0041,0.5119,0.096089,0.08452,0.0691,0.05465,231,0.9023,1.849,14.083361
1,259,41,319.14,0.0073,0.5432,0.190681,0.17564,0.1238,0.0582,0.0014,0.491,0.097672,0.096821,0.0703,0.0518,0.0055,0.5454,0.129444,0.132151,0.1166,0.0471,0.0015,0.5337,0.126502,0.11548,0.1186,0.0472,0.0061,0.5398,0.136673,0.128958,0.1211,0.0496,0.0049,0.5294,0.105758,0.095192,0.0751,0.0478,0.0047,0.4897,0.104015,0.088613,0.0748,0.0475,0.0043,0.523,0.109256,0.113994,0.0707,0.0523,229,0.8842,1.849,13.584336
2,256,44,338.33,0.0067,0.5432,0.200221,0.176982,0.12325,0.07345,0.0018,0.491,0.119654,0.132147,0.0721,0.0534,0.005,0.541,0.123659,0.114987,0.1229,0.0487,0.0021,0.5326,0.115211,0.098754,0.12105,0.02685,0.005,0.5634,0.140202,0.131543,0.1228,0.02145,0.0046,0.5309,0.114343,0.117294,0.1164,0.0486,0.004,0.4897,0.097916,0.093032,0.077,0.0479,0.0034,0.5173,0.088795,0.089949,0.0695,0.05455,239,0.9336,1.849,13.532846
3,281,19,362.46,0.0065,0.5445,0.175712,0.169309,0.1223,0.0765,0.0018,0.491,0.113705,0.122989,0.1141,0.053,0.0048,0.5694,0.138501,0.134651,0.1241,0.0292,0.0013,0.5472,0.118405,0.107748,0.1215,0.0084,0.0046,0.5671,0.127194,0.123802,0.1224,0.0113,0.0041,0.5787,0.102096,0.115648,0.1084,0.0574,0.0045,0.4912,0.115349,0.112414,0.1199,0.0365,0.0047,0.4842,0.109039,0.114801,0.1197,0.0507,267,0.9502,1.849,13.563804
4,277,23,335.17,0.0041,0.5109,0.156918,0.157746,0.1209,0.0731,0.0017,0.5012,0.125519,0.121803,0.1185,0.0448,0.0056,0.6389,0.138723,0.144914,0.1234,0.0539,0.002,0.5472,0.126374,0.129202,0.1212,0.034,0.0044,0.5728,0.124245,0.130157,0.1214,0.0379,0.0058,0.5852,0.109587,0.12157,0.1187,0.0542,0.0048,0.546,0.114323,0.105202,0.1207,0.012,0.0049,0.4871,0.104309,0.103962,0.1193,0.0446,251,0.9061,1.849,13.756213
5,288,12,358.81,0.0047,0.5434,0.17113,0.162809,0.1218,0.05895,0.0045,0.5196,0.097424,0.107297,0.07385,0.0506,0.0045,0.6512,0.135673,0.152566,0.1225,0.0568,0.0043,0.5538,0.120013,0.122076,0.12075,0.04765,0.0045,0.5671,0.131806,0.126586,0.12275,0.01005,0.0045,0.5909,0.131324,0.148859,0.1183,0.0527,0.0052,0.56,0.107657,0.118281,0.1166,0.0534,0.0051,0.5575,0.104974,0.114002,0.11305,0.0532,260,0.9028,1.849,13.465285
6,294,6,371.6,0.0055,0.5842,0.199074,0.187822,0.1221,0.0903,0.0043,0.5337,0.116641,0.138283,0.0735,0.05325,0.0057,0.6512,0.138369,0.14877,0.1232,0.0555,0.0044,0.5592,0.108356,0.120768,0.113,0.0452,0.0049,0.5697,0.122078,0.135539,0.117,0.04175,0.0038,0.5909,0.109774,0.116895,0.1149,0.04395,0.0042,0.6591,0.118481,0.129329,0.1184,0.0523,0.0043,0.5623,0.087228,0.100421,0.0673,0.05605,270,0.9184,1.8391,12.906829
7,287,13,390.41,0.0062,0.58,0.200373,0.187915,0.1227,0.1009,0.0054,0.5616,0.104094,0.118643,0.0759,0.0523,0.0057,0.6392,0.130987,0.134529,0.1228,0.0531,0.0045,0.6401,0.109254,0.108667,0.1165,0.0473,0.0047,0.5703,0.128403,0.142694,0.1126,0.0419,0.0041,0.593,0.104474,0.110851,0.0909,0.0371,0.0047,0.6598,0.124867,0.141506,0.1198,0.0542,0.0043,0.5633,0.097548,0.10468,0.0781,0.0489,275,0.9582,1.8368,13.0527
8,287,13,397.55,0.0062,0.6984,0.211174,0.200505,0.1235,0.1095,0.005,0.588,0.105271,0.124063,0.0766,0.0514,0.0069,0.6422,0.125711,0.128648,0.118,0.05,0.005,0.6636,0.120123,0.149337,0.0807,0.0476,0.0054,0.6171,0.125923,0.147193,0.0963,0.0456,0.0057,0.581,0.113735,0.126476,0.0763,0.0496,0.0052,0.6598,0.104503,0.120047,0.0765,0.0521,0.0035,0.6618,0.093561,0.126664,0.0642,0.0562,267,0.9303,1.7806,12.959398
9,279,21,401.5,0.0051,0.5971,0.172603,0.187734,0.1093,0.0929,0.0052,0.5792,0.110256,0.135173,0.0732,0.0528,0.0048,0.6551,0.145231,0.155633,0.1169,0.0544,0.0037,0.645,0.126135,0.150736,0.073,0.0518,0.0048,0.6367,0.130786,0.150662,0.1052,0.0526,0.0037,0.5935,0.098862,0.111174,0.0689,0.0525,0.0046,0.6612,0.127144,0.146898,0.0979,0.0377,0.0041,0.6618,0.088982,0.12109,0.063,0.0524,259,0.9283,1.7806,12.721572
