generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,243,57,744.74,0.0057,0.5403,0.121772,0.124793,0.1154,0.0408,0.0046,0.5383,0.111523,0.102132,0.087,0.0383,0.0028,0.5437,0.161792,0.157273,0.1226,0.0572,0.0051,0.5363,0.134814,0.13498,0.1177,0.0514,0.004,0.4791,0.108493,0.100754,0.0774,0.0504,0.004,0.4828,0.102593,0.094147,0.0702,0.0553,0.0047,0.4865,0.137844,0.119879,0.1202,0.0509,0.0059,0.54,0.121167,0.115549,0.1107,0.0444,216,0.8889,1.8037,13.014898
1,271,29,344.02,0.0017,0.5484,0.137503,0.127481,0.1226,0.0503,0.001,0.537,0.121403,0.109989,0.1201,0.0492,0.0052,0.5424,0.168991,0.174899,0.119,0.0541,0.0053,0.5416,0.134411,0.149433,0.0757,0.0489,0.0018,0.5493,0.113083,0.116276,0.0717,0.0524,0.0018,0.5253,0.099475,0.101462,0.0672,0.0558,0.0055,0.5458,0.122052,0.111355,0.1193,0.0485,0.0053,0.54,0.103083,0.096401,0.0737,0.0496,246,0.9077,1.799,12.301235
2,295,5,363.49,0.002,0.5719,0.144408,0.145934,0.1185,0.0494,0.0041,0.5425,0.116026,0.119337,0.0707,0.0505,0.004,0.5787,0.188449,0.177914,0.1231,0.0571,0.005,0.5574,0.125987,0.134657,0.07,0.0517,0.0016,0.5385,0.094618,0.104845,0.0662,0.0562,0.0038,0.5253,0.099533,0.109316,0.0666,0.0541,0.0048,0.5443,0.116404,0.124886,0.0692,0.0516,0.004,0.5435,0.114575,0.117117,0.0694,0.0527,254,0.861,1.0983,12.200657
3,293,7,359.07,0.002,0.5485,0.144617,0.149288,0.0811,0.0427,0.0021,0.5843,0.11682,0.116796,0.0705,0.0476,0.004,0.5663,0.191331,0.188321,0.1209,0.0559,0.0042,0.5574,0.134846,0.142862,0.0706,0.0509,0.0009,0.5377,0.093567,0.104212,0.0657,0.0467,0.0024,0.5234,0.100316,0.114631,0.0657,0.0426,0.0034,0.5429,0.116101,0.124532,0.069,0.0518,0.0038,0.5453,0.102403,0.110864,0.0685,0.0513,257,0.8771,1.0904,12.156417
4,299,1,391.12,0.002,0.5593,0.146434,0.15445,0.1206,0.0524,0.0024,0.5442,0.116189,0.115646,0.075,0.0483,0.004,0.5886,0.187997,0.177557,0.1216,0.0566,0.0054,0.5645,0.118086,0.124118,0.0713,0.0509,0.0009,0.5418,0.104017,0.125576,0.0668,0.0559,0.0026,0.544,0.101365,0.109398,0.0674,0.055,0.0035,0.543,0.112494,0.117022,0.0701,0.0529,0.0049,0.5488,0.113417,0.122071,0.0685,0.0534,276,0.9231,1.0904,12.345191
5,296,4,371.98,0.001,0.5657,0.113206,0.117294,0.07045,0.05255,0.0014,0.5677,0.136942,0.145055,0.08175,0.04305,0.0014,0.5837,0.186868,0.184395,0.1187,0.05725,0.0019,0.5766,0.123221,0.133657,0.06965,0.0532,0.0009,0.5819,0.096564,0.127704,0.0663,0.05575,0.0011,0.5525,0.104635,0.117007,0.068,0.05375,0.004,0.5549,0.116584,0.131413,0.0699,0.05385,0.0046,0.555,0.12198,0.142625,0.0685,0.0542,273,0.9223,1.0904,12.17786
6,298,2,366.62,0.0022,0.5677,0.121887,0.12087,0.0723,0.0503,0.0035,0.5591,0.137591,0.146171,0.11215,0.04515,0.0048,0.5812,0.181991,0.18386,0.1147,0.0507,0.0045,0.5471,0.132117,0.140638,0.0702,0.05135,0.0009,0.5656,0.086115,0.107549,0.06645,0.05285,0.0042,0.5704,0.099189,0.112719,0.0671,0.05375,0.0041,0.5687,0.120319,0.130843,0.06925,0.05225,0.0052,0.555,0.120792,0.139726,0.0672,0.05295,268,0.8993,1.0904,12.014528
7,295,5,371.45,0.0022,0.5677,0.13006,0.131829,0.1196,0.0512,0.0035,0.5683,0.131926,0.140745,0.114,0.0475,0.0054,0.5812,0.18248,0.184748,0.1184,0.0553,0.0057,0.5678,0.138991,0.150333,0.0722,0.0506,0.0009,0.5656,0.075684,0.096572,0.0649,0.0523,0.0039,0.5704,0.096733,0.124056,0.0655,0.0539,0.0053,0.5926,0.130927,0.139195,0.1119,0.045,0.0058,0.5771,0.1132,0.123735,0.0693,0.0532,274,0.9288,1.0904,11.99206
8,299,1,384.48,0.0022,0.5689,0.124534,0.128376,0.119,0.0481,0.0035,0.5906,0.143767,0.149002,0.118,0.0501,0.0021,0.5854,0.180736,0.186861,0.1173,0.0654,0.0061,0.59,0.145515,0.157587,0.1161,0.0512,0.0009,0.5787,0.083812,0.112611,0.0642,0.0537,0.0029,0.5704,0.097458,0.124492,0.0662,0.0537,0.0035,0.5767,0.120932,0.130913,0.1129,0.0466,0.0054,0.5901,0.103245,0.116696,0.0707,0.0537,285,0.9532,1.0904,12.103715
9,300,0,392.81,0.0022,0.6637,0.128765,0.13213,0.11745,0.0463,0.0035,0.5899,0.128176,0.139612,0.11495,0.0481,0.0055,0.5992,0.177408,0.184871,0.118,0.07745,0.0053,0.5937,0.146306,0.150179,0.11885,0.05095,0.0009,0.584,0.085977,0.122748,0.06265,0.052,0.0043,0.5662,0.102278,0.127742,0.0677,0.0539,0.0039,0.5632,0.115696,0.125916,0.10785,0.04285,0.0055,0.6499,0.115394,0.12886,0.11025,0.04415,293,0.9767,1.0904,12.164294
10,300,0,383.47,0.0022,0.6686,0.107159,0.133837,0.0704,0.05095,0.0035,0.5824,0.137724,0.157393,0.1106,0.0719,0.0046,0.5976,0.154197,0.176652,0.11205,0.07945,0.0053,0.641,0.129064,0.144438,0.11295,0.04855,0.0009,0.6615,0.090586,0.120753,0.0604,0.05085,0.0045,0.6435,0.122292,0.143351,0.0942,0.05965,0.0044,0.6585,0.118406,0.140994,0.09995,0.04655,0.0054,0.6552,0.140571,0.166239,0.1125,0.0734,284,0.9467,1.0904,12.364736
