generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,232,68,688.4,0.0026,0.4908,0.241344,0.125686,0.2479,0.118,0.0,0.94,0.700453,0.273417,0.755,0.17,0.0,0.966667,0.732557,0.262678,0.78,0.173333,145,0.625,0.7492,11.874087
1,210,90,231.57,0.0018,0.5063,0.307079,0.178039,0.2512,0.2396,0.5,0.955,0.876238,0.097189,0.935,0.005,0.513333,0.973333,0.895778,0.094595,0.953333,0.006666,111,0.5286,0.721,6.759397
2,233,67,266.24,0.0008,0.5,0.19487,0.126133,0.1308,0.1117,0.485,0.965,0.868133,0.113884,0.94,0.015,0.5,0.973333,0.892246,0.112794,0.96,0.013333,168,0.721,0.72,10.345474
3,228,72,256.78,0.0009,0.5015,0.22986,0.151033,0.2425,0.1169,0.5,0.965,0.883136,0.111951,0.94,0.015,0.513333,0.973333,0.904707,0.111804,0.96,0.013333,171,0.75,0.6435,9.307772
4,242,58,301.99,0.0011,0.5038,0.246576,0.178458,0.12775,0.11795,0.19,0.97,0.842521,0.159529,0.94,0.025,0.233333,0.973333,0.864352,0.154574,0.973333,0.0,140,0.5785,0.6362,8.366813
5,241,59,292.04,0.0011,0.5038,0.251346,0.16656,0.1522,0.0924,0.19,0.965,0.839066,0.163563,0.94,0.025,0.233333,0.973333,0.860553,0.159155,0.973333,0.0,174,0.722,0.6362,8.612306
6,258,42,306.04,0.0009,0.5038,0.266431,0.176201,0.24045,0.11805,0.19,0.97,0.832539,0.168267,0.94,0.025,0.233333,0.973333,0.853178,0.164127,0.973333,0.0,182,0.7054,0.6362,7.992561
7,263,37,325.38,0.0009,0.5038,0.251345,0.173469,0.13,0.115,0.225,0.97,0.841331,0.154227,0.94,0.025,0.22,0.973333,0.860608,0.152899,0.973333,0.0,202,0.7681,0.6362,8.417552
8,275,25,338.38,0.0008,0.5088,0.239828,0.171216,0.1291,0.1158,0.145,0.97,0.826291,0.158796,0.93,0.04,0.186667,0.973333,0.848388,0.153613,0.953333,0.02,221,0.8036,0.6312,8.691372
9,271,29,331.33,0.0027,0.5088,0.266477,0.176379,0.2315,0.1095,0.175,0.97,0.841089,0.165675,0.94,0.025,0.186667,0.973333,0.85936,0.163397,0.973333,0.0,216,0.797,0.6193,7.974335
10,283,17,340.54,0.0008,0.5058,0.24883,0.169311,0.1291,0.0589,0.19,0.97,0.820124,0.182736,0.935,0.03,0.22,0.973333,0.841437,0.178997,0.966667,0.006666,242,0.8551,0.6193,8.537813
11,274,26,327.75,0.0015,0.5058,0.25178,0.166839,0.1317,0.11145,0.19,0.97,0.827427,0.17346,0.94,0.025,0.22,0.973333,0.848808,0.169566,0.966667,0.006666,240,0.8759,0.6184,8.628293
12,282,18,347.41,0.0023,0.5034,0.259049,0.171255,0.15805,0.08615,0.19,0.97,0.835284,0.161787,0.94,0.025,0.233333,0.973333,0.856288,0.157241,0.966667,0.006666,234,0.8298,0.6184,8.421093
13,284,16,325.93,0.0015,0.5052,0.277006,0.172972,0.24335,0.1214,0.16,0.97,0.828451,0.183745,0.94,0.025,0.193333,0.973333,0.848967,0.178096,0.973333,0.0,233,0.8204,0.6184,7.958487
14,287,13,353.35,0.0005,0.5024,0.253874,0.169202,0.132,0.1122,0.19,0.97,0.830784,0.16336,0.94,0.025,0.233333,0.973333,0.852079,0.159666,0.973333,0.0,243,0.8467,0.6184,8.496161
15,286,14,351.26,0.0011,0.5024,0.247702,0.173915,0.1294,0.11155,0.0,0.97,0.817675,0.189189,0.94,0.025,0.006667,0.973333,0.837762,0.185138,0.966667,0.006666,241,0.8427,0.6184,8.58027
16,288,12,333.34,0.0016,0.5041,0.278367,0.175044,0.2451,0.1234,0.19,0.97,0.836771,0.164016,0.94,0.025,0.22,0.973333,0.855116,0.160352,0.973333,0.0,232,0.8056,0.6159,7.867605
17,290,10,340.24,0.0012,0.5041,0.267313,0.174617,0.2367,0.11425,0.19,0.97,0.838293,0.157378,0.94,0.025,0.233333,0.973333,0.858666,0.154803,0.973333,0.0,245,0.8448,0.6159,7.965721
18,294,6,351.25,0.0006,0.5041,0.253091,0.173075,0.13005,0.1123,0.18,0.97,0.82648,0.168847,0.93,0.035,0.193333,0.973333,0.848254,0.164747,0.96,0.013333,253,0.8605,0.6159,8.379766
19,291,9,343.73,0.0018,0.5041,0.250338,0.167534,0.1338,0.1106,0.06,0.97,0.821804,0.182764,0.94,0.025,0.146667,0.973333,0.844536,0.177676,0.973333,0.0,247,0.8488,0.6159,8.644576
20,285,15,368.55,0.0009,0.505,0.258705,0.170309,0.1616,0.0833,0.0,0.97,0.831667,0.178248,0.94,0.025,0.0,0.973333,0.852678,0.175051,0.973333,0.0,252,0.8842,0.6159,8.397646
21,282,18,308.87,0.0011,0.5098,0.278274,0.175358,0.24455,0.1228,0.055,0.97,0.842748,0.170677,0.94,0.025,0.113333,0.973333,0.863049,0.166268,0.973333,0.0,233,0.8262,0.6159,7.733712
22,287,13,363.41,0.0013,0.5041,0.249497,0.166418,0.1565,0.0874,0.0,0.97,0.811237,0.180708,0.915,0.055,0.006667,0.973333,0.833333,0.176866,0.933333,0.04,260,0.9059,0.6159,8.823395
23,290,10,375.16,0.001,0.5075,0.247471,0.164743,0.1334,0.10615,0.18,0.97,0.82481,0.169221,0.93,0.035,0.193333,0.973333,0.846,0.167137,0.953333,0.02,268,0.9241,0.6125,8.729149
24,295,5,348.21,0.0008,0.5075,0.265032,0.176458,0.2285,0.1066,0.19,0.97,0.833271,0.171037,0.94,0.025,0.233333,0.973333,0.85322,0.165582,0.973333,0.0,256,0.8678,0.6125,8.045952
25,289,11,347.52,0.0008,0.5075,0.249497,0.169916,0.1308,0.1128,0.05,0.97,0.827093,0.175898,0.94,0.025,0.073333,0.973333,0.848235,0.171525,0.973333,0.0,262,0.9066,0.6125,8.535555
26,295,5,379.64,0.001,0.5075,0.245444,0.16765,0.1507,0.0954,0.175,0.97,0.818119,0.181428,0.94,0.03,0.186667,0.973333,0.838757,0.177606,0.966667,0.006666,273,0.9254,0.6125,8.770217
27,297,3,357.71,0.0007,0.5075,0.261368,0.173922,0.1866,0.0644,0.015,0.97,0.830202,0.172668,0.94,0.03,0.06,0.973333,0.850191,0.16906,0.973333,0.0,260,0.8754,0.6125,8.25284
28,296,4,367.92,0.0009,0.5075,0.244501,0.164965,0.1452,0.0998,0.0,0.98,0.814037,0.191916,0.9325,0.0375,0.006667,0.986667,0.835788,0.186916,0.96,0.013333,269,0.9088,0.6125,8.898743
29,297,3,396.14,0.0,0.5075,0.16338,0.164423,0.1241,0.1167,0.19,0.98,0.812811,0.186135,0.935,0.045,0.233333,0.986667,0.83055,0.181039,0.96,0.026667,258,0.8687,0.6125,10.036553
30,296,4,381.29,0.0003,0.5075,0.248168,0.17232,0.12875,0.1105,0.19,0.97,0.811892,0.187457,0.93,0.04,0.22,0.973333,0.8325,0.182928,0.96,0.013333,263,0.8885,0.6125,8.666427
31,298,2,359.82,0.0007,0.5075,0.248873,0.171684,0.12935,0.1113,0.195,0.97,0.815772,0.178993,0.93,0.04,0.22,0.973333,0.836823,0.174054,0.956666,0.016667,260,0.8725,0.6125,8.702805
32,297,3,331.9,0.0003,0.5075,0.268586,0.180733,0.239,0.1197,0.07,0.97,0.836734,0.166424,0.94,0.03,0.08,0.973333,0.856745,0.162182,0.966667,0.006666,247,0.8316,0.6125,8.017475
33,297,3,384.97,0.0004,0.5075,0.241669,0.167724,0.1306,0.111,0.125,0.98,0.80867,0.182982,0.905,0.065,0.146667,0.986667,0.828844,0.179483,0.933333,0.04,272,0.9158,0.6125,8.931058
34,296,4,364.39,0.0011,0.5075,0.253942,0.17432,0.1572,0.08935,0.0,0.97,0.825405,0.182403,0.935,0.035,0.0,0.973333,0.845608,0.178495,0.966667,0.006666,265,0.8953,0.6125,8.506058
35,298,2,357.7,0.0006,0.5075,0.256996,0.168562,0.2324,0.1095,0.0,0.97,0.834782,0.166319,0.9375,0.0325,0.006667,0.973333,0.855548,0.162311,0.966667,0.006666,262,0.8792,0.6125,8.384011
36,299,1,368.07,0.0012,0.5075,0.262901,0.171139,0.2434,0.1209,0.0,0.97,0.827542,0.174454,0.94,0.03,0.0,0.973333,0.845819,0.171301,0.973333,0.0,261,0.8729,0.6125,8.217032
37,299,1,370.44,0.0008,0.5075,0.240312,0.170269,0.1298,0.1105,0.0,0.97,0.799247,0.20454,0.93,0.04,0.0,0.973333,0.820178,0.199737,0.96,0.013333,263,0.8796,0.6125,8.720959
38,298,2,365.66,0.0004,0.5075,0.257561,0.174677,0.134,0.11145,0.19,0.98,0.836208,0.159979,0.94,0.03,0.233333,0.986667,0.856734,0.154638,0.973333,0.0,262,0.8792,0.6125,8.243244
39,300,0,386.09,0.0,0.5075,0.166881,0.165381,0.1247,0.1171,0.07,0.985,0.8297,0.189428,0.94,0.04,0.08,0.993333,0.848578,0.18483,0.973333,0.013334,263,0.8767,0.6125,9.914319
40,298,2,381.03,0.0,0.5085,0.167536,0.171631,0.1244,0.1171,0.0,0.985,0.829849,0.197359,0.94,0.04,0.0,0.993333,0.846353,0.194849,0.973333,0.013334,264,0.8859,0.6125,9.806021
41,300,0,361.46,0.0,0.5085,0.189822,0.181906,0.12645,0.11935,0.0,0.985,0.846983,0.177318,0.945,0.035,0.0,0.993333,0.863755,0.175375,0.973333,0.013334,264,0.88,0.6125,9.289978
42,300,0,379.14,0.0,0.5075,0.169141,0.168871,0.1244,0.1172,0.0,0.985,0.82815,0.190646,0.94,0.04,0.0,0.993333,0.845644,0.188054,0.973333,0.013334,264,0.88,0.6125,9.852859
43,300,0,361.62,0.0,0.9796,0.181325,0.179166,0.1254,0.1188,0.0,0.985,0.830433,0.193653,0.945,0.035,0.006667,0.993333,0.848311,0.191359,0.973333,0.013334,261,0.87,0.1204,9.731675
