generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,241,59,713.17,0.0012,0.5765,0.13241,0.085301,0.1244,0.0026,0.0,0.935,0.757656,0.1947,0.76,0.01,0.0,0.953333,0.781383,0.199432,0.78,0.0,177,0.7344,1.8975,11.59954
1,263,37,310.54,0.0011,0.5747,0.131417,0.085305,0.1243,0.0026,0.0,0.935,0.789696,0.209375,0.905,0.02,0.0,0.953333,0.816679,0.217385,0.933333,0.02,217,0.8251,1.8942,11.38843
2,269,31,280.11,0.0016,0.4926,0.144323,0.093202,0.1256,0.0025,0.0,0.93,0.800279,0.227665,0.915,0.0,0.0,0.953333,0.830508,0.235701,0.946667,0.006666,198,0.7361,1.8942,11.268093
3,268,32,316.86,0.0031,0.5715,0.153257,0.106921,0.12565,0.00325,0.0,0.925,0.811194,0.197307,0.915,0.005,0.0,0.953333,0.842065,0.201854,0.943334,0.009999,213,0.7948,1.8288,11.023609
4,268,32,319.25,0.0016,0.5715,0.161812,0.115701,0.1258,0.004,0.0,0.935,0.79556,0.21228,0.915,0.005,0.0,0.96,0.826094,0.217703,0.94,0.013333,216,0.806,1.8288,10.857293
5,268,32,312.79,0.0076,0.4912,0.173084,0.132713,0.1261,0.0042,0.0,0.925,0.758582,0.208633,0.89,0.0325,0.0,0.953333,0.788458,0.212863,0.92,0.033333,220,0.8209,1.8288,10.725722
6,268,32,339.59,0.0009,0.4912,0.177176,0.145251,0.1257,0.0054,0.0,0.93,0.71959,0.249178,0.75,0.165,0.0,0.96,0.747015,0.256059,0.753333,0.193334,237,0.8843,1.8288,10.707899
7,275,25,301.35,0.0019,0.4912,0.199895,0.159988,0.1264,0.0061,0.0,0.93,0.715364,0.22803,0.67,0.19,0.0,0.96,0.744897,0.233304,0.713333,0.186667,229,0.8327,1.8288,10.168905
8,278,22,342.57,0.0023,0.5124,0.197275,0.169697,0.12535,0.0312,0.0,0.94,0.673345,0.239734,0.67,0.1375,0.0,0.973333,0.702686,0.246193,0.713333,0.166666,232,0.8345,1.8288,10.325603
9,287,13,355.82,0.002,0.5147,0.200191,0.169918,0.1257,0.049,0.0,0.94,0.650017,0.258721,0.67,0.145,0.0,0.973333,0.677584,0.266581,0.706667,0.16,254,0.885,1.8253,10.625942
10,287,13,346.61,0.002,0.5069,0.200518,0.164408,0.1261,0.0257,0.0,0.94,0.654965,0.258913,0.67,0.175,0.0,0.973333,0.683438,0.268392,0.713333,0.186667,249,0.8676,1.8253,10.552095
