generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
16,276,24,343.85,0.0002,0.5577,0.214758,0.192679,0.12445,0.114,0.0,0.955,0.628641,0.249115,0.645,0.1325,0.0,0.973333,0.641328,0.253671,0.653333,0.13,251,0.9094,0.8273,10.194662
17,285,15,370.21,0.0002,0.5577,0.200124,0.189347,0.1251,0.1161,0.0,0.955,0.675263,0.240338,0.73,0.15,0.0,0.973333,0.68917,0.246153,0.74,0.16,270,0.9474,0.8273,9.987034
18,284,16,378.03,0.0009,0.7086,0.195585,0.188731,0.125,0.11775,0.0,0.955,0.726989,0.211305,0.775,0.125,0.0,0.973333,0.74331,0.218148,0.776667,0.143334,268,0.9437,0.82,9.702232
19,290,10,377.67,0.0007,0.703,0.198677,0.196052,0.12535,0.1193,0.0,0.955,0.735638,0.220064,0.815,0.1,0.0,0.973333,0.751563,0.227212,0.86,0.093333,268,0.9241,0.82,9.48891
20,281,19,357.71,0.0009,0.703,0.195526,0.195934,0.1251,0.1209,0.0,0.96,0.762687,0.192959,0.835,0.085,0.0,0.973333,0.779597,0.199877,0.88,0.06,260,0.9253,0.82,9.463905
21,280,20,348.28,0.001,0.9669,0.207079,0.208635,0.1252,0.12115,0.0,0.96,0.805304,0.145678,0.88,0.04,0.06,0.973333,0.823238,0.150816,0.906667,0.026666,252,0.9,0.82,8.821921
22,276,24,359.22,0.0004,0.9573,0.20283,0.203921,0.1255,0.1208,0.0,0.96,0.766178,0.19876,0.865,0.06,0.0,0.973333,0.783309,0.202637,0.886667,0.053333,256,0.9275,0.4027,9.500503
23,288,12,359.08,0.001,0.9573,0.209622,0.203037,0.1283,0.1237,0.0,0.96,0.774965,0.191316,0.875,0.045,0.0,0.973333,0.7925,0.196157,0.9,0.04,263,0.9132,0.4027,9.240448
24,282,18,386.99,0.0009,0.9734,0.210282,0.231483,0.12545,0.12205,0.0,0.95,0.765922,0.179832,0.83,0.085,0.013333,0.973333,0.783972,0.18115,0.863333,0.069999,258,0.9149,0.3066,9.208513
25,291,9,351.85,0.0003,0.9758,0.26688,0.263928,0.2398,0.2349,0.0,0.945,0.785258,0.175326,0.875,0.045,0.0,0.973333,0.802589,0.18189,0.9,0.033333,266,0.9141,0.3066,8.266316
