generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,230,70,697.06,0.0008,0.5174,0.187793,0.144054,0.22795,0.10135,0.465,0.935,0.843,0.108459,0.895,0.03,0.48,0.953333,0.868927,0.109005,0.92,0.033333,137,0.5957,1.8626,10.222816
1,261,39,308.41,0.0,0.5174,0.183309,0.123136,0.1295,0.1128,0.655,0.935,0.900249,0.05259,0.92,0.005,0.673333,0.96,0.926309,0.059796,0.953333,0.0,155,0.5939,1.8626,11.17738
2,257,43,297.18,0.0,0.5174,0.199596,0.147471,0.2398,0.1139,0.555,0.95,0.893482,0.074268,0.92,0.015,0.533333,0.966667,0.916628,0.081766,0.946667,0.013333,186,0.7237,0.7465,11.148653
3,258,42,328.51,0.0001,0.5003,0.233498,0.164423,0.2437,0.12045,0.51,0.95,0.895484,0.075856,0.925,0.015,0.486667,0.966667,0.916641,0.0821,0.953333,0.006667,213,0.8256,0.6997,9.014022
4,284,16,358.44,0.0,0.5031,0.213064,0.155111,0.2437,0.11835,0.42,0.95,0.90618,0.066603,0.925,0.015,0.48,0.966667,0.927042,0.068135,0.953333,0.013333,231,0.8134,0.6997,9.57771
5,259,41,333.3,0.0,0.5127,0.239953,0.203782,0.2424,0.2387,0.42,0.96,0.895637,0.087455,0.925,0.015,0.48,0.973333,0.913436,0.092091,0.953333,0.006667,224,0.8649,0.6887,7.972866
6,285,15,369.08,0.0,0.5071,0.246346,0.207202,0.2431,0.2406,0.25,0.96,0.90314,0.086775,0.925,0.02,0.24,0.973333,0.922807,0.091193,0.953333,0.013333,192,0.6737,0.6729,7.49197
7,283,17,335.51,0.0,0.5071,0.260936,0.207979,0.2473,0.2435,0.345,0.965,0.902933,0.079613,0.925,0.025,0.4,0.973333,0.923109,0.080852,0.953333,0.02,205,0.7244,0.6709,7.205071
8,279,21,345.55,0.0,0.5071,0.260456,0.209286,0.2477,0.2432,0.355,0.96,0.90552,0.078801,0.925,0.02,0.333333,0.973333,0.924444,0.083295,0.953333,0.013333,223,0.7993,0.6709,7.174813
9,289,11,351.16,0.0,0.5088,0.260836,0.208032,0.2469,0.2433,0.49,0.96,0.903806,0.074366,0.925,0.02,0.48,0.973333,0.922099,0.078074,0.953333,0.013333,230,0.7958,0.6706,7.179302
