generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,276,24,855.45,0.0028,0.8467,0.142289,0.154156,0.1019,0.0774,0.0031,0.9344,0.10118,0.115074,0.0671,0.0554,0.002,0.6894,0.142568,0.132173,0.12245,0.06585,0.0015,0.4836,0.119564,0.124028,0.10145,0.05665,0.0026,0.6454,0.153715,0.146043,0.1232,0.07595,0.0009,0.4728,0.098467,0.090752,0.0892,0.05215,0.0021,0.4768,0.104369,0.114283,0.0622,0.0546,0.0012,0.5294,0.137846,0.135199,0.12115,0.0829,247,0.8949,1.0717,14.563675
1,295,5,375.4,0.0034,0.9543,0.135833,0.177644,0.0683,0.0552,0.0005,0.9385,0.132382,0.18819,0.084,0.0602,0.0019,0.9595,0.122463,0.167148,0.068,0.0578,0.0001,0.9073,0.10703,0.138213,0.0646,0.0542,0.0014,0.9604,0.150334,0.173809,0.098,0.0846,0.0004,0.4779,0.108526,0.121681,0.0678,0.0584,0.0009,0.7184,0.127289,0.141587,0.0822,0.0706,0.0001,0.7294,0.116143,0.139844,0.0671,0.0582,273,0.9254,1.0717,14.118194
2,300,0,397.55,0.0,0.9757,0.179783,0.236868,0.0838,0.07245,0.0,0.9348,0.118603,0.188845,0.0307,0.02875,0.0,0.9628,0.120772,0.186905,0.0519,0.04845,0.0,0.9105,0.106244,0.187113,0.02095,0.01995,0.0008,0.9757,0.164048,0.227554,0.07405,0.0658,0.0,0.8962,0.08424,0.127078,0.01685,0.0153,0.0,0.9758,0.124482,0.20159,0.0198,0.01805,0.0,0.9143,0.101828,0.161212,0.01895,0.01735,280,0.9333,0.7447,12.919997
3,299,1,390.5,0.0,0.9757,0.14727,0.21741,0.046,0.0443,0.0001,0.9653,0.120604,0.210181,0.0112,0.0097,0.0,0.9784,0.132101,0.230772,0.011,0.0097,0.0,0.9281,0.111741,0.209736,0.0095,0.0087,0.0,0.9768,0.155745,0.249169,0.0267,0.0255,0.0,0.9695,0.132058,0.21592,0.0268,0.0258,0.0,0.9758,0.102802,0.171367,0.0168,0.0153,0.0,0.9189,0.097679,0.182809,0.0093,0.0076,274,0.9164,0.7187,11.516787
4,300,0,385.03,0.0,0.9748,0.162004,0.227541,0.03,0.0292,0.0,0.9753,0.131906,0.229362,0.0095,0.0084,0.0,0.9784,0.128872,0.245148,0.0091,0.0079,0.0,0.9665,0.112713,0.211576,0.0063,0.0052,0.0,0.9776,0.146966,0.22381,0.0138,0.0137,0.0,0.9794,0.136157,0.238216,0.00895,0.00755,0.0,0.9785,0.09531,0.191512,0.0064,0.0049,0.0,0.9695,0.086072,0.164075,0.006,0.0049,270,0.9,0.3447,10.834627
5,300,0,389.06,0.0,0.9805,0.178532,0.23599,0.1217,0.1177,0.0,0.9753,0.108114,0.191172,0.0084,0.0082,0.0,0.9781,0.139166,0.23972,0.0088,0.0074,0.0,0.9792,0.091983,0.184087,0.00535,0.00445,0.0,0.9792,0.163675,0.255795,0.01175,0.01175,0.0,0.9794,0.091824,0.183982,0.00685,0.0061,0.0,0.9785,0.126922,0.223387,0.00805,0.007,0.0,0.9761,0.099784,0.200413,0.00535,0.0051,271,0.9033,0.3447,10.996486
6,300,0,380.87,0.0,0.9775,0.175738,0.249641,0.0371,0.0371,0.0,0.9797,0.119995,0.211698,0.00765,0.0065,0.0,0.978,0.129558,0.224794,0.00745,0.0064,0.0,0.9786,0.125768,0.23453,0.00575,0.0054,0.0,0.9781,0.137622,0.205556,0.01155,0.0115,0.0,0.9772,0.097575,0.177884,0.0065,0.0058,0.0,0.9772,0.126858,0.230758,0.0058,0.00565,0.0,0.9769,0.086884,0.174799,0.0046,0.004,265,0.8833,0.2039,10.617938
7,300,0,396.04,0.0,0.9775,0.186213,0.238663,0.1207,0.11885,0.0,0.9784,0.111646,0.187858,0.0062,0.00545,0.0,0.9779,0.152506,0.251369,0.00735,0.00695,0.0,0.9772,0.090859,0.188444,0.00515,0.00435,0.0,0.9769,0.155647,0.228881,0.0094,0.0094,0.0,0.9783,0.103254,0.197487,0.00515,0.00455,0.0,0.9786,0.108257,0.197632,0.0068,0.0061,0.0,0.977,0.091617,0.202994,0.00435,0.00395,277,0.9233,0.2016,10.564954
8,300,0,412.35,0.0,0.9763,0.164464,0.224752,0.0287,0.0287,0.0,0.9784,0.134458,0.23005,0.0078,0.00725,0.0,0.9789,0.109649,0.234228,0.00575,0.0046,0.0,0.9774,0.103796,0.219896,0.00615,0.0051,0.0,0.9769,0.181869,0.266437,0.0124,0.0124,0.0,0.9784,0.115497,0.208762,0.007,0.0066,0.0,0.9799,0.095073,0.199522,0.00635,0.00495,0.0,0.9786,0.095194,0.185638,0.00485,0.0042,286,0.9533,0.2016,10.463875
9,300,0,408.44,0.0,0.9595,0.159996,0.211774,0.014,0.014,0.0,0.9784,0.094338,0.1891,0.0052,0.0045,0.0,0.9791,0.139218,0.25381,0.0065,0.0061,0.0,0.9782,0.085936,0.179855,0.00505,0.0039,0.0,0.9785,0.183477,0.273517,0.0121,0.01175,0.0,0.9782,0.133888,0.247553,0.0063,0.0058,0.0,0.9777,0.108897,0.190007,0.0074,0.00585,0.0,0.9786,0.094252,0.205216,0.00485,0.0038,286,0.9533,0.2016,10.933262
