generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,200,100,675.45,0.0045,0.5353,0.286959,0.205087,0.4481,0.0413,0.38,0.785,0.614375,0.053261,0.63,0.01,0.413333,0.766667,0.6451,0.060765,0.673333,0.013334,101,0.505,1.9322,8.655542
1,271,29,351.66,0.0026,0.6043,0.15482,0.126299,0.1239,0.0029,0.265,0.925,0.739926,0.094345,0.785,0.0,0.306667,0.953333,0.739976,0.081179,0.766667,0.0,161,0.5941,1.9157,11.036767
2,251,49,272.52,0.001,0.6082,0.141071,0.183603,0.122,0.118,0.355,0.925,0.836195,0.132601,0.915,0.01,0.413333,0.953333,0.868526,0.130821,0.953333,0.0,131,0.5219,1.846,10.318929
3,252,48,303.73,0.0012,0.5976,0.152229,0.127743,0.1254,0.00405,0.455,0.925,0.826766,0.127813,0.915,0.0,0.453333,0.953333,0.859074,0.133358,0.953333,0.0,185,0.7341,1.7824,10.707374
4,271,29,316.11,0.0004,0.6051,0.136039,0.184218,0.1081,0.1038,0.36,0.925,0.817454,0.138921,0.915,0.01,0.4,0.953333,0.84888,0.138252,0.953333,0.0,171,0.631,1.7749,10.339533
5,263,37,300.73,0.001,0.6647,0.170084,0.154645,0.1253,0.0041,0.415,0.925,0.826198,0.12862,0.915,0.0,0.466667,0.953333,0.862307,0.127894,0.953333,0.0,178,0.6768,1.7746,10.460486
6,264,36,310.8,0.0002,0.6905,0.144486,0.185804,0.1221,0.0713,0.36,0.935,0.820265,0.141794,0.915,0.01,0.4,0.96,0.854369,0.136966,0.953333,0.0,169,0.6402,1.7746,10.513847
7,235,65,265.64,0.0,0.6951,0.150172,0.232935,0.0101,0.01,0.365,0.935,0.829064,0.138518,0.915,0.02,0.413333,0.96,0.859943,0.134018,0.953333,0.006667,129,0.5489,0.6493,9.959104
8,233,67,299.2,0.0001,0.8585,0.209863,0.229549,0.131,0.1259,0.575,0.935,0.881974,0.067476,0.91,0.015,0.62,0.96,0.91299,0.064505,0.94,0.013333,177,0.7597,0.4815,9.631339
9,262,38,320.07,0.0004,0.8653,0.303073,0.296476,0.19125,0.18905,0.51,0.94,0.86937,0.073947,0.9,0.025,0.54,0.96,0.899644,0.074151,0.933333,0.02,216,0.8244,0.4592,7.707996
10,276,24,337.53,0.0,0.941,0.395234,0.355738,0.3225,0.319,0.545,0.94,0.870652,0.067239,0.895,0.025,0.573333,0.953333,0.90157,0.065181,0.93,0.016667,229,0.8297,0.4063,6.774332
11,278,22,338.6,0.0,0.9491,0.3698,0.35459,0.2583,0.25535,0.565,0.935,0.876978,0.068219,0.905,0.0175,0.62,0.96,0.905444,0.066515,0.933333,0.013334,242,0.8705,0.4063,7.093509
12,271,29,349.29,0.0002,0.9337,0.361678,0.350019,0.2093,0.2071,0.545,0.935,0.881015,0.06804,0.91,0.015,0.566667,0.96,0.910012,0.06689,0.94,0.013333,237,0.8745,0.374,7.129023
13,267,33,368.64,0.0002,0.9798,0.342799,0.359889,0.1447,0.1424,0.55,0.935,0.870019,0.078736,0.9,0.025,0.586667,0.96,0.9002,0.074757,0.933333,0.02,249,0.9326,0.3683,7.394355
14,271,29,354.65,0.0002,0.9798,0.354138,0.366584,0.1307,0.1291,0.555,0.935,0.872823,0.072666,0.9,0.025,0.62,0.96,0.901894,0.07074,0.933333,0.013334,245,0.9041,0.325,7.427634
15,282,18,374.17,0.0006,0.975,0.380398,0.37243,0.21525,0.21235,0.54,0.935,0.870922,0.074819,0.9,0.025,0.566667,0.96,0.899882,0.074138,0.933333,0.02,261,0.9255,0.305,7.235205
16,285,15,375.51,0.0,0.9687,0.365267,0.375312,0.1793,0.1761,0.22,0.94,0.861789,0.097004,0.9,0.03,0.32,0.96,0.891439,0.092795,0.933333,0.02,273,0.9579,0.305,7.398101
17,285,15,367.03,0.0001,0.9726,0.346374,0.364443,0.1982,0.1951,0.36,0.945,0.870842,0.080667,0.9,0.025,0.36,0.96,0.899766,0.080402,0.933333,0.02,268,0.9404,0.305,7.661486
18,286,14,363.4,0.0003,0.9687,0.408461,0.381722,0.29905,0.29555,0.485,0.935,0.875577,0.081601,0.91,0.02,0.56,0.96,0.902191,0.08094,0.94,0.013333,260,0.9091,0.305,6.893427
19,286,14,389.59,0.0002,0.9731,0.360776,0.369926,0.19975,0.1971,0.545,0.95,0.872115,0.069564,0.895,0.035,0.586667,0.96,0.901142,0.068616,0.926667,0.026666,266,0.9301,0.305,7.444469
