generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
12,286,14,388.97,0.0,0.9743,0.112148,0.253031,0.0072,0.0054,0.0,0.975,0.098854,0.247916,0.00595,0.00445,0.0,0.9747,0.154965,0.30435,0.00625,0.00555,0.0,0.9769,0.12574,0.281183,0.00605,0.005,0.0,0.9777,0.187538,0.315737,0.00895,0.00785,0.0,0.9743,0.116759,0.267749,0.0069,0.0048,0.0,0.9744,0.128592,0.249101,0.0075,0.0055,0.0,0.9727,0.075403,0.202195,0.0058,0.0039,268,0.9371,0.505,11.068628
13,291,9,411.2,0.0,0.9758,0.121047,0.261482,0.0082,0.0064,0.0,0.9756,0.123082,0.270302,0.0069,0.0054,0.0,0.9753,0.143797,0.285784,0.0057,0.0052,0.0,0.9769,0.11252,0.255934,0.0056,0.005,0.0,0.978,0.216345,0.336361,0.0093,0.0088,0.0,0.975,0.106645,0.250034,0.0078,0.0059,0.0,0.9745,0.099041,0.215173,0.0071,0.0051,0.0,0.9764,0.077522,0.207862,0.0057,0.0038,261,0.8969,0.5044,10.743928
14,288,12,403.01,0.0,0.9769,0.121148,0.250806,0.0077,0.0064,0.0,0.9758,0.118157,0.256331,0.00675,0.00585,0.0,0.9785,0.174648,0.32053,0.0072,0.0065,0.0,0.9769,0.132034,0.284375,0.0073,0.00565,0.0,0.9777,0.173423,0.308909,0.0071,0.00595,0.0,0.975,0.085064,0.207419,0.0068,0.00515,0.0,0.9747,0.11177,0.236395,0.0078,0.0064,0.0,0.9764,0.083757,0.211034,0.0059,0.00465,248,0.8611,0.5042,10.876357
15,298,2,404.46,0.0,0.9748,0.123661,0.257954,0.00775,0.0069,0.0,0.9758,0.115366,0.270675,0.00615,0.00505,0.0,0.9785,0.160812,0.301058,0.00665,0.0064,0.0,0.9769,0.090655,0.224719,0.006,0.0048,0.0,0.978,0.153757,0.288898,0.008,0.0068,0.0,0.9743,0.120567,0.265482,0.007,0.0051,0.0,0.9763,0.129463,0.265777,0.0078,0.00615,0.0,0.9764,0.105719,0.240902,0.006,0.00505,257,0.8624,0.4671,10.715372
16,285,15,398.19,0.0,0.9756,0.118568,0.262483,0.0075,0.0052,0.0,0.9778,0.150647,0.306996,0.0064,0.0049,0.0,0.9786,0.124931,0.267211,0.0057,0.005,0.0,0.9769,0.113022,0.265381,0.0061,0.0047,0.0,0.9771,0.183638,0.316877,0.0072,0.0064,0.0,0.9737,0.101496,0.243896,0.007,0.0048,0.0,0.9764,0.110019,0.231892,0.0071,0.0051,0.0,0.9763,0.097679,0.232867,0.0059,0.005,250,0.8772,0.4622,10.145704
17,287,13,371.02,0.0,0.9781,0.132714,0.271973,0.0078,0.0064,0.0,0.9779,0.122113,0.251625,0.0064,0.0056,0.0,0.9786,0.142264,0.268758,0.0078,0.0073,0.0,0.9769,0.10379,0.227517,0.0065,0.0057,0.0,0.978,0.167059,0.307575,0.008,0.0069,0.0,0.974,0.088314,0.211261,0.0069,0.0053,0.0,0.9764,0.14233,0.284476,0.0076,0.0063,0.0,0.9757,0.101415,0.235765,0.007,0.0062,258,0.899,0.4622,10.759002
18,288,12,374.84,0.0,0.9781,0.106276,0.22462,0.0081,0.0071,0.0,0.9792,0.132499,0.262004,0.0068,0.00565,0.0,0.9786,0.149411,0.288712,0.0078,0.0076,0.0,0.9758,0.113549,0.257415,0.00645,0.00525,0.0,0.9775,0.201232,0.317485,0.0093,0.0093,0.0,0.976,0.096145,0.210482,0.0076,0.0071,0.0,0.9768,0.119702,0.237985,0.0079,0.00705,0.0,0.9757,0.081185,0.196778,0.00635,0.0056,266,0.9236,0.4608,10.524932
19,283,17,373.11,0.0,0.9784,0.114487,0.241767,0.0078,0.0069,0.0,0.9792,0.080999,0.204703,0.0042,0.0036,0.0,0.9775,0.116723,0.243484,0.0071,0.0063,0.0,0.9779,0.087377,0.219681,0.0048,0.0038,0.0,0.9779,0.258714,0.351656,0.1222,0.1202,0.0,0.9755,0.077904,0.182549,0.0069,0.0056,0.0,0.9773,0.176399,0.302658,0.0104,0.0098,0.0,0.9768,0.087398,0.208778,0.0066,0.0056,253,0.894,0.4608,11.212994
20,285,15,364.57,0.0,0.9784,0.127898,0.246374,0.009,0.0082,0.0,0.9792,0.106708,0.247798,0.0063,0.0048,0.0,0.977,0.101911,0.217249,0.0071,0.0061,0.0,0.9772,0.096332,0.22156,0.0064,0.0051,0.0,0.9772,0.237018,0.336415,0.0684,0.0666,0.0,0.9755,0.089723,0.205892,0.0078,0.0064,0.0,0.9766,0.135233,0.257345,0.01,0.0092,0.0,0.9766,0.105177,0.23086,0.0071,0.0065,258,0.9053,0.4608,10.95245
21,274,26,341.21,0.0,0.9784,0.144284,0.278877,0.0084,0.0075,0.0,0.9792,0.122162,0.274123,0.0064,0.00505,0.0,0.977,0.097919,0.222432,0.00615,0.0053,0.0,0.9772,0.082608,0.21116,0.00575,0.00445,0.0,0.977,0.232792,0.34245,0.00965,0.00965,0.0,0.9767,0.103496,0.229315,0.00705,0.0054,0.0,0.9775,0.128803,0.254852,0.0085,0.0078,0.0,0.9768,0.087936,0.223866,0.00585,0.00515,246,0.8978,0.4608,10.707619
22,286,14,365.95,0.0,0.9784,0.113952,0.236818,0.008,0.007,0.0,0.9792,0.115555,0.244738,0.00805,0.00705,0.0,0.977,0.1171,0.249795,0.005,0.0048,0.0,0.9772,0.058122,0.126107,0.00595,0.0057,0.0,0.9773,0.2423,0.353873,0.0591,0.059,0.0,0.9768,0.154067,0.278259,0.00855,0.00825,0.0,0.9775,0.101498,0.199557,0.0081,0.008,0.0,0.9775,0.097406,0.222722,0.0064,0.0063,259,0.9056,0.4608,10.887382
23,285,15,355.65,0.0,0.9775,0.099636,0.228073,0.0074,0.0067,0.0,0.9792,0.112774,0.253724,0.0053,0.0044,0.0,0.977,0.104854,0.23212,0.0065,0.0056,0.0,0.9794,0.097916,0.23282,0.0064,0.0049,0.0,0.9783,0.233953,0.350323,0.0094,0.0094,0.0,0.9768,0.116619,0.250308,0.0079,0.0065,0.0,0.9776,0.114603,0.237558,0.0082,0.0069,0.0,0.9765,0.119645,0.265368,0.0067,0.0058,249,0.8737,0.3238,10.720769
24,278,22,344.67,0.0,0.9779,0.151794,0.287644,0.00795,0.00735,0.0,0.9771,0.116119,0.247883,0.00755,0.0064,0.0,0.977,0.096997,0.21767,0.0064,0.0057,0.0,0.9807,0.087559,0.20356,0.00535,0.00445,0.0,0.9772,0.201476,0.312396,0.0108,0.0108,0.0,0.9788,0.122283,0.260554,0.0078,0.0067,0.0,0.9777,0.140337,0.27327,0.00805,0.00765,0.0,0.977,0.083436,0.20884,0.0064,0.0058,241,0.8669,0.3238,10.809996
25,285,15,368.99,0.0,0.9779,0.152154,0.299697,0.0079,0.0068,0.0,0.9771,0.143858,0.290028,0.0073,0.0062,0.0,0.977,0.101871,0.23236,0.0065,0.0059,0.0,0.9794,0.086255,0.205268,0.0052,0.0044,0.0,0.9776,0.211399,0.331775,0.0079,0.0078,0.0,0.9788,0.105205,0.245075,0.0075,0.0054,0.0,0.9784,0.12881,0.270091,0.0072,0.0065,0.0,0.978,0.070448,0.19255,0.0051,0.0044,249,0.8737,0.3229,10.309265
26,273,27,333.65,0.0,0.9785,0.11876,0.254377,0.0073,0.0063,0.0,0.9771,0.097476,0.241553,0.0066,0.0052,0.0,0.977,0.12653,0.273162,0.0054,0.0048,0.0,0.9808,0.099731,0.242869,0.0049,0.0041,0.0,0.9766,0.219816,0.343386,0.0084,0.0084,0.0,0.9778,0.137834,0.280174,0.0075,0.0066,0.0,0.9777,0.123051,0.254392,0.0074,0.0066,0.0,0.978,0.076801,0.195807,0.006,0.0051,227,0.8315,0.3229,10.939007
27,286,14,353.67,0.0,0.9789,0.141133,0.273867,0.0072,0.00595,0.0,0.9783,0.137647,0.297118,0.0059,0.0048,0.0,0.977,0.120855,0.25411,0.0051,0.0046,0.0,0.9808,0.08228,0.206734,0.0052,0.0041,0.0,0.9786,0.189149,0.333948,0.00805,0.00775,0.0,0.9766,0.112533,0.251262,0.0074,0.0058,0.0,0.9784,0.129151,0.266485,0.0068,0.006,0.0,0.9761,0.087252,0.216823,0.0056,0.0049,250,0.8741,0.3217,10.416129
28,282,18,352.49,0.0,0.9789,0.15205,0.293812,0.0078,0.00685,0.0,0.9794,0.128062,0.276479,0.0072,0.006,0.0,0.977,0.099777,0.236052,0.0054,0.00455,0.0,0.9783,0.089518,0.218878,0.0052,0.0043,0.0,0.9775,0.21142,0.33709,0.00755,0.00755,0.0,0.9772,0.10844,0.252979,0.0068,0.0053,0.0,0.9784,0.118968,0.259723,0.0066,0.0057,0.0,0.9761,0.091766,0.239759,0.0052,0.0044,249,0.883,0.3217,10.44591
29,282,18,356.88,0.0,0.9789,0.167007,0.307552,0.0081,0.00625,0.0,0.9787,0.127638,0.278967,0.0067,0.0056,0.0,0.977,0.137656,0.280911,0.006,0.005,0.0,0.9787,0.095065,0.235693,0.00545,0.00425,0.0,0.9795,0.18039,0.315055,0.0074,0.00725,0.0,0.9781,0.092584,0.239247,0.0059,0.0045,0.0,0.9806,0.103585,0.238982,0.0065,0.0055,0.0,0.9761,0.096075,0.245411,0.0048,0.0042,243,0.8617,0.3217,10.505979
30,275,25,370.08,0.0,0.9786,0.137281,0.271097,0.0081,0.0055,0.0,0.9783,0.126313,0.268075,0.0066,0.0055,0.0,0.9756,0.150409,0.284844,0.0059,0.0057,0.0,0.9792,0.09325,0.229831,0.0054,0.0047,0.0,0.9771,0.216527,0.339615,0.0093,0.0093,0.0,0.9764,0.093311,0.219866,0.0071,0.0053,0.0,0.9806,0.109707,0.235676,0.0068,0.0053,0.0,0.9759,0.073201,0.189778,0.0052,0.0045,256,0.9309,0.3217,10.47965
31,289,11,380.79,0.0,0.9782,0.124978,0.255664,0.0073,0.0055,0.0,0.9809,0.118512,0.256064,0.0066,0.0057,0.0,0.9794,0.145784,0.285921,0.0061,0.006,0.0,0.9795,0.105311,0.248184,0.0061,0.0051,0.0,0.9772,0.186726,0.308435,0.0103,0.0103,0.0,0.9777,0.117276,0.245832,0.0076,0.0069,0.0,0.9769,0.099282,0.212245,0.0069,0.006,0.0,0.9764,0.10213,0.231733,0.0065,0.0058,265,0.917,0.3047,10.733114
32,290,10,446.44,0.0,0.9773,0.096648,0.233907,0.0067,0.0056,0.0,0.9793,0.145039,0.297389,0.0066,0.0059,0.0,0.981,0.137352,0.287077,0.006,0.0055,0.0,0.98,0.122339,0.271263,0.00645,0.0054,0.0,0.9758,0.146037,0.28649,0.00615,0.00595,0.0,0.9779,0.120897,0.263946,0.0073,0.0064,0.0,0.9769,0.117992,0.262463,0.0067,0.00595,0.0,0.9799,0.113696,0.257864,0.0061,0.0052,266,0.9172,0.3043,10.392271
33,287,13,422.31,0.0,0.9756,0.11577,0.247598,0.007,0.0058,0.0,0.9785,0.134269,0.28538,0.0058,0.0057,0.0,0.9774,0.129577,0.280166,0.005,0.005,0.0,0.9808,0.095361,0.227805,0.0048,0.0042,0.0,0.9771,0.185851,0.316809,0.0072,0.0071,0.0,0.9795,0.110101,0.246653,0.0069,0.0061,0.0,0.9772,0.113398,0.249954,0.0067,0.0059,0.0,0.9807,0.115674,0.269019,0.0052,0.0045,259,0.9024,0.3039,10.449564
34,286,14,417.05,0.0,0.9753,0.090261,0.218747,0.007,0.00495,0.0,0.9806,0.159071,0.314133,0.0058,0.0052,0.0,0.9785,0.124487,0.280895,0.00495,0.00485,0.0,0.9806,0.089853,0.225798,0.0059,0.00465,0.0,0.9775,0.201663,0.33305,0.0072,0.0071,0.0,0.9756,0.106547,0.238124,0.0076,0.0056,0.0,0.9795,0.102769,0.236646,0.0064,0.0053,0.0,0.9803,0.125349,0.280311,0.00515,0.00405,273,0.9545,0.2863,10.063657
35,278,22,368.57,0.0,0.98,0.133837,0.28366,0.0078,0.0064,0.0,0.9779,0.160898,0.304679,0.0078,0.00695,0.0,0.9772,0.120922,0.269298,0.00525,0.00475,0.0,0.9802,0.100394,0.24841,0.00575,0.00485,0.0,0.9753,0.168424,0.305222,0.0072,0.0066,0.0,0.9799,0.106081,0.252146,0.00655,0.00535,0.0,0.9794,0.108417,0.246775,0.00635,0.0058,0.0,0.9768,0.101026,0.242106,0.0052,0.0045,257,0.9245,0.2863,9.972195
