generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,237,63,740.44,0.0026,0.2549,0.129066,0.030675,0.125,0.0024,0.0,0.94,0.782679,0.164633,0.775,0.0,0.0,0.973333,0.795302,0.1719,0.773333,0.0,181,0.7637,11.0451,11.848233
1,264,36,313.94,0.0052,0.2549,0.134229,0.038983,0.1255,0.0027,0.0,0.93,0.842992,0.173142,0.915,0.005,0.0,0.96,0.870177,0.181052,0.953333,0.006666,219,0.8295,11.0451,11.552362
2,270,30,307.7,0.0066,0.2549,0.143164,0.047094,0.12665,0.00325,0.0,0.93,0.88363,0.123859,0.915,0.0,0.0,0.96,0.915062,0.129373,0.953333,0.0,199,0.737,11.0268,11.362169
3,262,38,317.06,0.0024,0.2575,0.164017,0.062283,0.12815,0.0055,0.0,0.94,0.877156,0.125593,0.915,0.01,0.0,0.973333,0.906208,0.131857,0.953333,0.0,225,0.8588,11.0268,11.373998
4,276,24,331.6,0.0061,0.4874,0.184615,0.067524,0.14515,0.08665,0.0,0.95,0.884457,0.114584,0.92,0.005,0.0,0.973333,0.911739,0.1198,0.953333,0.0,221,0.8007,0.7726,11.245965
5,283,17,329.97,0.0143,0.4914,0.200455,0.076802,0.2431,0.0119,0.0,0.95,0.89371,0.085747,0.925,0.005,0.0,0.973333,0.919953,0.092832,0.953333,0.0,223,0.788,0.7686,11.015234
6,288,12,356.33,0.0015,0.4981,0.200604,0.092286,0.2416,0.11005,0.0,0.955,0.891406,0.107232,0.925,0.005,0.0,0.973333,0.917801,0.113451,0.953333,0.0,231,0.8021,0.7512,10.754743
7,294,6,326.6,0.0013,0.4981,0.230357,0.118118,0.24595,0.1136,0.0,0.955,0.900969,0.093085,0.925,0.005,0.0,0.973333,0.927052,0.097247,0.953333,0.006666,238,0.8095,0.7512,9.893656
8,288,12,340.16,0.0006,0.9733,0.254241,0.149233,0.24595,0.11925,0.0,0.955,0.895243,0.109548,0.925,0.01,0.0,0.973333,0.919699,0.113573,0.953333,0.006666,237,0.8229,0.2467,8.936453
9,290,10,328.97,0.0016,0.9747,0.320733,0.17799,0.2507,0.12745,0.0,0.955,0.906448,0.089734,0.925,0.01,0.0,0.973333,0.93069,0.094,0.953333,0.006666,241,0.831,0.2453,7.118302
10,287,13,327.17,0.0009,0.976,0.340432,0.21617,0.2513,0.1317,0.665,0.945,0.915383,0.044031,0.925,0.01,0.706667,0.966667,0.939558,0.049536,0.953333,0.0,232,0.8084,0.244,6.572948
11,286,14,339.1,0.0009,0.9793,0.371651,0.248306,0.26025,0.22715,0.68,0.945,0.916451,0.045499,0.93,0.005,0.686667,0.966667,0.94007,0.049396,0.953333,0.006666,245,0.8566,0.2407,6.102405
12,294,6,340.32,0.0008,0.9793,0.400698,0.272482,0.28385,0.19935,0.455,0.945,0.912908,0.060356,0.93,0.005,0.486667,0.966667,0.936644,0.062111,0.953333,0.006666,250,0.8503,0.2407,6.151751
13,297,3,345.21,0.0022,0.9793,0.444715,0.301064,0.4858,0.2389,0.7,0.945,0.924714,0.031954,0.935,0.01,0.733333,0.966667,0.948507,0.034694,0.953333,0.006666,241,0.8114,0.2407,5.704914
14,291,9,359.39,0.0001,0.9793,0.415426,0.304407,0.2535,0.228,0.485,0.945,0.917784,0.05065,0.93,0.005,0.526667,0.966667,0.941718,0.05355,0.953333,0.006666,251,0.8625,0.2407,6.342993
15,294,6,388.06,0.0007,0.9793,0.395883,0.28305,0.25055,0.188,0.495,0.945,0.910799,0.059327,0.925,0.01,0.533333,0.966667,0.934921,0.061654,0.953333,0.006666,267,0.9082,0.2407,6.403096
16,294,6,347.73,0.0016,0.9793,0.446291,0.302012,0.4832,0.23595,0.675,0.945,0.914439,0.056316,0.93,0.005,0.693333,0.966667,0.938027,0.056919,0.953333,0.006666,256,0.8707,0.2407,5.793913
17,297,3,354.79,0.0024,0.9801,0.500162,0.327825,0.4878,0.2438,0.49,0.945,0.917273,0.057466,0.935,0.01,0.533333,0.966667,0.940853,0.057105,0.953333,0.006667,247,0.8316,0.2399,5.275192
18,298,2,355.96,0.0015,0.9801,0.525147,0.339006,0.48885,0.24645,0.49,0.945,0.919413,0.055796,0.935,0.01,0.54,0.966667,0.942148,0.057251,0.953333,0.006667,242,0.8121,0.2399,4.991833
19,291,9,381.17,0.0018,0.9801,0.473477,0.327664,0.4861,0.2439,0.685,0.95,0.919845,0.045386,0.935,0.01,0.726667,0.966667,0.943413,0.04611,0.953333,0.006666,247,0.8488,0.2399,5.520681
