generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,229,71,736.33,0.002,0.2519,0.122443,0.037674,0.1246,0.0029,0.0,0.935,0.739127,0.205951,0.78,0.0,0.0,0.96,0.742038,0.208748,0.766667,0.0,177,0.7729,11.0098,12.047513
1,265,35,323.11,0.002,0.2519,0.124706,0.037181,0.1252,0.0028,0.0,0.935,0.830038,0.142285,0.885,0.035,0.0,0.96,0.848553,0.155125,0.913333,0.04,218,0.8226,11.0098,11.593105
2,284,16,305.62,0.0019,0.2546,0.132151,0.036955,0.12545,0.00305,0.0,0.935,0.882729,0.110247,0.915,0.005,0.0,0.96,0.913451,0.116825,0.953333,0.0,211,0.743,11.0098,11.366018
3,287,13,336.21,0.0011,0.2562,0.141073,0.050299,0.1268,0.004,0.0,0.935,0.864425,0.146845,0.915,0.005,0.0,0.96,0.89173,0.155229,0.946667,0.006667,246,0.8571,11.0042,11.431819
4,286,14,354.8,0.001,0.2571,0.146041,0.062062,0.12635,0.00495,0.0,0.935,0.86486,0.132656,0.91,0.01,0.0,0.96,0.891329,0.13926,0.94,0.013333,261,0.9126,11.0042,11.419344
5,293,7,377.87,0.0008,0.2583,0.158645,0.06784,0.1278,0.022,0.0,0.935,0.839164,0.196318,0.91,0.015,0.0,0.96,0.863549,0.205039,0.94,0.013333,269,0.9181,11.0042,11.564086
6,297,3,370.71,0.0014,0.2583,0.162407,0.071193,0.1282,0.0351,0.0,0.935,0.855,0.163921,0.915,0.01,0.0,0.96,0.880404,0.171483,0.946667,0.006666,274,0.9226,11.0042,11.461162
7,291,9,329.14,0.0017,0.4898,0.172945,0.077183,0.1297,0.0913,0.0,0.94,0.85988,0.160835,0.915,0.01,0.0,0.96,0.885475,0.168604,0.953333,0.0,240,0.8247,0.7502,11.39379
8,290,10,361.27,0.0008,0.4902,0.174529,0.075022,0.1297,0.0153,0.0,0.94,0.845931,0.183955,0.915,0.01,0.0,0.96,0.871264,0.191505,0.953333,0.003333,252,0.869,0.7502,11.413333
9,293,7,355.98,0.001,0.4979,0.180315,0.086916,0.1307,0.1104,0.0,0.94,0.87186,0.124124,0.92,0.005,0.0,0.96,0.895449,0.132169,0.953333,0.0,241,0.8225,0.7421,11.139139
10,298,2,352.36,0.002,0.4979,0.184936,0.093867,0.13095,0.03835,0.0,0.94,0.855403,0.158016,0.915,0.01,0.0,0.96,0.879016,0.164915,0.953333,0.006666,255,0.8557,0.7421,11.030232
11,294,6,363.74,0.0008,0.5055,0.193061,0.109759,0.13295,0.1068,0.0,0.94,0.831531,0.205163,0.915,0.01,0.0,0.96,0.853152,0.213452,0.946667,0.006667,265,0.9014,0.7421,10.916735
12,298,2,334.95,0.0017,0.5055,0.236741,0.136403,0.24575,0.11855,0.0,0.94,0.875352,0.134785,0.925,0.01,0.0,0.96,0.898255,0.140634,0.953333,0.006666,255,0.8557,0.735,9.704467
13,298,2,384.77,0.0011,0.5055,0.217074,0.144768,0.23955,0.1132,0.0,0.96,0.826023,0.225345,0.9175,0.0125,0.0,0.973333,0.846421,0.232196,0.946667,0.006667,276,0.9262,0.735,10.238966
14,299,1,379.63,0.0015,0.5058,0.219491,0.150685,0.1865,0.0637,0.0,0.945,0.81898,0.219675,0.915,0.015,0.0,0.96,0.837369,0.228644,0.946667,0.013333,272,0.9097,0.7156,9.954623
15,298,2,351.21,0.0012,0.9764,0.253487,0.161334,0.24375,0.11835,0.0,0.95,0.847466,0.189594,0.92,0.015,0.0,0.96,0.867472,0.197505,0.946667,0.013333,264,0.8859,0.2236,9.252621
