generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,268,32,787.39,0.0038,0.504,0.130735,0.122332,0.122,0.07755,0.0017,0.4866,0.114463,0.101452,0.11935,0.05655,0.0017,0.5486,0.123942,0.132225,0.1055,0.08435,0.001,0.4838,0.114844,0.124453,0.09915,0.07325,0.0024,0.5632,0.172099,0.158769,0.124,0.09345,0.002,0.4956,0.091762,0.106734,0.05535,0.04915,0.0018,0.4886,0.132241,0.12978,0.1216,0.075,0.0008,0.4896,0.119913,0.125844,0.09965,0.0743,246,0.9179,1.0244,14.795626
1,293,7,384.44,0.0013,0.504,0.15844,0.15528,0.1247,0.0984,0.0002,0.4921,0.113858,0.12275,0.1191,0.0851,0.0,0.9333,0.116067,0.142069,0.0777,0.0655,0.0,0.4935,0.101457,0.121451,0.083,0.0667,0.0012,0.955,0.185536,0.178544,0.1241,0.0949,0.0005,0.6231,0.103299,0.126761,0.0681,0.0603,0.0,0.8169,0.128227,0.146401,0.1153,0.0819,0.0,0.4979,0.093117,0.114294,0.0621,0.058,277,0.9454,0.6969,13.33595
2,295,5,379.57,0.0,0.9453,0.129821,0.161262,0.0454,0.0431,0.0001,0.9103,0.114458,0.152164,0.0186,0.018,0.0,0.9357,0.146197,0.236467,0.0404,0.0392,0.0,0.8002,0.071426,0.119041,0.0076,0.0065,0.0006,0.9771,0.184105,0.207484,0.1237,0.1172,0.0002,0.9309,0.123104,0.169863,0.0281,0.0272,0.0,0.9741,0.149998,0.2193,0.0385,0.0369,0.0,0.954,0.080891,0.136718,0.0077,0.0066,270,0.9153,0.6903,11.883879
3,300,0,384.17,0.0,0.9757,0.128192,0.189148,0.0287,0.0276,0.0001,0.9322,0.095379,0.173001,0.0095,0.0081,0.0,0.9724,0.14869,0.233221,0.02985,0.02985,0.0,0.9251,0.102644,0.191959,0.01035,0.0093,0.0,0.9771,0.18873,0.272882,0.0564,0.0556,0.0002,0.9728,0.112635,0.201164,0.00945,0.00845,0.0002,0.9741,0.120475,0.214116,0.0123,0.01,0.0001,0.971,0.103255,0.212133,0.00975,0.008,258,0.86,0.4179,11.596432
4,300,0,383.53,0.0,0.9757,0.118285,0.223821,0.0093,0.0078,0.0001,0.9738,0.095947,0.209901,0.00815,0.0067,0.0,0.9744,0.117543,0.226601,0.00725,0.00725,0.0,0.9299,0.073016,0.155736,0.006,0.0054,0.0,0.9754,0.269746,0.340345,0.12315,0.1182,0.0003,0.9753,0.125227,0.243093,0.0105,0.00885,0.0,0.9745,0.134354,0.231738,0.0118,0.0101,0.0,0.9717,0.065883,0.140246,0.0066,0.00495,264,0.88,0.4179,11.396373
5,300,0,357.83,0.0,0.9757,0.120714,0.23177,0.0131,0.0117,0.0,0.9759,0.101398,0.21185,0.0082,0.0064,0.0,0.975,0.11175,0.242654,0.0069,0.0063,0.0,0.9286,0.061504,0.147258,0.0062,0.0048,0.0,0.9788,0.240643,0.327112,0.06905,0.06625,0.0,0.9771,0.168073,0.299281,0.01025,0.0088,0.0,0.9736,0.128323,0.255504,0.0094,0.0077,0.0,0.9717,0.067595,0.171128,0.0066,0.0048,253,0.8433,0.4179,11.005927
6,300,0,369.08,0.0,0.9766,0.112643,0.211481,0.011,0.01,0.0,0.9759,0.121747,0.257333,0.00875,0.00735,0.0,0.975,0.11303,0.241386,0.00765,0.00715,0.0,0.9749,0.07016,0.161379,0.0069,0.0057,0.0,0.9775,0.22616,0.320773,0.07165,0.06995,0.0,0.9771,0.126733,0.246269,0.00945,0.00825,0.0,0.9734,0.129178,0.242953,0.0104,0.0103,0.0,0.9731,0.100348,0.218629,0.0073,0.0071,255,0.85,0.4179,11.4654
7,300,0,383.31,0.0,0.9766,0.098976,0.202582,0.00875,0.008,0.0,0.9762,0.134058,0.268002,0.00815,0.0068,0.0,0.975,0.107936,0.220402,0.0068,0.0063,0.0,0.9749,0.082812,0.186695,0.007,0.0056,0.0,0.9764,0.209971,0.312215,0.0292,0.0283,0.0,0.9782,0.121012,0.235708,0.00955,0.00765,0.0,0.9747,0.14227,0.251147,0.0114,0.011,0.0,0.9721,0.102965,0.223446,0.0081,0.00705,272,0.9067,0.4179,11.720588
8,300,0,382.58,0.0,0.9782,0.097918,0.211882,0.00795,0.0062,0.0,0.9762,0.116654,0.250292,0.0064,0.0049,0.0,0.9753,0.097362,0.211146,0.0063,0.0058,0.0,0.9762,0.081386,0.186015,0.0069,0.0064,0.0,0.9764,0.207003,0.319095,0.0197,0.0196,0.0,0.9782,0.157892,0.284996,0.0092,0.00885,0.0,0.9781,0.127578,0.226967,0.0095,0.00945,0.0,0.9733,0.114208,0.225378,0.0079,0.0078,273,0.91,0.4058,10.940175
9,300,0,371.86,0.0,0.9765,0.09662,0.231607,0.0073,0.0048,0.0,0.9785,0.097757,0.22744,0.00625,0.00445,0.0,0.9765,0.112001,0.247139,0.00595,0.00525,0.0,0.9763,0.082621,0.212921,0.0056,0.0053,0.0,0.9766,0.211167,0.336648,0.0093,0.0093,0.0,0.9774,0.156199,0.289915,0.0085,0.0084,0.0,0.9784,0.139182,0.272748,0.0075,0.0068,0.0,0.9742,0.104453,0.236503,0.00715,0.00695,262,0.8733,0.3311,10.572801
