generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,254,46,732.48,0.0,0.2545,0.122347,0.039146,0.12455,0.00275,0.0,0.94,0.784921,0.140229,0.76,0.0325,0.0,0.96,0.807822,0.148051,0.78,0.053333,192,0.7559,11.0655,11.771826
1,251,49,298.59,0.0,0.489,0.126601,0.054506,0.1254,0.003,0.0,0.94,0.868725,0.103705,0.915,0.01,0.0,0.96,0.897716,0.109435,0.946667,0.006666,218,0.8685,1.071,11.393798
2,264,36,309.71,0.0,0.4998,0.143631,0.066051,0.1259,0.0033,0.4,0.94,0.877386,0.085543,0.915,0.005,0.426667,0.96,0.905126,0.093021,0.946667,0.006666,219,0.8295,1.0602,11.233187
3,267,33,315.45,0.0015,0.5012,0.172158,0.089845,0.1274,0.0078,0.0,0.95,0.863614,0.117648,0.915,0.01,0.0,0.973333,0.887516,0.127526,0.946667,0.006666,229,0.8577,0.8381,11.014809
4,272,28,311.11,0.0009,0.5012,0.207682,0.1069,0.2421,0.05155,0.4,0.93,0.886158,0.074605,0.915,0.015,0.4,0.953333,0.911814,0.080094,0.946667,0.006666,226,0.8309,0.8381,10.696215
5,274,26,323.05,0.0004,0.4998,0.201565,0.117495,0.20845,0.0799,0.375,0.935,0.871606,0.095152,0.915,0.015,0.413333,0.96,0.896156,0.102027,0.946667,0.006666,235,0.8577,0.8381,10.472596
6,272,28,333.76,0.0006,0.9688,0.208559,0.150335,0.19765,0.07165,0.255,0.94,0.869577,0.091362,0.915,0.015,0.286667,0.96,0.895123,0.094861,0.946667,0.006666,235,0.864,0.5312,10.026368
7,267,33,307.83,0.001,0.9688,0.240558,0.178845,0.2418,0.117,0.225,0.94,0.862022,0.107947,0.91,0.02,0.273333,0.953333,0.887116,0.111171,0.94,0.013333,233,0.8727,0.5312,9.363787
8,269,31,319.68,0.0012,0.9688,0.250053,0.211163,0.241,0.1225,0.42,0.94,0.837193,0.110859,0.865,0.05,0.386667,0.96,0.861165,0.118124,0.886667,0.06,240,0.8922,0.5312,8.910468
9,266,34,297.55,0.0008,0.9736,0.27968,0.250442,0.2425,0.2336,0.035,0.94,0.836579,0.123568,0.87,0.04,0.066667,0.953333,0.86203,0.12615,0.886667,0.053333,238,0.8947,0.5264,8.178515
