generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,227,73,710.25,0.0021,0.4815,0.130947,0.055095,0.1251,0.0025,0.0,0.93,0.779031,0.130265,0.76,0.01,0.0,0.953333,0.808517,0.132083,0.786667,0.006667,180,0.793,2.4985,11.717071
1,266,34,323.37,0.0017,0.4815,0.134377,0.058709,0.1256,0.0028,0.0,0.94,0.832801,0.159379,0.91,0.0075,0.0,0.953333,0.863784,0.162547,0.946667,0.006666,219,0.8233,2.4985,11.510059
2,266,34,294.55,0.0013,0.4815,0.145487,0.061045,0.12625,0.0031,0.0,0.93,0.857951,0.166847,0.915,0.0,0.0,0.953333,0.889499,0.171986,0.953333,0.0,206,0.7744,2.4985,11.412332
3,272,28,330.12,0.0016,0.494,0.158403,0.088764,0.1269,0.0054,0.0,0.94,0.83693,0.176176,0.915,0.01,0.0,0.953333,0.866348,0.179345,0.946667,0.006666,240,0.8824,0.7468,11.395494
4,267,33,300.81,0.0007,0.494,0.178909,0.098945,0.1302,0.1098,0.0,0.94,0.851929,0.168759,0.915,0.01,0.0,0.953333,0.877853,0.171309,0.946667,0.006666,222,0.8315,0.7468,11.232027
5,274,26,339.64,0.0009,0.4965,0.20087,0.117288,0.24205,0.1117,0.0,0.94,0.863869,0.150763,0.92,0.01,0.0,0.96,0.888078,0.150593,0.946667,0.006666,247,0.9015,0.7435,10.880151
6,277,23,364.4,0.0005,0.4965,0.192601,0.12085,0.2348,0.1061,0.0,0.94,0.832419,0.187548,0.915,0.015,0.0,0.96,0.855331,0.190036,0.94,0.013333,259,0.935,0.7435,10.970143
7,292,8,372.94,0.0006,0.5015,0.215115,0.137584,0.2401,0.1138,0.0,0.945,0.859435,0.153364,0.92,0.01,0.0,0.96,0.881895,0.156556,0.946667,0.006666,274,0.9384,0.7185,10.175433
8,293,7,355.14,0.0015,0.5015,0.243303,0.141986,0.2464,0.1171,0.0,0.945,0.867662,0.129089,0.92,0.01,0.0,0.966667,0.888669,0.13071,0.946667,0.006666,275,0.9386,0.7185,9.746935
9,292,8,361.74,0.0,0.5015,0.22949,0.152072,0.244,0.1182,0.0,0.945,0.867586,0.128707,0.92,0.01,0.0,0.96,0.889566,0.130184,0.946667,0.006666,270,0.9247,0.7185,9.750031
10,289,11,355.03,0.0008,0.9028,0.254234,0.156099,0.2445,0.1181,0.02,0.945,0.859066,0.131224,0.92,0.01,0.126667,0.96,0.881223,0.128861,0.946667,0.006666,271,0.9377,0.7185,9.233379
11,289,11,359.18,0.0008,0.5053,0.259126,0.16463,0.245,0.1212,0.0,0.945,0.87936,0.101882,0.92,0.01,0.0,0.96,0.901822,0.099386,0.946667,0.006666,261,0.9031,0.7185,8.604127
12,298,2,369.83,0.0001,0.638,0.256978,0.166946,0.2452,0.12145,0.425,0.945,0.881141,0.094026,0.92,0.015,0.466667,0.966667,0.902707,0.092049,0.946667,0.006666,269,0.9027,0.622,8.634566
13,293,7,370.55,0.0009,0.638,0.25633,0.159329,0.2458,0.1194,0.46,0.945,0.889642,0.08298,0.925,0.01,0.493333,0.966667,0.911149,0.081674,0.946667,0.006666,274,0.9352,0.622,8.796025
14,287,13,362.77,0.0005,0.6403,0.254117,0.172477,0.2439,0.1214,0.39,0.945,0.897631,0.075291,0.92,0.01,0.42,0.966667,0.920558,0.073023,0.946667,0.006666,272,0.9477,0.6197,8.507277
15,296,4,363.5,0.0005,0.9766,0.270392,0.190181,0.248,0.1276,0.385,0.965,0.891672,0.085052,0.925,0.01,0.42,0.973333,0.91286,0.084126,0.946667,0.006666,272,0.9189,0.2234,8.156163
