generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,274,26,767.2,0.0057,0.5493,0.165828,0.154132,0.12075,0.07485,0.0067,0.5513,0.127272,0.126493,0.0867,0.04765,0.0022,0.526,0.134661,0.113186,0.1192,0.0517,0.0024,0.457,0.102088,0.085465,0.0935,0.037,0.0025,0.5287,0.128292,0.115112,0.1209,0.0583,0.0044,0.4772,0.111164,0.093811,0.1008,0.0339,0.0022,0.6583,0.1145,0.115969,0.08955,0.0537,0.0022,0.4935,0.116196,0.108478,0.11565,0.0688,240,0.8759,1.8087,14.889443
1,285,15,359.47,0.0044,0.5753,0.157859,0.147253,0.1232,0.0621,0.0042,0.5513,0.125514,0.117766,0.1211,0.0479,0.0039,0.6834,0.139116,0.122999,0.1219,0.0515,0.0032,0.5426,0.118196,0.112718,0.1196,0.0542,0.0022,0.7082,0.119496,0.112576,0.1198,0.0518,0.0036,0.5163,0.107531,0.08714,0.1204,0.0487,0.0038,0.6583,0.123727,0.12451,0.1202,0.0513,0.0024,0.5929,0.108561,0.102322,0.1179,0.0541,263,0.9228,1.8087,13.640592
2,281,19,328.79,0.0074,0.6773,0.153873,0.154729,0.0954,0.0435,0.0062,0.5513,0.130902,0.134057,0.0763,0.046,0.0042,0.6851,0.141173,0.15012,0.1092,0.0453,0.004,0.6672,0.127341,0.132647,0.0751,0.0471,0.0023,0.7082,0.112281,0.121443,0.0739,0.0401,0.003,0.5731,0.132932,0.133695,0.0771,0.0449,0.0023,0.6632,0.105821,0.118855,0.0667,0.0444,0.0011,0.5596,0.095676,0.097587,0.066,0.0421,235,0.8363,1.8087,13.696002
3,289,11,381.99,0.0076,0.7118,0.17116,0.18173,0.1131,0.0656,0.0054,0.7043,0.134437,0.136521,0.1151,0.0659,0.005,0.6907,0.133861,0.140448,0.1074,0.0562,0.0049,0.6672,0.118511,0.121423,0.0761,0.0471,0.0039,0.7082,0.117483,0.123287,0.0745,0.0452,0.005,0.58,0.109571,0.10199,0.0781,0.0432,0.0034,0.6607,0.101024,0.107417,0.062,0.0446,0.0042,0.7313,0.113954,0.121511,0.0796,0.0445,272,0.9412,1.8087,14.430131
4,292,8,379.93,0.0095,0.7118,0.153801,0.173191,0.07095,0.0404,0.0081,0.7067,0.1355,0.165155,0.05825,0.0375,0.0042,0.7302,0.1359,0.156931,0.06255,0.0389,0.0044,0.6956,0.116216,0.138837,0.05865,0.03375,0.0074,0.7082,0.114815,0.13444,0.06,0.0271,0.0045,0.5795,0.101,0.114502,0.0494,0.02305,0.0042,0.6289,0.121269,0.139674,0.0544,0.02805,0.0042,0.7372,0.121498,0.158863,0.0614,0.0325,270,0.9247,1.8087,14.773267
5,296,4,384.12,0.0028,0.7118,0.153611,0.174928,0.0982,0.0534,0.006,0.7042,0.151511,0.17708,0.07725,0.0437,0.0021,0.7302,0.116655,0.145432,0.0535,0.02735,0.0038,0.699,0.123325,0.140342,0.067,0.04335,0.0022,0.7272,0.132047,0.161924,0.0701,0.04825,0.0067,0.7102,0.099055,0.112991,0.0533,0.0229,0.0027,0.7,0.106691,0.121754,0.05105,0.02825,0.0048,0.7248,0.117104,0.128812,0.0623,0.03795,275,0.9291,1.8087,13.976191
6,298,2,378.13,0.0061,0.7087,0.173238,0.193366,0.072,0.0531,0.0074,0.7037,0.133102,0.1547,0.07235,0.0456,0.0046,0.7318,0.119001,0.157692,0.04895,0.0277,0.0041,0.7161,0.10942,0.140463,0.0468,0.02515,0.0075,0.706,0.140699,0.179538,0.0533,0.03365,0.0042,0.7102,0.114579,0.144022,0.05185,0.02665,0.0044,0.7055,0.104947,0.125974,0.0508,0.0176,0.0039,0.7268,0.105014,0.138468,0.04695,0.02285,276,0.9262,1.8087,13.728778
7,295,5,402.88,0.0093,0.7066,0.169238,0.191793,0.081,0.0455,0.0071,0.7261,0.116006,0.143247,0.0521,0.0257,0.0062,0.7302,0.124061,0.143699,0.0704,0.0465,0.0044,0.7214,0.12594,0.158532,0.0554,0.0371,0.0049,0.7254,0.119285,0.149748,0.0643,0.0362,0.0051,0.708,0.121988,0.144073,0.0673,0.0485,0.0053,0.7046,0.109796,0.120042,0.0546,0.0345,0.0042,0.7268,0.113686,0.1512,0.0477,0.0327,283,0.9593,1.8087,13.923587
8,300,0,380.52,0.0083,0.7088,0.163966,0.180337,0.0784,0.0445,0.0069,0.7261,0.116999,0.143989,0.0499,0.0294,0.0056,0.7287,0.145324,0.174906,0.07475,0.0488,0.0036,0.7284,0.140942,0.178734,0.07025,0.04855,0.0033,0.7117,0.118086,0.148109,0.0516,0.03505,0.0043,0.7129,0.107425,0.13332,0.0523,0.03075,0.0039,0.7196,0.11142,0.135346,0.05275,0.0356,0.0044,0.7268,0.095838,0.128083,0.04605,0.02635,272,0.9067,1.8087,13.632868
9,299,1,386.73,0.0068,0.7199,0.128001,0.159756,0.0539,0.0203,0.0059,0.741,0.136165,0.175738,0.0668,0.0346,0.0035,0.7287,0.146126,0.168928,0.0903,0.0493,0.0047,0.729,0.113065,0.131436,0.0637,0.0323,0.0045,0.7117,0.120197,0.147797,0.0539,0.0225,0.0065,0.7231,0.105083,0.117102,0.0574,0.031,0.0043,0.7309,0.116521,0.151218,0.054,0.0218,0.0039,0.7268,0.134841,0.17508,0.062,0.0398,276,0.9231,1.8087,13.448451
