generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,244,56,746.93,0.0017,0.2968,0.123456,0.028143,0.125,0.0029,0.0,0.94,0.779221,0.172621,0.78,0.015,0.0,0.973333,0.786257,0.180098,0.766667,0.006666,187,0.7664,11.1119,11.820396
1,252,48,283.84,0.0034,0.2968,0.123884,0.027879,0.1251,0.0026,0.0,0.94,0.859107,0.145519,0.915,0.005,0.0,0.973333,0.884286,0.155078,0.953333,0.006666,198,0.7857,11.054,11.505084
2,265,35,329.63,0.001,0.2964,0.126039,0.034788,0.1251,0.0028,0.0,0.95,0.83917,0.203118,0.915,0.01,0.0,0.973333,0.863874,0.211931,0.946667,0.013333,233,0.8792,10.9586,11.634187
3,255,45,316.59,0.0012,0.2964,0.126592,0.03908,0.1251,0.0032,0.0,0.95,0.829255,0.21208,0.915,0.02,0.0,0.973333,0.853961,0.219398,0.946667,0.013334,236,0.9255,10.9586,11.593173
4,256,44,307.52,0.0008,0.2981,0.13101,0.053955,0.12555,0.0029,0.0,0.95,0.833652,0.200417,0.925,0.015,0.0,0.973333,0.857292,0.205657,0.953333,0.02,222,0.8672,10.9586,11.582271
5,249,51,290.46,0.0009,0.398,0.144024,0.055535,0.126,0.003,0.0,0.955,0.85257,0.197567,0.93,0.01,0.0,0.973333,0.878768,0.202007,0.96,0.013333,207,0.8313,10.9279,11.514289
6,259,41,287.24,0.0005,0.4555,0.158962,0.068936,0.1281,0.007,0.0,0.955,0.849556,0.201846,0.93,0.01,0.0,0.973333,0.875032,0.20778,0.96,0.013333,203,0.7838,10.8845,11.504204
7,267,33,309.58,0.0003,0.4842,0.159572,0.082695,0.1272,0.0287,0.0,0.955,0.842978,0.211375,0.93,0.015,0.0,0.973333,0.867216,0.21637,0.96,0.013333,222,0.8315,2.8358,11.502151
8,269,31,348.64,0.0006,0.702,0.173871,0.105386,0.1284,0.1084,0.0,0.965,0.81632,0.247402,0.93,0.015,0.0,0.973333,0.838562,0.253637,0.96,0.013333,235,0.8736,0.438,11.509177
9,268,32,349.2,0.0008,0.702,0.179402,0.124914,0.1282,0.07255,0.0,0.965,0.810261,0.23839,0.925,0.025,0.0,0.973333,0.833905,0.241678,0.953333,0.02,248,0.9254,0.438,11.268882
10,273,27,336.54,0.0007,0.985,0.200221,0.14878,0.1308,0.1055,0.0,0.965,0.858462,0.182842,0.93,0.015,0.0,0.973333,0.881514,0.18829,0.96,0.013333,245,0.8974,0.155,10.86542
11,274,26,344.12,0.0011,0.9857,0.208145,0.165812,0.13005,0.09335,0.0,0.965,0.82354,0.203634,0.9175,0.0325,0.0,0.973333,0.844988,0.207218,0.95,0.023333,255,0.9307,0.1543,10.73565
12,286,14,359.46,0.0006,0.9857,0.224064,0.181869,0.1587,0.0853,0.0,0.965,0.848252,0.157688,0.92,0.03,0.0,0.973333,0.868578,0.160141,0.946667,0.026666,270,0.9441,0.1543,10.310622
13,282,18,358.86,0.0,0.9857,0.250135,0.217735,0.1736,0.0749,0.0,0.965,0.845,0.17287,0.92,0.03,0.0,0.973333,0.863073,0.179681,0.946667,0.026666,269,0.9539,0.1543,9.559227
14,280,20,357.99,0.0005,0.9857,0.296758,0.250588,0.24525,0.17,0.0,0.975,0.822679,0.189942,0.915,0.05,0.0,0.986667,0.838405,0.193189,0.94,0.033333,262,0.9357,0.1144,8.661456
15,286,14,377.26,0.0,0.9863,0.300665,0.259104,0.24125,0.1223,0.0,0.975,0.805664,0.194843,0.9,0.065,0.0,0.986667,0.820023,0.19979,0.92,0.053333,271,0.9476,0.1144,8.766468
16,283,17,352.46,0.0,0.9873,0.313402,0.287098,0.2392,0.165,0.0,0.975,0.823728,0.190118,0.92,0.045,0.0,0.986667,0.838304,0.194325,0.94,0.033333,264,0.9329,0.1144,8.401509
17,282,18,353.07,0.0,0.9876,0.342707,0.286919,0.248,0.17575,0.0,0.975,0.807819,0.216869,0.92,0.045,0.0,0.986667,0.8213,0.221733,0.943334,0.029999,265,0.9397,0.1128,7.903463
18,280,20,356.65,0.0,0.9876,0.346726,0.308658,0.24465,0.1493,0.0,0.975,0.832946,0.172421,0.9225,0.0425,0.0,0.986667,0.845286,0.18133,0.946667,0.026666,259,0.925,0.1128,8.000988
19,284,16,381.7,0.0012,0.9876,0.309321,0.294355,0.2063,0.0935,0.0,0.975,0.817553,0.174277,0.9,0.065,0.0,0.986667,0.830282,0.182334,0.92,0.053333,271,0.9542,0.1128,8.783214
20,282,18,354.18,0.0006,0.9876,0.343721,0.323367,0.2226,0.1313,0.0,0.975,0.810337,0.194853,0.9075,0.0575,0.0,0.986667,0.823924,0.199119,0.92,0.053333,261,0.9255,0.1128,8.301385
21,280,20,371.13,0.0006,0.9876,0.33606,0.327406,0.2388,0.20195,0.0,0.975,0.803054,0.213926,0.9075,0.0575,0.0,0.986667,0.815952,0.215453,0.93,0.043333,262,0.9357,0.1126,8.472012
22,287,13,366.85,0.0,0.9881,0.334072,0.319546,0.2207,0.1519,0.0,0.975,0.817578,0.192967,0.92,0.05,0.0,0.986667,0.829431,0.200571,0.94,0.046667,260,0.9059,0.1119,8.430458
23,293,7,377.29,0.0,0.9881,0.326787,0.321913,0.2163,0.14,0.0,0.975,0.796587,0.230999,0.93,0.045,0.0,0.986667,0.810694,0.23231,0.946667,0.04,269,0.9181,0.1119,8.665978
24,299,1,401.53,0.0007,0.9881,0.346582,0.318869,0.242,0.1246,0.0,0.975,0.810652,0.196644,0.89,0.08,0.0,0.986667,0.824571,0.198355,0.92,0.06,282,0.9431,0.1119,8.368602
25,297,3,364.18,0.001,0.9881,0.335926,0.328656,0.1828,0.111,0.0,0.975,0.792104,0.227164,0.915,0.06,0.0,0.986667,0.805028,0.232863,0.933333,0.053334,274,0.9226,0.1119,8.385488
