generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,278,22,797.95,0.0057,0.8803,0.148191,0.130074,0.1231,0.05245,0.0012,0.4645,0.107987,0.089571,0.1097,0.04635,0.0047,0.5528,0.161049,0.148913,0.12315,0.0568,0.0018,0.6856,0.110428,0.111244,0.085,0.0439,0.0042,0.5786,0.122612,0.128453,0.0815,0.0508,0.0044,0.4785,0.10615,0.096553,0.09095,0.0386,0.0047,0.5665,0.138277,0.136601,0.11905,0.05495,0.0041,0.4694,0.105306,0.092059,0.0971,0.03335,260,0.9353,1.8474,14.192305
1,283,17,362.26,0.0042,0.9263,0.135642,0.168822,0.122,0.0526,0.005,0.6878,0.104564,0.089607,0.1029,0.038,0.0039,0.542,0.16469,0.165223,0.1214,0.0761,0.0036,0.7918,0.123981,0.14395,0.088,0.0386,0.0023,0.5902,0.115193,0.128298,0.0703,0.0535,0.0031,0.5156,0.115863,0.110017,0.106,0.0405,0.0038,0.5665,0.126917,0.126333,0.1195,0.0508,0.002,0.5221,0.11315,0.096892,0.1186,0.0527,257,0.9081,1.8474,13.31291
2,288,12,383.94,0.0027,0.9292,0.169741,0.252058,0.09835,0.05645,0.0027,0.6878,0.113471,0.123455,0.0829,0.0467,0.002,0.6867,0.140845,0.148746,0.0914,0.0501,0.0029,0.8041,0.143211,0.18224,0.1114,0.05665,0.0014,0.5896,0.099243,0.125198,0.065,0.0549,0.002,0.5183,0.110089,0.115765,0.0826,0.04935,0.0024,0.9241,0.115751,0.139517,0.0798,0.04935,0.0013,0.8011,0.107649,0.118932,0.08045,0.0498,267,0.9271,1.5025,13.164705
3,294,6,390.59,0.0004,0.9292,0.153855,0.24745,0.06785,0.05755,0.0001,0.8353,0.138606,0.167733,0.0985,0.0864,0.0017,0.7882,0.12398,0.159745,0.0638,0.05195,0.0028,0.9408,0.119922,0.14839,0.0804,0.0702,0.0,0.5838,0.086091,0.129206,0.0317,0.0249,0.0,0.7616,0.11244,0.13462,0.06895,0.0603,0.0,0.9263,0.149057,0.256583,0.0512,0.0429,0.0,0.8011,0.116048,0.148355,0.07295,0.05725,276,0.9388,1.4192,12.803819
4,300,0,390.01,0.0001,0.9294,0.131051,0.212739,0.04565,0.0418,0.0,0.8791,0.118579,0.168599,0.04355,0.041,0.0017,0.7882,0.121368,0.162223,0.04655,0.0402,0.0005,0.9449,0.128761,0.193609,0.05395,0.04905,0.0,0.9405,0.109244,0.146602,0.04765,0.0456,0.0,0.7672,0.11885,0.165894,0.0552,0.05215,0.0,0.9251,0.159081,0.228868,0.08365,0.07575,0.0,0.8011,0.113067,0.156191,0.04695,0.04445,276,0.92,0.722,12.345972
5,300,0,399.21,0.0002,0.9286,0.107939,0.212195,0.0278,0.0231,0.0011,0.8464,0.120382,0.166647,0.04345,0.0393,0.0005,0.9376,0.093692,0.149843,0.02485,0.02125,0.0,0.9468,0.146815,0.212862,0.047,0.0434,0.0,0.9689,0.129034,0.240542,0.0386,0.0358,0.0,0.7778,0.135085,0.184659,0.04875,0.04595,0.0,0.9262,0.137708,0.23911,0.036,0.0335,0.0,0.9445,0.129345,0.186134,0.03685,0.035,281,0.9367,0.722,12.221785
6,300,0,394.06,0.001,0.9471,0.125476,0.228643,0.025,0.0226,0.0004,0.9391,0.151395,0.214751,0.04245,0.0398,0.0001,0.9376,0.083423,0.133441,0.01985,0.01795,0.0002,0.9495,0.145116,0.203374,0.0634,0.06005,0.0,0.9728,0.107647,0.202577,0.0231,0.0215,0.0,0.9447,0.14326,0.20385,0.02945,0.0278,0.0,0.9259,0.114548,0.200915,0.01605,0.01605,0.0,0.9486,0.129136,0.194465,0.0467,0.0461,278,0.9267,0.608,12.157084
7,300,0,395.42,0.0,0.9471,0.10285,0.206171,0.01,0.0068,0.0002,0.9391,0.149588,0.187494,0.0655,0.0623,0.0007,0.9423,0.098703,0.197598,0.01605,0.01305,0.0003,0.9486,0.134117,0.19115,0.0239,0.02125,0.0001,0.9715,0.089662,0.173642,0.01225,0.00955,0.0003,0.9468,0.134368,0.184075,0.041,0.0389,0.0002,0.937,0.159497,0.275991,0.0153,0.0133,0.0003,0.9486,0.131215,0.187435,0.0218,0.0199,274,0.9133,0.608,12.482883
8,300,0,380.9,0.0004,0.9471,0.09007,0.18276,0.01,0.00715,0.0011,0.9455,0.136938,0.189873,0.0585,0.05635,0.0005,0.9423,0.105613,0.171597,0.0211,0.0195,0.0003,0.9513,0.153797,0.24009,0.03945,0.0372,0.0,0.9711,0.096029,0.189787,0.0119,0.0095,0.0002,0.9748,0.122041,0.179522,0.02185,0.02025,0.0003,0.9299,0.146186,0.243402,0.0138,0.0123,0.0004,0.9502,0.149325,0.226551,0.0634,0.0607,266,0.8867,0.608,11.875736
9,300,0,383.55,0.0,0.9471,0.094643,0.167204,0.01425,0.01185,0.0001,0.9455,0.148682,0.223719,0.0469,0.0449,0.0001,0.967,0.118014,0.19176,0.0272,0.0252,0.0001,0.9452,0.127031,0.195385,0.03725,0.0343,0.0,0.9731,0.091697,0.15793,0.01645,0.01615,0.0001,0.9748,0.134,0.210253,0.03845,0.03625,0.0001,0.9299,0.165696,0.265037,0.03905,0.03835,0.0001,0.9293,0.120238,0.18609,0.02305,0.0223,270,0.9,0.608,12.196902
