generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,242,58,736.62,0.0023,0.4513,0.127467,0.038329,0.12465,0.00275,0.0,0.94,0.742996,0.202662,0.78,0.0,0.0,0.973333,0.746446,0.204274,0.766667,0.0,186,0.7686,11.0544,12.03121
1,261,39,318.75,0.002,0.4654,0.126331,0.046091,0.1248,0.0029,0.0,0.94,0.818659,0.176212,0.885,0.03,0.0,0.973333,0.837727,0.185902,0.92,0.033333,223,0.8544,11.0486,11.629531
2,251,49,289.3,0.0015,0.2954,0.134312,0.047331,0.1257,0.0028,0.0,0.94,0.870259,0.147353,0.915,0.005,0.0,0.973333,0.900664,0.153885,0.953333,0.0,198,0.7888,11.0428,11.408477
3,269,31,329.09,0.0011,0.2572,0.145251,0.065025,0.1258,0.0042,0.0,0.95,0.882509,0.105247,0.915,0.01,0.0,0.973333,0.909789,0.114083,0.953333,0.0,217,0.8067,10.9476,11.338764
4,269,31,330.58,0.0018,0.4812,0.155844,0.074223,0.1272,0.0074,0.195,0.96,0.89026,0.077629,0.915,0.01,0.2,0.973333,0.917596,0.086761,0.953333,0.0,220,0.8178,0.6788,11.245941
5,275,25,289.99,0.0014,0.4812,0.176445,0.079765,0.1308,0.112,0.365,0.96,0.902873,0.062295,0.915,0.01,0.433333,0.973333,0.931151,0.068807,0.953333,0.0,200,0.7273,0.6788,11.139337
6,278,22,338.54,0.0007,0.5011,0.175078,0.083627,0.13105,0.1126,0.225,0.96,0.897374,0.069449,0.925,0.005,0.233333,0.973333,0.924604,0.077799,0.953333,0.0,211,0.759,0.6589,11.163483
7,284,16,358.75,0.001,0.5011,0.178481,0.088446,0.13275,0.11225,0.395,0.96,0.894102,0.075466,0.925,0.0025,0.413333,0.973333,0.920235,0.08478,0.953333,0.0,217,0.7641,0.6589,11.104265
8,273,27,331.44,0.0016,0.9429,0.187718,0.103854,0.1686,0.0758,0.0,0.96,0.892582,0.101168,0.925,0.01,0.0,0.973333,0.920293,0.10602,0.953333,0.0,215,0.7875,0.6589,10.955799
9,264,36,311.79,0.0009,0.9429,0.187585,0.123471,0.21125,0.0825,0.655,0.965,0.900511,0.056155,0.925,0.01,0.673333,0.973333,0.925909,0.063921,0.953333,0.0,209,0.7917,0.6412,10.680067
10,268,32,328.56,0.0012,0.9429,0.191017,0.1277,0.1314,0.11395,0.25,0.965,0.884347,0.101112,0.925,0.01,0.246667,0.973333,0.909676,0.106494,0.953333,0.0,231,0.8619,0.6412,10.525326
11,272,28,345.67,0.0017,0.9431,0.196921,0.141283,0.1296,0.1155,0.26,0.965,0.864853,0.118747,0.915,0.02,0.24,0.973333,0.888015,0.123611,0.953333,0.02,242,0.8897,0.6412,10.42455
12,264,36,325.01,0.0015,0.9469,0.206623,0.165576,0.12925,0.11525,0.325,0.965,0.857614,0.122,0.915,0.03,0.38,0.973333,0.879646,0.127354,0.953333,0.02,236,0.8939,0.6412,10.112923
13,274,26,340.38,0.0,0.9469,0.213805,0.184761,0.13115,0.11645,0.085,0.965,0.839854,0.143559,0.915,0.045,0.113333,0.973333,0.858881,0.148948,0.94,0.033333,253,0.9234,0.6388,9.747947
14,263,37,311.22,0.0006,0.9684,0.252881,0.226088,0.2396,0.1184,0.285,0.965,0.844905,0.137774,0.915,0.045,0.34,0.973333,0.864943,0.14042,0.946667,0.026666,237,0.9011,0.5716,8.972062
15,273,27,343.4,0.0008,0.9684,0.23998,0.221781,0.1302,0.1178,0.24,0.965,0.827454,0.144434,0.88,0.08,0.293333,0.973333,0.846667,0.145508,0.906667,0.066666,247,0.9048,0.5716,9.069251
16,267,33,354.68,0.0009,0.9684,0.244959,0.219023,0.2165,0.0938,0.0,0.965,0.820581,0.152565,0.885,0.075,0.006667,0.973333,0.840075,0.151885,0.906667,0.066666,249,0.9326,0.5716,9.150996
17,273,27,366.98,0.0,0.973,0.244405,0.223695,0.1295,0.1168,0.0,0.98,0.807179,0.17107,0.875,0.085,0.0,0.986667,0.827497,0.171809,0.906667,0.066666,257,0.9414,0.527,9.332518
18,280,20,387.96,0.0,0.973,0.228688,0.217146,0.12765,0.1195,0.195,0.965,0.815875,0.156285,0.8775,0.0825,0.246667,0.973333,0.835214,0.155727,0.906667,0.066666,261,0.9321,0.527,9.32924
19,285,15,357.3,0.0,0.973,0.228715,0.206981,0.128,0.1182,0.0,0.97,0.820474,0.168426,0.9,0.06,0.0,0.973333,0.840187,0.167146,0.92,0.053333,255,0.8947,0.527,9.107495
20,277,23,357.9,0.0001,0.973,0.229529,0.206186,0.1303,0.1172,0.0,0.965,0.825704,0.166151,0.895,0.06,0.066667,0.973333,0.846667,0.163439,0.913333,0.06,260,0.9386,0.527,9.337692
21,280,20,356.47,0.0006,0.9773,0.220723,0.215169,0.12835,0.11885,0.0,0.965,0.811554,0.171382,0.875,0.08,0.013333,0.973333,0.83019,0.172061,0.9,0.073333,260,0.9286,0.2227,9.534206
