generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,223,77,675.08,0.002,0.4688,0.215089,0.111799,0.2448,0.1159,0.0,0.925,0.745157,0.293334,0.915,0.01,0.0,0.953333,0.773931,0.295005,0.953333,0.0,114,0.5112,11.0454,11.807781
1,235,65,278.13,0.0021,0.494,0.211687,0.102768,0.2433,0.0129,0.0,0.94,0.806511,0.185044,0.915,0.01,0.0,0.953333,0.836851,0.183618,0.953333,0.0,149,0.634,0.746,11.522951
2,300,0,366.94,0.0014,0.5046,0.274416,0.170335,0.2454,0.1235,0.675,0.94,0.88535,0.073641,0.9225,0.0175,0.706667,0.96,0.908955,0.069501,0.946667,0.006666,119,0.3967,0.7354,7.784184
3,300,0,351.04,0.0011,0.9742,0.300513,0.179832,0.2504,0.1681,0.335,0.95,0.887317,0.095411,0.93,0.01,0.373333,0.966667,0.911933,0.092475,0.953333,0.006667,163,0.5433,0.2258,7.050221
4,300,0,382.26,0.0001,0.9776,0.426721,0.336425,0.473,0.3434,0.1,0.95,0.892567,0.086067,0.93,0.02,0.14,0.973333,0.917022,0.081098,0.953333,0.013334,201,0.67,0.2224,6.303012
5,300,0,446.84,0.0,0.9779,0.410702,0.340971,0.2529,0.239,0.48,0.95,0.889617,0.080302,0.925,0.025,0.466667,0.973333,0.912556,0.07842,0.946667,0.02,204,0.68,0.2221,6.697498
6,300,0,374.0,0.0,0.9779,0.48333,0.368626,0.4834,0.3618,0.695,0.95,0.90455,0.065809,0.935,0.015,0.7,0.973333,0.927778,0.062096,0.953333,0.013334,212,0.7067,0.2221,5.79847
7,300,0,371.97,0.0,0.9779,0.469309,0.374719,0.48155,0.3588,0.55,0.95,0.894233,0.078935,0.93,0.02,0.586667,0.973333,0.916489,0.077832,0.953333,0.013334,230,0.7667,0.2221,5.820424
8,300,0,393.29,0.0,0.9784,0.447924,0.370961,0.2816,0.21355,0.545,0.95,0.895483,0.076022,0.93,0.02,0.546667,0.973333,0.917756,0.074682,0.953333,0.013334,236,0.7867,0.2221,6.170142
9,300,0,380.97,0.0,0.9784,0.444305,0.358992,0.4805,0.35585,0.18,0.95,0.881417,0.101118,0.9275,0.0225,0.253333,0.973333,0.902978,0.098809,0.953333,0.013334,248,0.8267,0.2221,5.996695
10,300,0,370.79,0.0,0.9788,0.46762,0.360031,0.4827,0.3575,0.465,0.955,0.896283,0.080836,0.93,0.02,0.466667,0.973333,0.917311,0.080677,0.953333,0.013334,247,0.8233,0.2221,5.813913
11,300,0,385.67,0.0,0.9779,0.453923,0.358152,0.48165,0.35695,0.425,0.955,0.894483,0.08317,0.93,0.02,0.46,0.973333,0.916822,0.081589,0.953333,0.013334,258,0.86,0.2029,5.83481
12,300,0,348.86,0.0001,0.9784,0.465603,0.387502,0.4812,0.4704,0.515,0.955,0.89685,0.080801,0.935,0.015,0.54,0.973333,0.917956,0.081453,0.953333,0.013334,244,0.8133,0.2029,5.846997
13,300,0,352.29,0.0,0.9782,0.479697,0.370026,0.4808,0.3577,0.535,0.955,0.899083,0.078599,0.93,0.02,0.526667,0.973333,0.920667,0.078369,0.953333,0.013334,245,0.8167,0.2029,5.82397
14,300,0,371.26,0.0,0.9786,0.483655,0.378564,0.48315,0.36525,0.5,0.955,0.900317,0.077902,0.93,0.02,0.546667,0.973333,0.920911,0.077637,0.953333,0.013334,250,0.8333,0.2028,5.648412
15,300,0,375.52,0.0,0.9783,0.431891,0.358296,0.38805,0.26365,0.43,0.955,0.889867,0.088267,0.93,0.02,0.48,0.973333,0.910778,0.088404,0.953333,0.013334,261,0.87,0.2028,6.375309
16,300,0,368.53,0.0009,0.9798,0.457577,0.358146,0.4765,0.35,0.0,0.955,0.889733,0.101284,0.93,0.02,0.0,0.973333,0.911489,0.100692,0.953333,0.013334,256,0.8533,0.2028,6.15269
17,300,0,379.72,0.0003,0.9778,0.412904,0.3501,0.25435,0.23875,0.345,0.955,0.880133,0.101134,0.925,0.025,0.386667,0.973333,0.899978,0.103482,0.953333,0.013334,261,0.87,0.2028,6.499896
18,300,0,372.76,0.0001,0.9782,0.44303,0.363481,0.4757,0.35175,0.1,0.96,0.888717,0.095104,0.93,0.02,0.14,0.973333,0.911244,0.092652,0.953333,0.013334,256,0.8533,0.2028,6.06877
19,300,0,372.12,0.0005,0.9794,0.499343,0.364866,0.4856,0.36115,0.485,0.955,0.89605,0.085136,0.93,0.02,0.54,0.973333,0.917067,0.083779,0.953333,0.013334,249,0.83,0.2028,5.383124
20,300,0,352.88,0.0,0.9783,0.463156,0.380686,0.25425,0.23955,0.35,0.955,0.89255,0.091759,0.93,0.02,0.346667,0.973333,0.913511,0.091314,0.953333,0.013334,246,0.82,0.2028,6.233311
21,300,0,349.92,0.0001,0.9783,0.468718,0.36866,0.4763,0.3523,0.18,0.955,0.880333,0.112782,0.93,0.02,0.233333,0.973333,0.900778,0.111571,0.953333,0.013334,250,0.8333,0.2028,6.176615
22,300,0,374.92,0.0003,0.9779,0.450011,0.376925,0.25435,0.24035,0.41,0.955,0.880133,0.10789,0.93,0.02,0.42,0.973333,0.901267,0.106871,0.953333,0.013334,251,0.8367,0.2028,6.296122
