generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,244,56,728.13,0.0017,0.2514,0.120443,0.035594,0.1248,0.0027,0.0,0.94,0.787357,0.146716,0.76,0.0,0.0,0.96,0.815765,0.150729,0.786667,0.0,181,0.7418,11.0486,11.756196
1,245,55,295.02,0.0019,0.2629,0.126021,0.035525,0.1252,0.0029,0.0,0.94,0.868796,0.121579,0.915,0.0,0.0,0.96,0.900082,0.129008,0.953333,0.0,183,0.7469,11.0371,11.436918
2,268,32,337.73,0.0008,0.2629,0.136569,0.045237,0.1262,0.0031,0.0,0.94,0.879104,0.116199,0.915,0.0,0.0,0.973333,0.910671,0.120795,0.953333,0.0,199,0.7425,11.0371,11.393505
3,264,36,324.03,0.0018,0.4835,0.15382,0.064163,0.1266,0.00405,0.0,0.955,0.871591,0.132606,0.915,0.01,0.0,0.973333,0.900505,0.137578,0.953333,0.0,219,0.8295,0.7765,11.343831
4,270,30,307.47,0.0016,0.491,0.184458,0.075054,0.2249,0.08105,0.0,0.955,0.87687,0.130508,0.925,0.01,0.0,0.973333,0.904741,0.13565,0.953333,0.0,205,0.7593,0.769,11.256727
5,285,15,335.13,0.0004,0.491,0.193979,0.07777,0.2428,0.0115,0.0,0.955,0.883211,0.120196,0.925,0.01,0.0,0.973333,0.911017,0.12388,0.953333,0.0,220,0.7719,0.769,11.143986
6,282,18,349.06,0.0004,0.491,0.186088,0.087621,0.1469,0.09675,0.37,0.96,0.861933,0.117474,0.925,0.01,0.433333,0.973333,0.889149,0.120409,0.953333,0.0,223,0.7908,0.769,11.117955
7,288,12,338.46,0.0006,0.4952,0.210147,0.104556,0.2441,0.0115,0.045,0.96,0.883437,0.105454,0.925,0.01,0.133333,0.973333,0.909352,0.105269,0.953333,0.0,230,0.7986,0.7648,10.561659
8,288,12,359.19,0.0004,0.5018,0.219199,0.124022,0.24345,0.1153,0.0,0.97,0.860052,0.131959,0.925,0.01,0.0,0.973333,0.884815,0.133002,0.953333,0.006666,253,0.8785,0.6271,10.092328
9,289,11,352.34,0.0007,0.5018,0.236495,0.141452,0.2448,0.1183,0.0,0.97,0.866125,0.140705,0.925,0.01,0.0,0.973333,0.891003,0.141685,0.953333,0.006666,248,0.8581,0.6209,9.473125
