generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,253,47,769.61,0.0016,0.7522,0.28597,0.197485,0.2463,0.1719,0.0,0.94,0.582036,0.410928,0.86,0.075,0.0,0.966667,0.600817,0.424676,0.886667,0.073333,213,0.8419,0.8257,11.827627
1,248,52,326.57,0.0012,0.9619,0.266067,0.208604,0.2364,0.18025,0.0,0.94,0.554173,0.414377,0.76,0.165,0.0,0.973333,0.5725,0.427821,0.806667,0.146666,228,0.9194,0.8113,12.110465
2,248,52,304.18,0.0013,0.9631,0.314879,0.258302,0.24745,0.1667,0.0,0.94,0.795383,0.189446,0.88,0.045,0.0,0.973333,0.817796,0.197553,0.913333,0.04,212,0.8548,0.6878,9.437702
3,255,45,312.21,0.0009,0.9607,0.307478,0.240131,0.2476,0.1729,0.0,0.94,0.825255,0.165277,0.89,0.03,0.0,0.973333,0.852601,0.174093,0.92,0.033333,224,0.8784,0.3793,9.220836
4,248,52,290.62,0.0,0.9614,0.427265,0.339371,0.4028,0.2615,0.46,0.94,0.859073,0.103596,0.915,0.01,0.473333,0.966667,0.884032,0.110507,0.94,0.013333,209,0.8427,0.3786,7.265477
5,244,56,305.71,0.0007,0.9729,0.320319,0.298553,0.24815,0.22865,0.0,0.95,0.861209,0.110271,0.915,0.02,0.0,0.973333,0.888552,0.113923,0.94,0.02,207,0.8484,0.2334,8.336976
6,252,48,312.25,0.0005,0.9732,0.415043,0.367462,0.2379,0.2104,0.315,0.955,0.872877,0.114612,0.93,0.02,0.28,0.973333,0.89373,0.121593,0.963334,0.003334,184,0.7302,0.2268,7.323608
7,254,46,329.17,0.0,0.9732,0.325485,0.274507,0.2412,0.13945,0.52,0.955,0.873445,0.105654,0.93,0.025,0.513333,0.973333,0.895538,0.111898,0.96,0.013333,210,0.8268,0.2268,8.661051
8,272,28,348.2,0.0019,0.9732,0.382355,0.353194,0.2389,0.17465,0.0,0.955,0.847482,0.152097,0.93,0.02,0.0,0.973333,0.867868,0.15658,0.96,0.013333,227,0.8346,0.2268,8.140807
9,267,33,318.62,0.0003,0.9732,0.424671,0.378015,0.2415,0.2248,0.195,0.955,0.850506,0.144029,0.93,0.02,0.206667,0.973333,0.871286,0.148126,0.96,0.013333,218,0.8165,0.2268,7.390535
10,270,30,336.53,0.0,0.9857,0.408471,0.379207,0.2356,0.2101,0.285,0.955,0.869167,0.120672,0.93,0.02,0.28,0.973333,0.889432,0.126816,0.96,0.006667,226,0.837,0.2268,7.596343
11,273,27,356.7,0.0001,0.9732,0.347545,0.349381,0.1947,0.1756,0.3,0.965,0.85381,0.131646,0.93,0.02,0.366667,0.973333,0.875995,0.136741,0.96,0.013333,253,0.9267,0.2268,8.160293
12,264,36,327.97,0.0001,0.9732,0.411748,0.377194,0.23635,0.1978,0.0,0.955,0.850606,0.155542,0.93,0.02,0.0,0.973333,0.870025,0.162416,0.96,0.013333,226,0.8561,0.2131,7.551585
13,277,23,365.87,0.0014,0.9732,0.343121,0.340043,0.1823,0.1214,0.0,0.955,0.844061,0.141797,0.925,0.025,0.0,0.973333,0.864862,0.148016,0.96,0.013333,255,0.9206,0.2131,8.470958
14,281,19,355.54,0.0005,0.9732,0.393094,0.361483,0.2363,0.1917,0.0,0.955,0.849235,0.155697,0.93,0.02,0.0,0.973333,0.87051,0.161114,0.96,0.013333,255,0.9075,0.2131,7.794664
15,284,16,364.14,0.0001,0.9732,0.384206,0.356692,0.23815,0.17155,0.0,0.955,0.850176,0.144579,0.93,0.02,0.0,0.973333,0.872794,0.149048,0.96,0.013333,260,0.9155,0.2131,7.979596
16,285,15,376.98,0.0005,0.9881,0.355242,0.348079,0.2212,0.1628,0.0,0.96,0.838333,0.16356,0.925,0.025,0.0,0.973333,0.85993,0.168244,0.96,0.013333,261,0.9158,0.1719,8.520898
17,282,18,365.5,0.0,0.9881,0.364023,0.345806,0.23735,0.1989,0.165,0.965,0.841525,0.151595,0.93,0.02,0.233333,0.973333,0.86357,0.155512,0.96,0.013333,259,0.9184,0.1719,8.220232
