generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,184,116,638.95,0.0063,0.4922,0.288707,0.210917,0.478,0.0043,0.405,0.67,0.630516,0.058166,0.66,0.0,0.393333,0.693333,0.652101,0.068298,0.693333,0.0,59,0.3207,1.8678,7.624011
1,233,67,273.89,0.0052,0.4922,0.183434,0.179192,0.1261,0.1117,0.4,0.89,0.614871,0.082213,0.66,0.01,0.386667,0.913333,0.632732,0.091065,0.686667,0.006666,127,0.5451,1.8678,10.254076
2,215,85,244.86,0.0012,0.4922,0.15034,0.12858,0.1253,0.0034,0.4,0.91,0.785419,0.129177,0.88,0.01,0.386667,0.94,0.803411,0.135605,0.906667,0.02,127,0.5907,1.8678,10.870776
3,222,78,275.06,0.0023,0.4922,0.151547,0.164457,0.12425,0.1187,0.405,0.94,0.755811,0.144528,0.745,0.135,0.393333,0.973333,0.775405,0.150717,0.753333,0.153334,135,0.6081,1.8678,10.518904
4,243,57,271.58,0.0021,0.4922,0.177947,0.161943,0.1277,0.1193,0.205,0.94,0.770082,0.162053,0.88,0.02,0.18,0.973333,0.791413,0.167679,0.906667,0.02,155,0.6379,1.8678,10.548309
5,252,48,293.91,0.002,0.4922,0.163229,0.136305,0.1254,0.0032,0.145,0.94,0.756409,0.180215,0.755,0.17,0.166667,0.973333,0.778889,0.187035,0.756667,0.176666,181,0.7183,1.8678,10.858756
6,243,57,272.98,0.0023,0.4922,0.192465,0.167704,0.1289,0.1174,0.295,0.94,0.743189,0.141323,0.745,0.11,0.32,0.973333,0.768093,0.146283,0.753333,0.14,156,0.642,1.8678,10.270991
7,237,63,285.2,0.0023,0.4922,0.156322,0.161249,0.1249,0.1193,0.16,0.935,0.728544,0.162006,0.72,0.135,0.14,0.96,0.752489,0.16628,0.726667,0.166666,189,0.7975,1.8678,10.959037
8,231,69,294.43,0.0024,0.4922,0.138431,0.148926,0.1244,0.1196,0.075,0.94,0.74158,0.162454,0.76,0.12,0.086667,0.973333,0.765022,0.167315,0.766667,0.133333,181,0.7835,1.8678,11.202608
9,251,49,277.62,0.0018,0.4922,0.173263,0.162719,0.1279,0.1198,0.275,0.94,0.751275,0.146788,0.805,0.095,0.266667,0.973333,0.774555,0.151091,0.826667,0.1,203,0.8088,1.8678,10.785781
