generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,247,53,740.69,0.0055,0.5432,0.293743,0.199767,0.4635,0.0273,0.06,0.755,0.584514,0.151951,0.675,0.005,0.06,0.82,0.613414,0.167687,0.713333,0.0,157,0.6356,1.7168,8.967391
1,278,22,328.86,0.0015,0.5494,0.160874,0.171105,0.12365,0.01075,0.155,0.94,0.667518,0.143872,0.725,0.03,0.18,0.973333,0.709352,0.155677,0.773333,0.046667,212,0.7626,1.7106,10.910061
2,251,49,314.2,0.0011,0.555,0.163275,0.147466,0.1245,0.0037,0.0,0.95,0.763785,0.201392,0.845,0.095,0.0,0.973333,0.7949,0.208392,0.886667,0.086666,196,0.7809,1.705,10.706685
3,276,24,340.73,0.0006,0.555,0.204188,0.155292,0.12925,0.113,0.01,0.935,0.785217,0.187007,0.9,0.035,0.0,0.953333,0.811546,0.195489,0.933333,0.02,205,0.7428,1.705,10.45929
4,273,27,314.79,0.0017,0.555,0.212088,0.152915,0.2409,0.1155,0.0,0.935,0.796996,0.177471,0.91,0.025,0.0,0.96,0.823858,0.181818,0.94,0.013333,219,0.8022,1.705,10.318315
5,275,25,338.83,0.0017,0.555,0.205224,0.147512,0.1303,0.1128,0.0,0.935,0.8094,0.167516,0.91,0.025,0.0,0.953333,0.83697,0.170022,0.946667,0.006666,246,0.8945,0.794,10.430267
6,300,0,363.41,0.0012,0.5003,0.292275,0.169728,0.2488,0.1469,0.51,0.945,0.896183,0.063705,0.92,0.01,0.473333,0.953333,0.918711,0.064184,0.946667,0.0,121,0.4033,0.7313,7.222991
7,284,16,332.19,0.0003,0.5058,0.280764,0.17506,0.2447,0.1242,0.175,0.945,0.872482,0.120405,0.92,0.02,0.2,0.96,0.893333,0.121315,0.946667,0.006666,150,0.5282,0.7313,7.849024
8,287,13,359.07,0.001,0.9802,0.248914,0.173802,0.2448,0.1209,0.155,0.945,0.874111,0.118721,0.92,0.015,0.133333,0.96,0.895796,0.124367,0.946667,0.006667,203,0.7073,0.2808,9.094362
9,286,14,346.41,0.0002,0.9896,0.385567,0.407541,0.24545,0.242,0.455,0.975,0.883042,0.091306,0.915,0.02,0.426667,0.98,0.906946,0.089862,0.94,0.013333,184,0.6434,0.1104,7.271076
10,295,5,385.72,0.0,0.9896,0.366014,0.374881,0.2456,0.2427,0.18,0.98,0.898932,0.118908,0.94,0.025,0.2,0.986667,0.914667,0.118613,0.953333,0.02,218,0.739,0.1104,7.17385
11,291,9,368.0,0.0002,0.9896,0.417983,0.395185,0.2528,0.2487,0.52,0.975,0.916271,0.088159,0.94,0.025,0.486667,0.98,0.931019,0.088376,0.96,0.02,224,0.7698,0.1104,6.518305
12,285,15,363.21,0.0,0.9896,0.416808,0.405115,0.2498,0.2469,0.455,0.98,0.912211,0.097685,0.945,0.025,0.433333,0.986667,0.927649,0.09679,0.96,0.013333,228,0.8,0.0912,6.548385
13,293,7,362.24,0.0,0.9896,0.409659,0.391542,0.2502,0.246,0.455,0.98,0.912184,0.101423,0.945,0.03,0.42,0.986667,0.926576,0.104122,0.96,0.02,235,0.802,0.0912,6.607133
14,296,4,393.21,0.0,0.99,0.354999,0.376067,0.24575,0.2427,0.455,0.98,0.916436,0.084421,0.94,0.025,0.433333,0.986667,0.9325,0.084032,0.96,0.013333,257,0.8682,0.0912,7.060339
15,292,8,378.3,0.0,0.99,0.390467,0.389377,0.2473,0.2438,0.185,0.98,0.912774,0.09772,0.94,0.025,0.16,0.986667,0.928288,0.097286,0.96,0.02,241,0.8253,0.0912,6.951587
16,295,5,347.02,0.0,0.99,0.440491,0.404226,0.2546,0.2489,0.46,0.98,0.925136,0.07612,0.945,0.03,0.473333,0.986667,0.940633,0.073937,0.96,0.02,233,0.7898,0.0912,6.38439
17,297,3,375.95,0.0001,0.9901,0.422979,0.388784,0.2521,0.2456,0.15,0.98,0.90904,0.096402,0.935,0.025,0.146667,0.986667,0.926105,0.095472,0.953333,0.02,259,0.8721,0.0912,6.664765
18,296,4,386.32,0.0,0.99,0.381891,0.376012,0.24655,0.24265,0.52,0.98,0.915726,0.077226,0.935,0.025,0.486667,0.986667,0.932387,0.077015,0.953333,0.02,258,0.8716,0.0912,7.036284
19,295,5,394.31,0.0,0.9901,0.394968,0.365976,0.2521,0.244,0.455,0.98,0.917525,0.082096,0.94,0.025,0.433333,0.986667,0.933198,0.082724,0.953333,0.02,261,0.8847,0.0899,6.528151
20,297,3,380.78,0.0,0.9901,0.401017,0.382439,0.2504,0.2453,0.47,0.985,0.913401,0.089122,0.94,0.025,0.433333,0.993333,0.927924,0.089526,0.953333,0.02,265,0.8923,0.0899,6.837636
21,296,4,380.65,0.0,0.9901,0.401503,0.371998,0.2508,0.2446,0.46,0.98,0.916402,0.082191,0.935,0.025,0.42,0.986667,0.932117,0.083913,0.953333,0.02,265,0.8953,0.0899,6.709916
